time,open,high,low,close,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1732041000,119.375,119.659,119.33,119.54,0.6856858176436067,-0.1622965580440207,-0.07594804509164987,0.08634851295237084,0.2043317300014096,,120.61093111170426,29597,5149890,48.63650343662287,3.0885878130471163,-40,-60,10,30,50,,,,,,,,,,,119.37042240714949,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.37042240714949,116.51152215172739,-10,-10,-10,-10,117.65164431653623,120.75124705882347,123.8508498011107,120.2145049575695,114.2104395715364,0,0,0,0,118.62245239861288,119.75865882352939,119.75865882352939,119.12098723139358,120.22100882241747,0,0,0,0,118.92645387906957,120.29461176470589,121.66276965034221,119.37042240714949,116.51152215172739,0,0,0,0,118.87005177571399,120.14306588235297,120.14306588235297,119.12098723139358,120.22100882241747,0,0,0,0,1.1114240534045534,,,,,0.3871473977850476,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.585821392989377,3.00446630084358,,
1732113000,119.37,119.45,118.5,119.05,0.7109939735262066,-0.16048076216121773,-0.11425243974915134,0.0462283224120664,0.12542932351286937,,120.61093111170426,85123,5064767,44.183760907265345,3.0885878130471163,-40,-60,10,30,50,,,,,,,,,,,119.37042240714949,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.37042240714949,116.51152215172739,-10,-10,-10,-10,117.65164431653623,120.75124705882347,123.8508498011107,120.2145049575695,114.2104395715364,0,0,0,0,118.59984658902604,119.7366352941176,119.7366352941176,119.12098723139358,120.22100882241747,0,0,0,0,118.92645387906957,120.29461176470589,121.66276965034221,119.37042240714949,116.51152215172739,0,0,0,0,118.60082931687838,119.80605882352934,119.80605882352934,119.12098723139358,120.22100882241747,0,0,0,0,1.1114240534045534,,,,50.484897950711776,0.4221515233107482,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,3.084749985110999,,
1732127400,119.02,119.55,118.78,119.51,0.7152086897029059,-0.12199531918040829,-0.10626582656344397,0.015729492616964325,0.16269656483128397,,120.61093111170426,70085,5134852,48.912310369539284,3.0885878130471163,-40,-60,10,30,50,,,,,,,,,,,119.37042240714949,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.37042240714949,116.51152215172739,-10,-10,-10,-10,117.65164431653623,120.75124705882347,123.8508498011107,120.2145049575695,114.2104395715364,0,0,0,0,118.62369232873317,119.75780000000007,119.75780000000007,119.12098723139358,120.22100882241747,0,0,0,0,118.92691803064598,120.17244705882354,121.4179760870011,119.37042240714949,116.51152215172739,0,0,0,0,118.41260558019742,119.54218117647055,119.54218117647055,119.12098723139358,120.22100882241747,0,0,0,0,1.1114240534045534,,,,,0.4029586374370337,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,3.081222831842691,,
1732199400,119.91,120.25,119.17,120.22,0.7412652118669839,-0.046311054358973446,-0.042159325331752484,0.004151729027220961,0.17408708339671725,,120.61093111170426,71366,5206218,55.21829860408062,3.0885878130471163,-40,-60,10,30,50,,,,,,,,,,,119.37042240714949,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.37042240714949,116.51152215172739,25,10,10,-10,117.65164431653623,120.75124705882347,123.8508498011107,120.2145049575695,114.2104395715364,0,0,0,0,118.70960929342897,119.84319999999997,120.97679070657097,119.17087250336625,120.22100882241747,0,0,0,0,118.92691803064598,120.17244705882354,121.4179760870011,119.37042240714949,116.51152215172739,0,0,0,0,118.34095124711062,119.35606823529417,120.37118522347772,119.17087250336625,120.22100882241747,0,0,0,0,1.1114240534045534,,,,53.724660099631826,0.4230802629222388,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,3.1657223063645383,,
1732213800,120.24,120.29,120.03,120.06,0.7068891253050568,-0.006694598153745729,-0.0042165186649612,0.002478079488784529,0.12727773845267498,,120.61093111170426,48467,5157751,53.612291073068356,3.0885878130471163,-40,-60,10,30,50,,,,,,,,,,,119.37042240714949,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.37042240714949,116.51152215172739,5,-10,-10,-10,117.7838984660337,120.88176470588232,123.97963094573093,120.2145049575695,114.2104395715364,0,0,0,0,118.77075702928414,119.90507058823528,121.03938414718641,119.60815027075968,120.22100882241747,0,0,0,0,118.95175798556235,120.12364705882366,121.29553613208498,119.37042240714949,116.51152215172739,0,0,0,0,118.27694968043086,119.24976705882351,120.22258443721616,119.60815027075968,120.22100882241747,0,0,0,0,1.11496762188448,,,,,0.3921810356827131,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,3.1619477757989416,,
1732285800,120.02,120.67,120,120.57,0.7042541877832671,0.05101158736423264,0.06624256369407533,0.01523097632984269,0.17375898440167878,,120.61093111170426,92377,5250128,57.82317541225992,3.0885878130471163,-40,-60,10,30,50,,,,,,,,,,,119.37042240714949,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.37042240714949,116.51152215172739,25,10,10,-10,117.7838984660337,120.88176470588232,123.97963094573093,120.2145049575695,114.2104395715364,0,0,0,0,118.8980026732016,120.03155294117651,121.16510320915143,119.76575201917544,120.22100882241747,0,0,0,0,118.95175798556235,120.12364705882366,121.29553613208498,119.37042240714949,116.51152215172739,0,0,0,0,118.24688823760937,119.18283058823526,120.11877293886116,119.76575201917544,120.22100882241747,0,0,0,0,1.11496762188448,,,,56.5196585166889,0.42921593290175863,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,3.3609271140090744,,
1732300200,120.6,120.645,120.34,120.57,0.6757360315130333,0.08436773688617044,0.12069064743755575,0.036322910551385305,0.21125995802603117,,120.61093111170426,62336,5250128,57.82317541225992,3.1358752329805957,-40,-60,10,30,50,,,,,,,,,,,119.66426396848696,116.51152215172739,0,0,0,0,0,0,0,0,0,0,119.66426396848696,116.51152215172739,25,10,10,-10,117.7838984660337,120.88176470588232,123.97963094573093,120.2145049575695,114.2104395715364,0,0,0,0,119.02474967230663,120.15772941176469,121.29070915122276,119.97225556755434,120.22100882241747,0,0,0,0,119.0005526865408,120.13011764705877,121.25968260757674,119.66426396848696,116.51152215172739,0,0,0,0,118.2824918763899,119.21885882352937,120.15522577066885,119.97225556755434,120.22100882241747,0,0,0,0,1.11496762188448,,,,,0.4068848074770088,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,3.3564926123031658,,
1732545000,121.46,121.66,120.68,121.07,0.7053263149763883,0.13242971187863073,0.2018600503996737,0.06943033852104298,0.20456365764468154,119.05078759355939,,94054,5344182,61.76914385818002,10.685828937795154,-40,-60,10,30,50,,,,,,,,,,,119.97467368502362,116.51152215172739,0,0,0,0,0,1,1,0,0,0,119.97467368502362,116.51152215172739,45,10,10,10,117.7838984660337,120.88176470588232,123.97963094573093,120.2145049575695,114.2104395715364,0,0,0,0,119.14111288929689,120.29399999999995,121.44688711070302,120.5949515984433,120.22100882241747,0,0,0,0,119.0005526865408,120.13011764705877,121.25968260757674,119.97467368502362,116.51152215172739,0,0,0,0,118.42478379718264,119.37740470588233,120.33002561458201,120.5949515984433,120.22100882241747,0,0,0,0,1.11496762188448,,46.40898128171921,47.25344752945625,59.12712453218258,0.4370642889824997,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,3.279170351445774,,
1732559400,121.08,121.19,121.04,121.085,0.6656601496209315,0.15593612417637948,0.2643504937415173,0.10841436956513785,0.17524320474891958,119.16270883420346,,37253,5381435,61.8843535345873,18.250146530270307,-40,-60,10,30,50,,,,,,,,,,,120.37433985037907,116.51152215172739,0,0,0,0,0,0,0,1,0,0,120.37433985037907,116.51152215172739,30,15,15,15,117.991724825656,121.13235294117635,124.27298105669671,120.2145049575695,114.2104395715364,0,0,0,0,119.25903633506387,120.43103529411759,121.60303425317132,120.61929980385567,120.22100882241747,0,0,0,0,119.0707780734096,120.18489411764705,121.2990101618845,120.37433985037907,116.51152215172739,0,0,0,0,118.67900832045208,119.61257411764714,120.5461399148422,120.61929980385567,120.22100882241747,0,0,0,0,1.1229827829847228,,,,,0.3958475875499238,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,3.2749612702986592,,
1732631400,121.2,121.3,120.74,121.02,0.6581129960765794,0.157358517447177,0.3051125163741091,0.14775399892693208,0.19617684627542847,119.16270883420346,,54948,5326487,61.02613560428654,18.250146530270307,-40,-60,10,30,50,,,,,,,,,,,120.37433985037907,116.51152215172739,0,0,0,0,0,0,0,0,0,0,120.37433985037907,116.51152215172739,10,10,10,10,117.991724825656,121.13235294117635,124.27298105669671,120.2145049575695,114.2104395715364,0,0,0,0,119.35648394279563,120.54632941176463,121.73617488073363,120.61929980385567,120.22100882241747,0,0,0,0,119.0707780734096,120.18489411764705,121.2990101618845,120.37433985037907,116.51152215172739,0,0,0,0,118.97052679873251,119.86286117647056,120.75519555420861,120.61929980385567,120.22100882241747,0,0,0,0,1.1229827829847228,,,,59.53703397135685,0.4315099319704441,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,3.0295468795524707,,
