time,open,high,low,close,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1549290600,149.41,150.97,148.875,150.96,3679.132000000004,135.14095400000005,0,135.14095400000005,148.99179900076308,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,148.99179900076308,141.67288914393453,148.99179900076308,,0,0,0,0,148.99179900076308,0,148.99179900076308,0,1,18.03340193420263,0.6590700767071854,0,0,0,0,0,0,2.3880237841608887,18.03340193420263,-40,-60,10,30,50,,,,,,,,,,,20,45,35,0.24813332343512548,0,0,0,0.24813332343512548,1,0.15441529362309844,0.0383780091505565,0,0,0,0,124.55554935282078,135.57929411764707,146.60303888247336,146.49295607715777,145.53378643923782,0,0,0,0,145.91514718172814,151.0267529411767,156.13835870062528,149.51600123653898,146.48697621583912,0,0,0,0,135.61422577720666,142.3167058823529,149.01918598749913,148.99179900076308,141.67288914393453,0,0,0,0,0.9544977956838326,,100,100,49.17519690193429,0.543338102132005
1549377000,151.01,151.6,150.24,151.12,3683.4738000000043,135.14095400000005,0,135.14095400000005,149.27874505678042,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,149.27874505678042,141.67288914393453,149.27874505678042,,0,0,0,0,149.27874505678042,0,149.27874505678042,0,1,19.31170429378121,1.6513307752359245,0,0,0,0,0,0,2.3145935138636813,19.31170429378121,-40,-60,10,30,50,,,,,,,,,,,45,75,30,0.11234135004353163,0,0,0,0.11234135004353163,1,-0.13579197339159385,-0.09741396424103735,0,0,0,0,125.74648962448737,136.39995294117645,147.05341625786554,147.93703064307508,145.53378643923782,0,0,0,0,146.5063344411266,151.36795294117644,156.22957144122628,150.23348146813504,147.92540648613632,0,0,0,0,136.29841339169909,143.08724705882355,149.87608072594801,149.27874505678042,141.67288914393453,0,0,0,0,0.9667289179624216,,,,,0.5171791970847515
1549463400,151.04,151.37,150.1,150.93,3682.167000000004,135.14095400000005,0,135.14095400000005,149.4623362989586,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,149.4623362989586,141.67288914393453,149.4623362989586,,0,0,0,0,149.4623362989586,0,149.4623362989586,0,1,19.33600206741766,1.6513307752359245,0,0,0,0,0,0,2.2399796914448475,19.33600206741766,-40,-60,10,30,50,,,,,,,,,,,30,45,20,0.18723558340588606,0,0,0,0.18723558340588606,1,0.07489423336235443,-0.044236093830879425,0,0,0,0,125.74648962448737,136.39995294117645,147.05341625786554,147.93703064307508,145.53378643923782,0,0,0,0,147.04028876001394,151.6359294117647,156.23157006351545,150.23348146813504,147.92540648613632,0,0,0,0,137.06823583009913,143.91256470588232,150.7568935816655,149.4623362989586,141.67288914393453,0,0,0,0,0.9667289179624216,,,,,0.5228630759875854
1549549800,149.92,150.7028,148.39,149.69,3676.116200000004,135.14095400000005,0,135.14095400000005,149.4623362989586,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,149.4623362989586,141.67288914393453,149.4623362989586,,0,0,0,0,149.4623362989586,0,149.4623362989586,0,1,19.33600206741766,1.6513307752359245,0,0,0,0,0,0,2.2614097134845026,19.33600206741766,-40,-60,10,30,50,,,,,,,,,,,25,40,10,0.18723558340588606,0,0,0,0.18723558340588606,1,0,0.058439123920452696,0,0,0,0,126.963264356368,137.18585882352943,147.40845329069086,147.93703064307508,145.53378643923782,0,0,0,0,147.37817295702627,151.61571764705891,155.85326233709156,150.23348146813504,147.92540648613632,0,0,0,0,137.75448577500939,144.62917647058828,151.50386716616717,149.4623362989586,141.67288914393453,0,0,0,0,0.9574435599381503,,,,,0.5386352794663698
1549636200,149.06,149.9,148.5,149.85,3669.612800000004,135.26210400000002,0,135.26210400000002,149.4623362989586,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,149.4623362989586,141.67288914393453,149.4623362989586,,0,0,0,0,149.4623362989586,0,149.4623362989586,0,1,19.043923952389406,1.6513307752359245,0,0,0,0,0,0,2.19988044823561,19.043923952389406,-40,-60,10,30,50,,,,,,,,,,,15,40,10,0.10880031128050756,0,0,0,0.10880031128050756,1,-0.0784352721253785,0.015082281468480521,0,0,0,0,126.963264356368,137.18585882352943,147.40845329069086,147.93703064307508,145.53378643923782,0,0,0,0,147.793854011538,151.27830588235292,154.76275775316785,150.16073013502344,147.92540648613632,0,0,0,0,138.5552937210009,145.43077647058837,152.30625922017583,149.4623362989586,141.67288914393453,0,0,0,0,0.9574435599381503,,,,,0.4980454873225532
1549895400,150.29,151.15,149.63,151.1,3649.6164000000035,135.26210400000002,0,135.26210400000002,149.4623362989586,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,149.4623362989586,141.67288914393453,149.4623362989586,,0,0,0,0,149.4623362989586,0,149.4623362989586,0,1,19.043923952389406,1.6513307752359245,0,0,0,0,0,0,2.1513175590759244,19.043923952389406,-40,-60,10,30,50,,,,,,,,,,,15,40,10,0.18133385213417927,0,0,0,0.18133385213417927,1,0.07253354085367171,-0.06679947130094623,0,0,0,0,128.2836330619427,138.0878823529411,147.8921316439395,147.93703064307508,145.53378643923782,0,0,0,0,148.1989855243175,151.3615294117647,154.52407329921192,150.16073013502344,147.92540648613632,0,0,0,0,139.35449631727104,146.27974117647057,153.2049860356701,149.4623362989586,141.67288914393453,0,0,0,0,0.96632938007704,,100,100,55.348388378708336,0.5160491872338506
1549981800,151.92,153.19,151.8815,152.99,3642.5138000000034,135.26210400000002,0,135.26210400000002,151.35995444728653,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,151.35995444728653,141.67288914393453,151.35995444728653,,0,0,0,0,151.35995444728653,0,151.35995444728653,0,1,20.851035033649133,2.8961041905982885,0,0,0,0,0,0,2.1469377334276443,20.851035033649133,-40,-60,10,30,50,,,,,,,,,,,15,30,25,0.10595578549829147,0,0,0,0.10595578549829147,1,-0.0753780666358878,-0.006385564545240169,0,0,0,0,128.2836330619427,138.0878823529411,147.8921316439395,149.74859652704095,145.53378643923782,0,0,0,0,148.70437923780344,151.8368235294117,154.96926782101997,151.9380682611831,149.73456226657234,0,0,0,0,140.47044269914275,147.41630588235282,154.36216906556288,151.35995444728653,141.67288914393453,0,0,0,0,0.96632938007704,,,,,0.5219442844270775
1550068200,153.42,153.76,152.7,153.42,3633.5126000000037,135.26210400000002,0,135.26210400000002,151.98613419179298,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,151.98613419179298,141.67288914393453,151.98613419179298,,0,0,0,0,151.98613419179298,0,151.98613419179298,0,1,21.705170087843726,3.5131137612937935,0,0,0,0,0,0,2.0692993238970985,21.705170087843726,-40,-60,10,30,50,,,,,,,,,,,60,55,40,0.09598545118403307,0,0,0,0.09598545118403307,1,-0.009970334314258408,-0.091250132221853,0,0,0,0,129.9302470336795,139.25315294117658,148.57605884867365,150.6465539179666,145.53378643923782,0,0,0,0,149.20848166844078,152.3951294117646,155.58177715508842,152.63880564368105,150.6307006761029,0,0,0,0,141.57878220588623,148.568094117647,155.5574060294078,151.98613419179298,141.67288914393453,0,0,0,0,0.9810090159217333,,,,,0.5252450417666753
1550154600,152.58,154.37,152.4,153.77,3629.4114000000036,135.26210400000002,0,135.26210400000002,152.4508504000664,141.67288914393453,0,0,0,0,0,0,0,0,0,0,0,0,152.4508504000664,141.67288914393453,152.4508504000664,,0,0,0,0,152.4508504000664,0,152.4508504000664,0,1,21.078638977311385,3.5131137612937935,0,0,0,0,0,0,2.0622065150473055,21.078638977311385,-40,-60,10,30,50,,,,,,,,,,,25,25,25,0.1973156396132962,0,0,0,0.1973156396132962,1,0.10133018842926314,0.010080056207410135,0,0,0,0,129.9302470336795,139.25315294117658,148.57605884867365,150.6465539179666,145.53378643923782,0,0,0,0,149.73634718264202,153.0429411764705,156.34953517029896,153.1075167635449,150.6307006761029,0,0,0,0,142.75257074592434,149.77491764705871,156.79726454819308,152.4508504000664,141.67288914393453,0,0,0,0,0.9810090159217333,,,,,0.5485592490371765
1550241000,154.78,156.24,154.27,156.22,3624.420400000003,135.42105400000003,0,135.42105400000003,154.25522304903683,143.52969930989778,0,0,0,0,0,0,0,0,0,0,0,0,154.25522304903683,143.52969930989778,154.25522304903683,,0,0,0,0,154.25522304903683,0,154.25522304903683,0,1,21.786235666897493,4.569790490308702,0,0,0,0,0,0,2.091334621115355,21.786235666897493,-40,-60,10,30,50,,,,,,,,,,,40,40,55,0.21581322177856604,0,0,0,0.21581322177856604,1,0.018497582165269838,0.10701291049805847,0,0,0,0,131.71060355192864,140.61971764705885,149.52883174218906,152.18437557212428,145.53378643923782,0,0,0,0,150.37819875120167,153.91378823529394,157.4493777193862,154.91551271733294,152.17866537888466,0,0,0,0,144.13265559460226,151.22767058823516,158.32268558186806,154.25522304903683,143.52969930989778,0,0,0,0,0.9986933808687524,,,,,0.53612665397031
