time,open,high,low,close,Plot,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,BP Headwind,BP Mixed,BP Tailwind,Bear Call,Iron Condor,Exit LT,Exit Time,LT Fast Trackline,LT Slow Trackline,Trail Stop,Entry Headwind,Entry Mixed,Entry Tailwind,Exit LT Confirm,Exit Trail Stop,ST Alert (VST pending)
1766332800,10.79642673237695,10.810582384233383,10.73693779808553,10.747569076098797,,-10,10,-10,-10,10.54411208462608,10.686750556141599,10.686750556141599,10.787048824671439,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.730344651793663,10.911282093785196,10.911282093785196,10.787048824671439,10.341820989972266,0,0,0,0,10.369529691200675,11.032002483519674,11.694475275838673,10.876124841837264,9.186557733628547,0,0,0,0,29.68746963509443,,,,,,,10.876124841837264,9.186557733628547,0,0,0,0,0,0,0,10.876124841837264,9.186557733628547,10.13673950962169,0,0,0,0,0,0
1766347200,10.74757131968477,10.793901263906397,10.706527874849375,10.723771231153483,,-10,25,-10,-10,10.544202693921328,10.684045392264261,10.684045392264261,10.787048824671439,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.718870902344609,10.89434666509399,10.89434666509399,10.787048824671439,10.341820989972266,0,0,0,0,10.388049906026598,11.020647826546615,11.65324574706663,10.876124841837264,9.559363820783474,0,0,0,0,28.821751228510074,,,,,,,10.876124841837264,9.559363820783474,0,0,0,0,0,0,1,10.876124841837264,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766361600,10.72395297619804,10.800818488889496,10.605600987987017,10.704105611928547,,-10,10,-10,-10,10.542160017881475,10.678556754405932,10.678556754405932,10.787048824671439,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.70543108941975,10.875509266161075,10.875509266161075,10.787048824671439,10.341820989972266,0,0,0,0,10.388049906026598,11.020647826546615,11.65324574706663,10.876124841837264,9.559363820783474,0,0,0,0,28.821751228510074,,,,,,,10.876124841837264,9.559363820783474,0,0,0,0,0,0,0,10.876124841837264,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766376000,10.704073041003122,10.709338509604502,10.662408537744595,10.666568930860723,,-10,10,-10,-25,10.536228023038836,10.670198430672727,10.670198430672727,10.777693337693924,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.688340167749208,10.8528307302818,10.8528307302818,10.777693337693924,10.341820989972266,0,0,0,0,10.388049906026598,11.020647826546615,11.65324574706663,10.820340060238587,9.559363820783474,0,0,0,0,28.71233341843561,,,,,,,10.820340060238587,9.559363820783474,0,0,0,0,0,0,0,10.820340060238587,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766390400,10.666726565162886,10.672412664974336,10.583532411268012,10.597189991474815,,-10,10,-10,-25,10.518437951112196,10.652765111155292,10.652765111155292,10.702774294888687,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.664248867100884,10.824175884137201,10.824175884137201,10.702774294888687,10.341820989972266,0,0,0,0,10.388049906026598,11.020647826546615,11.65324574706663,10.781834122970725,9.559363820783474,0,0,0,0,28.63680681046169,,,,,,,10.781834122970725,9.559363820783474,0,0,0,0,0,0,0,10.781834122970725,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766404800,10.597210332900099,10.662595029021725,10.529866783380285,10.5993174066491,,-10,10,-10,-30,10.493657503976037,10.6312882418882,10.6312882418882,10.680712561185388,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.64021123195524,10.795644612635687,10.795644612635687,10.680712561185388,10.341820989972266,0,0,0,0,10.388049906026598,11.020647826546615,11.65324574706663,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766419200,10.599330609981346,10.792649032012255,10.567574506225073,10.78276995253614,,-10,10,-10,0,10.476304244392104,10.61533511224797,10.754365980103838,10.680712561185388,10.341820989972266,0,0,0,0,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.633126013765075,10.784684875919465,10.936243738073856,10.680712561185388,10.341820989972266,0,0,0,0,10.388049906026598,11.020647826546615,11.65324574706663,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766433600,10.782716684615435,10.807927609630438,10.706372354136407,10.725070518521227,,-10,10,-10,-5,10.519133628802154,10.636298211659621,10.75346279451709,10.680712561185388,10.341820989972266,0,0,0,0,9.89379925054306,11.023521999032589,12.153244747522118,10.763572104988212,8.78816491175068,0,0,0,0,10.621159212453604,10.770131920198839,10.770131920198839,10.680712561185388,10.341820989972266,0,0,0,0,10.406947010198119,11.003488619126506,11.600030228054893,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766448000,10.732855016172666,10.821657364387526,10.689941520730404,10.776437100327115,,-10,10,-10,-10,10.569691919045535,10.662137879018214,10.754583838990893,10.680712561185388,10.341820989972266,0,0,0,0,9.89379925054306,11.023521999032589,12.153244747522118,10.763572104988212,8.78816491175068,0,0,0,0,10.61374473283138,10.760454713048837,10.907164693266294,10.680712561185388,10.341820989972266,0,0,0,0,10.406947010198119,11.003488619126506,11.600030228054893,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766462400,10.776548536232792,10.896944323147357,10.760311113847232,10.85295561116235,,-10,10,-10,10,10.630597731906509,10.698799267322805,10.767000802739101,10.74103122317772,10.341820989972266,0,0,0,0,9.89379925054306,11.023521999032589,12.153244747522118,10.763572104988212,8.78816491175068,0,0,0,0,10.613011287013824,10.75866521422262,10.904319141431417,10.74103122317772,10.341820989972266,0,0,0,0,10.406947010198119,11.003488619126506,11.600030228054893,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766476800,10.852954980524158,10.878380829459795,10.815202204142569,10.818704760455812,,-10,10,-10,5,10.65784102218398,10.722436482085934,10.787031941987888,10.766263281091343,10.341820989972266,0,0,0,0,9.89379925054306,11.023521999032589,12.153244747522118,10.763572104988212,8.78816491175068,0,0,0,0,10.607898587218736,10.748929736462353,10.88996088570597,10.766263281091343,10.341820989972266,0,0,0,0,10.406947010198119,11.003488619126506,11.600030228054893,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766491200,10.818725065328618,10.979164599983827,10.816382772878933,10.891287717413219,,-10,10,-10,10,10.678460654418885,10.74703060329946,10.815600552180037,10.767515472393537,10.341820989972266,0,0,0,0,9.89379925054306,11.023521999032589,12.153244747522118,10.763572104988212,8.78816491175068,0,0,0,0,10.607983534715817,10.742273019227369,10.87656250373892,10.767515472393537,10.341820989972266,0,0,0,0,10.406947010198119,11.003488619126506,11.600030228054893,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
1766505600,10.891053013335492,10.931348933040386,10.802527759846136,10.861450778179487,,-10,10,-10,-10,10.699587410233539,10.773215854267779,10.846844298302019,10.767515472393537,10.341820989972266,0,0,0,0,9.89379925054306,11.023521999032589,12.153244747522118,10.763572104988212,8.78816491175068,0,0,0,0,10.605885501658335,10.73235936618861,10.858833230718886,10.767515472393537,10.341820989972266,0,0,0,0,10.406947010198119,11.003488619126506,11.600030228054893,10.77368125756419,9.559363820783474,0,0,0,0,28.62081555526538,,,,,,,10.77368125756419,9.559363820783474,0,0,0,0,0,0,0,10.77368125756419,9.559363820783474,10.13673950962169,0,0,0,0,0,0
