time,open,high,low,close,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1679592600,72.18,72.22,71.49,71.74,-15.524442279296506,-40,-60,10,30,50,,,,,,,,,,,72.021253726045,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.021253726045,72.85521828176836,-20,-20,-20,-10,70.7900674600837,72.4226588235294,72.4226588235294,72.76131146292485,73.21497101339925,0,0,0,0,71.24699557715792,71.87522352941183,71.87522352941183,72.37875365288848,72.77964754528521,0,0,0,0,71.0563029893882,71.91195294117648,71.91195294117648,72.021253726045,72.85521828176836,0,0,0,0,72.05875534667156,72.54340000000003,72.54340000000003,72.37875365288848,72.77964754528521,0,0,0,0,0.9701164445041491,,,,,426313,0.97255263470917,-187577.7200000051,-0.019949924723984713,0.34116607218580425,-0.002125499999999997,-0.0017003999999999977,-0.0012752999999999983,-0.0008501999999999989,-0.00042509999999999944,-0.002125499999999997,0,1.3710515378265131,0.5415865081764165,,
1679664600,71.94,72.87,71.88,72.82,-15.524442279296506,-40,-60,10,30,50,,,,,,,,,,,72.021253726045,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.021253726045,72.85521828176836,10,10,10,-10,70.7900674600837,72.4226588235294,72.4226588235294,72.76131146292485,73.21497101339925,0,0,0,0,71.30637413139014,71.93191764705887,72.55746116272759,72.37875365288848,72.77964754528521,0,0,0,0,71.0563029893882,71.91195294117648,71.91195294117648,72.021253726045,72.85521828176836,0,0,0,0,72.11517893095969,72.61055294117652,73.10592695139336,72.37875365288848,72.77964754528521,0,0,0,0,0.9701164445041491,,,,,535104,0.9875712542052548,470891.5199999976,-0.01948022390192161,0.3592487134919819,0.004357500000000002,0.0034860000000000013,0.002614500000000001,0.0017430000000000006,0.0008715000000000003,0,0.004357500000000002,1.419257583065308,0.6129208786765963,,
1679679000,72.845,73.035,72.7,72.97,-15.52337292228972,-40,-60,10,30,50,,,,,,,,,,,72.02540883207969,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.02540883207969,72.85521828176836,30,15,15,-5,70.7900674600837,72.4226588235294,72.4226588235294,72.76131146292485,73.21497101339925,0,0,0,0,71.36191681627214,71.99084705882359,72.61977730137504,72.38595637057242,72.77964754528521,0,0,0,0,71.20048485494456,72.00230588235291,72.80412690976127,72.02540883207969,72.85521828176836,0,0,0,0,72.20007186560146,72.7183176470588,73.23656342851613,72.38595637057242,72.77964754528521,0,0,0,0,0.9701164445041491,,,,,465047,0.9899303306667592,58130.875,-0.017755511747915342,0.32440875453439644,0.004357500000000002,0.0034860000000000013,0.002614500000000001,0.0017430000000000006,0.0008715000000000003,0,0.004357500000000002,1.419257583065308,0.6128646180403176,,
1679923800,73.25,73.68,73.22,73.49,-7.890196772579877,-40,-60,10,30,50,,,,,,,,,,,72.54287962978829,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.54287962978829,72.85521828176836,45,10,10,-10,70.7900674600837,72.4226588235294,72.4226588235294,72.76131146292485,73.21497101339925,0,0,0,0,71.47370569841816,72.11001176470597,72.74631783099379,72.85636033993234,72.77964754528521,0,0,0,0,71.20048485494456,72.00230588235291,72.80412690976127,72.54287962978829,72.85521828176836,0,0,0,0,72.32899790104679,72.90527058823531,73.48154327542383,72.85636033993234,72.77964754528521,0,0,0,0,0.9701164445041491,,57.00444787439659,30.839972254400433,54.846905652495515,441764,0.9972771963001378,106023.35999999775,-0.015913017472859114,0.3644291462013216,-0.0006919999999999995,-0.0005535999999999996,-0.0004151999999999997,-0.0002767999999999998,-0.0001383999999999999,-0.0006919999999999995,0,1.4039891754506355,0.5911104045101161,,
1679938200,73.51,73.55,73.29,73.35,-7.8645137343968665,-40,-60,10,30,50,,,,,,,,,,,72.64267394194627,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.64267394194627,72.85521828176836,35,20,20,-10,70.71248075296216,72.33585882352943,73.9592368940967,72.76131146292485,73.21497101339925,0,0,0,0,71.60952894459453,72.23454117647063,72.85955340834673,72.92662031565146,72.77964754528521,0,0,0,0,71.3294320660877,72.10407058823526,72.87870911038281,72.64267394194627,72.85521828176836,0,0,0,0,72.45748637289766,73.07561176470595,73.69373715651425,72.92662031565146,72.77964754528521,0,0,0,0,0.9922094784678642,,,,,428048,0.9956842080372856,-68487.68000000462,-0.014703437794240548,0.3523971821890072,-0.0006919999999999995,-0.0005535999999999996,-0.0004151999999999997,-0.0002767999999999998,-0.0001383999999999999,-0.0006919999999999995,0,1.4039891754506355,0.5910587695727497,,
1680010200,73.43,73.89,73.39,73.71,-7.836804802848351,-40,-60,10,30,50,,,,,,,,,,,72.7503400889501,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.7503400889501,72.85521828176836,30,15,15,-10,70.71248075296216,72.33585882352943,73.9592368940967,72.76131146292485,73.21497101339925,0,0,0,0,71.75554475070572,72.38497647058833,73.01440819047093,73.27748900637253,72.77964754528521,0,0,0,0,71.3294320660877,72.10407058823526,72.87870911038281,72.7503400889501,72.85521828176836,0,0,0,0,72.57528184066572,73.23452941176475,73.89377698286378,73.27748900637253,72.77964754528521,0,0,0,0,0.9922094784678642,,,,,321370,1.000873406055848,89983.5999999958,-0.011111491275636154,0.37460953585225154,-0.003057,-0.0024456,-0.0018342,-0.0012228,-0.0006114,-0.003057,0,1.3573319325789226,0.5234822398715655,,
1680024600,73.7,73.71,73.395,73.49,-7.8295498334263085,-40,-60,10,30,50,,,,,,,,,,,72.77853008259652,72.85521828176836,0,0,0,0,0,0,0,0,0,0,72.77853008259652,72.85521828176836,20,20,20,-10,70.71248075296216,72.33585882352943,73.9592368940967,72.76131146292485,73.21497101339925,0,0,0,0,71.8790895739617,72.51087058823526,73.14265160250882,73.27748900637253,72.77964754528521,0,0,0,0,71.50097079756443,72.23235294117643,72.96373508478842,72.77853008259652,72.85521828176836,0,0,0,0,72.66049114050485,73.31170588235294,73.96292062420103,73.27748900637253,72.77964754528521,0,0,0,0,0.9922094784678642,,,,,516401,0.998129211464822,-108444.21000000411,-0.008283108365817138,0.35802131482690724,-0.003057,-0.0024456,-0.0018342,-0.0012228,-0.0006114,-0.003057,0,1.3573319325789226,0.523443635286866,,
1680096600,73.91,73.98,73.735,73.925,7.260277354083514,-40,-60,10,30,50,,,,,,,,,,,73.12756364812535,72.85521828176836,1,0,1,0,0,1,1,0,0,0,73.12756364812535,72.85521828176836,30,15,15,10,70.71248075296216,72.33585882352943,73.9592368940967,72.76131146292485,73.21497101339925,0,0,0,0,72.03701691806894,72.68017647058824,73.32333602310753,73.3683084354958,72.77964754528521,0,0,0,0,71.50097079756443,72.23235294117643,72.96373508478842,73.12756364812535,72.85521828176836,0,0,0,0,72.76858991821534,73.41628235294114,74.06397478766694,73.3683084354958,72.77964754528521,0,0,0,0,0.9922094784678642,,,,,279145,1.0042392619459843,4187.175000000158,-0.0037564473319865455,0.3694629015677884,-0.0004264999999999987,-0.00034119999999999897,-0.0002558999999999992,-0.00017059999999999948,-0.00008529999999999974,-0.0004264999999999987,0,1.363478560239509,0.5326166338619106,,
1680111000,73.93,73.93,73.71,73.89,7.392049375659516,-40,-60,10,30,50,,,,,,,,,,,73.13023767325924,72.85521828176836,0,0,0,0,0,0,0,0,0,0,73.13023767325924,72.85521828176836,50,20,35,10,70.65623554017738,72.2289882352941,73.80174093041082,72.83808985645975,73.21497101339925,0,0,0,0,72.16698296743827,72.83155294117654,73.4961229149148,73.37300241719542,72.82428305146155,0,0,0,0,71.70488973617958,72.39741176470586,73.08993379323215,73.13023767325924,72.85521828176836,0,0,0,0,72.88634195001836,73.57178823529411,74.25723452056985,73.37300241719542,72.82428305146155,0,0,0,0,0.9998376447667496,,,,,389175,1.0039089772364191,-15567.000000002434,-0.0014224868989629602,0.37613122951391825,-0.0004264999999999987,-0.00034119999999999897,-0.0002558999999999992,-0.00017059999999999948,-0.00008529999999999974,-0.0004264999999999987,0,1.363478560239509,0.532576383533857,,
1680183000,74.1,74.29,73.88,73.965,7.438921244820908,-40,-60,10,30,50,,,,,,,,,,,73.31236355374072,72.85521828176836,0,0,0,0,0,0,0,0,0,0,73.31236355374072,72.85521828176836,30,15,15,-10,70.65623554017738,72.2289882352941,73.80174093041082,72.83808985645975,73.21497101339925,0,0,0,0,72.27314684794617,72.96976470588241,73.66638256381866,73.58957367311004,72.82428305146155,0,0,0,0,71.70488973617958,72.39741176470586,73.08993379323215,73.31236355374072,72.85521828176836,0,0,0,0,72.99183339334024,73.68537647058824,74.37891954783623,73.58957367311004,72.82428305146155,0,0,0,0,0.9998376447667496,,,,,527686,1.005086108344671,-71237.6099999952,0.000742624197881403,0.3920697266752725,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.4151034982874262,0.6087134593587783,,
