time,open,high,low,close,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1679592600,73.175,73.355,72.105,72.78,19.406391068272292,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,65.77011024028876,0,0,0,0,0,0,0,0,0,0,71.37727938309652,65.77011024028876,30,30,30,25,67.35057259578986,70.72196470588229,74.09335681597472,70.5766819294919,68.10901546343962,0,0,0,0,69.91912286445691,71.47346470588238,73.02780654730785,72.20352428893455,70.56844797566977,0,0,0,0,69.33299565470948,71.58729411764708,73.84159258058467,71.37727938309652,65.77011024028876,0,0,0,0,71.25670167532247,72.82550588235294,74.39431008938341,72.20352428893455,70.56844797566977,0,0,0,0,1.0442564944110162,,,,,869240,1.082242423108637,-343349.79999999655,0.07795131911215814,0.4828033827637144,-0.002125499999999997,-0.0017003999999999977,-0.0012752999999999983,-0.0008501999999999989,-0.00042509999999999944,-0.002125499999999997,0,1.3710515378265131,0.5415621058447582,,
1679664600,72.56,72.765,72.1,72.535,19.406391068272292,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,65.77011024028876,0,0,0,0,0,0,0,0,0,0,71.37727938309652,65.77011024028876,10,10,10,10,67.35057259578986,70.72196470588229,74.09335681597472,70.5766819294919,68.10901546343962,0,0,0,0,70.17243676007526,71.75499411764703,73.3375514752188,72.20352428893455,70.56844797566977,0,0,0,0,69.33299565470948,71.58729411764708,73.84159258058467,71.37727938309652,65.77011024028876,0,0,0,0,71.41341083071217,73.00095294117648,74.58849505164079,72.20352428893455,70.56844797566977,0,0,0,0,1.0442564944110162,,,,,718186,1.0781260638211154,-17954.650000004083,0.07891722051663264,0.46516499835664205,0.004357500000000002,0.0034860000000000013,0.002614500000000001,0.0017430000000000006,0.0008715000000000003,0,0.004357500000000002,1.419257583065308,0.6128932472162084,,
1679679000,72.555,73.01,72.35,73,18.829386064405682,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,67.2905712475268,0,0,0,0,0,0,0,0,0,0,71.37727938309652,67.2905712475268,30,15,45,50,67.35057259578986,70.72196470588229,74.09335681597472,70.61584750595675,68.10901546343962,0,0,0,0,70.40149419393181,72.04028823529408,73.67908227665636,72.20352428893455,70.58641597740764,0,0,0,0,69.48583571825742,71.71350588235296,73.9411760464485,71.37727938309652,67.2905712475268,0,0,0,0,71.62745342718351,73.25870588235288,74.88995833752226,72.20352428893455,70.58641597740764,0,0,0,0,1.0442564944110162,,,,,416568,1.0845009809869672,185372.75999999716,0.08052816367806437,0.48641746050007995,0.004357500000000002,0.0034860000000000013,0.002614500000000001,0.0017430000000000006,0.0008715000000000003,0,0.004357500000000002,1.419257583065308,0.612836974132356,,
1679923800,73.09,73.35,72.25,72.51,18.829386064405682,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,67.2905712475268,0,0,0,0,0,0,0,0,0,0,71.37727938309652,67.2905712475268,10,10,10,0,67.35057259578986,70.72196470588229,74.09335681597472,70.61584750595675,68.10901546343962,0,0,0,0,70.54766457995804,72.22593529411762,73.9042060082772,72.20352428893455,70.58641597740764,0,0,0,0,69.48583571825742,71.71350588235296,73.9411760464485,71.37727938309652,67.2905712475268,0,0,0,0,71.79300615457599,73.44657647058827,75.10014678660055,72.20352428893455,70.58641597740764,0,0,0,0,1.0442564944110162,,98.6536185029236,86.38784169353885,63.70855928913549,566262,1.0767637448678142,-328431.95999999903,0.08022580504089016,0.495125643818262,-0.0006919999999999995,-0.0005535999999999996,-0.0004151999999999997,-0.0002767999999999998,-0.0001383999999999999,-0.0006919999999999995,0,1.4039891754506355,0.5910837277490062,,
1679938200,72.53,72.795,72.3075,72.43,19.155039472131648,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,67.2905712475268,0,0,0,0,0,0,0,0,0,0,71.37727938309652,67.2905712475268,30,30,30,25,67.60590339654743,71.03879999999997,74.4716966034525,70.79328696981699,68.10901546343962,0,0,0,0,70.70544244363711,72.4198058823529,74.1341693210687,72.20352428893455,70.77988626473567,0,0,0,0,69.60458387756732,71.79528235294116,73.985980828315,71.37727938309652,67.2905712475268,0,0,0,0,71.96406542108514,73.6401647058824,75.31626399067966,72.20352428893455,70.77988626473567,0,0,0,0,1.0402747231868703,,,,,254124,1.0750355499590631,-25412.399999998557,0.07883931508906783,0.4646788269969023,-0.0006919999999999995,-0.0005535999999999996,-0.0004151999999999997,-0.0002767999999999998,-0.0001383999999999999,-0.0006919999999999995,0,1.4039891754506355,0.5910320810632921,,
1680010200,72.275,72.315,71.425,71.67,19.155039472131648,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,67.2905712475268,0,0,0,0,0,0,0,0,0,0,71.37727938309652,67.2905712475268,-10,-10,-10,10,67.60590339654743,71.03879999999997,74.4716966034525,70.79328696981699,68.10901546343962,0,0,0,0,70.77471699559325,72.49177058823531,74.20882418087737,72.20352428893455,70.77988626473567,0,0,0,0,69.60458387756732,71.79528235294116,73.985980828315,71.37727938309652,67.2905712475268,0,0,0,0,71.94567800847386,73.57697647058824,73.57697647058824,72.20352428893455,70.77988626473567,0,0,0,0,1.0402747231868703,,,,,438574,1.063349044322602,-265337.27000000176,0.0784101721748176,0.4865710594402036,-0.003057,-0.0024456,-0.0018342,-0.0012228,-0.0006114,-0.003057,0,1.3573319325789226,0.5234585911833763,,
1680024600,71.69,72.095,71.445,72.08,18.999009587182833,-40,-60,10,30,50,,,,,,,,,,,71.37727938309652,67.2905712475268,0,0,0,0,0,0,0,0,0,0,71.37727938309652,67.2905712475268,10,10,10,10,67.60590339654743,71.03879999999997,74.4716966034525,70.79328696981699,68.10901546343962,0,0,0,0,70.85755152111948,72.57851176470588,74.29947200829228,72.20352428893455,70.77988626473567,0,0,0,0,69.6988988168246,71.84075294117639,73.98260706552819,71.37727938309652,67.2905712475268,0,0,0,0,71.93571411426964,73.47232941176479,75.00894470925994,72.20352428893455,70.77988626473567,0,0,0,0,1.0402747231868703,,,,,229510,1.0688704074515925,89508.90000000013,0.07555545921682771,0.47052337418519363,-0.003057,-0.0024456,-0.0018342,-0.0012228,-0.0006114,-0.003057,0,1.3573319325789226,0.5234199768480086,,
1680096600,72.985,73.405,72.88,73.395,19.13335185565549,-40,-60,10,30,50,,,,,,,,,,,71.85941100913459,67.2905712475268,0,0,0,0,0,0,0,0,0,0,71.85941100913459,67.2905712475268,25,10,10,10,67.60590339654743,71.03879999999997,74.4716966034525,70.79328696981699,68.10901546343962,0,0,0,0,71.00422903958656,72.76977058823535,74.53531213688413,72.45326499406892,70.77988626473567,0,0,0,0,69.6988988168246,71.84075294117639,73.98260706552819,71.85941100913459,67.2905712475268,0,0,0,0,72.07524606458323,73.49837647058828,74.92150687659334,72.45326499406892,70.77988626473567,0,0,0,0,1.0402747231868703,,,,,334484,1.0876587213187785,137138.43999999887,0.0763292161039908,0.48691854440479904,-0.0004264999999999987,-0.00034119999999999897,-0.0002558999999999992,-0.00017059999999999948,-0.00008529999999999974,-0.0004264999999999987,0,1.363478560239509,0.5325925490030806,,
1680111000,73.375,73.75,73.17,73.585,20.273678949454307,-40,-60,10,30,50,,,,,,,,,,,72.18088165133926,67.2905712475268,0,0,0,0,0,0,0,0,0,0,72.18088165133926,67.2905712475268,45,15,30,30,67.87275832293945,71.2656705882353,74.65858285353114,71.438012744383,68.10901546343962,0,0,0,0,71.14679682593922,72.94877058823529,74.75074435053136,72.88317236733494,71.4262412180629,0,0,0,0,69.8589127389054,71.99919999999996,74.13948726109452,72.18088165133926,67.2905712475268,0,0,0,0,72.2351793279773,73.5973529411765,74.95952655437569,72.88317236733494,71.4262412180629,0,0,0,0,1.0583815283683744,,,,,492586,1.0895933277463725,103443.05999999693,0.07796739666474184,0.49698465633228855,-0.0004264999999999987,-0.00034119999999999897,-0.0002558999999999992,-0.00017059999999999948,-0.00008529999999999974,-0.0004264999999999987,0,1.363478560239509,0.532552288690615,,
1680183000,74.325,74.545,74.085,74.125,20.529216203330964,-40,-60,10,30,50,,,,,,,,,,,73.09796153338645,67.2905712475268,0,0,0,0,0,0,0,0,0,0,73.09796153338645,67.2905712475268,25,10,10,10,67.87275832293945,71.2656705882353,74.65858285353114,71.438012744383,68.10901546343962,0,0,0,0,71.31195886261365,73.17152352941177,75.0310881962099,73.45547770448776,71.4262412180629,0,0,0,0,69.8589127389054,71.99919999999996,74.13948726109452,73.09796153338645,67.2905712475268,0,0,0,0,72.44111269176244,73.71067058823535,74.98022848470825,73.45547770448776,71.4262412180629,0,0,0,0,1.0583815283683744,,,,,535428,1.0966474313406713,-107085.60000000152,0.07970260385812789,0.5052518506277283,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.4151034982874262,0.6086859051517947,,
