time,open,high,low,close,Plot,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,BP Headwind,BP Mixed,BP Tailwind,Bear Call,Iron Condor,Exit LT,Exit Time,LT Fast Trackline,LT Slow Trackline,Trail Stop,Entry Headwind,Entry Mixed,Entry Tailwind,Exit LT Confirm,Exit Trail Stop,ST Alert (VST pending)
1624469400,57.7,57.7,55.184,55.4,,15,-10,15,0,56.823389535667786,62.92492941176469,62.92492941176469,56.919781069204205,57.766874234186744,0,0,0,0,31.918835459187353,47.27849411764707,47.27849411764707,58.172987805139684,52.860131934744395,0,0,0,0,54.14920672080849,60.31308235294121,60.31308235294121,56.919781069204205,57.766874234186744,0,0,0,0,41.132028188596486,49.26964470588233,49.26964470588233,58.90763249295011,62.224986660207485,0,0,0,0,-2.4556869916018695,,,,,,,58.90763249295011,62.224986660207485,0,0,0,0,0,0,0,58.90763249295011,62.224986660207485,,0,0,0,0,0,0
1624541400,56.791,57.6,56.241,57.6,,15,-10,15,0,56.57365534941745,62.39687058823525,62.39687058823525,56.919781069204205,57.766874234186744,0,0,0,0,31.918835459187353,47.27849411764707,47.27849411764707,58.172987805139684,52.860131934744395,0,0,0,0,54.35343166057341,60.49321882352946,66.63300598648551,56.919781069204205,57.766874234186744,0,0,0,0,41.132028188596486,49.26964470588233,49.26964470588233,58.90763249295011,62.224986660207485,0,0,0,0,-2.4556869916018695,,,,,,,58.90763249295011,62.224986660207485,0,0,0,0,0,0,0,58.90763249295011,62.224986660207485,,0,0,0,0,0,0
1624555800,57.798,58.8,57.798,58.131,,20,-15,20,20,56.38553308919641,61.622119999999995,66.85870691080358,56.919781069204205,57.766874234186744,0,0,0,0,31.043089682904494,46.4451364705882,61.84718325827191,58.172987805139684,52.860131934744395,0,0,0,0,54.57549878483787,60.69778588235292,66.82007297986796,56.919781069204205,57.766874234186744,0,0,0,0,42.25837127283451,50.04186117647055,57.825351080106586,58.90763249295011,62.224986660207485,0,0,0,0,-2.991589672524835,,,,,,,58.90763249295011,62.224986660207485,0,0,0,0,0,0,0,58.90763249295011,62.224986660207485,,0,0,0,0,0,0
1624627800,57,57.03,55.36,55.412,,0,-10,0,0,55.76044581507233,60.49582588235298,60.49582588235298,56.919781069204205,57.766874234186744,0,0,0,0,31.043089682904494,46.4451364705882,61.84718325827191,58.172987805139684,52.860131934744395,0,0,0,0,54.61792639407185,60.6904823529412,60.6904823529412,56.919781069204205,57.766874234186744,0,0,0,0,42.25837127283451,50.04186117647055,57.825351080106586,58.90763249295011,62.224986660207485,0,0,0,0,-2.991589672524835,,,,,,,58.90763249295011,62.224986660207485,0,0,0,0,0,0,0,58.90763249295011,62.224986660207485,,0,0,0,0,0,0
1624642200,55.286,55.495,54.773,55.05,,10,-10,10,-5,55.04076658812402,59.402308235294115,59.402308235294115,56.90189840624908,57.766874234186744,0,0,0,0,31.043089682904494,46.4451364705882,61.84718325827191,58.172987805139684,52.860131934744395,0,0,0,0,54.64298523796724,60.67943529411767,60.67943529411767,56.90189840624908,57.766874234186744,0,0,0,0,43.24754417636608,50.62167294117647,50.62167294117647,57.92766165594526,62.224986660207485,0,0,0,0,-3.7695050314638547,,,,,,,57.92766165594526,62.224986660207485,0,0,0,0,0,0,0,57.92766165594526,62.224986660207485,,0,0,0,0,0,0
1624887000,56.91,62.326,56.6,61.449,,10,-10,10,45,55.124997747858345,59.28357176470582,63.44214578155329,58.03514882318319,57.766874234186744,0,0,0,0,31.043089682904494,46.4451364705882,61.84718325827191,58.172987805139684,52.860131934744395,0,0,0,0,55.00457994518404,61.07590352941172,67.1472271136394,58.03514882318319,57.766874234186744,0,0,0,0,43.24754417636608,50.62167294117647,50.62167294117647,57.92766165594526,62.224986660207485,0,0,0,0,11.230494968536146,,,,,,,57.92766165594526,62.224986660207485,0,1,0,0,0,0,0,57.92766165594526,62.224986660207485,56.53308,0,1,0,0,0,0
1624901400,61.599,62.864,61.599,62.326,,15,-10,15,40,55.39176816515071,59.33254588235293,63.273323599555155,60.50348036284673,57.766874234186744,0,0,0,0,30.99872679472359,46.37906352941177,61.75940026409995,58.172987805139684,52.860131934744395,0,0,0,0,55.382378196319195,61.483680000000014,67.58498180368083,60.50348036284673,57.766874234186744,0,0,0,0,44.44843308681129,51.63561411764701,58.822795148482726,58.91778663339414,62.224986660207485,0,0,0,0,11.5288452667619,,,,,,,58.91778663339414,62.224986660207485,0,0,0,0,0,0,0,58.91778663339414,62.224986660207485,57.339920000000006,0,0,0,0,0,0
1624973400,64.95,69.171,64.8,67.126,,15,-10,15,40,56.07220273145672,60.04279058823536,64.013378445014,65.02746521082192,57.766874234186744,0,0,0,0,30.99872679472359,46.37906352941177,61.75940026409995,58.172987805139684,52.860131934744395,0,0,0,0,55.940971592205976,62.22201411764705,68.50305664308812,65.02746521082192,57.766874234186744,0,0,0,0,44.44843308681129,51.63561411764701,58.822795148482726,61.82137330243741,62.224986660207485,0,0,0,0,12.403771128005623,,,,,,,61.82137330243741,62.224986660207485,0,0,0,0,0,0,0,61.82137330243741,62.224986660207485,61.75592000000001,0,0,0,0,0,0
1624987800,67.365,67.365,65.288,66.91,,20,0,35,45,56.65177962363466,60.51775764705879,64.3837356704829,65.02746521082192,60.10344796377473,0,0,0,0,30.99872679472359,46.37906352941177,61.75940026409995,60.449074703043735,52.860131934744395,0,0,0,0,56.50806849964913,62.980607058823566,69.453145617998,65.02746521082192,60.10344796377473,0,0,0,0,45.521576027825084,52.789510588235245,60.05744514864541,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,1,0,62.37377520940617,62.224986660207485,,0,0,0,1,0,0
1625059800,64.99,65.838,64,65.295,,15,-10,15,25,57.011890884805034,60.59432470588236,64.17675852695967,65.02746521082192,60.10344796377473,0,0,0,0,30.99872679472359,46.37906352941177,61.75940026409995,60.449074703043735,52.860131934744395,0,0,0,0,56.98299371415856,63.55409882352938,70.12520393290019,65.02746521082192,60.10344796377473,0,0,0,0,45.521576027825084,52.789510588235245,60.05744514864541,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625074200,64.648,66.82,64.648,66.565,,35,-10,20,30,57.68101796492737,61.45366823529414,65.2263185056609,65.02746521082192,60.10344796377473,0,0,0,0,31.660870046597594,46.91291529411766,62.164960541637726,60.449074703043735,52.860131934744395,0,0,0,0,57.496004901892974,64.19011294117647,70.88422098045996,65.02746521082192,60.10344796377473,0,0,0,0,46.62215815867613,53.936858823529384,61.25155948838264,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625146200,65.451,65.451,63.712,64.388,,15,-10,15,25,58.078058207769125,61.905802352941095,65.73354649811306,65.02746521082192,60.10344796377473,0,0,0,0,31.660870046597594,46.91291529411766,62.164960541637726,60.449074703043735,52.860131934744395,0,0,0,0,57.91330363242018,64.67527529411761,71.43724695581504,65.02746521082192,60.10344796377473,0,0,0,0,46.62215815867613,53.936858823529384,61.25155948838264,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625160600,64.446,65.301,64.446,64.986,,20,-10,20,20,58.66649506270396,62.57689411764708,66.4872931725902,65.02746521082192,60.10344796377473,0,0,0,0,31.660870046597594,46.91291529411766,62.164960541637726,60.449074703043735,52.860131934744395,0,0,0,0,58.330186645895296,65.15102588235293,71.97186511881056,65.02746521082192,60.10344796377473,0,0,0,0,47.674410436276155,54.9900894117647,62.305768387253245,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625232600,65.189,66.089,63.573,64.177,,15,-10,15,15,59.27285268866818,63.21611058823528,67.15936848780238,65.02746521082192,60.10344796377473,0,0,0,0,31.660870046597594,46.91291529411766,62.164960541637726,60.449074703043735,52.860131934744395,0,0,0,0,58.701964117816324,65.56591764705884,72.42987117630136,65.02746521082192,60.10344796377473,0,0,0,0,47.674410436276155,54.9900894117647,62.305768387253245,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625247000,64.178,64.243,63.593,63.593,,20,-15,20,20,59.75842314983631,63.72708705882356,67.69575096781081,65.02746521082192,60.10344796377473,0,0,0,0,36.58945017833907,49.12349882352944,61.657547468719805,60.449074703043735,52.860131934744395,0,0,0,0,59.02534069866141,65.91172235294115,72.7981040072209,65.02746521082192,60.10344796377473,0,0,0,0,48.343731000138455,55.715774117646994,63.08781723515553,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625578200,64.503,65.253,63.308,63.566,,15,-10,15,15,60.23581957910052,64.2449411764706,68.25406277384069,65.02746521082192,60.10344796377473,0,0,0,0,36.58945017833907,49.12349882352944,61.657547468719805,60.449074703043735,52.860131934744395,0,0,0,0,59.29049669639807,66.13869411764702,72.98689153889597,65.02746521082192,60.10344796377473,0,0,0,0,48.343731000138455,55.715774117646994,63.08781723515553,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625592600,63.501,63.651,63.236,63.47,,15,-10,15,15,60.72997678091821,64.75039764705879,68.77081851319937,65.02746521082192,60.10344796377473,0,0,0,0,36.58945017833907,49.12349882352944,61.657547468719805,60.449074703043735,52.860131934744395,0,0,0,0,59.52160084851698,66.29941882352941,73.07723679854183,65.02746521082192,60.10344796377473,0,0,0,0,49.07435567721361,56.48176705882349,63.889178440433376,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625664600,64.562,64.562,62.501,62.912,,10,-10,10,-5,61.10691170189151,65.12269176470583,65.12269176470583,64.36312224825966,60.10344796377473,0,0,0,0,36.58945017833907,49.12349882352944,61.657547468719805,60.449074703043735,52.860131934744395,0,0,0,0,59.70152129084479,66.39330352941178,73.08508576797878,64.36312224825966,60.10344796377473,0,0,0,0,49.07435567721361,56.48176705882349,63.889178440433376,62.37377520940617,62.224986660207485,0,0,0,0,25.45255769146805,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625679000,63.019,63.982,63.019,63.982,,15,-10,15,15,61.709209299965806,65.72875294117648,69.74829658238716,64.36312224825966,60.10344796377473,0,0,0,0,39.023500376162154,50.46504235294123,61.90658432972031,60.449074703043735,52.860131934744395,0,0,0,0,59.929741425091095,66.5552988235294,73.1808562219677,64.36312224825966,60.10344796377473,0,0,0,0,50.106466485865866,57.46912941176473,64.8317923376636,62.37377520940617,62.224986660207485,0,0,0,0,22.223157553883446,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625751000,60.352,62.5,59.629,62.102,,10,-10,10,-5,62.04547734166153,66.03563999999999,66.03563999999999,63.37309423448485,60.10344796377473,0,0,0,0,39.023500376162154,50.46504235294123,61.90658432972031,60.449074703043735,52.860131934744395,0,0,0,0,60.035664938922004,66.58322823529416,73.1307915316663,63.37309423448485,60.10344796377473,0,0,0,0,50.106466485865866,57.46912941176473,64.8317923376636,62.37377520940617,62.224986660207485,0,0,0,0,22.223157553883446,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625765400,62.305,62.305,61.383,61.9,,15,-15,15,0,61.949759772525425,65.90168235294115,65.90168235294115,63.34876203832479,60.10344796377473,0,0,0,0,39.023500376162154,50.46504235294123,61.90658432972031,60.449074703043735,52.860131934744395,0,0,0,0,60.12026277879191,66.59674117647063,73.07321957414935,63.34876203832479,60.10344796377473,0,0,0,0,51.14320881413024,58.36731294117644,65.59141706822265,62.37377520940617,62.224986660207485,0,0,0,0,22.223157553883446,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625837400,62.256,63.497,61.525,63.1,,10,-10,10,10,62.03758656164705,65.95852705882353,69.87946755600001,63.34876203832479,60.10344796377473,0,0,0,0,39.023500376162154,50.46504235294123,61.90658432972031,60.449074703043735,52.860131934744395,0,0,0,0,60.2616972017465,66.67012941176476,73.07856162178302,63.34876203832479,60.10344796377473,0,0,0,0,51.14320881413024,58.36731294117644,65.59141706822265,62.37377520940617,62.224986660207485,0,0,0,0,22.223157553883446,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1625851800,63.219,63.55,62.776,62.776,,15,-10,15,15,61.927625814980715,65.61774823529413,65.61774823529413,63.34876203832479,60.10344796377473,0,0,0,0,41.04089866134544,51.58693882352944,62.132978985713436,60.449074703043735,52.860131934744395,0,0,0,0,60.35244426281839,66.64741882352945,72.94239338424052,63.34876203832479,60.10344796377473,0,0,0,0,52.287519806134256,59.37394823529411,66.46037666445396,62.37377520940617,62.224986660207485,0,0,0,0,22.223157553883446,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1626096600,62.733,62.733,58.682,58.962,,-10,-10,-10,-35,61.18305748701975,64.69816470588239,64.69816470588239,61.500258468177115,60.10344796377473,0,0,0,0,41.04089866134544,51.58693882352944,62.132978985713436,60.449074703043735,52.860131934744395,0,0,0,0,60.15101886350637,66.26873647058827,66.26873647058827,61.500258468177115,60.10344796377473,0,0,0,0,52.287519806134256,59.37394823529411,66.46037666445396,62.37377520940617,62.224986660207485,0,0,0,0,22.223157553883446,,,,,,,62.37377520940617,62.224986660207485,0,0,0,0,0,0,0,62.37377520940617,62.224986660207485,,0,0,0,0,0,0
1626111000,59.184,59.576,58.803,58.952,,-10,-10,-10,-35,60.44160072964828,63.88049882352949,63.88049882352949,60.37138102613231,60.10344796377473,0,0,0,0,41.04089866134544,51.58693882352944,62.132978985713436,60.449074703043735,52.860131934744395,0,0,0,0,59.93794609817514,65.8776447058824,65.8776447058824,60.37138102613231,60.10344796377473,0,0,0,0,53.01122898986255,59.97926117647057,59.97926117647057,61.77108749893534,62.224986660207485,0,0,0,0,14.541552138151719,,,,,,,61.77108749893534,62.224986660207485,0,0,0,0,0,0,0,61.77108749893534,62.224986660207485,,0,0,0,0,0,0
1626183000,58.301,59.478,57.949,58.922,,-10,-10,-10,-20,59.668870550063026,62.93492941176468,62.93492941176468,60.37138102613231,60.10344796377473,0,0,0,0,41.04089866134544,51.58693882352944,62.132978985713436,60.449074703043735,52.860131934744395,0,0,0,0,59.71030577909478,65.4114729411765,65.4114729411765,60.37138102613231,60.10344796377473,0,0,0,0,53.01122898986255,59.97926117647057,59.97926117647057,61.62550982043996,62.224986660207485,0,0,0,0,14.497685813411568,,,,,,,61.62550982043996,62.224986660207485,0,0,0,0,0,0,0,61.62550982043996,62.224986660207485,,0,0,0,0,0,0
1626197400,58.726,59.219,57.947,57.947,,-5,-15,-5,-50,58.77206200539988,61.98268941176469,61.98268941176469,59.60245740023337,60.10344796377473,0,0,0,0,42.572855920532284,52.29797882352936,52.29797882352936,60.449074703043735,52.860131934744395,0,0,0,0,59.39779361734199,64.83228941176473,64.83228941176473,59.60245740023337,60.10344796377473,0,0,0,0,53.70860524574432,60.5403717647059,60.5403717647059,61.30397340469425,62.224986660207485,0,0,0,0,-0.5992014358883603,,,,,,,61.30397340469425,62.224986660207485,0,0,0,0,0,0,0,61.30397340469425,62.224986660207485,,0,0,0,0,0,0
1626269400,58.36,58.75,56.661,56.985,,-10,-10,-10,-35,57.63018413636727,60.88960000000004,60.88960000000004,58.83519541142571,60.10344796377473,0,0,0,0,42.572855920532284,52.29797882352936,52.29797882352936,60.449074703043735,52.860131934744395,0,0,0,0,59.03319537082901,64.05853882352949,64.05853882352949,58.83519541142571,60.10344796377473,0,0,0,0,53.70860524574432,60.5403717647059,60.5403717647059,60.83526101864466,62.224986660207485,0,0,0,0,-0.740436616643326,,,,,,,60.83526101864466,62.224986660207485,0,0,0,0,0,0,0,60.83526101864466,62.224986660207485,,0,0,0,0,0,0
1626283800,56.984,56.992,56.069,56.069,,-5,-10,-5,-30,56.247793875471466,59.454851764705865,59.454851764705865,57.46424502311706,60.10344796377473,0,0,0,0,42.572855920532284,52.29797882352936,52.29797882352936,60.449074703043735,52.860131934744395,0,0,0,0,58.57592896828516,63.23492,63.23492,57.46424502311706,60.10344796377473,0,0,0,0,54.14349123554051,60.882482352941174,60.882482352941174,58.994242374455744,62.224986660207485,0,0,0,0,-1.2951832133286882,,,,,,,58.994242374455744,62.224986660207485,0,0,0,0,0,0,0,58.994242374455744,62.224986660207485,,0,0,0,0,0,0
1626355800,53.88,55.7,53.131,53.56,,-10,-10,-10,-35,54.398249117264164,57.69023294117651,57.69023294117651,56.04282861687135,60.10344796377473,0,0,0,0,42.572855920532284,52.29797882352936,52.29797882352936,60.449074703043735,52.860131934744395,0,0,0,0,57.82973564300378,62.31065411764705,62.31065411764705,56.04282861687135,60.10344796377473,0,0,0,0,54.14349123554051,60.882482352941174,60.882482352941174,57.76908220485177,62.224986660207485,0,0,0,0,-1.6643557019547859,,,,,,,57.76908220485177,62.224986660207485,0,0,0,0,0,0,0,57.76908220485177,62.224986660207485,,0,0,0,0,0,0
1626370200,53.528,54.2,52.564,54.046,,-5,-25,-20,-45,52.625632953672515,56.290007058823505,56.290007058823505,54.77062657280911,59.795716298423535,0,0,0,0,43.43275500918435,52.582176470588216,52.582176470588216,59.18745240704169,52.860131934744395,0,0,0,0,57.11978860507508,61.51310352941175,61.51310352941175,54.77062657280911,59.795716298423535,0,0,0,0,54.33270959883675,61.01676705882356,61.01676705882356,56.23814776164807,62.224986660207485,0,0,0,0,-5.10906342730676,,,,,,,56.23814776164807,62.224986660207485,0,0,0,0,0,0,0,56.23814776164807,62.224986660207485,,0,0,0,0,0,0
1626442200,54.388,54.388,53.111,53.193,,-15,-10,-15,-25,50.98802202054657,55.02019529411759,55.02019529411759,54.77062657280911,59.795716298423535,0,0,0,0,43.43275500918435,52.582176470588216,52.582176470588216,59.18745240704169,52.860131934744395,0,0,0,0,56.31666965287595,60.60548000000002,60.60548000000002,54.77062657280911,59.795716298423535,0,0,0,0,54.33270959883675,61.01676705882356,61.01676705882356,56.23814776164807,62.224986660207485,0,0,0,0,-5.10906342730676,,,,,,,56.23814776164807,62.224986660207485,0,0,0,0,0,0,0,56.23814776164807,62.224986660207485,,0,0,0,0,0,0
