time,open,high,low,close,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1679419800,40.0425,40.315,39.975,40.2,-11.696449999162425,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,0,-25,-30,-20,39.88494944398263,41.74878823529409,41.74878823529409,40.33358802911058,39.953830360362396,0,0,0,0,37.8060362477888,39.53165294117645,39.53165294117645,39.5916212326497,40.342904389655054,0,0,0,0,38.66140128742113,40.568058823529356,40.568058823529356,39.49574292152632,41.71253723791506,0,0,0,0,36.430365384813804,38.1986117647059,39.966858144598,39.5916212326497,40.342904389655054,0,0,0,0,1.014204041367613,,,,,1632342,0.931107601131495,257093.86500000974,-0.09526319796945804,0.3652698988802707,0.0019810000000000014,0.0015848000000000012,0.001188600000000001,0.0007924000000000006,0.0003962000000000003,0,0.0019810000000000014,1.3924497488610554,0.5721998070692157,,
1679491800,40.205,40.335,39.815,39.955,-11.696449999162425,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,-10,-10,-10,-15,39.88494944398263,41.74878823529409,41.74878823529409,40.33358802911058,39.953830360362396,0,0,0,0,37.83450704070464,39.51504705882354,39.51504705882354,39.5916212326497,40.342904389655054,0,0,0,0,38.66140128742113,40.568058823529356,40.568058823529356,39.49574292152632,41.71253723791506,0,0,0,0,36.61563060230312,38.297223529411745,39.97881645652037,39.5916212326497,40.342904389655054,0,0,0,0,1.014204041367613,,,,,739200,0.926085778105928,-184800,-0.09151831079091066,0.377851193358512,-0.002925999999999997,-0.002340799999999998,-0.0017555999999999984,-0.001170399999999999,-0.0005851999999999995,-0.002925999999999997,0,1.4128233479052403,0.6025022403808624,,
1679506200,39.96,40.405,39.315,39.325,-9.121578961386922,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,-15,-15,-15,-15,39.88494944398263,41.74878823529409,41.74878823529409,40.33358802911058,39.953830360362396,0,0,0,0,37.80801991931589,39.456523529411754,39.456523529411754,39.5916212326497,40.342904389655054,0,0,0,0,38.30883283350133,40.288258823529404,40.288258823529404,39.49574292152632,41.71253723791506,0,0,0,0,36.7412020640919,38.343811764705876,38.343811764705876,39.5916212326497,40.342904389655054,0,0,0,0,1.014204041367613,,,,,2115692,0.9122924783905125,-1343464.4199999957,-0.08820219022904774,0.3866045291097161,-0.002925999999999997,-0.002340799999999998,-0.0017555999999999984,-0.001170399999999999,-0.0005851999999999995,-0.002925999999999997,0,1.4128233479052403,0.6024484476698171,,
1679578200,39.555,39.895,38.96,38.985,-9.121578961386922,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,-10,-10,-10,-15,39.88494944398263,41.74878823529409,41.74878823529409,40.33358802911058,39.953830360362396,0,0,0,0,37.69745205894198,39.348776470588255,39.348776470588255,39.5916212326497,40.342904389655054,0,0,0,0,38.30883283350133,40.288258823529404,40.288258823529404,39.49574292152632,41.71253723791506,0,0,0,0,36.90763890420736,38.405211764705896,38.405211764705896,39.5916212326497,40.342904389655054,0,0,0,0,1.014204041367613,,,,,1530052,0.9052638990688072,-872129.6400000005,-0.08569802703384333,0.35844751619546744,-0.002125499999999997,-0.0017003999999999977,-0.0012752999999999983,-0.0008501999999999989,-0.00042509999999999944,-0.002125499999999997,0,1.3710515378265131,0.5416618991372998,,
1679592600,38.98,39.155,38.42,38.795,-8.27051562068243,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,-30,-15,-15,-15,39.42103331006848,41.40299999999998,41.40299999999998,40.33358802911058,39.953830360362396,0,0,0,0,37.59418679226628,39.24352352941176,39.24352352941176,39.52169977803674,40.342904389655054,0,0,0,0,37.92413409858435,39.98862352941173,39.98862352941173,39.49574292152632,41.71253723791506,0,0,0,0,36.92070398923258,38.35550588235293,38.35550588235293,39.52169977803674,40.342904389655054,0,0,0,0,0.9771381307671628,,,,,1345662,0.90170365830114,-248947.4699999935,-0.0854164795671648,0.35816591716261764,-0.002125499999999997,-0.0017003999999999977,-0.0012752999999999983,-0.0008501999999999989,-0.00042509999999999944,-0.002125499999999997,0,1.3710515378265131,0.5416203740636037,,
1679664600,38.055,38.905,37.905,38.845,-8.27051562068243,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,-25,-10,-10,-15,39.42103331006848,41.40299999999998,41.40299999999998,40.33358802911058,39.953830360362396,0,0,0,0,37.500759529931166,39.146552941176495,39.146552941176495,39.098364079605545,40.342904389655054,0,0,0,0,37.92413409858435,39.98862352941173,39.98862352941173,39.49574292152632,41.71253723791506,0,0,0,0,36.95069969459287,38.316752941176496,38.316752941176496,39.098364079605545,40.342904389655054,0,0,0,0,0.9771381307671628,,,,,1754540,0.9037778777643222,1386086.5999999985,-0.08472911074230705,0.3814569661438796,0.004357500000000002,0.0034860000000000013,0.002614500000000001,0.0017430000000000006,0.0008715000000000003,0,0.004357500000000002,1.419257583065308,0.6129591671495701,,
1679679000,38.8525,39.095,38.775,38.955,-8.212337532674209,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,-15,-15,-15,-20,39.42103331006848,41.40299999999998,41.40299999999998,40.33358802911058,39.953830360362396,0,0,0,0,37.422077563885864,39.0617117647059,39.0617117647059,39.098364079605545,40.342904389655054,0,0,0,0,37.58392080902735,39.71812941176467,39.71812941176467,39.49574292152632,41.71253723791506,0,0,0,0,37.030252343038114,38.332976470588235,38.332976470588235,39.098364079605545,40.342904389655054,0,0,0,0,0.9771381307671628,,,,,768600,0.9072291423993013,78781.49999999935,-0.087505652119785,0.34437710848806025,0.004357500000000002,0.0034860000000000013,0.002614500000000001,0.0017430000000000006,0.0008715000000000003,0,0.004357500000000002,1.419257583065308,0.612902865013717,,
1679923800,39.38,39.87,39.045,39.83,-8.212337532674209,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,10,10,10,-15,39.42103331006848,41.40299999999998,41.40299999999998,40.33358802911058,39.953830360362396,0,0,0,0,37.3438257752187,38.98963529411762,38.98963529411762,39.098364079605545,40.342904389655054,0,0,0,0,37.58392080902735,39.71812941176467,39.71812941176467,39.49574292152632,41.71253723791506,0,0,0,0,37.24323726941373,38.458670588235314,39.674103907056896,39.098364079605545,40.342904389655054,0,0,0,0,0.9771381307671628,,15.831762614198823,9.531079653586216,48.622020328828654,1274378,0.9283869189874832,573470.0999999946,-0.08789432099750094,0.3944369935192367,-0.0006919999999999995,-0.0005535999999999996,-0.0004151999999999997,-0.0002767999999999998,-0.0001383999999999999,-0.0006919999999999995,0,1.4039891754506355,0.5911472576499932,,
1679938200,39.82,39.9975,39.7225,39.7475,-8.02121481141176,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,20,5,5,-15,39.14457698974388,41.179423529411736,41.179423529411736,40.33358802911058,39.953830360362396,0,0,0,0,37.26960714806538,38.920399999999994,38.920399999999994,39.241410541802736,40.342904389655054,0,0,0,0,37.40006551734145,39.5577411764706,39.5577411764706,39.49574292152632,41.71253723791506,0,0,0,0,37.5945187539786,38.67780588235294,39.761093010727286,39.241410541802736,40.342904389655054,0,0,0,0,0.9998678222622996,,,,,1046362,0.9271970062953278,-75861.24499999791,-0.08773557411330102,0.34961483796543635,-0.0006919999999999995,-0.0005535999999999996,-0.0004151999999999997,-0.0002767999999999998,-0.0001383999999999999,-0.0006919999999999995,0,1.4039891754506355,0.5910955833014626,,
1680010200,39.6,40.56,39.54,40.3975,-8.02121481141176,-40,-60,10,30,50,,,,,,,,,,,39.49574292152632,41.71253723791506,0,0,0,0,0,0,0,0,0,0,39.49574292152632,41.71253723791506,25,10,10,-15,39.14457698974388,41.179423529411736,41.179423529411736,40.33358802911058,39.953830360362396,0,0,0,0,37.254357736903906,38.90230000000001,40.550242263096116,39.78369040099877,40.342904389655054,0,0,0,0,37.40006551734145,39.5577411764706,39.5577411764706,39.49574292152632,41.71253723791506,0,0,0,0,37.95722785940139,38.95281176470588,39.94839567001036,39.78369040099877,40.342904389655054,0,0,0,0,0.9998678222622996,,,,,1009858,0.9430334589006922,805361.7549999994,-0.08334400546898946,0.41403504629919763,-0.003057,-0.0024456,-0.0018342,-0.0012228,-0.0006114,-0.003057,0,1.3573319325789226,0.5235148137278784,,
