time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,DCL,MA,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion
1589203800,223.5,228.095,215.99,223.27,7,0,,1,0,0,0,164.37329999999994,0.12995225308872957,0,0,0,0.12995225308872957,1,-0.17004774691127042,-0.17004774691127042,0,0,0,0
1589808600,226.28,232.135,225.47,229.66,8,0,,1,0,0,0,164.95334999999994,0.26459635681293514,0,0,0,0.26459635681293514,1,0.13464410372420557,0.08459635681293515,0,0,0,0
1590499800,233.44,233.6,223.94,233.36,9,0,,1,0,0,0,165.54399999999995,0.3,0,0,0,0.3,1,0.03540364318706485,0.12000000000000001,0,0,0,0
1591018200,232.4,240.297,232,239.69,10,0,,1,0,0,0,166.15854999999996,0.3,0,0,0,0.3,1,0,0.14008729823576432,0,0,0,0
1591623000,239.54,247.815,231.74,235.88,11,0,,1,0,0,0,166.75194999999997,-0.082818473720784,0,0,0,-0.082818473720784,1,-0.382818473720784,-0.382818473720784,0,0,0,0
1592227800,232.44,247,231.47,244.24,12,0,,1,0,0,0,167.38684999999998,0.17497603134883322,0,0,0,0.17497603134883322,1,0.2577945050696172,0.04502377826010365,0,0,0,0
1592832600,243.77,251.15,239.68,240.22,13,0,,1,0,0,0,168.00404999999995,0.03941914558098681,0,0,0,0.03941914558098681,1,-0.1355568857678464,-0.22517721123194834,0,0,0,0
1593437400,239.98,254.27,237.35,252.19,14,0,,1,0,0,0,168.6794,0.21191288123219573,0,0,0,0.21191288123219573,1,0.17249373565120893,-0.08808711876780426,0,0,0,0
1594042200,255.46,264.23,255.43,263.97,15,0,,1,0,0,0,169.42784999999995,0.3,0,0,0,0.3,1,0.08808711876780426,-1.3877787807814457e-17,0,0,0,0
1594647000,266.87,269.79,252.76,259.42,16,0,,1,0,0,0,170.13849999999994,0.3,0,0,0,0.3,1,0,0.382818473720784,0,0,0,0
