time,open,high,low,close,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1593610200,11.779,11.997,11.767,11.78,11.688955403011377,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.688955403011377,12.222787598722178,-10,-15,-15,10,10.449204477275744,11.579677647058816,11.579677647058816,11.797669835950181,12.624735754611985,0,0,0,0,11.231144463408599,11.632908235294124,11.632908235294124,11.74364307545551,12.082554638265549,0,0,0,0,11.473638767628177,11.873192941176473,11.873192941176473,11.688955403011377,12.222787598722178,0,0,0,0,11.338975902154335,11.609119999999994,11.879264097845653,11.74364307545551,12.082554638265549,0,0,0,0,0.8613613462503705,,,,,411590,0.8898182838919441,411.58999999977186,-0.11976981437524592,0.3635818114329866,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5759510604262221,1.0078503115745923,,
1593696600,11.865,11.943,11.7,11.735,11.688955403011377,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.688955403011377,12.222787598722178,0,-15,-15,15,10.449204477275744,11.579677647058816,11.579677647058816,11.797669835950181,12.624735754611985,0,0,0,0,11.200817987458198,11.602625882352944,11.602625882352944,11.805380771419737,12.082554638265549,0,0,0,0,11.44974174924457,11.851399999999998,11.851399999999998,11.688955403011377,12.222787598722178,0,0,0,0,11.43718344248831,11.668908235294115,11.668908235294115,11.805380771419737,12.082554638265549,0,0,0,0,0.8613613462503705,,,,,502850,0.8881565134000453,-65370.50000000039,-0.1182817671599895,0.3562319599497727,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5846328658640843,1.022720984526037,,
1594042200,11.883,12.068,11.792,11.975,11.788696475892305,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.788696475892305,12.222787598722178,25,15,15,15,10.602130698638444,11.659804705882332,11.659804705882332,11.797669835950181,12.624735754611985,0,0,0,0,11.217860210942632,11.608658823529408,11.999457436116185,11.8934196254478,12.082554638265549,0,0,0,0,11.45623727837194,11.853924705882358,11.853924705882358,11.788696475892305,12.222787598722178,0,0,0,0,11.471010884679721,11.701778823529411,11.9325467623791,11.8934196254478,12.082554638265549,0,0,0,0,0.8768098929239666,,56.611515165246736,66.95045601559283,42.23145916916091,802250,0.9078399120393661,73807.00000000042,-0.11085541439649715,0.35788055965652527,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5581988240083642,0.9762771621430532,,
1594128600,11.962,12.102,11.775,11.809,11.82986101332857,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.82986101332857,12.222787598722178,-15,-25,-25,10,10.602130698638444,11.659804705882332,11.659804705882332,11.797669835950181,12.624735754611985,0,0,0,0,11.222753957123702,11.607825882352945,11.607825882352945,11.8934196254478,12.082554638265549,0,0,0,0,11.446992446295186,11.84330588235295,11.84330588235295,11.82986101332857,12.222787598722178,0,0,0,0,11.472688112715566,11.703058823529414,11.933429534343261,11.8934196254478,12.082554638265549,0,0,0,0,0.8768098929239666,,,,,487190,0.8966327195418842,-74540.07000000023,-0.10892041409984621,0.35509886114047673,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6016828784238046,1.0522261830547712,,
1594215000,11.757,11.824,11.681,11.822,11.82986101332857,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.82986101332857,12.222787598722178,-30,-5,-5,15,10.720816417734444,11.719543529411759,11.719543529411759,11.797669835950181,12.624735754611985,0,0,0,0,11.20799913963846,11.590557647058835,11.590557647058835,11.854131301478171,12.082554638265549,0,0,0,0,11.467743734352531,11.850171764705875,11.850171764705875,11.82986101332857,12.222787598722178,0,0,0,0,11.441438275951308,11.669654117647069,11.669654117647069,11.854131301478171,12.082554638265549,0,0,0,0,0.8668898061524973,,,,,934090,0.899089924202873,60715.84999999953,-0.10496388646646859,0.33141448592568046,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5871412316052205,1.026371697406205,,
1594301400,11.789,11.838,11.60901,11.737,11.82986101332857,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.82986101332857,12.222787598722178,-20,-5,-5,15,10.720816417734444,11.719543529411759,11.719543529411759,11.797669835950181,12.624735754611985,0,0,0,0,11.165337846742588,11.551776470588232,11.551776470588232,11.77953078328992,12.082554638265549,0,0,0,0,11.48168692709256,11.851508235294125,11.851508235294125,11.82986101332857,12.222787598722178,0,0,0,0,11.48479041607993,11.694007058823528,11.694007058823528,11.77953078328992,12.082554638265549,0,0,0,0,0.8668898061524973,,,,,394690,0.8941781725830931,-20523.879999999845,-0.10462739908868024,0.35925236428431423,0.005,0.004,0.003,0.002,0.001,0,0.005,1.6131376397904615,1.0727017639340022,,
1594387800,11.765,11.866,11.718,11.766,11.82986101332857,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.82986101332857,12.222787598722178,-5,-5,-5,10,10.848242866291164,11.781557647058818,11.781557647058818,11.797669835950181,12.624735754611985,0,0,0,0,11.178810782410487,11.549371764705878,11.549371764705878,11.77953078328992,12.082554638265549,0,0,0,0,11.491845525529355,11.852317647058829,11.852317647058829,11.82986101332857,12.222787598722178,0,0,0,0,11.53573539072343,11.72425411764706,11.72425411764706,11.77953078328992,12.082554638265549,0,0,0,0,0.864028085070092,,,,,478090,0.8979207398701851,478.089999999735,-0.10376624778151577,0.3385629527766718,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5898088418718246,1.0314961688703208,,
1594647000,11.811,11.978,11.568,11.579,11.82986101332857,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.82986101332857,12.222787598722178,-30,-15,-15,15,10.848242866291164,11.781557647058818,11.781557647058818,11.797669835950181,12.624735754611985,0,0,0,0,11.248759773556507,11.581294117647056,11.581294117647056,11.744605936217164,12.082554638265549,0,0,0,0,11.478379549617417,11.836317647058817,11.836317647058817,11.82986101332857,12.222787598722178,0,0,0,0,11.593507854133065,11.764409411764712,11.764409411764712,11.744605936217164,12.082554638265549,0,0,0,0,0.864028085070092,,52.08557952220829,59.29194448051508,42.971493313247436,681420,0.8852551278105286,-158089.43999999954,-0.10441812722171806,0.3673048803784975,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.587460553694139,1.0273305367938006,,
1594733400,11.629,11.741,11.421,11.666,11.717311800486558,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.717311800486558,12.222787598722178,-45,-15,-15,0,11.002328938692617,11.850258823529405,11.850258823529405,11.797669835950181,12.624735754611985,0,0,0,0,11.279043016104312,11.586129411764704,11.586129411764704,11.634777567452552,12.076084604753165,0,0,0,0,11.453887238976012,11.814592941176466,11.814592941176466,11.717311800486558,12.222787598722178,0,0,0,0,11.597153878047068,11.757400000000004,11.757400000000004,11.634777567452552,12.076084604753165,0,0,0,0,0.8579316797475095,,,,,1080210,0.8933902961893934,39967.77000000088,-0.10367044396609693,0.33152590297339585,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5817857241597435,1.0169031556574766,,
1594819800,11.805,12.1435,11.786,12.045,11.917065952744545,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.917065952744545,12.222787598722178,30,10,10,20,11.002328938692617,11.850258823529405,11.850258823529405,11.797669835950181,12.624735754611985,0,0,0,0,11.389315964266883,11.661527058823523,11.933738153380164,11.976177629945555,12.076084604753165,0,0,0,0,11.447799959606591,11.807531764705878,12.167263569805165,11.917065952744545,12.222787598722178,0,0,0,0,11.69088604177733,11.862955294117647,12.035024546457963,11.976177629945555,12.076084604753165,0,0,0,0,0.8579316797475095,,,,,802990,0.9237667029844929,192717.60000000018,-0.10139518811679316,0.3500978814874618,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.5815889535913052,1.0164953959654013,,
1594906200,11.957,11.957,11.785,11.846,11.917065952744545,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.917065952744545,12.222787598722178,-10,5,5,15,11.15166631220962,11.925054117647049,11.925054117647049,11.797669835950181,12.624735754611985,0,0,0,0,11.46151916553981,11.703564705882362,11.703564705882362,11.927999900710208,12.076084604753165,0,0,0,0,11.4328574860065,11.793611764705886,11.793611764705886,11.917065952744545,12.222787598722178,0,0,0,0,11.721968585463097,11.892522352941176,12.063076120419256,11.927999900710208,12.076084604753165,0,0,0,0,0.8724556366812138,,,,,611740,0.9099239107703366,-67903.1400000004,-0.09949644651272838,0.3311236817645051,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.5720592770604374,0.9996472738791878,,
1594992600,11.805,11.972,11.723,11.834,11.917065952744545,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.917065952744545,12.222787598722178,5,5,5,15,11.15166631220962,11.925054117647049,11.925054117647049,11.797669835950181,12.624735754611985,0,0,0,0,11.53957974177929,11.752449411764706,11.752449411764706,11.927999900710208,12.076084604753165,0,0,0,0,11.422936180378175,11.784072941176465,11.784072941176465,11.917065952744545,12.222787598722178,0,0,0,0,11.759188332946996,11.929399999999982,11.929399999999982,11.927999900710208,12.076084604753165,0,0,0,0,0.8724556366812138,,,,,400880,0.9105028968989868,11625.519999999966,-0.09786602184185511,0.3515331637890547,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.562109093530153,0.9817562363202251,,
1595251800,11.81,12.142,11.81,12.051,11.917065952744545,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.917065952744545,12.222787598722178,15,15,15,15,11.276297610328166,11.999178823529405,11.999178823529405,11.797669835950181,12.624735754611985,0,0,0,0,11.60518959465707,11.80961411764706,12.01403864063705,11.927999900710208,12.076084604753165,0,0,0,0,11.43983950107546,11.798164705882344,12.15648991068923,11.917065952744545,12.222787598722178,0,0,0,0,11.798358910959161,11.966856470588228,12.135354030217295,11.927999900710208,12.076084604753165,0,0,0,0,0.8887747464745752,,43.68761837916304,50.79490435553934,41.792927803086805,314240,0.928551579736462,75731.8399999999,-0.09295553510565946,0.3619558975023801,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5714095840262998,0.9978983915116185,,
1595338200,12.148,12.2,12.004,12.104,11.920526767967075,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.920526767967075,12.222787598722178,30,15,15,15,11.276297610328166,11.999178823529405,11.999178823529405,11.797669835950181,12.624735754611985,0,0,0,0,11.632208669144394,11.84171294117647,12.051217213208545,12.028706451648027,12.076084604753165,0,0,0,0,11.468871553785293,11.821830588235288,12.174789622685283,11.920526767967075,12.222787598722178,0,0,0,0,11.848962061322249,12.014969411764703,12.180976762207157,12.028706451648027,12.076084604753165,0,0,0,0,0.8887747464745752,,,,,729280,0.9340543080997132,-32088.320000000353,-0.08779359678715537,0.3449785803577723,0.005,0.004,0.003,0.002,0.001,0,0.005,1.5643450469257043,0.9850477661859114,,
1595424600,12.106,12.251,11.994,12.121,11.985381998826568,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.985381998826568,12.222787598722178,30,15,50,15,11.371551521443171,12.06351294117647,12.755474360909767,11.841255873425819,12.624735754611985,0,0,0,0,11.683020125945458,11.889804705882355,12.096589285819253,12.028760231148219,12.076084604753165,0,0,0,0,11.494805952542539,11.844270588235284,12.19373522392803,11.985381998826568,12.222787598722178,0,0,0,0,11.877088377503298,12.03753764705881,12.197986916614322,12.028760231148219,12.076084604753165,0,0,0,0,0.8951507851577104,,,,,417010,0.9368162443878425,6255.150000000237,-0.08042772299039636,0.3659866839554249,0.0029059999999999997,0.0023247999999999997,0.0017435999999999997,0.0011623999999999998,0.0005811999999999999,0,0.0029059999999999997,1.6014520732805402,1.049665843476726,,
1595511000,12.069,12.2585,11.934,11.976,12.075400805110664,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.075400805110664,12.222787598722178,50,5,5,20,11.371551521443171,12.06351294117647,12.755474360909767,11.841255873425819,12.624735754611985,0,0,0,0,11.76210817744641,11.955983529411759,11.955983529411759,12.100166546183248,12.076084604753165,0,0,0,0,11.491721327876332,11.841225882352939,12.190730436829545,12.075400805110664,12.222787598722178,0,0,0,0,11.88829642200057,12.044029411764715,12.044029411764715,12.100166546183248,12.076084604753165,0,0,0,0,0.8951507851577104,,,,,499000,0.9271322072906741,-46406.999999999985,-0.0756074499759275,0.3660642432866228,0.005,0.004,0.003,0.002,0.001,0,0.005,1.6257106869801559,1.0921958044192985,,
1595597400,11.887,11.92417,11.632,11.695,11.837771754777028,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.837771754777028,12.222787598722178,-50,-15,-15,15,11.432043157992261,12.094971764705873,12.094971764705873,11.841255873425819,12.624735754611985,0,0,0,0,11.765004293356917,11.95423647058823,11.95423647058823,11.77172607859873,12.076084604753165,0,0,0,0,11.451141401192285,11.795804705882354,11.795804705882354,11.837771754777028,12.222787598722178,0,0,0,0,11.840008194207021,12.00259411764706,12.00259411764706,11.77172607859873,12.076084604753165,0,0,0,0,0.8646743861573847,,,,,545040,0.906896662133996,-104647.6800000001,-0.07801745581171282,0.33865128601172084,0.005,0.004,0.003,0.002,0.001,0,0.005,1.6338169017265574,1.1064518302136905,,
1595856600,11.755,11.855,11.62575,11.766,11.837771754777028,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.837771754777028,12.222787598722178,-15,5,5,15,11.432043157992261,12.094971764705873,12.094971764705873,11.841255873425819,12.624735754611985,0,0,0,0,11.78408756350463,11.963608235294098,11.963608235294098,11.77172607859873,12.076084604753165,0,0,0,0,11.41637574458927,11.748465882352933,11.748465882352933,11.837771754777028,12.222787598722178,0,0,0,0,11.80142454742988,11.96651882352941,11.96651882352941,11.77172607859873,12.076084604753165,0,0,0,0,0.8646743861573847,,62.90084296454396,52.89134695530509,49.30170618619513,677610,0.9137367898139328,7453.70999999948,-0.07747275880548476,0.33683616805020633,0.015791,0.0126328,0.0094746,0.0063164,0.0031582,0,0.015791,1.6860589239446193,1.198979935872745,,
1595943000,11.706,11.925,11.587,11.781,11.837619550016447,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.837619550016447,12.222787598722178,5,5,5,10,11.530001052180376,12.147171764705881,12.147171764705881,11.841255873425819,12.624735754611985,0,0,0,0,11.764992658997205,11.946648235294115,11.946648235294115,11.77172607859873,12.076084604753165,0,0,0,0,11.383487534399809,11.710724705882338,11.710724705882338,11.837619550016447,12.222787598722178,0,0,0,0,11.768123828475552,11.93735176470588,11.93735176470588,11.77172607859873,12.076084604753165,0,0,0,0,0.8720161447063841,,,,,670540,0.9161658260370893,50290.50000000071,-0.07666376892861304,0.366068588267681,0.058920999999999994,0.04713679999999999,0.0353526,0.023568399999999996,0.011784199999999998,0,0.058920999999999994,1.8683311463040033,1.5228456529361316,,
1596029400,12.399,12.726,11.865,12.274,11.970544769903011,12.222787598722178,0,0,0,0,0,0,0,0,0,0,11.970544769903011,12.222787598722178,25,15,15,15,11.530001052180376,12.147171764705881,12.147171764705881,11.841255873425819,12.624735754611985,0,0,0,0,11.812141501108853,12.004184705882338,12.196227910655823,12.059536354529952,12.076084604753165,0,0,0,0,11.399944500782162,11.728938823529406,12.05793314627665,11.970544769903011,12.222787598722178,0,0,0,0,11.82514089186708,12.006494117647053,12.187847343427025,12.059536354529952,12.076084604753165,0,0,0,0,0.8720161447063841,,,,,1438400,0.9556453030736841,-179800,-0.07279323702329565,0.41446595454593343,0.0336055,0.026884400000000003,0.020163300000000002,0.013442200000000001,0.006721100000000001,0,0.0336055,1.8465684926433161,1.4876140088292973,,
1596115800,12.073,12.296,12.0545,12.215,12.039413602620455,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.039413602620455,12.222787598722178,50,20,35,15,11.60584438121462,12.207757647058827,12.809670912903034,11.944593080523767,12.624735754611985,0,0,0,0,11.858808902904991,12.066147058823523,12.273485214742054,12.136197162834499,12.076084604753165,0,0,0,0,11.408275014403994,11.737677647058817,12.06708027971364,12.039413602620455,12.222787598722178,0,0,0,0,11.901816909713524,12.102294117647048,12.302771325580572,12.136197162834499,12.076084604753165,0,0,0,0,0.9048238954847312,,,,,559940,0.9522570099333576,79511.4799999997,-0.07019285104706063,0.3223081247496104,0.029023999999999998,0.0232192,0.0174144,0.0116096,0.0058048,0,0.029023999999999998,1.8734564060965184,1.5362259459330112,,
1596202200,12.17,12.426,12,12.392,12.096754585932944,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.096754585932944,12.222787598722178,35,20,20,15,11.60584438121462,12.207757647058827,12.809670912903034,11.944593080523767,12.624735754611985,0,0,0,0,11.891381759825531,12.09993764705882,12.308493534292108,12.152290441074236,12.076084604753165,0,0,0,0,11.435294713097447,11.768152941176469,12.101011169255491,12.096754585932944,12.222787598722178,0,0,0,0,11.937531604893831,12.144525882352923,12.351520159812015,12.152290441074236,12.076084604753165,0,0,0,0,0.9048238954847312,,,,,824350,0.9671208322004362,183005.6999999996,-0.06586362421669001,0.38132639123142825,0.023901,0.0191208,0.0143406,0.0095604,0.0047802,0,0.023901,1.8758961501426088,1.5417293257003746,,
1596461400,12.437,12.437,12.248,12.366,12.196986401223446,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.196986401223446,12.222787598722178,35,20,35,10,11.659494078236449,12.260661176470583,12.861828274704717,12.121914441880186,12.624735754611985,0,0,0,0,11.910098439040633,12.118312941176466,12.3265274433123,12.248555409568933,12.076084604753165,0,0,0,0,11.458070900926279,11.793898823529409,12.129726746132539,12.196986401223446,12.222787598722178,0,0,0,0,11.954300384952834,12.165456470588223,12.376612556223613,12.248555409568933,12.076084604753165,0,0,0,0,0.9166926121958787,,77.18476717957965,61.257742841095535,48.78633574429348,526220,0.9661760502784754,-37361.61999999986,-0.06028593236128976,0.35739865898632234,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8541815074752845,1.5084552683958925,,
1596547800,12.312,12.339,12.1835,12.332,12.196986401223446,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.196986401223446,12.222787598722178,20,20,20,10,11.659494078236449,12.260661176470583,12.861828274704717,12.121914441880186,12.624735754611985,0,0,0,0,11.939618226765965,12.150668235294102,12.361718243822239,12.248555409568933,12.076084604753165,0,0,0,0,11.485783619402266,11.82291294117646,12.160042262950654,12.196986401223446,12.222787598722178,0,0,0,0,12.00914528506211,12.22997647058822,12.45080765611433,12.248555409568933,12.076084604753165,0,0,0,0,0.9166926121958787,,,,,502230,0.9645834290031043,10044.600000000679,-0.052044965665702825,0.3738751627674296,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8792469472477638,1.5561335841824648,,
1596634200,12.411,12.517,12.334,12.395,12.22210268131359,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.22210268131359,12.222787598722178,35,20,35,15,11.671116439388806,12.26465176470588,12.858187090022954,12.122293574886488,12.624735754611985,0,0,0,0,11.978364378372818,12.19914588235293,12.419927386333041,12.343919622524684,12.076084604753165,0,0,0,0,11.530538108511525,11.865955294117635,12.201372479723744,12.22210268131359,12.222787598722178,0,0,0,0,12.062200882959468,12.28831411764706,12.514427352334652,12.343919622524684,12.076084604753165,0,0,0,0,0.9193942184006592,,,,,523010,0.9705092682631121,-8368.160000000007,-0.043934611601534335,0.37933806138995113,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8714711809719373,1.542222216616637,,
1596720600,12.38,12.39,12.215,12.335,12.22210268131359,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.22210268131359,12.222787598722178,20,20,20,10,11.671116439388806,12.26465176470588,12.858187090022954,12.122293574886488,12.624735754611985,0,0,0,0,11.991481431926555,12.214514117647044,12.437546803367532,12.343919622524684,12.076084604753165,0,0,0,0,11.580324126578171,11.909357647058814,12.238391167539456,12.22210268131359,12.222787598722178,0,0,0,0,12.065563303540703,12.280270588235284,12.494977872929866,12.343919622524684,12.076084604753165,0,0,0,0,0.9193942184006592,,,,,348080,0.9668394437420977,-15663.599999999975,-0.03669552335796167,0.3733589124816258,0.019840499999999997,0.0158724,0.011904299999999998,0.0079362,0.0039681,0,0.019840499999999997,1.9481573985282208,1.6808932143568003,,
1596807000,12.3,12.401,12.234,12.339,12.22210268131359,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.22210268131359,12.222787598722178,20,20,20,10,11.675904222453507,12.253444705882337,12.830985189311168,12.122293574886488,12.624735754611985,0,0,0,0,12.025429726850211,12.256067058823518,12.486704390796826,12.343919622524684,12.076084604753165,0,0,0,0,11.6269789022518,11.951355294117638,12.275731685983477,12.22210268131359,12.222787598722178,0,0,0,0,12.095253843874572,12.308754117647068,12.522254391419564,12.343919622524684,12.076084604753165,0,0,0,0,0.9158834152141752,,,,,369620,0.9682134768094907,14415.17999999989,-0.03490006996713213,0.38055370932530985,0.012324500000000002,0.009859600000000001,0.007394700000000001,0.004929800000000001,0.0024649000000000003,0,0.012324500000000002,1.9541916990069004,1.6962474391396571,,
1597066200,12.338,12.441,12.238,12.362,12.22210268131359,12.222787598722178,0,0,0,0,0,0,0,0,0,0,12.22210268131359,12.222787598722178,20,20,20,15,11.675904222453507,12.253444705882337,12.830985189311168,12.122293574886488,12.624735754611985,0,0,0,0,12.06006727349027,12.299069411764696,12.538071550039122,12.343919622524684,12.076084604753165,0,0,0,0,11.669703479773167,11.992157647058818,12.314611814344468,12.22210268131359,12.222787598722178,0,0,0,0,12.148553883129646,12.368219999999988,12.587886116870331,12.343919622524684,12.076084604753165,0,0,0,0,0.9158834152141752,,98.32851869778732,79.47137628063696,65.71197200282052,472530,0.9710574593811122,11340.72000000043,-0.03221429147459587,0.3821060385411316,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9253190931896091,1.6535479244308917,,
1597152600,14.199,14.54285,13.479,13.489,13.337348751116744,12.222787598722178,0,0,1,0,0,1,1,1,0,0,13.337348751116744,12.222787598722178,50,20,35,45,11.734903991806721,12.31231058823529,12.889717184663859,13.25849957810113,12.624735754611985,0,0,0,0,12.133781335470248,12.542208235294114,12.95063513511798,13.46654061723547,13.048963861407861,0,0,0,0,11.733329838933843,12.113150588235298,12.492971337536753,13.337348751116744,12.222787598722178,0,0,0,0,12.266431457093711,12.706456470588249,13.146481484082786,13.46654061723547,13.048963861407861,0,0,0,0,1.0013103078026027,,,,,3338920,1.0599683549918952,-2370633.199999997,-0.018950359647244563,0.4989110654589463,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9529944511785493,1.703382102414419,,
1597239000,13.502,14.075,13.502,13.704,13.384684841910893,12.222787598722178,0,0,0,0,0,0,0,0,0,0,13.384684841910893,12.222787598722178,50,20,35,25,11.734903991806721,12.31231058823529,12.889717184663859,13.305606751093904,12.624735754611985,0,0,0,0,12.264243091201623,12.777998823529405,13.291754555857187,13.575894218683064,13.060823585593015,0,0,0,0,11.79829746539046,12.241905882352938,12.685514299315416,13.384684841910893,12.222787598722178,0,0,0,0,12.5240705923923,13.127404705882363,13.730738819372425,13.575894218683064,13.060823585593015,0,0,0,0,1.0013103078026027,,,,,1807220,1.0771683634659728,365058.43999999994,-0.00309431490617329,0.4291473888871449,0.005,0.004,0.003,0.002,0.001,0,0.005,1.875963034338657,1.566245353041192,,
1597325400,13.848,13.9345,13.685,13.7,13.56120735320297,12.222787598722178,0,0,0,0,0,0,0,0,0,0,13.56120735320297,12.222787598722178,50,55,50,30,11.804310697232706,12.368976470588233,12.93364224394376,13.364920554587197,12.624735754611985,0,0,0,0,12.398470034449016,12.996459999999997,13.594449965550979,13.62657975497094,13.257514758050657,0,0,0,0,11.918160554651523,12.40075764705881,12.883354739466098,13.56120735320297,12.222787598722178,0,0,0,0,12.793452965712945,13.49961411764705,14.205775269581157,13.62657975497094,13.257514758050657,0,0,0,0,1.0169376265485104,,,,,752160,1.0772532907335914,-111319.6800000011,0.013001379626753407,0.4479606493035552,0.005,0.004,0.003,0.002,0.001,0,0.005,1.9000657162423897,1.6093989955068009,,
1597411800,13.762,14.675,13.75,14.663,14.084997651234303,12.222787598722178,0,0,0,0,0,0,0,0,0,0,14.084997651234303,12.222787598722178,50,20,35,30,11.804310697232706,12.368976470588233,12.93364224394376,13.54342622925954,12.624735754611985,0,0,0,0,12.568796786653554,13.308841176470587,14.04888556628762,14.395143838280545,13.283406561047038,0,0,0,0,12.017354660123845,12.615329411764693,13.21330416340554,14.084997651234303,12.222787598722178,0,0,0,0,13.144761439953465,14.018569411764702,14.892377383575939,14.395143838280545,13.283406561047038,0,0,0,0,1.0169376265485104,,,,,2857870,1.152796594308054,2574940.8699999996,0.039042426204602076,0.5268519169652613,0.040434,0.0323472,0.0242604,0.0161736,0.0080868,0,0.040434,1.9330160761396484,1.669028524092223,,
1597671000,14.801,15.17,14.184,14.384,14.090401036013251,12.222787598722178,0,0,0,0,0,0,0,0,0,0,14.090401036013251,12.222787598722178,35,35,35,30,11.879080672736006,12.477268235294119,13.075455797852232,13.866502927169574,12.624735754611985,0,0,0,0,12.74349549893787,13.573643529411763,14.403791559885656,14.395143838280545,13.680306092400821,0,0,0,0,12.129986284039248,12.802858823529412,13.475731363019577,14.090401036013251,12.222787598722178,0,0,0,0,13.42413890719064,14.36303882352941,15.301938739868179,14.395143838280545,13.680306092400821,0,0,0,0,1.067211460585089,,96.3071824263036,90.60682276789016,64.18828698614078,2295090,1.1308852933985694,-957052.5299999996,0.06247754758409818,0.5163881151669545,0.016274999999999998,0.013019999999999997,0.009764999999999998,0.006509999999999998,0.003254999999999999,0,0.016274999999999998,1.9415829510077474,1.687961717551124,,
1597757400,14.444,14.598,14.175,14.314,14.090401036013251,12.222787598722178,0,0,0,0,0,0,0,0,0,0,14.090401036013251,12.222787598722178,20,20,35,20,11.879080672736006,12.477268235294119,13.075455797852232,13.866502927169574,12.624735754611985,0,0,0,0,12.912978897584644,13.809419999999996,14.705861102415348,14.395143838280545,13.680306092400821,0,0,0,0,12.251941861818667,12.985169411764712,13.718396961710758,14.090401036013251,12.222787598722178,0,0,0,0,13.626883468504666,14.564620000000005,15.502356531495344,14.395143838280545,13.680306092400821,0,0,0,0,1.067211460585089,,,,,1218240,1.125423491523067,-158371.20000000094,0.08493612111460913,0.49726269119318434,0.043539,0.0348312,0.0261234,0.0174156,0.0087078,0,0.043539,1.9936052904089483,1.7853512695991245,,
