time,open,high,low,close,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1732041000,22.33,22.39,22.32,22.38,0.18052644294427636,0.0411679059937307,-0.07859414606420145,-0.11976205205793215,-0.10864092183731605,21.830742728286967,,35569,14433785,53.529651587928306,-17.6236579907503,-40,-60,10,30,50,,,,,,,,,,,22.139473557055723,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.139473557055723,22.37449326549086,0,-10,-10,15,21.648522150335463,22.225647058823526,22.225647058823526,22.382530970600335,23.26193015879722,0,0,0,0,21.91657623417459,22.2038117647059,22.49104729523721,22.260272325963395,22.398362910708677,0,0,0,0,22.098901555280772,22.566611764705893,23.034321974131014,22.139473557055723,22.37449326549086,0,0,0,0,21.640156731674608,21.971305882352965,22.302455033031322,22.260272325963395,22.398362910708677,0,0,0,0,0.9705706327188138,,,,,0.4927400891223121,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.585821392989377,3.0175502170685027,,
1732113000,22.455,22.465,22.34,22.34,0.17656026844825662,0.046675357147412416,-0.06141785562366664,-0.10809321277107906,-0.1488483401575873,21.89316845545827,,33491,14400294,52.0306900466933,-17.60357414945529,-40,-60,10,30,50,,,,,,,,,,,22.163439731551744,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.163439731551744,22.37449326549086,-10,-10,-10,15,21.648522150335463,22.225647058823526,22.225647058823526,22.382530970600335,23.26193015879722,0,0,0,0,21.912769407119708,22.200105882352936,22.487442357586165,22.260272325963395,22.398362910708677,0,0,0,0,22.098901555280772,22.566611764705893,23.034321974131014,22.163439731551744,22.37449326549086,0,0,0,0,21.646401792094526,21.97768235294118,22.308962913787834,22.260272325963395,22.398362910708677,0,0,0,0,0.9705706327188138,,,,49.95760057749218,0.5036505414837612,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,3.0981866793816395,,
1732127400,22.37,22.395,22.33,22.395,0.1685916778448098,0.052175958182071616,-0.04287326504348954,-0.09504922322556116,-0.18864432631875822,21.89316845545827,,11914,14412208,53.940552873606904,-17.067075643903777,-40,-60,10,30,50,,,,,,,,,,,22.163439731551744,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.163439731551744,22.37449326549086,5,-15,-15,15,21.648522150335463,22.225647058823526,22.225647058823526,22.382530970600335,23.26193015879722,0,0,0,0,21.912776802725414,22.20010588235295,22.487434961980487,22.278426121976274,22.398362910708677,0,0,0,0,22.07884817601802,22.512211764705885,22.512211764705885,22.163439731551744,22.37449326549086,0,0,0,0,21.686066688760253,22.010470588235293,22.334874487710334,22.278426121976274,22.398362910708677,0,0,0,0,0.9705706327188138,,,,,0.48770232451177487,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,3.0946472724353162,,
1732199400,22.56,22.56,22.405,22.445,0.16833512942732334,0.05694590721738782,-0.023866839203826373,-0.0808127464212142,-0.32895878820472674,22.0028914489212,,53717,14465925,55.66854855811119,-17.00571240584734,-40,-60,10,30,50,,,,,,,,,,,22.236664870572678,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.236664870572678,22.37449326549086,5,-10,-10,15,21.648522150335463,22.225647058823526,22.225647058823526,22.382530970600335,23.26193015879722,0,0,0,0,21.914325966664535,22.201647058823525,22.488968150982515,22.36853854183511,22.398362910708677,0,0,0,0,22.07884817601802,22.512211764705885,22.512211764705885,22.236664870572678,22.37449326549086,0,0,0,0,21.746416438605955,22.06234117647058,22.378265914335202,22.36853854183511,22.398362910708677,0,0,0,0,0.9705706327188138,,,,52.926758010669595,0.506444095083236,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,3.179518698704703,,
1732213800,22.46,22.54,22.46,22.54,0.16309690589680018,0.06374985275447617,-0.0011254304781189717,-0.06487528323259514,-0.2907542713508659,22.03985230402908,,19569,14485494,58.829030486219885,-9.455232304340893,-40,-60,10,30,50,,,,,,,,,,,22.2969030941032,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.2969030941032,22.37449326549086,40,10,10,15,21.728416004568974,22.281999999999996,22.83558399543102,22.382530970600335,23.26193015879722,0,0,0,0,21.925030685662957,22.21296470588234,22.50089872610172,22.425799626972207,22.398362910708677,0,0,0,0,22.06772488274466,22.48388235294117,22.90003982313768,22.2969030941032,22.37449326549086,0,0,0,0,21.836694023416968,22.13777647058823,22.43885891775949,22.425799626972207,22.398362910708677,0,0,0,0,0.9776060306738361,,,,,0.48197042888383773,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,3.1757314647587433,,
1732285800,22.405,22.62,22.405,22.62,0.16680426976131443,0.07036943005880951,0.023086504340916747,-0.04728292571789276,-0.22048042813574142,22.03985230402908,,46330,14531824,61.32923313135243,-9.455232304340893,-40,-60,10,30,50,,,,,,,,,,,22.2969030941032,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.2969030941032,22.37449326549086,10,10,10,15,21.728416004568974,22.281999999999996,22.83558399543102,22.382530970600335,23.26193015879722,0,0,0,0,21.93806007283904,22.22742352941176,22.516786985984478,22.425799626972207,22.398362910708677,0,0,0,0,22.06772488274466,22.48388235294117,22.90003982313768,22.2969030941032,22.37449326549086,0,0,0,0,21.936143233016224,22.221164705882355,22.506186178748486,22.425799626972207,22.398362910708677,0,0,0,0,0.9776060306738361,,,,53.299758092727764,0.5103756275919673,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,3.3755838295626908,,
1732300200,22.62,22.62,22.56,22.56,0.15917539334979214,0.06743158064618496,0.03700655008983844,-0.03042503055634652,-0.2441228622644238,22.141230366263553,,27831,14503993,58.461743689267436,5.6318547343301315,-40,-60,10,30,50,,,,,,,,,,,22.400824606650207,22.37449326549086,1,0,1,0,0,1,1,0,0,0,22.400824606650207,22.37449326549086,20,5,5,15,21.728416004568974,22.281999999999996,22.83558399543102,22.382530970600335,23.26193015879722,0,0,0,0,21.94575367865071,22.235600000000005,22.5254463213493,22.47231661095406,22.398362910708677,0,0,0,0,22.057401301238237,22.4565411764706,22.855681051702966,22.400824606650207,22.37449326549086,0,0,0,0,22.005588765105074,22.28822352941176,22.570858293718445,22.47231661095406,22.398362910708677,0,0,0,0,0.9776060306738361,,,,,0.4677447758438807,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,3.371135543483096,,
1732545000,22.37,22.44,22.19,22.21,0.1742342938248068,0.03999651552684791,0.01957061385221337,-0.020425901674634542,-0.19107684089114377,22.141230366263553,,56154,14447839,45.18881588878484,5.6318547343301315,-40,-60,10,30,50,,,,,,,,,,,22.400824606650207,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.400824606650207,22.37449326549086,-25,-10,-10,15,21.728416004568974,22.281999999999996,22.83558399543102,22.382530970600335,23.26193015879722,0,0,0,0,21.929616501742714,22.220858823529408,22.220858823529408,22.430308092468632,22.398362910708677,0,0,0,0,22.057401301238237,22.4565411764706,22.855681051702966,22.400824606650207,22.37449326549086,0,0,0,0,22.02837538530316,22.30341176470588,22.30341176470588,22.430308092468632,22.398362910708677,0,0,0,0,0.9776060306738361,,55.57837596109238,56.538259238297655,46.89677361495769,0.4836605467049824,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,3.2934809778369125,,
1732559400,22.21,22.25,22.2,22.25,0.1653604156944635,0.023442990379871013,0.008877836300204223,-0.014565154079666789,-0.20001647321280555,22.141230366263553,,20816,14468655,46.678766208555636,-1.8681452656698685,-40,-60,10,30,50,,,,,,,,,,,22.400824606650207,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.400824606650207,22.37449326549086,-50,-15,-15,15,21.80938897531099,22.326258823529418,22.326258823529418,22.382530970600335,23.26193015879722,0,0,0,0,21.915469492314987,22.207588235294118,22.207588235294118,22.348811569526525,22.398362910708677,0,0,0,0,22.019698075533054,22.408635294117627,22.408635294117627,22.400824606650207,22.37449326549086,0,0,0,0,22.08432143648276,22.33889411764704,22.33889411764704,22.348811569526525,22.398362910708677,0,0,0,0,0.9653075111520594,,,,,0.43581563167456117,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,3.2892584798586775,,
1732631400,22.35,22.48,22.12,22.2,0.17926324314485892,0.008780545758021178,-0.003589471882140316,-0.012370017640161494,-0.21267648582347762,22.141230366263553,,104742,14363913,45.030951323401446,-1.8681452656698685,-40,-60,10,30,50,,,,,,,,,,,22.400824606650207,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.400824606650207,22.37449326549086,-10,-10,-10,15,21.80938897531099,22.326258823529418,22.326258823529418,22.382530970600335,23.26193015879722,0,0,0,0,21.91954492263023,22.207376470588237,22.207376470588237,22.348811569526525,22.398362910708677,0,0,0,0,22.019698075533054,22.408635294117627,22.408635294117627,22.400824606650207,22.37449326549086,0,0,0,0,22.164639797744243,22.388894117647055,22.388894117647055,22.348811569526525,22.398362910708677,0,0,0,0,0.9653075111520594,,,,46.89677361495768,0.4955874834471144,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,3.042775720924352,,
1732645800,22.19,22.26,22.18,22.24,0.17217301149165484,0.001795600452305337,-0.010125517074779822,-0.011921117527085159,-0.15360639755596361,22.141230366263553,,13048,14376961,46.65339819185217,-1.8681452656698685,-40,-60,10,30,50,,,,,,,,,,,22.400824606650207,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.400824606650207,22.37449326549086,-30,-15,-15,15,21.80938897531099,22.326258823529418,22.326258823529418,22.382530970600335,23.26193015879722,0,0,0,0,21.927151757625808,22.210505882352923,22.210505882352923,22.346543816046623,22.398362910708677,0,0,0,0,21.982545717207017,22.365741176470575,22.365741176470575,22.400824606650207,22.37449326549086,0,0,0,0,22.189920573058032,22.408341176470586,22.408341176470586,22.346543816046623,22.398362910708677,0,0,0,0,0.9653075111520594,,,,,0.4297788307714451,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,3.039304753574938,,
1732717800,22.2,22.27,22.045,22.08,0.17594636781367937,-0.012778699945112385,-0.02789449245847564,-0.015115792513363254,-0.2315615172647082,,22.68283608102503,34979,14341982,41.390794133826574,-1.8681452656698685,-40,-60,10,30,50,,,,,,,,,,,22.400824606650207,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.400824606650207,22.37449326549086,-25,-10,-10,15,21.80938897531099,22.326258823529418,22.326258823529418,22.382530970600335,23.26193015879722,0,0,0,0,21.912132287001377,22.19648235294115,22.19648235294115,22.279417882203468,22.398362910708677,0,0,0,0,21.982545717207017,22.365741176470575,22.365741176470575,22.400824606650207,22.37449326549086,0,0,0,0,22.204899730093935,22.416164705882366,22.416164705882366,22.279417882203468,22.398362910708677,0,0,0,0,0.9653075111520594,,,,44.568235832771194,0.4729183697570622,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.50643172462983,2.96407930286568,,
1732732200,22.075,22.15,22.06,22.12,0.1698073415412737,-0.018553194168470014,-0.03830728522395077,-0.019754091055480757,-0.19633160381515238,,22.604802472922525,23513,14365495,43.11828124647409,-16.93603836620929,-40,-60,10,30,50,,,,,,,,,,,22.31980734154127,22.37449326549086,0,0,0,0,0,0,0,0,0,0,22.31980734154127,22.37449326549086,-30,-15,-15,15,21.84570653630469,22.345623529411743,22.345623529411743,22.382530970600335,23.26193015879722,0,0,0,0,21.905089170955492,22.188458823529402,22.188458823529402,22.242100112716255,22.398362910708677,0,0,0,0,21.932455485699506,22.30729411764705,22.30729411764705,22.31980734154127,22.37449326549086,0,0,0,0,22.18131692129302,22.39223529411766,22.39223529411766,22.242100112716255,22.398362910708677,0,0,0,0,0.9608900971091485,,,,,0.44499844492962615,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.50643172462983,2.9608237538932793,,
