time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1747612800,7.756679104135067,8.110932242442773,7.705230938613558,7.822961913141079,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,,134171054789.19289,,8893234398.727201,,,0.004008500000000001,0.0032068000000000005,0.0024051000000000003,0.0016034000000000003,0.0008017000000000001,0,0.004008500000000001,2.3092388611796735,,7,
1747699200,7.841178128815715,7.964744356687493,7.711582651683065,7.778850586785356,15,0,0,0,,,,,,0,0,0,0,,,,7.719539571700013,,0,0,0,0,,,,,,0,0,0,0,,,,7.719539571700013,,0,0,0,0,,,,,,,118123080124.84293,,-7362321241.236619,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.332320622814847,96.33867819471645,7,
1747785600,7.794564303251739,7.866984438683193,7.530889890640863,7.619969746104879,0,0,0,0,,,,,,0,0,0,0,,,,7.719539571700013,,0,0,0,0,,,,0,,0,0,0,0,,,,7.719539571700013,,0,0,0,0,,,,,,,158331410518.08932,,-27643802501.843376,,,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.3867546068911745,37.31204436784042,7,
1747872000,7.647440888318384,7.671153350890203,7.441566701537726,7.474638915787622,-15,0,0,0,,,,,,0,0,0,0,,,,7.5900264287317505,,0,0,0,0,,,,0,,0,0,0,0,,,,7.5900264287317505,,0,0,0,0,,,,,,,161690040036.3371,,-27940357856.856842,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.423875381251885,27.539487021773954,7,
1747958400,7.478016461502202,7.837173125734628,7.416720305633347,7.796421257275611,15,0,0,0,,,,0,,0,0,0,0,,,,7.591046109314036,,0,0,0,0,,,,7.539162338162454,,0,0,0,0,7.406676747954009,7.525664282052406,7.6446518161508035,7.591046109314036,,0,0,0,0,,,,,,,160871003971.48572,,51222099165.40419,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.326636941718338,28.129712224851126,7,
1748044800,7.802035950066194,7.834491307640527,7.64964839053115,7.7680231381557565,15,0,0,0,,,,0,,0,0,0,0,,,,7.669383643255583,,0,0,0,0,,,,7.602475772822917,,0,0,0,0,7.539403554206484,7.650837514925535,7.762271475644586,7.669383643255583,,0,0,0,0,,,,,,,160814834808.81882,,-5469764728.760393,,,-0.0023634999999999984,-0.001890799999999999,-0.0014180999999999992,-0.0009453999999999995,-0.0004726999999999997,-0.0023634999999999984,0,2.3323929331636557,30.799178670911417,7,
1748131200,7.755121981260846,7.873785454604423,7.662198858394413,7.683362742880837,15,0,0,0,,,,0,,0,0,0,0,,,,7.755932584398311,,0,0,0,0,,,,7.697498824770446,,0,0,0,0,7.702241837963577,7.828154166838999,7.828154166838999,7.755932584398311,,0,0,0,0,,,,,,,98760901478.24075,,-7087007071.801681,,,0.00006800000000000274,0.00005440000000000219,0.00004080000000000164,0.000027200000000001095,0.000013600000000000547,0,0.00006800000000000274,2.3595691602231614,33.52149301093728,7,
1748217600,7.659986108962749,7.703302648244298,7.614260420640724,7.681168812154428,-15,0,0,0,,,,0,,0,0,0,0,,,,7.683123642539423,,0,0,0,0,,,,7.697498824770446,,0,0,0,0,7.651082444935992,7.755392497867938,7.755392497867938,7.683123642539423,,0,0,0,0,,,,,,,98441192447.42036,,2085250561.4486282,,,0.0034819999999999994,0.0027855999999999996,0.0020892,0.0013927999999999998,0.0006963999999999999,0,0.0034819999999999994,2.3639696644526036,35.1205426663457,7,
1748304000,7.667179732607838,7.798864069704171,7.544822363835241,7.660125916743247,-15,0,0,0,,,,0,,0,0,0,0,7.5718841047822245,7.671749108776838,7.671749108776838,7.670418527461144,,0,0,0,0,,,,7.697498824770446,,0,0,0,0,7.573280053920267,7.642986693540809,7.642986693540809,7.670418527461144,,0,0,0,0,,,,,,,125480093013.44823,,-885113470.788612,,,-0.0013855000000000009,-0.0011084000000000007,-0.0008313000000000005,-0.0005542000000000004,-0.0002771000000000002,-0.0013855000000000009,0,2.34623718681872,36.676001588899204,7,
1748390400,7.66444634975147,7.79928333994616,7.639500884400552,7.71984792464113,15,0,15,0,,,,7.503273968518072,,0,0,0,0,7.614665569284921,7.713709002651334,7.812752436017747,7.6922171669045944,,0,0,0,0,,,,7.697498824770446,,0,0,0,0,7.5960472526843335,7.6663602663778985,7.7366732800714635,7.6922171669045944,,0,0,0,0,,,,,,,109861383587.84964,,6086493670.3238325,,,-0.003234499999999998,-0.002587599999999998,-0.0019406999999999985,-0.001293799999999999,-0.0006468999999999995,-0.003234499999999998,0,2.317939804980066,37.63229701500089,7,
