time,open,high,low,close,Risk Oscillator,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1725557400,121.07,122.83,119.44,119.57,-0.16745123554671953,-30,1.4304273312720537,,128.12620830508772,158.8522258823529,158.8522258823529,136.52585434583128,140.20575708204183,0,0,0,0,,,,235687,0.8058157642465782,-353530.5,,,,,-0.16312999252594984,0.2604159776861005,0.0020015000000000015,0.0016012000000000014,0.001200900000000001,0.0008006000000000007,0.00040030000000000035,0,0.0020015000000000015,1.8385092356238606,1.5192213542854722,,
1725629400,122.93,124.69,114.34,116.2,-0.189044960512875,-25,1.4304273312720537,,128.12620830508772,158.8522258823529,158.8522258823529,136.52585434583128,140.20575708204183,0,0,0,0,,,,660485,0.7839497102202218,-4445064.050000003,,,,,-0.17830438274745064,0.30892837735073203,-0.0022555000000000006,-0.0018044000000000003,-0.0013533000000000002,-0.0009022000000000001,-0.00045110000000000007,-0.0022555000000000006,0,1.7835627836575259,1.418363966802221,,
1725643800,116.14,116.22,113.77,114.28,-0.20063996367206588,-40,1.3012899601841925,,128.12620830508772,158.8522258823529,158.8522258823529,135.0596397165586,140.20575708204183,0,0,0,0,,,,291705,0.7722049801540872,-542571.2999999998,,,,,-0.18965245237283046,0.25697547120363456,-0.0022555000000000006,-0.0018044000000000003,-0.0013533000000000002,-0.0009022000000000001,-0.00045110000000000007,-0.0022555000000000006,0,1.7835627836575259,1.4178382464825325,,
1725888600,118.93,125.2,117.65,123.82,-0.13256552328359583,-15,1.3012899601841925,,128.12620830508772,158.8522258823529,158.8522258823529,135.0596397165586,140.20575708204183,0,0,0,0,12.50719193312811,10.27025889505168,52.40349036037122,855019,0.8374227950341159,4181042.9099999885,,,,,-0.18773539870641953,0.2888660338580284,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7464929316497402,1.3493459468765745,,
1725903000,123.83,125.16,123,124.85,-0.12364858680350224,-15,1.3012899601841925,,128.12620830508772,158.8522258823529,158.8522258823529,135.0596397165586,140.20575708204183,0,0,0,0,,,,240570,0.8450863958285245,245381.39999999903,,,,,-0.18560369235433893,0.2511651471273888,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7464929316497402,1.348877812948631,,
1725975000,122.78,126.15,121.55,125.75,-0.11567374233159008,-15,1.3012899601841925,,128.12620830508772,158.8522258823529,158.8522258823529,135.0596397165586,140.20575708204183,0,0,0,0,,,,447441,0.8522241657040774,1328899.7699999996,,,,,-0.183913343310798,0.27492114092336123,0.0003610000000000028,0.00028880000000000225,0.0002166000000000017,0.00014440000000000112,0.00007220000000000056,0,0.0003610000000000028,1.8151727432647888,1.4738573783263682,,
1725989400,125.7,129.81,125.68,129.72,-0.08696471089045818,-5,1.464974577359515,,126.81430840452276,154.9986682352942,154.9986682352942,135.0596397165586,140.20575708204183,0,0,0,0,,,,366701,0.8802266632032436,1474138.0199999986,,,,,-0.17472421794416537,0.275887272253052,0.0003610000000000028,0.00028880000000000225,0.0002166000000000017,0.00014440000000000112,0.00007220000000000056,0,0.0003610000000000028,1.8151727432647888,1.4732850702207916,,
1726061400,124.75,129.36,121.3,128.72,-0.09342708578150369,-10,1.464974577359515,,126.81430840452276,154.9986682352942,154.9986682352942,135.0596397165586,140.20575708204183,0,0,0,0,,,,701823,0.8748927218687598,2786237.309999999,,,,,-0.1648560811409966,0.27028856373147564,0.0034520000000000015,0.002761600000000001,0.002071200000000001,0.0013808000000000006,0.0006904000000000003,0,0.0034520000000000015,1.8289327404556954,1.4976001161720593,,
1726075800,128.75,131,128.04,129.29,-0.0886930911602241,-10,1.464974577359515,,126.81430840452276,154.9986682352942,154.9986682352942,135.0596397165586,140.20575708204183,0,0,0,0,,,,261891,0.8804424875980428,141421.13999999792,,,,,-0.15107139865845076,0.2527169055057553,0.0034520000000000015,0.002761600000000001,0.002071200000000001,0.0013808000000000006,0.0006904000000000003,0,0.0034520000000000015,1.8289327404556954,1.4970073902702516,,
1726147800,128.9,134.08,127.28,131.5,-0.0727826814137699,-10,1.464974577359515,,126.81430840452276,154.9986682352942,154.9986682352942,135.0596397165586,140.20575708204183,0,0,0,0,,,,637929,0.8969005699306434,1658615.3999999964,,,,,-0.1332577429760855,0.2811319461435018,0.0016250000000000014,0.0013000000000000012,0.0009750000000000009,0.0006500000000000006,0.0003250000000000003,0,0.0016250000000000014,1.8221754865267186,1.4842017673218064,,
