time,open,high,low,close,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,MVRV,Z-score,Plot,Plot,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution
1755610200,363.34,364.85,336.14,339.76,,12.221248742995513,-3.703169062041029,-11.117773482240352,-7.414604420199323,-0.03262292855123075,,387.78179838666614,1346102,94654883,26.63101044636406,-3.029904269599969,-45,-65,40,60,80,,,,,,,,,,,377.0712487429955,377.2409122614349,0,1,0,0,0,0,0,0,0,0,377.0712487429955,377.2409122614349,-65,-25,-25,-20,380.8140797989386,424.4284235294118,424.4284235294118,384.6389694802992,329.31671428775064,0,0,0,0,337.77252994064213,363.155811764706,363.155811764706,353.26204316921394,384.6715916976487,0,0,0,0,378.34656083817026,401.5703294117648,401.5703294117648,377.0712487429955,377.2409122614349,0,0,0,0,355.9954560169654,371.470988235294,371.470988235294,353.26204316921394,384.6715916976487,0,0,0,0,1.282114834747482,,,,31.71857971616363,0.34787259970946477,2.229339821693586,2.5052049404443095,,,1,-3.029904269599969,16.799103353196042,0,0,0,0,0,0
1755624600,339.68,342.21,333.41,336.81,,11.976873832781544,-4.482073486970025,-13.017196278911854,-8.535122791941829,-0.03708466128678393,,374.0081185479995,736031,93918852,25.800989461006438,-4.803084240863932,-45,-65,40,60,80,,,,,,,,,,,354.18687383278154,377.2409122614349,0,0,0,0,0,0,0,0,0,0,354.18687383278154,377.2409122614349,-85,-30,-45,-35,380.8140797989386,424.4284235294118,424.4284235294118,382.9640430888493,329.31671428775064,0,0,0,0,333.66594057646887,359.8695529411768,359.8695529411768,346.5048229367202,382.7446637192452,0,0,0,0,371.4198198997693,395.9543529411767,395.9543529411767,354.18687383278154,377.2409122614349,0,0,0,0,346.25834706057316,364.12061176470576,364.12061176470576,346.5048229367202,382.7446637192452,0,0,0,0,1.282114834747482,,,,,0.28677524787039116,2.229339821693586,2.5030063184039384,,,1,-4.803084240863932,16.29049679944961,0,0,0,0,0,0
1755696600,339.39,342.94,325.57,339.07,,12.362097130440006,-4.513276986656367,-14.176719025262287,-9.66344203860592,-0.03101450865975028,,372.04430669319953,1118769,95037621,27.661123724137866,-4.803084240863932,-45,-65,40,60,80,,,,,,,,,,,354.18687383278154,377.2409122614349,0,0,0,0,0,0,0,0,0,0,354.18687383278154,377.2409122614349,-50,-25,-25,-25,380.8140797989386,424.4284235294118,424.4284235294118,382.9640430888493,329.31671428775064,0,0,0,0,331.1835739887044,357.46967058823543,357.46967058823543,346.5048229367202,382.7446637192452,0,0,0,0,371.4198198997693,395.9543529411767,395.9543529411767,354.18687383278154,377.2409122614349,0,0,0,0,337.4200318521588,356.88748235294145,356.88748235294145,346.5048229367202,382.7446637192452,0,0,0,0,1.282114834747482,,,,35.2539452393592,0.35437723427371653,2.1627055159246917,2.367164839634964,,,1,-4.803084240863932,16.29049679944961,0,0,0,0,0,0
1755711000,339.12,345.5,337.81,344.37,,12.02837590683715,-3.8699079235594596,-14.500826943055245,-10.630919019495785,-0.02563892314254572,,372.04430669319953,407849,95445470,31.96845828064251,-12.098602490533763,-45,-65,40,60,80,,,,,,,,,,,354.18687383278154,377.2409122614349,0,0,0,0,0,0,0,0,0,0,354.18687383278154,377.2409122614349,-70,-45,-45,-60,376.6973369595769,419.9329411764703,419.9329411764703,363.74375429678855,329.31671428775064,0,0,0,0,329.9988467428322,355.84496470588226,355.84496470588226,346.5048229367202,363.74504488215626,0,0,0,0,366.1487350851161,391.7392000000001,391.7392000000001,354.18687383278154,377.2409122614349,0,0,0,0,331.26492566552855,351.8897647058825,351.8897647058825,346.5048229367202,363.74504488215626,0,0,0,0,1.2090815000349737,,,,,0.3162173393529412,2.1627055159246917,2.3652424990768814,,,1,-12.098602490533763,10.454082199713746,0,0,0,0,0,0
1755783000,340.05,343.33,334.89,335.51,,11.846349056348783,-3.7322941328551504,-15.296286685564723,-11.563992552709573,-0.09466492552301725,,372.04430669319953,564138,94881332,28.873345422910646,-12.098602490533763,-45,-65,40,60,80,,,,,,,,,,,354.18687383278154,377.2409122614349,0,0,0,0,0,0,0,0,0,0,354.18687383278154,377.2409122614349,-65,-25,-25,-25,376.6973369595769,419.9329411764703,419.9329411764703,363.74375429678855,329.31671428775064,0,0,0,0,327.7632261571566,353.5814352941176,353.5814352941176,345.914675351093,363.74504488215626,0,0,0,0,366.1487350851161,391.7392000000001,391.7392000000001,354.18687383278154,377.2409122614349,0,0,0,0,324.6466468780292,346.60416470588245,346.60416470588245,345.914675351093,363.74504488215626,0,0,0,0,1.2090815000349737,,,,33.62196561942133,0.34552546563536524,2.188103183701875,2.4165559722385006,,,1,-12.098602490533763,10.454082199713746,0,0,0,0,0,0
1755797400,335.46,339.69,335.24,337.4,,11.318038409466727,-3.224345351749303,-15.594424242396201,-12.370078890646898,-0.11488557282136475,,370.7766745793425,353974,95235306,30.42090137864811,-12.669520025743038,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-75,-30,-45,-45,376.6973369595769,419.9329411764703,419.9329411764703,360.947771847018,329.31671428775064,0,0,0,0,326.31232340527066,351.7728941176473,351.7728941176473,345.38413333844244,360.8918273905736,0,0,0,0,360.23133545527935,387.0715764705883,387.0715764705883,351.00803840946674,377.2409122614349,0,0,0,0,317.9240426155064,341.07317647058835,341.07317647058835,345.38413333844244,360.8918273905736,0,0,0,0,1.2090815000349737,,,,,0.33684101330116645,2.188103183701875,2.414541033883419,,,1,-12.669520025743038,9.605056830376583,0,0,0,0,0,0
1755869400,335.67,359.54,332.62,356.94,,12.43246423736196,-1.377174586035503,-14.091547123191276,-12.714372537155773,0.019908611034349395,,370.7766745793425,1489092,96724398,43.989396162385965,-12.669520025743038,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-40,-25,-25,-10,376.6973369595769,419.9329411764703,419.9329411764703,360.947771847018,329.31671428775064,0,0,0,0,325.60845731228557,350.8327764705885,350.8327764705885,345.38413333844244,360.8918273905736,0,0,0,0,360.23133545527935,387.0715764705883,387.0715764705883,351.00803840946674,377.2409122614349,0,0,0,0,315.337653780538,338.70872941176503,362.07980504299206,345.38413333844244,360.8918273905736,0,0,0,0,1.2090815000349737,,,,42.32414066070528,0.3786802759574587,2.1533941803342542,2.342782889073798,,,1,-12.669520025743038,9.605056830376583,0,0,0,0,0,0
1755883800,356.85,359.35,354.55,358.1,,11.887288220407536,0.042733029232287834,-12.660956250615413,-12.703689279847701,0.015232103140508033,,370.7766745793425,720607,97445005,44.67909620631622,-10.679216119236122,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-15,-40,-25,-20,373.54430781453146,415.00654117647036,415.00654117647036,360.947771847018,329.31671428775064,0,0,0,0,324.8868687196545,349.93440000000044,349.93440000000044,349.10985677115644,360.8918273905736,0,0,0,0,356.6624073924876,383.9629176470591,383.9629176470591,351.00803840946674,377.2409122614349,0,0,0,0,313.3798534201999,336.89461176470604,360.4093701092122,349.10985677115644,360.8918273905736,0,0,0,0,1.2519876180089866,,,,,0.29762671108980576,2.1533941803342542,2.3409122413634447,,,1,-10.679216119236122,9.605056830376583,0,0,0,0,0,0
1756128600,344.91,351.51,339.2,346.31,,12.388196204664142,0.29387033212842084,-12.336351364687175,-12.630221696815596,0.05202585977349993,,370.7766745793425,817153,96627852,39.372419806155115,-10.679216119236122,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-25,-20,-20,-20,373.54430781453146,415.00654117647036,415.00654117647036,360.947771847018,329.31671428775064,0,0,0,0,323.75759287164374,348.59675294117676,348.59675294117676,349.10985677115644,360.8918273905736,0,0,0,0,356.6624073924876,383.9629176470591,383.9629176470591,351.00803840946674,377.2409122614349,0,0,0,0,310.07175412849665,333.9683764705877,333.9683764705877,349.10985677115644,360.8918273905736,0,0,0,0,1.2519876180089866,,0,6.654018619176401,38.38667657547906,0.3578704642957967,2.1669858641963073,2.372348536956321,,,1,-10.679216119236122,9.605056830376583,0,0,0,0,0,0
1756143000,346.32,347.49,342.75,343.19,,11.84189647575956,0.35190936903952696,-12.190334985516188,-12.542244354555715,0.04267118231281823,,370.7766745793425,450979,96176873,38.08334309172776,-9.396858653976313,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-30,-25,-25,-20,373.54430781453146,415.00654117647036,415.00654117647036,360.947771847018,329.31671428775064,0,0,0,0,322.2050371499489,347.00698823529467,347.00698823529467,349.10985677115644,360.8918273905736,0,0,0,0,351.32512288906105,379.4691764705883,379.4691764705883,351.00803840946674,377.2409122614349,0,0,0,0,308.70122954090215,332.36037647058794,332.36037647058794,349.10985677115644,360.8918273905736,0,0,0,0,1.2519876180089866,,,,,0.3318608528182058,2.1669858641963073,2.370420832366732,,,1,-9.396858653976313,9.605056830376583,0,0,0,0,0,0
1756215000,341.62,347.82,340.68,345.63,,11.50604672749102,0.6398997897366563,-11.742369617384895,-12.382269407121552,0.07211101088569308,,370.7766745793425,672090,96848963,39.7448447603443,-9.396858653976313,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-5,-25,-15,-15,373.54430781453146,415.00654117647036,415.00654117647036,360.947771847018,329.31671428775064,0,0,0,0,320.96029750332315,345.6614352941179,345.6614352941179,349.10985677115644,360.8918273905736,0,0,0,0,351.32512288906105,379.4691764705883,379.4691764705883,351.00803840946674,377.2409122614349,0,0,0,0,308.3817683092944,331.46637647058844,331.46637647058844,349.10985677115644,360.8918273905736,0,0,0,0,1.2519876180089866,,,,41.585317652893295,0.34664042644583465,2.1034896850404676,2.2401231885234862,,,1,-9.396858653976313,9.605056830376583,0,0,0,0,0,0
1756229400,345.69,351.94,345.06,351.5,,11.175614818384519,1.2743584749930932,-10.789321313380185,-12.063679788373278,0.08835831390937651,,370.7766745793425,458872,97307835,43.661636399971286,-9.015403738666489,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,5,-30,-5,-10,369.7708426192835,410.36089411764726,410.36089411764726,360.947771847018,329.31671428775064,0,0,0,0,320.8885062846616,345.1032470588234,345.1032470588234,349.10985677115644,360.8918273905736,0,0,0,0,347.1064469236982,375.8194588235296,375.8194588235296,351.00803840946674,377.2409122614349,0,0,0,0,309.23293304682073,331.6189647058823,331.6189647058823,349.10985677115644,360.8918273905736,0,0,0,0,1.2228797118770658,,,,,0.33807351586206,2.1034896850404676,2.2384395819736222,,,1,-9.015403738666489,9.605056830376583,0,0,0,0,0,0
1756301400,348.68,351.77,343.16,347.23,,10.992356617071335,1.4427017517433232,-10.260302598694125,-11.703004350437448,0.10782392534849362,,370.7766745793425,560194,96747641,41.5460050858535,-9.015403738666489,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-10,-20,-10,-15,369.7708426192835,410.36089411764726,410.36089411764726,360.947771847018,329.31671428775064,0,0,0,0,319.46618311034433,343.7329411764706,343.7329411764706,349.10985677115644,360.8918273905736,0,0,0,0,347.1064469236982,375.8194588235296,375.8194588235296,351.00803840946674,377.2409122614349,0,0,0,0,309.84252445586964,331.5501882352939,331.5501882352939,349.10985677115644,360.8918273905736,0,0,0,0,1.2228797118770658,,,,39.09427312413042,0.34285448975364885,2.133276072271477,2.298399029175848,,,1,-9.015403738666489,9.605056830376583,0,0,0,0,0,0
1756315800,347.29,349.61,341.84,342.17,,10.762188287280528,1.2563639243198583,-10.132549445037625,-11.388913369357484,0.05881951168032159,,370.7766745793425,408402,96339239,39.12654321011256,-4.63809278886459,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-15,-25,-15,-15,369.7708426192835,410.36089411764726,410.36089411764726,360.947771847018,329.31671428775064,0,0,0,0,317.9278624262612,342.2362117647061,342.2362117647061,349.10985677115644,360.8918273905736,0,0,0,0,341.9585388845918,371.49696470588253,371.49696470588253,351.00803840946674,377.2409122614349,0,0,0,0,312.4703539701734,332.35567058823517,332.35567058823517,349.10985677115644,360.8918273905736,0,0,0,0,1.2228797118770658,,,,,0.3382783366699037,2.133276072271477,2.2966143239966406,,,1,-4.63809278886459,9.605056830376583,0,0,0,0,0,0
1756387800,346.26,348.24,338,339.75,,10.724889123903349,1.023102113896245,-10.110035726987178,-11.133137840883423,0.04941310855602824,,370.7766745793425,598996,95740243,37.987144573662,-4.63809278886459,-45,-65,40,60,80,,,,,,,,,,,351.00803840946674,377.2409122614349,0,0,0,0,0,0,0,0,0,0,351.00803840946674,377.2409122614349,-10,-20,-10,-15,369.7708426192835,410.36089411764726,410.36089411764726,360.947771847018,329.31671428775064,0,0,0,0,316.4386646180696,340.7509647058823,340.7509647058823,349.10985677115644,360.8918273905736,0,0,0,0,341.9585388845918,371.49696470588253,371.49696470588253,351.00803840946674,377.2409122614349,0,0,0,0,314.4334224670636,332.78922352941174,332.78922352941174,349.10985677115644,360.8918273905736,0,0,0,0,1.2228797118770658,,,,38.24015349849436,0.3520908616249002,2.1225445819829893,2.274040794662345,,,1,-4.63809278886459,9.605056830376583,0,0,0,0,0,0
1756402200,339.82,339.84,336.65,338.84,,10.186682757910251,0.8666900452407855,-10.04977528433244,-10.916465329573226,0.042819387459512914,,367.18833288600797,370826,95369417,37.544393102007064,-4.05010006864239,-45,-65,40,60,80,,,,,,,,,,,350.02668275791024,377.2409122614349,0,0,0,0,0,0,0,0,0,0,350.02668275791024,377.2409122614349,-40,-40,-15,-15,364.72569117140534,403.8945647058827,403.8945647058827,360.947771847018,329.31671428775064,0,0,0,0,315.2064154658682,339.41849411764684,339.41849411764684,345.4108976071949,360.8918273905736,0,0,0,0,336.36582307835727,366.7362117647058,366.7362117647058,350.02668275791024,377.2409122614349,0,0,0,0,316.1311659375798,333.05599999999987,333.05599999999987,345.4108976071949,360.8918273905736,0,0,0,0,1.1746600577603108,,,,,0.3294200269839701,2.1225445819829893,2.272302514993021,,,1,-4.05010006864239,9.605056830376583,0,0,0,0,0,0
