time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1491571800,19.833314,20.179313,19.80998,20.169313,35,35,35,40,16.945120376884407,19.13433534117649,21.323550305468576,19.29323535048172,15.603337653272765,0,0,0,0,18.524740534593864,19.800598181011758,21.07645582742965,19.983031159944595,19.27388724314687,0,0,0,0,17.369116481703777,18.440723477647047,19.512330473590318,19.704107797207875,17.79859664367178,0,0,0,0,19.464627128741977,20.5538084051294,21.64298968151682,19.983031159944595,19.27388724314687,0,0,0,0,0.27610985414016087,1.359998961707434,,,,,68694263.00000001,1.3491417850819762,23081203.673736833,0.3174521260251353,0.5212410722896839,0,0,0,0,0,0,0,2.2363707422834143,2.380050942740183,,
1491831000,20.609979,20.915306,20.580646,20.825979,50,35,35,25,17.144560366638316,19.384266072941173,21.62397177924403,20.042002126875882,15.603337653272765,0,0,0,0,18.782521740058858,20.16208487694115,21.541648013823444,20.554635874956528,20.029560368636382,0,0,0,0,17.50430759253532,18.66141969411765,19.818531795699982,20.3718480593272,17.79859664367178,0,0,0,0,19.761123980992753,20.84172497894118,21.922325976889606,20.554635874956528,20.029560368636382,0,0,0,0,0.3104195387638844,1.4178572698677652,,90.20363855972717,73.52502062946068,73.7943125280947,114966984,1.389373243836601,24832868.544000123,0.33662996876937146,0.5364083853322386,0,0,0,0,0,0,0,2.250642171516476,2.4181798493359756,,
1491917400,20.891979,20.897979,20.366646,20.580646,20,20,35,5,17.144560366638316,19.384266072941173,21.62397177924403,20.042002126875882,15.603337653272765,0,0,0,0,19.009410768986324,20.45127360651765,21.893136444048974,20.554635874956528,20.029560368636382,0,0,0,0,17.63017975681863,18.847555971764706,20.06493218671078,20.3718480593272,17.79859664367178,0,0,0,0,19.954239282311377,20.942938995223518,21.931638708135658,20.554635874956528,20.029560368636382,0,0,0,0,0.2882309822545551,1.4178572698677652,,,,,85868740,1.3693320783309475,-26733772.4304198,0.35298579179125045,0.5543090010941827,0,0,0,0,0,0,0,2.2464231755215858,2.4079880826812667,,
1492003800,20.422646,20.563186,19.754647,19.789314,-10,5,5,10,17.29723650363661,19.539776550588236,21.78231659753986,20.042002126875882,15.603337653272765,0,0,0,0,19.15109926663923,20.596807577529407,22.042515888419587,20.09372475684191,20.029560368636382,0,0,0,0,17.724736090560437,18.966603748235297,20.208471405910156,20.3718480593272,17.79859664367178,0,0,0,0,19.974212461199784,20.836382239247058,20.836382239247058,20.09372475684191,20.029560368636382,0,0,0,0,0.23288914056066684,1.343419232821502,,,,,90760319.99999999,1.3134671024471474,-57481414.98623993,0.3487468478360294,0.5568796278447316,0,0,0,0,0,0,0,2.2618576257677443,2.4367869746923922,,
1492090200,19.77998,20.492646,19.686647,20.266646,15,15,15,25,17.29723650363661,19.539776550588236,21.78231659753986,20.042002126875882,15.603337653272765,0,0,0,0,19.28273557919523,20.713786283647064,22.1448369880989,20.09372475684191,20.029560368636382,0,0,0,0,17.832671378012044,19.10849689176472,20.384322405517395,20.3718480593272,18.50931445483808,0,0,0,0,20.00648852545054,20.788270915247047,21.570053305043555,20.09372475684191,20.029560368636382,0,0,0,0,0.25660749567304975,1.343419232821502,,,,,139269648.99999997,1.3416256437443583,67777803.00023443,0.3456576570222081,0.5400120614409208,0,0,0,0,0,0,0,2.2444457883166486,2.4015622445886238,,
1492435800,20.17998,20.266646,19.91198,20.09598,15,15,15,15,17.456294179938375,19.70429402588236,21.952293871826342,20.042002126875882,15.603337653272765,0,0,0,0,19.39276267843914,20.784906212376484,22.177049746313827,20.09372475684191,20.029560368636382,0,0,0,0,17.932697606458284,19.234708527058828,20.536719447659372,20.3718480593272,18.50931445483808,0,0,0,0,20.001889782051137,20.700288257976464,21.39868673390179,20.09372475684191,20.029560368636382,0,0,0,0,0.24005802344389135,1.3603098054512717,,100,87.5872541901553,74.13532414831005,62081102.00000001,1.3265255164769192,-5214812.567999978,0.346373829363938,0.509551055936188,0,0,0,0,0,0,0,2.1573800746108907,2.234865396264939,,
1492522200,19.97998,20.055973,19.85998,20.016647,15,15,15,10,17.456294179938375,19.70429402588236,21.952293871826342,20.042002126875882,15.603337653272765,0,0,0,0,19.47680119137603,20.8198395108,22.162877830223973,20.09372475684191,20.029560368636382,0,0,0,0,18.024720989277306,19.346347672941178,20.66797435660505,20.3718480593272,18.50931445483808,0,0,0,0,19.94161211935985,20.53203509324704,20.53203509324704,20.09372475684191,20.029560368636382,0,0,0,0,0.22931004446995212,1.3603098054512717,,,,,45535515,1.3174559872954203,1669650.7285048992,0.3438459081733385,0.5282098945197449,0,0,0,0,0,0,0,2.189904428825028,2.298408837332856,,
1492608600,20.16398,20.441313,20.140647,20.36798,30,30,15,10,17.622092042196645,19.88806955764709,22.154047073097534,20.042002126875882,15.603337653272765,0,0,0,0,19.5954902442597,20.931713907600024,22.267937570940347,20.11553842338073,20.029560368636382,0,0,0,0,18.138880295962792,19.49476635529413,20.850652414625465,20.3718480593272,18.50931445483808,0,0,0,0,19.979713670123996,20.410013254235274,20.840312838346552,20.11553842338073,20.029560368636382,0,0,0,0,0.24505780929568538,1.3742421408707048,,,,,58470418.00000001,1.3366942172454015,11927965.272000039,0.342067684196685,0.546660510985105,0,0,0,0,0,0,0,2.2009184024867947,2.317844243906089,,
1492695000,20.43398,20.609979,20.015313,20.167313,30,15,30,15,17.622092042196645,19.88806955764709,22.154047073097534,20.042002126875882,15.603337653272765,0,0,0,0,19.67698494792434,20.982603268611772,22.288221589299205,20.14509373599639,20.029560368636382,0,0,0,0,18.239378175513234,19.61934032470588,20.999302473898528,20.3718480593272,18.50931445483808,0,0,0,0,19.995780580393202,20.27408084110588,20.55238110181856,20.14509373599639,20.029560368636382,0,0,0,0,0.22732115930822264,1.3742421408707048,,,,,92240371.99999999,1.31976991454251,-24597463.28012383,0.3321243514403862,0.5567102555355156,0,0,0,0,0,0,0,2.216215359652996,2.3444771723260893,,
1492781400,20.133313,20.426646,20.02798,20.373313,15,45,15,25,17.783641543251342,20.068935263529397,22.354228983807452,20.042002126875882,18.007953678038994,0,0,0,0,19.774139269074006,21.07180788505885,22.369476501043692,20.14509373599639,20.029560368636382,0,0,0,0,18.354136987215778,19.765112745882345,21.17608850454891,20.3718480593272,18.713171279492503,0,0,0,0,20.009094678893064,20.280222011599992,20.55134934430692,20.14509373599639,20.029560368636382,0,0,0,0,0.23440134245981636,1.369994157468577,,,,,67646407.00000001,1.329201231983884,16235137.679999897,0.3263913733908055,0.522203967357611,0,0,0,0,0,0,0,2.25261279049998,2.414046025846177,,
