time,open,high,low,close,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1732041000,502.42,503.95,502,503.42,4.2396950934121005,-1.5305158502802922,0.8139962130675258,2.344512063347818,0.20651187250781028,,509.3311203615384,1388172,326606251,50.7599793538639,6.023659541071427,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,476.5846265354213,0,0,0,0,0,0,0,0,0,0,501.41469054684774,476.5846265354213,-10,-10,-10,10,479.62904418748633,496.9732941176473,514.3175440478083,505.4334817828543,459.043190419673,0,0,0,0,498.94387963099547,507.9989882352941,517.0540968395927,499.8528827382965,505.42073937960066,0,0,0,0,495.9901887034379,507.26858823529426,518.5469877671507,501.41469054684774,476.5846265354213,0,0,0,0,500.14114404723585,509.4935882352946,509.4935882352946,499.8528827382965,505.42073937960066,0,0,0,0,1.1555968546846545,,,,,0.41319233325862714,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.585821392989377,3.0188910637289843,,
1732113000,503.13,503.21,496.56,500.15,4.426859729596951,-1.509211051296663,0.4579982492269892,1.9672093005236522,0.13063843533600256,,509.3311203615384,2517986,324088265,46.3085408672044,6.023659541071427,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,476.5846265354213,0,0,0,0,0,0,0,0,0,0,501.41469054684774,476.5846265354213,-10,-10,-10,-10,479.62904418748633,496.9732941176473,514.3175440478083,505.4334817828543,459.043190419673,0,0,0,0,498.7886391655047,507.7599788235296,507.7599788235296,499.8528827382965,505.42073937960066,0,0,0,0,495.9901887034379,507.26858823529426,518.5469877671507,501.41469054684774,476.5846265354213,0,0,0,0,498.6076999914835,507.3849058823529,507.3849058823529,499.8528827382965,505.42073937960066,0,0,0,0,1.1555968546846545,,,,54.13947665602992,0.4486986256275578,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,3.0995668861412726,,
1732127400,500.12,503.48,498.47,503.215,4.468512606054311,-1.2390758109588003,0.41836453682515184,1.657440347783952,0.14689261505218118,,509.3311203615384,1038688,325126953,50.67485261795308,6.023659541071427,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,476.5846265354213,0,0,0,0,0,0,0,0,0,0,501.41469054684774,476.5846265354213,-10,-10,-10,10,479.62904418748633,496.9732941176473,514.3175440478083,505.4334817828543,459.043190419673,0,0,0,0,498.8529889921821,507.76884,516.684691007818,499.8528827382965,505.42073937960066,0,0,0,0,496.3712554372896,507.30164705882373,518.2320386803578,501.41469054684774,476.5846265354213,0,0,0,0,497.4908157722026,505.5894352941173,505.5894352941173,499.8528827382965,505.42073937960066,0,0,0,0,1.1555968546846545,,,,,0.42931529175869937,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,3.0960294058900075,,
1732199400,506.24,506.96,497.56,505.53,4.820761705621858,-0.8721785497535095,0.5672171605920653,1.4393957103455748,0.16528246693946422,,509.3311203615384,3294404,328421357,53.735164948101286,6.023659541071427,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,476.5846265354213,0,0,0,0,0,0,0,0,0,0,501.41469054684774,476.5846265354213,-10,-10,-10,10,479.62904418748633,496.9732941176473,514.3175440478083,505.4334817828543,459.043190419673,0,0,0,0,499.12551632278905,508.0533011764709,516.9810860301527,499.8528827382965,505.42073937960066,0,0,0,0,496.3712554372896,507.30164705882373,518.2320386803578,501.41469054684774,476.5846265354213,0,0,0,0,496.8269504070646,503.9562352941171,511.0855201811696,499.8528827382965,505.42073937960066,0,0,0,0,1.1555968546846545,,,,55.71188755505926,0.46477692451110453,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,3.180942516074334,,
1732213800,505.55,506.33,504.22,504.99,4.627135869506008,-0.6440776480227066,0.6342986503171915,1.278376298339898,0.1379652783571365,,509.3311203615384,1451582,326969775,52.910520307876205,6.023659541071427,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,476.5846265354213,0,0,0,0,0,0,0,0,0,0,501.41469054684774,476.5846265354213,10,-5,-5,10,481.39063629777786,499.0320470588234,516.673457819869,505.4334817828543,459.043190419673,0,0,0,0,499.2768364362372,508.1619741176469,517.0471117990566,501.64117100862575,505.42073937960066,0,0,0,0,496.8263028929203,507.57795294117653,518.3296029894327,501.41469054684774,476.5846265354213,0,0,0,0,496.202945897198,502.68571764705837,509.16848939691874,501.64117100862575,505.42073937960066,0,0,0,0,1.15689080469284,,,,,0.41065555872580695,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,3.1771573361476606,,
1732285800,504.42,506.53,502.78,505.84,4.564483307398436,-0.42475450571579776,0.747433166195151,1.1721876719109487,0.13482458280116924,,509.3311203615384,1868781,328838556,54.10447660515402,6.023659541071427,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,476.5846265354213,0,0,0,0,0,0,0,0,0,0,501.41469054684774,476.5846265354213,-10,-10,-10,10,481.39063629777786,499.0320470588234,516.673457819869,505.4334817828543,459.043190419673,0,0,0,0,499.54194636016854,508.43857647058803,517.3352065810075,501.64117100862575,505.42073937960066,0,0,0,0,496.8263028929203,507.57795294117653,518.3296029894327,501.41469054684774,476.5846265354213,0,0,0,0,495.4678921798576,501.258070588235,507.0482489966124,501.64117100862575,505.42073937960066,0,0,0,0,1.15689080469284,,,,56.43181321353921,0.45655562556310125,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,3.377103910256748,,
1732300200,505.77,506.35,504.5,505.81,4.370591642584263,-0.27762181721847234,0.8251604003878583,1.1027822176063307,0.1504520627785423,,509.3311203615384,1135537,327703019,54.0523851590737,5.939009117247761,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,478.7884034489866,0,0,0,0,0,0,0,0,0,0,501.41469054684774,478.7884034489866,10,-5,-5,25,481.39063629777786,499.0320470588234,516.673457819869,505.4334817828543,459.043190419673,0,0,0,0,499.77926364879704,508.6790611764703,517.5788587041436,501.92178064289254,505.42073937960066,0,0,0,0,497.30135885117534,507.9272235294122,518.553088207649,501.41469054684774,478.7884034489866,0,0,0,0,494.9816062701542,500.73764705882337,506.49368784749254,501.92178064289254,505.42073937960066,0,0,0,0,1.15689080469284,,,,,0.44203486164168015,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,3.3726580620031763,,
1732545000,509.9,511.44,504.27,506.41,4.570549382399674,-0.14261176077999238,0.9245175166313402,1.0671292774113326,0.15195657487940156,,509.3311203615384,2420565,330123584,54.985847855685584,5.939009117247761,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,478.7884034489866,0,0,0,0,0,0,0,0,0,0,501.41469054684774,478.7884034489866,15,-10,-10,10,481.39063629777786,499.0320470588234,516.673457819869,505.4334817828543,459.043190419673,0,0,0,0,500.0285097695526,508.9303694117645,517.8322290539764,503.2445105969716,505.42073937960066,0,0,0,0,497.30135885117534,507.9272235294122,518.553088207649,501.41469054684774,478.7884034489866,0,0,0,0,494.8739183829045,500.6243294117646,506.37474044062475,503.2445105969716,505.42073937960066,0,0,0,0,1.15689080469284,,68.08431674433517,73.20804486984547,57.17229592945494,0.47984465788286884,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,3.2949726304878446,,
1732559400,506.38,506.82,505.35,506.56,4.3490815693711244,-0.050670293181446,1.0037914109345252,1.0544617041159712,0.14607299559376596,,509.3311203615384,1211965,331335549,55.23071967078923,5.939009117247761,-40,-60,10,30,50,,,,,,,,,,,501.41469054684774,478.7884034489866,0,0,0,0,0,0,0,0,0,0,501.41469054684774,478.7884034489866,5,-5,-5,15,483.6695739275344,501.54065882352927,519.4117437195242,505.4334817828543,459.043190419673,0,0,0,0,500.29776821063433,509.21240705882354,518.1270459070128,503.2445105969716,505.42073937960066,0,0,0,0,497.7788435820107,508.1829647058828,518.5870858297549,501.41469054684774,478.7884034489866,0,0,0,0,495.2371314439761,500.8984470588239,506.5597626736716,503.2445105969716,505.42073937960066,0,0,0,0,1.1583706221863712,,,,,0.4315622193864956,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,3.2907523919210413,,
1732631400,508.08,510.14,507.63,508.54,4.2941471715589,0.1263587062859597,1.2124100869734207,1.086051380687461,0.1503380155798812,,509.3311203615384,1813772,333149321,58.44422982299273,6.014244424787355,-40,-60,10,30,50,,,,,,,,,,,503.3358528284411,478.7884034489866,0,0,0,0,0,0,0,0,0,0,503.3358528284411,478.7884034489866,35,10,10,10,483.6695739275344,501.54065882352927,519.4117437195242,505.4334817828543,459.043190419673,0,0,0,0,500.66038652175786,509.6073152941171,518.5542440664764,504.81116653976284,505.42073937960066,0,0,0,0,497.7788435820107,508.1829647058828,518.5870858297549,503.3358528284411,478.7884034489866,0,0,0,0,496.18487097272003,501.6878823529412,507.19089373316234,504.81116653976284,505.42073937960066,0,0,0,0,1.1583706221863712,,,,59.681377204567,0.4679074969062341,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,3.044161058454212,,
