time,open,high,low,close,Risk Oscillator,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1726594200,109.665,109.78,109.02,109.62,0.006984681652016304,-10,1.1258990521251755,,105.97677086851043,110.97187058823533,115.96697030796024,106.67374540329008,108.5373940666814,0,0,0,0,,,,559354,0.9990871204604076,-25170.930000000953,,,,,0.001687932884080201,0.368126395916701,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.844374769784391,1.5292366511398483,,
1726666200,109.84,109.87,108.575,109.375,0.005405519687792474,-10,1.1258990521251755,,105.97677086851043,110.97187058823533,115.96697030796024,106.67374540329008,108.5373940666814,0,0,0,0,,,,689422,0.9967814890346306,-320581.23000000237,,,,,0.0011272594233118216,0.39361288588680177,-0.0013060000000000014,-0.0010448000000000011,-0.0007836000000000008,-0.0005224000000000006,-0.0002612000000000003,-0.0013060000000000014,0,1.9062164163975894,1.6416988678694853,,
1726680600,109.375,110.64,108.48,108.58,-0.0011159020177321194,-10,1.1116117823481402,,105.99341833672051,110.94688235294123,115.90034636916195,106.67374540329008,108.5373940666814,0,0,0,0,,,,1734464,0.9895060583353432,-1378898.880000003,,,,,-0.0014080664819930977,0.3789993905576924,-0.0013060000000000014,-0.0010448000000000011,-0.0007836000000000008,-0.0005224000000000006,-0.0002612000000000003,-0.0013060000000000014,0,1.9062164163975894,1.6409700982665167,,
1726752600,111.615,112.425,111.025,112.31,0.0337698773577601,10,1.1116117823481402,,105.99341833672051,110.94688235294123,115.90034636916195,106.67374540329008,108.5373940666814,0,0,0,0,,,,1275358,1.023221380610162,886373.8100000094,,,,,0.0011626129135851038,0.36473329582142927,-0.012892999999999998,-0.010314399999999998,-0.007735799999999998,-0.005157199999999999,-0.0025785999999999995,-0.012892999999999998,0,1.9370239090935737,1.6976420332469215,,
1726767000,112.315,112.5,111.61,111.785,0.029603696754838406,25,1.1116117823481402,,105.99341833672051,110.94688235294123,115.90034636916195,108.39772822426511,108.5373940666814,0,0,0,0,,,,615568,1.018174045388836,-326251.0400000007,,,,,0.0039207165462475935,0.3707767941432822,-0.012892999999999998,-0.010314399999999998,-0.007735799999999998,-0.005157199999999999,-0.0025785999999999995,-0.012892999999999998,0,1.9370239090935737,1.6968542511492297,,
1726839000,111.325,111.765,110.27,111.05,0.02332216172083888,10,1.1116117823481402,,105.99341833672051,110.94688235294123,115.90034636916195,108.39772822426511,108.5373940666814,0,0,0,0,,,,1030130,1.0111612368268224,-283285.7500000059,,,,,0.0053901137865923765,0.3923407845833216,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.990883341550591,1.795746083744208,,
1726853400,111.055,111.66,110.71,111.22,0.025321438547549376,10,1.1371065952027568,,105.99341833672051,110.94688235294123,115.90034636916195,108.39772822426511,108.5373940666814,0,0,0,0,,,,1143930,1.012331237510356,188748.4499999909,,,,,0.007180366880936706,0.3715692966981575,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.990883341550591,1.794847253755672,,
1727098200,111.1525,111.31,110.705,110.85,0.02255855496840195,-10,1.1371065952027568,,105.99341833672051,110.94688235294123,115.90034636916195,108.39772822426511,108.5373940666814,0,0,0,0,39.524597494108754,29.570211528024085,56.70411983839865,616342,1.0085274401728397,-186443.4550000056,,,,,0.008528983982712735,0.3751941106143532,-0.0021799999999999988,-0.001743999999999999,-0.0013079999999999993,-0.0008719999999999995,-0.00043599999999999976,-0.0021799999999999988,0,2.0044877609431424,1.8228039334606638,,
1727112600,110.855,111.1225,110.8,111.065,0.02510073104131167,-5,1.1371065952027568,,106.15544148515704,111.09215294117655,116.02886439719606,108.39772822426511,108.5373940666814,0,0,0,0,,,,400440,1.0101292669377433,84092.39999999749,,,,,0.010435809397443041,0.3771205543998226,-0.0021799999999999988,-0.001743999999999999,-0.0013079999999999993,-0.0008719999999999995,-0.00043599999999999976,-0.0021799999999999988,0,2.0044877609431424,1.8218714999533532,,
1727184600,111.5,112.025,110.31,111.84,0.03274038177412581,10,1.1371065952027568,,106.15544148515704,111.09215294117655,116.02886439719606,108.39772822426511,108.5373940666814,0,0,0,0,,,,506288,1.0167450135860128,172137.92000000173,,,,,0.014327088718967484,0.4181460623445508,-0.0005659999999999997,-0.00045279999999999973,-0.0003395999999999998,-0.00022639999999999987,-0.00011319999999999993,-0.0005659999999999997,0,1.994133594001413,1.8044376583622215,,
