time,open,high,low,close,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,SRI Bias Histogram,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1656288000,21029.19,21516.85,20491.28,20699.72,0.4719213167307935,,17392.070507991535,21556.173341176494,21556.173341176494,20883.018567046307,27349.6611995852,0,0,0,0,-40,1.22986091450258,1.32390556221921,25.716660896687017,1648.58803237,0.5691114205286992,-543160.2990249399,21734.706000000002,579253.8508366913,53540.02644208471,9532.97583288226,-0.43071136751894734,0.36663871919404356,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9226553310037732,-0.11628919523884577,,0.1
1656374400,20722.27,21178.73,20176,20261.34,0.4719213167307935,,16890.97049249492,21141.628988235316,21141.628988235316,20858.40615131982,27349.6611995852,0,0,0,0,-55,,,,2048.7055194,0.5586902847452473,-944309.8350570425,21274.407,579248.0736524612,53537.960130231695,9532.880755814462,-0.4307316005193479,0.36255286044364365,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9055161369934753,-0.1419220358859648,,0.1
1656460800,20253.88,20398.99,19827,20093.18,0.45996299478542724,,16458.415536794746,20773.853741176477,20773.853741176477,20568.106621403724,27349.6611995852,0,0,0,0,-55,,,,1605.44356204,0.5557224666730186,-257994.78041982916,21097.839,579233.9838525822,53535.12560755546,9532.648875229565,-0.4285917666061253,0.356237579754054,0.0009374999999999997,0.0007499999999999998,0.0005624999999999998,0.0003749999999999999,0.00018749999999999995,0,0.0009374999999999997,0.8960886979979068,-0.15593217515533087,,0.1
1656547200,20098,20131.06,18595.6,19924.89,0.45996299478542724,,15933.481549854856,20338.675505882355,20338.675505882355,19682.933780568037,27349.6611995852,0,0,0,0,-55,,,,4907.85086025,0.5527352541075733,-849598.0624178803,20921.1345,579211.5215252143,53529.2831573361,9532.279205138224,-0.4315449234229024,0.3796869619411909,-0.005368000000000001,-0.004294400000000001,-0.003220800000000001,-0.0021472000000000006,-0.0010736000000000003,-0.005368000000000001,0,0.8537653074783144,-0.2186839420103179,,0.1
1656633600,19960.61,20895.08,18944.69,19239.47,0.44222396957223065,,15359.850718529302,19867.47722352943,19867.47722352943,19682.933780568037,27349.6611995852,0,0,0,0,-25,,,,4426.73855864,0.5354430203104759,-3192298.244177647,20201.4435,579155.4259721318,53520.333184137875,9531.356021716836,-0.4377252141560387,0.3700885306467753,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.8700952742682208,-0.19397178911646623,,0.1
1656720000,19263.41,19425.08,18960,19228.25,0.44222396957223065,,14836.183021062083,19431.834235294118,19431.834235294118,19682.933780568037,27349.6611995852,0,0,0,0,-40,,,,1478.97411836,0.5369161749570367,-52000.730001537384,20189.662500000002,579098.4590934392,53511.7767127607,9530.418498596244,-0.44497430644446223,0.3382203382588023,0.0015675000000000016,0.0012540000000000012,0.0009405000000000009,0.0006270000000000006,0.0003135000000000003,0,0.0015675000000000016,0.8632984577623931,-0.20403803279760688,,0.1
1656806400,19232.76,19616.43,18763.96,19294.46,0.44544588831187953,,14397.773849625479,19056.692517647094,19056.692517647094,19489.69336091675,26815.624685329112,0,0,0,0,-70,,,,1438.93649433,0.54060547598995,88782.38170016205,20259.183,579044.4417488775,53503.493627454576,9529.529516952844,-0.4501108432411418,0.36905739195288456,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.865665279784461,-0.20039310761837884,,0.1
1656892800,19296.88,20319.88,19032.44,20209.53,0.44544588831187953,,14166.70080824032,18828.315505882383,18828.315505882383,19489.69336091675,26815.624685329112,0,0,0,0,-35,6.598474677020953,3.0193988353420393,29.153323533324823,2016.0820069,0.568065409260201,1839977.2435972805,21220.0065,579034.1084737543,53496.3747177033,9529.359458761806,-0.45026027342235586,0.3653949898419714,-0.005274000000000001,-0.004219200000000001,-0.003164400000000001,-0.0021096000000000005,-0.0010548000000000003,-0.005274000000000001,0,0.9068079763526185,-0.1390443221799232,,0.1
1656979200,20209.02,20720,19281.82,20168.63,0.46749617123886134,,13877.879839480109,18564.343058823546,18564.343058823546,19751.85522299002,26815.624685329112,0,0,0,0,-45,,,,2882.42565043,0.5688058299688324,-116421.17202086603,21177.061500000003,579021.4700154784,53489.04378912503,9529.151463394775,-0.4488151955332722,0.3547391140564647,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9057066007898426,-0.14063506874489032,,0.1
1657065600,20164.65,20648.76,19750.16,20547.45,0.46749617123886134,,13693.165507053352,18376.239670588242,18376.239670588242,19811.840866144063,26815.624685329112,0,0,0,0,-45,,,,2093.38193195,0.5814133390630989,801346.6035504584,21574.822500000002,579026.1201178576,53479.24963260158,9529.227991696724,-0.4451450709061179,0.3401671767782605,0.0038780000000000004,0.0031024000000000004,0.0023268000000000004,0.0015512000000000002,0.0007756000000000001,0,0.0038780000000000004,0.9243119810537695,-0.11268722266096452,,0.1
