time,open,high,low,close,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1738713600,97809,99168,96181,96614,-10,1.3121211101636483,,98624.65538234965,102434.28705882352,102434.28705882352,98866.687838827,90025.61066212549,0,0,0,0,,,,1576.92222741,1.1602220132253749,-1884422.06175495,101444.7,960908.7379915342,79687.84971731211,15813.998929221189,0.21476234474251044,0.4138500091487589,0.0011460000000000003,0.0009168000000000002,0.0006876000000000001,0.0004584000000000001,0.00022920000000000004,0,0.0011460000000000003,2.2476672205046118,2.447772678633868,,
1738800000,96614,99174,95678,96573,-10,1.3121211101636483,,98500.45586602771,102317.32705882352,102317.32705882352,98822.42461062474,90025.61066212549,0,0,0,0,,,,1723.92521071,1.1562701996388642,-70680.93363911001,101401.65000000001,962106.5323911379,79788.38726323153,15833.711435314486,0.19678108944533124,0.43613013185335314,-0.0038840000000000003,-0.0031072,-0.0023304,-0.0015536,-0.0007768,-0.0038840000000000003,0,2.2408190370219434,2.434264900539593,,
1738886400,96566,100185,95662,96535,-10,1.3075485242926215,,98270.156731025,102094.72000000002,102094.72000000002,98640.06831461926,90025.61066212549,0,0,0,0,,,,1936.93167774,1.1522215239570963,-60044.882009939996,101361.75,963303.4165843208,79888.85234195857,15853.408961833977,0.1828959003630144,0.43986894109412444,-0.0013170000000000011,-0.0010536000000000009,-0.0007902000000000007,-0.0005268000000000004,-0.0002634000000000002,-0.0013170000000000011,0,2.2413867309386757,2.4332638945825718,,
1738972800,96534,96896,95700,96472,-10,1.3075485242926215,,98049.49397701389,101884.59764705884,101884.59764705884,97779.5408481117,90025.61066212549,0,0,0,0,,,,615.71243239,1.147711930688245,-38174.17080818,101295.6,964499.0206311591,79992.10863330982,15873.085420553658,0.1720296887730548,0.4070909786025373,0.004723500000000002,0.0037788000000000014,0.002834100000000001,0.0018894000000000007,0.0009447000000000004,0,0.004723500000000002,2.240902957698137,2.430164226370358,,
1739059200,96472,97337,94726,96477,-10,1.30350288503907,,97813.87452810562,101655.93411764706,101655.93411764706,97750.68153491111,90025.61066212549,0,0,0,0,,,,1008.66870716,1.1440543952260744,5043.343535800001,101300.85,965694.3351605319,80095.35129290175,15892.757114586844,0.16630190811931955,0.443718557318315,0.003089999999999999,0.0024719999999999994,0.0018539999999999995,0.0012359999999999997,0.0006179999999999998,0,0.003089999999999999,2.2336194290585136,2.4167863367041225,,
1739145600,96533,98349,95307,97469,-10,1.30350288503907,,97609.12751747436,101421.50352941177,101421.50352941177,97750.68153491111,90025.61066212549,0,0,0,0,6.899692693903428,23.282455445690378,60.838531086275545,994.10887876,1.1520628617474553,930485.91051936,102342.45,966903.7540813861,80249.70789191399,15912.660929343847,0.15577276514636962,0.4345134404854753,-0.0014905000000000007,-0.0011924000000000006,-0.0008943000000000004,-0.0005962000000000003,-0.00029810000000000014,-0.0014905000000000007,0,2.256974595077694,2.4606840837194834,,
1739232000,97465,98490,94853,95754,-10,1.2907645172492326,,97240.30636893766,101034.40941176472,101034.40941176472,97654.75857545565,90025.61066212549,0,0,0,0,,,,1284.47141085,1.1284621136169524,-2197730.58396435,100541.7,968087.6857965287,80402.11938833114,15932.145292567215,0.1487150054428672,0.43899105050296083,0.0014370000000000012,0.001149600000000001,0.0008622000000000008,0.0005748000000000005,0.00028740000000000026,0,0.0014370000000000012,2.2163433995995585,2.380153573857423,,
1739318400,95756,98144,94091,97882,-10,1.2907645172492326,,97168.12841371763,100964.02588235294,100964.02588235294,97310.56734312247,90025.61066212549,0,0,0,0,,,,1476.47049215,1.1500235625927762,3138976.2663109,102776.1,969302.3941658895,80516.00214569402,15952.136157560844,0.1472580839239246,0.4326571764298624,0.0025430000000000006,0.0020344000000000004,0.0015258000000000003,0.0010172000000000002,0.0005086000000000001,0,0.0025430000000000006,2.2651601056772663,2.4741134819804875,,
1739404800,97882,98091,95249,96627,-10,1.299425741950613,,97023.25744187472,100828.99529411766,100828.99529411766,97310.56734312247,90025.61066212549,0,0,0,0,,,,857.75344811,1.1319078438725607,-1076480.57737805,101458.35,970498.4407373888,80628.36917259911,15971.819899058006,0.14377774738588123,0.4192883053731153,-0.0007665000000000016,-0.0006132000000000012,-0.00045990000000000093,-0.0003066000000000006,-0.0001533000000000003,-0.0007665000000000016,0,2.2360038048464994,2.4146632792713865,,
1739491200,96631,98871,96300,97520,-10,1.299425741950613,,96836.5283966271,100622.28705882355,100622.28705882355,97310.56734312247,90025.61066212549,0,0,0,0,,,,1251.2726876,1.1389787514862093,1112381.4192764,102396,971707.1857786583,80767.63766927841,15991.712623551583,0.14188592274718315,0.4265909094924002,-0.0032169999999999985,-0.002573599999999999,-0.001930199999999999,-0.0012867999999999994,-0.0006433999999999997,-0.0032169999999999985,0,2.2549044035712305,2.4499007617704476,,
1739577600,97515,97974,97237,97591,-10,1.3092570709041753,,96622.06579308152,100356.01882352942,100356.01882352942,97310.56734312247,90025.61066212549,0,0,0,0,,,,335.74480408,1.136635119027448,25516.60511008,102470.55,972916.6076126809,80907.07780996096,16011.616486251578,0.14030352108135502,0.40826130138169003,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.2558796025354035,2.449849564300159,,
1739664000,97591,97727,96066,96132,-10,1.3092570709041753,,96289.99927603369,100007.24941176471,100007.24941176471,97310.56734312247,90025.61066212549,0,0,0,0,,,,445.57381146,1.1166116483878994,-650092.19092014,100938.6,974104.2170789414,81008.24906323294,16031.161375464504,0.13638312867590163,0.44024603389465317,-0.0014899999999999983,-0.0011919999999999986,-0.000893999999999999,-0.0005959999999999993,-0.00029799999999999965,-0.0014899999999999983,0,2.2214114838917456,2.3798629080987417,,
1739750400,96066,97014,95227,95772,-10,1.2813361625515505,,95897.28726057523,99564.91058823529,99564.91058823529,96742.8271165542,90025.61066212549,0,0,0,0,0.1937158739195539,10.255005202635578,60.942918560444916,800.63807134,1.1093838686883908,-235387.59297396,100560.6,975286.0867269107,81108.94891814588,16050.611802553483,0.13028612966746378,0.4310564177331368,0.0038425,0.003074,0.0023055,0.001537,0.0007685,0,0.0038425,2.2136522337860414,2.3622646115025066,,
1739836800,95779,96714,93340,95612,-10,1.2813361625515505,,95477.99381109524,99067.77647058823,99067.77647058823,96559.66804855278,90025.61066212549,0,0,0,0,,,,1415.52902397,1.104443564226572,-236393.34700299,100392.6,976465.1698517076,81210.11226630562,16070.016370891548,0.12685490832598068,0.44377652066361634,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.209004261674532,2.351270256935965,,
1739923200,95612,96866,95011,96642,-10,1.289280777270664,,95155.57627133251,98673.7176470588,98673.7176470588,96559.66804855278,90025.61066212549,0,0,0,0,,,,1420.10472761,1.1133274335454455,1462707.8694383001,101474.1,977659.1584845441,81312.52293424464,16089.666244198606,0.12161260417636188,0.40699098411576906,0.0008964999999999993,0.0007171999999999994,0.0005378999999999996,0.0003585999999999997,0.00017929999999999986,0,0.0008964999999999993,2.231350650056187,2.392899054178161,,
1740009600,96639,98758,96439,98337,-10,1.289280777270664,,94985.16712456677,98443.87764705883,101902.5881695509,97076.64652595964,90025.61066212549,0,0,0,0,,,,1681.57650135,1.1297824427755345,2855316.8992923,103253.85,978877.6314375438,81416.97848199174,16109.719064213852,0.12130897544821528,0.4399634867534132,-0.0012870000000000004,-0.0010296000000000003,-0.0007722000000000002,-0.0005148000000000002,-0.0002574000000000001,-0.0012870000000000004,0,2.2683540765641568,2.463340801575937,,
1740096000,98335,99508,94805,96131,-10,1.2786280241722674,,94664.30513362335,98134.21647058825,98134.21647058825,97250.35848411827,90025.61066212549,0,0,0,0,,,,2788.73546305,1.1017275177507602,-6146372.960562199,100937.55,980063.2513670508,81518.70928685612,16129.231210949949,0.11598737062886544,0.44691316244927654,0.0024485000000000006,0.0019588000000000006,0.0014691000000000005,0.0009794000000000003,0.0004897000000000001,0,0.0024485000000000006,2.2169707031427066,2.3613221323315807,,
1740182400,96137,96967,95750,96572,-10,1.2786280241722674,,94424.9979483843,97909.66352941176,97909.66352941176,97250.35848411827,90025.61066212549,0,0,0,0,,,,795.72262624,1.1040582900552185,346139.34241439996,101400.6,981255.029981103,81622.13676258553,16148.844713233093,0.11133353791854717,0.3830670638939467,0.0007959999999999998,0.0006367999999999999,0.0004775999999999999,0.00031839999999999993,0.00015919999999999997,0,0.0007959999999999998,2.2255734500437585,2.3766147895215446,,
1740268800,96571,96666,95260,96262,-35,1.2768159975423141,,94163.86129307994,97667.75294117647,97667.75294117647,96663.93642066354,90025.61066212549,0,0,0,0,,,,539.9144753,1.0978502953957447,-166833.57286770002,101075.1,982441.7957080025,81725.15790670687,16168.375716743012,0.10865334463395349,0.4188067515295792,0.0036930000000000014,0.002954400000000001,0.002215800000000001,0.0014772000000000006,0.0007386000000000003,0,0.0036930000000000014,2.2182719609922747,2.360156839528844,,
1740355200,96264,96492,91330,91554,-35,1.2768159975423141,,93416.80160638993,97069.5811764706,97069.5811764706,95654.20574179875,90025.61066212549,0,0,0,0,0.1937158739195539,2.429041480580861,58.37889845665679,1692.14741385,1.0420103413369615,-7970014.3192335,96131.7,983556.1024479432,81836.3317135795,16186.714238285733,0.09902855501232088,0.4590026493695438,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.110351980614451,2.1487606687851857,,
1740441600,91516,92512,85953,88576,-35,1.172498623117231,,92525.88309163868,96414.23294117648,96414.23294117648,89682.46321936113,90025.61066212549,0,0,0,0,,,,4284.62546279,1.0062508827144672,-12596798.860602599,93004.8,984622.3534856476,81943.55221520252,16204.261890941885,0.08500102908202001,0.4479927975001405,-0.007765499999999999,-0.006212399999999999,-0.004659299999999999,-0.0031061999999999995,-0.0015530999999999997,-0.007765499999999999,0,2.043206710304588,2.016838509765082,,
1740528000,88573,89279,82133,84071,-45,1.172498623117231,,90847.90926350179,95227.9694117647,95227.9694117647,87235.6355672605,90025.61066212549,0,0,0,0,,,,3118.75477478,0.9536879334627466,-14040633.99605956,88274.55,985612.9107492464,82045.90711260325,16220.563825648635,0.062195386213063086,0.4506703607691063,-0.0017835000000000008,-0.0014268000000000006,-0.0010701000000000005,-0.0007134000000000003,-0.00035670000000000016,-0.0017835000000000008,0,1.9420070000525411,1.8175617790413114,,
1740614400,84150,86988,82615,84639,-40,1.1186433177214945,,89281.2566883375,94040.86352941176,94040.86352941176,86746.05455738216,90025.61066212549,0,0,0,0,,,,2559.94908433,0.9586234013498875,1251815.10223737,88870.95,986612.5511420525,82149.06318128013,16237.015244473783,0.037744094580827836,0.4172782441067804,-0.005685,-0.004548,-0.003411,-0.002274,-0.001137,-0.005685,0,1.9534234295433088,1.8386217465514219,,
1740700800,84621,85082,78197,84321,-60,1.1186433177214945,,87673.80570045493,92752.67764705882,92752.67764705882,82981.85271959497,90025.61066212549,0,0,0,0,,,,3567.36797341,0.9536874978200506,-1070210.392023,88537.05,987606.150470111,82233.48065919774,16253.367243460529,0.016595520305012323,0.47906319153410204,-0.015966,-0.0127728,-0.0095796,-0.0063864,-0.0031932,-0.015966,0,1.946306348091188,1.8229871194639056,,
1740787200,84316,86517,83803,86033,-30,1.1349827081534793,,86376.13222567257,91703.16705882353,91703.16705882353,82981.85271959497,90025.61066212549,0,0,0,0,,,,1461.96600535,0.9716147405545077,2510195.63118595,90334.65000000001,988628.1455800878,82320.26600190197,16270.186561399734,-0.0023249867665179336,0.4137576262370862,-0.009307499999999996,-0.007445999999999998,-0.005584499999999998,-0.003722999999999999,-0.0018614999999999994,-0.009307499999999996,0,1.9854647149475995,1.896788688867453,,
1740873600,86031,95152,85029,94273,-10,1.1349827081534793,,85977.81241343165,91308.50588235294,96639.19935127423,91368.78158765205,90025.61066212549,0,0,0,0,,,,3153.02965002,1.0624749738077068,25987270.37546484,98986.65000000001,989781.7091865495,82443.68325052226,16289.171146424433,-0.007378604136237699,0.5017483563725962,0.0043605,0.0034884,0.0026163000000000002,0.0017442,0.0008721,0,0.0043605,2.173586678343285,2.2595570282201747,,
1740960000,94272,94422,85069,86160,-20,1.1344633113912685,,84727.10318078304,90281.74823529412,90281.74823529412,89435.87407559865,90025.61066212549,0,0,0,0,0.1937158739195539,0.19371587391956976,44.597861191681126,2856.70424439,0.9695904861819495,-23173584.83049168,90468,990804.6429440879,82556.28897547314,16306.005912002885,-0.017724297729810767,0.4307236233998902,0.002442500000000001,0.001954000000000001,0.0014655000000000007,0.0009770000000000004,0.0004885000000000002,0,0.002442500000000001,1.9871680300589956,1.8978095834918036,,
1741046400,86161,88922,81463,87240,-25,1.1344633113912685,,83633.84173768181,89358.78588235294,89358.78588235294,86734.55843443522,90025.61066212549,0,0,0,0,,,,3206.20571035,0.9800408593154114,3459495.9614676503,91602,991845.0145866228,82657.17421386261,16323.127658731331,-0.021468586786818733,0.4192822993040343,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.011922493877455,1.9439820236523817,,
1741132800,87262,90993,86397,90611,-15,1.1903614884670652,,82992.81811692295,88795.38588235294,88795.38588235294,87141.13347873415,90025.61066212549,0,0,0,0,,,,1832.66540574,1.0157161234743333,6137596.44382326,95141.55,992939.7476158242,82762.62276303353,16341.144049120036,-0.012607416785164749,0.40500432917396434,0.0019810000000000014,0.0015848000000000012,0.001188600000000001,0.0007924000000000006,0.0003962000000000003,0,0.0019810000000000014,2.0867143074921533,2.0879416538134827,,
1741219200,90590,92790,87835,89918,-15,1.1903614884670652,,82477.5565862134,88351.64705882354,88351.64705882354,88830.13549952077,90025.61066212549,0,0,0,0,,,,2169.68972472,1.00581770115719,-1458031.49501184,94413.90000000001,994022.813338362,82872.87674524289,16358.968426711075,-0.0058653739555500906,0.43035825253906673,-0.002116500000000002,-0.0016932000000000015,-0.001269900000000001,-0.0008466000000000007,-0.00042330000000000037,-0.002116500000000002,0,2.0693056411267863,2.054253127924974,,
1741305600,89922,91277,84713,86759,-20,1.1370107968146614,,81633.00598396547,87666.06823529411,87666.06823529411,88830.13549952077,90025.61066212549,0,0,0,0,,,,3286.78015466,0.9686627735690999,-10396085.629189579,91096.95,995053.4031424408,82978.8030530798,16375.929190427547,-0.0037260488485429955,0.4451876244971766,0.0012980000000000001,0.0010384,0.0007788000000000001,0.0005192,0.0002596,0,0.0012980000000000001,1.9968235131701346,1.9129674097218845,,
1741392000,86754,86861,85190,86192,-15,1.1370107968146614,,81012.8894040365,87133.31999999999,87133.31999999999,88447.57848114561,90025.61066212549,0,0,0,0,,,,579.74911104,0.9606637788230382,-325819.00040448003,90501.6,996073.86746845,83080.7868062129,16392.723315739124,-0.005290471953038556,0.39401715430991135,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9845392368707229,1.8878687971484849,,
1741478400,86204,86469,80000,80708,-15,1.0561212192332865,,79832.60195705062,86229.61647058824,86229.61647058824,85387.40192237608,90025.61066212549,0,0,0,0,,,,1710.18304857,0.8983367570417498,-9399166.03494072,84743.40000000001,996998.0956423727,83140.97350085781,16407.933650264044,-0.028738788633889456,0.46760452404134323,0.004897000000000001,0.003917600000000001,0.002938200000000001,0.0019588000000000006,0.0009794000000000003,0,0.004897000000000001,1.8587307490039728,1.6448932611112919,,
1741564800,80728,84007,77393,78561,-45,1.0561212192332865,,78287.51371166194,85087.07529411766,85087.07529411766,81945.90013136828,90025.61066212549,0,0,0,0,1.806428221004534,0.7312866562812138,46.451417445973775,2977.79268756,0.8734514327432386,-6452876.75394252,82489.05,997882.3883017852,83194.65414908192,16422.486752568322,-0.042472939125133946,0.43091838960877155,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8095883891776412,1.5490986769616444,,
1741651200,78599,83568,76600,82869,-40,1.082676652646745,,77410.35251508876,84368.55294117647,84368.55294117647,81945.90013136828,90025.61066212549,0,0,0,0,,,,2656.56371178,0.9199851738845501,11343527.0493006,87012.45,998843.7497207001,83254.72784813186,16438.308201420055,-0.05105232275811411,0.4287443053906945,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.908002623562092,1.7374044988923463,,
1741737600,82941,84437,80607,83620,-25,1.082676652646745,,76953.62772323586,83914.0094117647,83914.0094117647,81945.90013136828,90025.61066212549,0,0,0,0,,,,2465.05094531,0.9268960620773145,1673769.59186549,87801,999817.6082186961,83355.9957596537,16454.33531891376,-0.0637409029576882,0.40295878505613547,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9235491704663545,1.7670378331984338,,
1741824000,83677,84287,79910,81079,-30,1.0576181526724129,,76118.57462723512,83214.49411764705,83214.49411764705,81945.90013136828,90025.61066212549,0,0,0,0,,,,1830.00089168,0.8974145937462559,-4754342.31658464,85132.95,1000745.7771142238,83413.2639285266,16469.610507222165,-0.07922706115925027,0.436026150371889,0.005000000000000003,0.004000000000000002,0.0030000000000000014,0.002000000000000001,0.0010000000000000005,0,0.005000000000000003,1.864597395299836,1.6527493830477427,,
1741910400,81084,85294,80801,83975,-25,1.0576181526724129,,75704.06802776385,82804.9505882353,82804.9505882353,82303.44586339762,90025.61066212549,0,0,0,0,,,,1986.99511377,0.9278985018817644,5744402.87390907,88173.75,1001724.5252890628,83514.97772788974,16485.71809577551,-0.08505052854315542,0.43243281624317953,0.00035100000000000257,0.00028080000000000205,0.00021060000000000154,0.00014040000000000103,0.00007020000000000051,0,0.00035100000000000257,1.9300681265125494,1.777560899600053,,
1741996800,83984,84672,83633,84347,-25,1.098280776729303,,75463.11672926364,82508.13176470589,82508.13176470589,83045.18705278961,90025.61066212549,0,0,0,0,,,,486.19028212,0.9305565223803455,176487.07240956,88564.35,1002709.0872117304,83617.22054767454,16501.921363136113,-0.08935156517782572,0.4049771038217475,0.0022975,0.0018380000000000002,0.0013785000000000002,0.0009190000000000001,0.00045950000000000006,0,0.0022975,1.9381015793234597,1.7916917813875413,,
