time,open,high,low,close,Risk Oscillator,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1291213800,52.87,53.46001,52.84,53.19,0.09443704686070309,15,1.126894040910276,,48.48119508612089,51.62116305882354,54.76113103152619,52.62609264825193,50.22473961674198,0,0,0,0,,,,81758064,1.114801383660737,26162580.480000023,55.8495,65.8657030569849,47.48308113839723,18.800694004377913,0.10631028132525322,0.37943704014682267,0,0,0,0,0,0,0,3.037091729220758,2.77603440242503,,
1291300200,53.27,53.81,53.21001,53.73,0.10364056885369287,10,1.1605001426965857,,48.48119508612089,51.62116305882354,54.76113103152619,52.62609264825193,50.22473961674198,0,0,0,0,,,,56883984,1.1256305830332154,26166632.639999643,56.4165,65.90432988882027,47.51932022365774,18.811719640057632,0.10833253691353417,0.38215001353674183,0,0,0,0,0,0,0,3.31106185340003,3.1177120944630006,,
1291386600,53.5,53.94,53.5,53.87,0.10463072704356473,25,1.1605001426965857,,48.48119508612089,51.62116305882354,54.76113103152619,52.70172080627592,50.22473961674198,0,0,0,0,,,,38014160,1.1280360202881101,14065239.199999902,56.5635,65.9432656943588,47.547890976824746,18.822833469133602,0.11326029815826,0.37492840357054413,0,0,0,0,0,0,0,3.6444988130816878,3.5739165810186013,,
1291645800,53.86,53.95,53.67999,53.845,0.1022545349877485,30,1.1610158968494972,,48.88270872049158,52.1411322823529,55.39955584421422,52.91944432011335,50.22473961674198,0,0,0,0,89.576867294861,84.08862377499257,69.81915630443207,39311536,1.126826723093609,-589673.0400000224,56.53725,65.98241602458367,47.576617004717804,18.834008532096046,0.11494260983604088,0.3720784921433593,0,0,0,0,0,0,0,2.7531261214866714,2.393040698962892,,
1291732200,54.49001,54.52,53.82001,53.88,0.10082119790333169,25,1.1610158968494972,,48.88270872049158,52.1411322823529,55.39955584421422,53.06378972581955,50.22473961674198,0,0,0,0,,,,59067232,1.1268730063965762,-36031602.192319736,56.574000000000005,66.02133092805566,47.60751022708278,18.845116394890038,0.11716190598680565,0.3967783143243325,0,0,0,0,0,0,0,2.8330105913217323,2.524629762201438,,
1291818600,54.02,54.14999,53.6899,54.08,0.10279846857182744,10,1.1641946485953583,,48.88270872049158,52.1411322823529,55.39955584421422,53.06378972581955,50.22473961674198,0,0,0,0,,,,48066848,1.1304686393455912,2884010.8799997675,56.784,66.0607200581095,47.63874894042664,18.85635962083117,0.12067195705118361,0.37277191154833983,0,0,0,0,0,0,0,3.24024109135144,3.0920213903541973,,
1291905000,54.41,54.44,53.95,54.13499,0.10192557147741464,30,1.1641946485953583,,49.18662609478133,52.550077576470564,55.913529058159796,53.23243675338522,50.22473961674198,0,0,0,0,,,,51679728,1.1308712055584236,-14212441.997279724,56.8417395,66.10018063504147,47.677910449698814,18.86762324055588,0.12621536591089488,0.37926509136218234,0,0,0,0,0,0,0,3.2490016755664484,3.0880536644171013,,
1291991400,54.28999,54.55,54.09,54.495,0.10703291970355469,40,1.1711676187696816,,49.18662609478133,52.550077576470564,55.913529058159796,53.390834128143425,51.87234013337587,0,0,0,0,,,,44696144,1.1376918019634403,9163156.481439749,57.21975,66.14055170438208,47.71774402960726,18.879146751064003,0.1294854256684237,0.37585625863111294,0,0,0,0,0,0,0,2.6039576387275503,2.198370632873732,,
1292250600,54.71001,54.74001,54.27,54.3,0.10116349705710818,25,1.1711676187696816,,49.18662609478133,52.550077576470564,55.913529058159796,53.587202404704605,51.87234013337587,0,0,0,0,94.12701932018958,88.94556094464038,69.8800811126211,53110160,1.1327252177807061,-21775696.70159999,57.015,66.18084725938132,47.76521012740812,18.89064870677261,0.13049894491806535,0.37852094406303644,0,0,0,0,0,0,0,2.9516002004608723,2.686217925214313,,
1292337000,54.42,54.62,54.23,54.395,0.10122864603372235,15,1.167117854830012,,49.60277039910118,53.087082494117624,56.571394589134066,53.587202404704605,51.87234013337587,0,0,0,0,,,,69944000,1.1337586441444356,-1748599.9999999006,57.11475000000001,66.22089454616216,47.81252646215197,18.902079796847218,0.13131646261182595,0.3736187143686329,0,0,0,0,0,0,0,3.0620708236592127,2.8287063167488187,,
