time,open,high,low,close,cycle_day,dcl_event,dcl_price,DCL,MA,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion
1027344600,82.67,82.8,82.42,82.50999,,0,,0,,0,0,0,0,0,1,0,,0,0,0,0
1027949400,82.06,84.10001,81.32001,83.85001,,0,,0,,0,0,0,0,0,1,0,,0,0,0,0
1028554200,84.03999,84.88,83.22,84.88,,0,,0,,0,0,0,0,0,1,0,,0,0,0,0
1029159000,85.3,87.89999,84.82001,85.06,,0,,0,,0.09332884795990444,0,0,0,0.09332884795990444,1,0.09332884795990444,,0,0,0,0
1029763800,85.05,86.28999,84.71001,85.89999,,0,,0,,0.05224616935234357,0,0,0,0.05224616935234357,1,-0.04108267860756087,0.05224616935234357,0,0,0,0
1030368600,85.7,87.13,85.2,87.08,,0,,0,,0.149820771291484,0,0,0,0.149820771291484,1,0.09757460193914042,0.149820771291484,0,0,0,0
1031059800,87.08,88.64999,87,87.46001,,0,,0,,0.07224097894868334,0,0,0,0.07224097894868334,1,-0.07757979234280066,0.07224097894868334,0,0,0,0
1031578200,87.5,88.94,86.75,88.78,,0,,0,,0.13972891598949824,0,0,0,0.13972891598949824,1,0.0674879370408149,0.13972891598949824,0,0,0,0
1032183000,89.2,89.77,88.36,89.3,,0,,0,,0.06391475364866656,0,0,0,0.06391475364866656,1,-0.07581416234083169,-0.029414094311237884,0,0,0,0
1032787800,90,90.94,88.61,90.03999,,0,,0,,0.024703913715635423,0,0,0,0.024703913715635423,1,-0.039210839933031136,-0.027542255636708153,0,0,0,0
1033392600,90.66,90.89999,88.39999,89.50999,,0,,0,,0,0,0,0,0,1,-0.024703913715635423,-0.149820771291484,0,0,0,0
1033997400,89.89999,90.52,88.06,88.38,,0,,0,,-0.0790294082864894,0,0,0,-0.0790294082864894,1,-0.0790294082864894,-0.15127038723517272,0,0,0,0
1034602200,88.5,88.55,84.28,85.37,,0,,0,,-0.0966179921599787,0,0,0,-0.0966179921599787,1,-0.0175885838734893,-0.23634690814947693,0,0,0,0
1035207000,85.5,85.60001,84.08,85.38,,1,84.08,1,,-0.1129615454786077,0,0,0,-0.1129615454786077,1,-0.01634355331862901,-0.17687629912727426,0,0,0,0
1035815400,85.56,86.92999,85.2,85.98,,0,,0,,0.053219499326056054,0,0,0,0.053219499326056054,1,0.16618104480466375,0.02851558561042064,0,0,0,0
1036420200,85.48,88.64999,84.91,88.44,,0,,0,,0.14639734181807962,0,0,0,0.14639734181807962,1,0.09317784249202357,0.14639734181807962,0,0,0,0
1037025000,88.55,89.14999,86.25999,87.11,,0,,0,,-0.03479207610101434,0,0,0,-0.03479207610101434,1,-0.18118941791909396,0.04423733218547507,0,0,0,0
1037629800,87.02,88.23,85.86,86.03999,,0,,0,,-0.1267580508472564,0,0,0,-0.1267580508472564,1,-0.09196597474624205,-0.030140058687277677,0,0,0,0
1038234600,86,87.02,84.96001,85.55,5,0,,0,,-0.16473461162857705,0,0,0,-0.16473461162857705,1,-0.03797656078132067,-0.051773066149969335,0,0,0,0
1038839400,84.36,87.09,84.14999,86.17,6,0,,0,,-0.050476949272711256,0,0,0,-0.050476949272711256,1,0.11425766235586579,-0.10369644859876731,0,0,0,0
1039444200,86.2,87.64999,86.17,86.53,7,0,,0,,0.09918126335870112,0,0,0,0.09918126335870112,1,0.14965821263141238,-0.0472160784593785,0,0,0,0
1040049000,86.89999,87.56,85.67999,87.38,8,0,,0,,0.1027726715618549,0,0,0,0.1027726715618549,1,0.0035914082031537897,0.13756474766286925,0,0,0,0
1040653800,87.36,89.03,86.25,89.03,9,0,,0,,0.15302566783872132,0,0,0,0.15302566783872132,1,0.05025299627686641,0.27978371868597773,0,0,0,0
1041258600,88.89999,89.33,85.83,86.48,10,0,,0,,-0.11272876029593595,0,0,0,-0.11272876029593595,1,-0.2657544281346573,0.05200585133264113,0,0,0,0
1041863400,86.17,87.14,85.02,85.53999,11,0,,0,,-0.15908725474411314,0,0,0,-0.15908725474411314,1,-0.04635849444817719,-0.10861030547140182,0,0,0,0
1042468200,85.53999,87.24001,85.39999,86.95,12,0,,0,,0,0,0,0,0,1,0.15908725474411314,-0.09918126335870106,0,0,0,0
1043159400,86.88,88.44,86.8,87.97,13,0,,0,,0.12118347183784564,0,0,0,0.12118347183784564,1,0.12118347183784564,0.01841080027599079,0,0,0,0
1043677800,87.89999,88.21001,86.98,88.06,14,0,,0,,0.06950583154904993,0,0,0,0.06950583154904993,1,-0.051677640288795706,-0.08351983628967133,0,0,0,0
1044282600,87.67,88.7,87.31,88.42,15,0,,0,,0.06260984509830642,0,0,0,0.06260984509830642,1,-0.006895986450743519,0.17533860539424237,0,0,0,0
1044887400,88.12,89.17999,87.42999,87.81,16,0,,0,,0.05354144194118426,0,0,0,0.05354144194118426,1,-0.009068403157122158,0.2126286966852974,0,0,0,0
1045578600,87.56,88.89999,87.34,88.3,17,0,,0,,0.1258940561106139,0,0,0,0.1258940561106139,1,0.07235261416942965,0.1258940561106139,0,0,0,0
1046097000,88.88,90.53999,88.62,90.47,18,0,,0,,0.18080660789257852,0,0,0,0.18080660789257852,1,0.05491255178196461,0.05962313605473288,0,0,0,0
1046701800,90,90.78999,89.91,90.56,19,0,,0,,0.07138371522656267,0,0,0,0.07138371522656267,1,-0.10942289266601585,0.0018778836775127372,0,0,0,0
1047306600,90.81,91.36,89.52,89.96001,20,0,,0,,-0.016675657585936258,0,0,0,-0.016675657585936258,1,-0.08805937281249893,-0.07928550268424267,0,0,0,0
1047911400,90.52,90.52,86.05,86.05,21,0,,0,,-0.17638800713386246,0,0,0,-0.17638800713386246,1,-0.1597123495479262,-0.22992944907504673,0,0,0,0
1048516200,87.10001,88.08,86.85001,87.75,22,0,,0,,-0.03579713761190979,0,0,0,-0.03579713761190979,1,0.14059086952195265,-0.16169119372252372,0,0,0,0
1049121000,88.3,88.92999,86.88,87.05,23,0,,0,,-0.07067306172714033,0,0,0,-0.07067306172714033,1,-0.034875924115230536,-0.25147966961971885,0,0,0,0
