time,open,high,low,close,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1740407400,304,304,276.43,295.65,-0.3,,,,,0,0,0,1,8.977896758657085,16.739172037463828,0,0,0,0,0,0,,13.881199286258866,-2.6738077890363057,-8.521833245197286,-5.84802545616098,-0.2740207011057158,,331.94346925610216,1271250,74687612,33.207927389256355,8.977896758657085,-45,-65,40,60,80,,,,,,,,,,,317.8811992862589,307.8921795756024,0,0,0,0,0,0,0,0,0,0,317.8811992862589,307.8921795756024,-35,-10,-10,-10,318.21035819614127,391.7322352941176,391.7322352941176,348.2290047179387,298.29662026914616,0,0,0,0,284.4870026099856,308.12781176470634,308.12781176470634,307.5373827465264,347.90961481505803,0,0,0,0,295.3525774628696,323.9500352941179,323.9500352941179,317.8811992862589,307.8921795756024,0,0,0,0,303.0698252109862,314.3183764705882,314.3183764705882,307.5373827465264,347.90961481505803,0,0,0,0,1.6542534314212793,,1.4920002781270636,1.4920002781270638,34.18125088912939,0.34896224751372457
1740421800,295.5,296.5,282.22,282.48,-0.18,,,,,0,1,0,1,-0.5108567554642787,9.512169096756086,0,0,0,0,0,0,,13.909685051526088,-3.843424259808094,-10.652305780921097,-6.808881521113003,-0.269842304899393,,331.19962233049193,481992,74205620,28.993181077947952,-0.5108567554642787,-45,-65,40,60,80,,,,,,,,,,,310.4096850515261,307.8921795756024,0,0,0,0,0,0,0,0,0,0,310.4096850515261,307.8921795756024,-80,-15,-60,-40,318.21035819614127,391.7322352941176,391.7322352941176,326.67109919905573,298.29662026914616,0,0,0,0,279.7470971583824,304.5237176470589,304.5237176470589,298.3509065518519,326.77187647029604,0,0,0,0,289.8243163814938,319.67967058823524,319.67967058823524,310.4096850515261,307.8921795756024,0,0,0,0,295.70638350316597,309.19352941176504,309.19352941176504,298.3509065518519,326.77187647029604,0,0,0,0,1.6542534314212793,,,,,0.30975901319944255
1740493800,267.95,270.29,247.12,249.3,-0.3,,,,,0,1,0,1,-9.513686090916632,9.512169096756086,0,0,0,0,0,0,,15.44185040498851,-6.43043336613786,-14.846923228785329,-8.416489862647468,-0.3349930566006807,,306.96866009744275,2136736,72068884,21.56662906139205,-9.513686090916632,-45,-65,40,60,80,,,,,,,,,,,285.7318504049885,307.8921795756024,0,1,0,0,0,0,0,0,0,0,285.7318504049885,307.8921795756024,-60,-10,-20,-25,318.21035819614127,391.7322352941176,391.7322352941176,326.67109919905573,298.29662026914616,0,0,0,0,272.9336520909201,299.62555294117675,299.62555294117675,265.9377204452192,326.77187647029604,0,0,0,0,289.8243163814938,319.67967058823524,319.67967058823524,285.7318504049885,307.8921795756024,0,0,0,0,279.35857745638594,298.94490588235334,298.94490588235334,265.9377204452192,326.77187647029604,0,0,0,0,1.6542534314212793,,,,28.23495145488016,0.35520328925446326
1740508200,249.36,258.62,243.7,250.48,-0.18,,,,,0,1,0,0,-31.370505781125747,-1.4029274937203342,0,0,0,0,0,0,,15.40457537606076,-7.562790237634021,-17.869977659689994,-10.307187422055973,-0.3382700476738622,,299.0732940876984,1272105,73340989,22.328607634005778,-31.370505781125747,-45,-65,40,60,80,,,,,,,,,,,274.02457537606074,307.8921795756024,0,0,0,0,0,0,0,0,0,0,274.02457537606074,307.8921795756024,-70,-20,-45,-65,309.9258588493692,381.0823882352938,381.0823882352938,294.11173497055177,298.29662026914616,0,0,0,0,267.25812810693753,295.2604705882357,295.2604705882357,265.9377204452192,294.18817100813203,0,0,0,0,281.2516321068493,313.57869411764716,313.57869411764716,274.02457537606074,307.8921795756024,0,0,0,0,265.92903732179,289.38587058823526,289.38587058823526,265.9377204452192,294.18817100813203,0,0,0,0,1.3730102334551086,,,,,0.327167084726664
1740580200,245.57,261.36,244.02,251.71,-0.3,,,,,0,1,0,0,-31.370505781125747,-1.4029274937203342,0,0,0,0,0,0,,15.54281999205642,-7.703611239360807,-19.93670147125698,-12.233090231896174,-0.3000379201793685,,299.0732940876984,1307445,74648434,23.166522996161333,-31.370505781125747,-45,-65,40,60,80,,,,,,,,,,,274.02457537606074,307.8921795756024,0,0,0,0,0,0,0,0,0,0,274.02457537606074,307.8921795756024,-40,-15,-25,-25,309.9258588493692,381.0823882352938,381.0823882352938,294.11173497055177,298.29662026914616,0,0,0,0,262.5089116909977,291.3659058823532,291.3659058823532,265.9377204452192,294.18817100813203,0,0,0,0,281.2516321068493,313.57869411764716,313.57869411764716,274.02457537606074,307.8921795756024,0,0,0,0,253.85620174375146,280.33521176470595,280.33521176470595,265.9377204452192,294.18817100813203,0,0,0,0,1.3730102334551086,,,,33.18743038726727,0.34708834404563665
1740594600,251.54,264.35,247.18,263.6,-0.18,,,,,0,1,0,0,-33.964153018550505,-3.4778452836601375,0,0,0,0,0,0,,15.659047135480963,-6.517720312960794,-20.380240623097166,-13.862520310136372,-0.2227772595649095,,299.0732940876984,963622,75612056,30.924115186413985,-33.964153018550505,-45,-65,40,60,80,,,,,,,,,,,274.02457537606074,307.8921795756024,0,0,0,0,0,0,0,0,0,0,274.02457537606074,307.8921795756024,-75,-20,-45,-40,309.9258588493692,381.0823882352938,381.0823882352938,287.92232532979807,298.29662026914616,0,0,0,0,259.2184733817214,288.406117647059,288.406117647059,264.6866294685004,288.11187307897967,0,0,0,0,277.4265979211016,310.1300705882354,310.1300705882354,274.02457537606074,307.8921795756024,0,0,0,0,245.42195544079902,273.64977647058834,273.64977647058834,264.6866294685004,288.11187307897967,0,0,0,0,1.3730102334551086,,,,,0.32778362096729147
1740666600,267.115,271.43,250.9,256.6,-0.3,,,,,0,1,0,0,-33.964153018550505,-3.4778452836601375,0,0,0,0,0,0,,16.006972340089465,-5.753098881169015,-21.05389391159764,-15.300795030428626,-0.25391170742304464,,299.0732940876984,915277,74696779,29.063626108033006,-33.964153018550505,-45,-65,40,60,80,,,,,,,,,,,274.02457537606074,307.8921795756024,0,0,0,0,0,0,0,0,0,0,274.02457537606074,307.8921795756024,-40,-15,-25,-25,309.9258588493692,381.0823882352938,381.0823882352938,287.92232532979807,298.29662026914616,0,0,0,0,254.59182390421503,284.68809411764715,284.68809411764715,264.6866294685004,288.11187307897967,0,0,0,0,277.4265979211016,310.1300705882354,310.1300705882354,274.02457537606074,307.8921795756024,0,0,0,0,237.10343449972072,266.94636470588233,266.94636470588233,264.6866294685004,288.11187307897967,0,0,0,0,1.3730102334551086,,,,29.233839424689677,0.3394533095243904
1740681000,256.36,257.3,239.52,239.88,-0.3,,,,,0,0,0,0,-34.00014115674805,-3.4778452836601375,0,0,0,0,0,0,,16.133617172940216,-5.89979894240809,-22.675543708438738,-16.77574476603065,-0.29234705248419235,,298.687580250939,907687,73789092,25.168588779362636,-34.00014115674805,-45,-65,40,60,80,,,,,,,,,,,273.4336171729402,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.4336171729402,307.8921795756024,-60,-45,-30,-25,300.55459716784355,369.26922352941176,369.26922352941176,287.92232532979807,298.29662026914616,0,0,0,0,248.4097240476373,279.98637647058854,279.98637647058854,255.3606214212232,288.11187307897967,0,0,0,0,269.73844599400746,304.45862352941157,304.45862352941157,273.4336171729402,307.8921795756024,0,0,0,0,226.3864674176774,258.592694117647,258.592694117647,255.3606214212232,288.11187307897967,0,0,0,0,1.3068899657674924,,,,,0.34136596908236644
1740753000,237.48,256.55,231.92,248.66,-0.3,,,,,0,0,0,0,-34.00885659687489,-3.4778452836601375,0,0,0,0,0,0,,16.740501660587345,-4.969210138080456,-22.987257438631218,-18.018047300550762,-0.22804006356414855,,296.87382222584506,1645554,75434646,30.440422322236273,-34.00885659687489,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,-50,-25,-25,-25,300.55459716784355,369.26922352941176,369.26922352941176,287.92232532979807,298.29662026914616,0,0,0,0,244.15642992604577,276.40263529411766,276.40263529411766,255.3606214212232,288.11187307897967,0,0,0,0,269.73844599400746,304.45862352941157,304.45862352941157,273.2905016605874,307.8921795756024,0,0,0,0,218.94989701445508,252.38904705882368,252.38904705882368,255.3606214212232,288.11187307897967,0,0,0,0,1.3068899657674924,,,,34.776296829701764,0.35407368239110076
1740767400,248.41,257.45,248,255.41,-0.18,,,,,0,1,0,0,-36.60994081932475,-5.55871266162002,0,0,0,0,0,0,,16.219751541973963,-3.530404568694326,-22.43105301141867,-18.900648442724343,-0.2125788201520251,,296.87382222584506,712939,76147585,34.27403860689142,-36.60994081932475,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,-60,-30,-85,-45,300.55459716784355,369.26922352941176,369.26922352941176,281.71516826906054,298.29662026914616,0,0,0,0,240.71653992554857,273.3768470588236,273.3768470588236,255.3606214212232,281.8415466854468,0,0,0,0,265.9830774865108,300.99856470588225,300.99856470588225,273.2905016605874,307.8921795756024,0,0,0,0,213.15248779556757,247.36669411764723,247.36669411764723,255.3606214212232,281.8415466854468,0,0,0,0,1.3068899657674924,,,,,0.3070725326510977
1741012200,293.22,295.03,255.66,255.73,-0.3,,,,,0,1,0,0,-36.60994081932475,-5.55871266162002,0,0,0,0,0,0,,17.891197860404393,-2.25078421443326,-21.71412871076592,-19.46334449633266,-0.372774161318118,,296.87382222584506,2398609,78546194,34.458454891828666,-36.60994081932475,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,-50,-25,-40,-25,300.55459716784355,369.26922352941176,369.26922352941176,281.71516826906054,298.29662026914616,0,0,0,0,237.87443650781054,270.7120705882354,270.7120705882354,255.3606214212232,281.8415466854468,0,0,0,0,265.9830774865108,300.99856470588225,300.99856470588225,273.2905016605874,307.8921795756024,0,0,0,0,208.35695994100246,243.11934117647053,243.11934117647053,255.3606214212232,281.8415466854468,0,0,0,0,1.3068899657674924,,4.604179070935641,2.529393209063256,33.93692552933196,0.391813828600513
1741026600,255.73,260,246.11,251.26,-0.3,,,,,0,0,0,0,-31.18968861379394,-5.55871266162002,0,0,0,0,0,0,,17.60539801323265,-1.4385744997003087,-21.261562620958045,-19.822988121257737,-0.34991545747785513,,296.87382222584506,996726,77549468,33.06290440938504,-31.18968861379394,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,-55,-30,-45,-25,292.15905629497405,358.59744705882343,358.59744705882343,281.71516826906054,298.29662026914616,0,0,0,0,233.51459542880224,267.14670588235316,267.14670588235316,255.3606214212232,281.8415466854468,0,0,0,0,262.294116624265,297.5420823529414,297.5420823529414,273.2905016605874,307.8921795756024,0,0,0,0,202.57531170952228,238.08338823529397,238.08338823529397,255.3606214212232,281.8415466854468,0,0,0,0,1.356795050586251,,,,,0.3070828321358418
1741098600,240.28,266.29,237.05,263.81,-0.3,,,,,0,0,0,0,-31.18968861379394,-5.55871266162002,0,0,0,0,0,0,,18.436441012287464,0.1275493465212314,-19.663551438106197,-19.791100784627428,-0.251611387450488,,296.87382222584506,1536261,79085729,40.365364714554964,-31.18968861379394,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,-25,0,-25,-25,292.15905629497405,358.59744705882343,358.59744705882343,281.71516826906054,298.29662026914616,0,0,0,0,229.24791883734147,263.58661176470616,263.58661176470616,255.3606214212232,281.8415466854468,0,0,0,0,262.294116624265,297.5420823529414,297.5420823529414,273.2905016605874,307.8921795756024,0,0,0,0,199.365595819518,234.97898823529385,234.97898823529385,255.3606214212232,281.8415466854468,0,0,0,0,1.356795050586251,,,,42.03199682136964,0.354994274541721
1741113000,263.815,293.01,262.32,274.87,-0.18,,,,,0,1,0,0,-23.00336617093663,-5.55871266162002,0,0,0,0,0,0,,19.3116952256955,1.9887341348504464,-17.30518311606437,-19.293917250914816,-0.26101322248321307,,296.87382222584506,1626971,80712700,45.960490138627996,-23.00336617093663,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,-15,-15,-40,-25,292.15905629497405,358.59744705882343,358.59744705882343,281.71516826906054,298.29662026914616,0,0,0,0,227.5944808017786,261.98616470588263,261.98616470588263,259.28946676347596,281.8415466854468,0,0,0,0,260.28067168264755,295.4545647058824,295.4545647058824,273.2905016605874,307.8921795756024,0,0,0,0,201.09574365015663,236.2206352941178,271.345526938079,259.28946676347596,281.8415466854468,0,0,0,0,1.356795050586251,,,,,0.3281050086864133
1741185000,278.5,300.75,271.88,292.795,-0.18,,,,,0,0,0,0,-23.00336617093663,-5.55871266162002,0,0,0,0,0,0,,19.994431281002967,4.370866558081513,-13.830334053312924,-18.201200611394437,-0.18802598942085347,,296.87382222584506,1752227,82464927,53.56461185299855,-23.00336617093663,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,15,-10,-10,-15,292.15905629497405,358.59744705882343,358.59744705882343,281.71516826906054,298.29662026914616,0,0,0,0,227.33237849351354,261.6016823529412,295.8709862123689,264.16675960728287,281.8415466854468,0,0,0,0,260.28067168264755,295.4545647058824,295.4545647058824,273.2905016605874,307.8921795756024,0,0,0,0,204.8157902951014,239.1324588235296,273.44912735195777,264.16675960728287,281.8415466854468,0,0,0,0,1.356795050586251,,,,50.95366719482052,0.32811928824509967
1741199400,292.67,311.2,290.1,308.58,0.16881157611698214,,,,,0,0,0,0,-13.947177828481774,-5.55871266162002,0,0,0,0,0,0,,20.07340047521704,6.808111658932248,-9.691061037729128,-16.499172696661375,-0.11486953278884059,236.23648843472722,,1152221,83617148,59.03169589692642,-13.947177828481774,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,55,10,10,5,288.8626692199156,352.8529882352941,352.8529882352941,281.71516826906054,298.29662026914616,0,0,0,0,228.353381346755,262.434823529412,296.51626571206896,285.8063896613817,281.8415466854468,0,0,0,0,259.60068017432974,294.75107058823494,329.90146100214014,273.2905016605874,307.8921795756024,0,0,0,0,212.78451896918872,245.91092941176473,279.03733985434076,285.8063896613817,281.8415466854468,0,0,0,0,1.6538964853992908,,,,,0.3037443157216528
1741271400,298.55,320.8,292.17,302.42,0.16881157611698214,,,,,0,0,0,0,-13.947177828481774,-5.55871266162002,0,0,0,0,0,0,,20.68458615555868,7.7361402067730864,-6.828997438195017,-14.565137644968104,-0.14167994841515993,239.92383959125453,,2141120,81476028,56.24853267282214,-13.947177828481774,-45,-65,40,60,80,,,,,,,,,,,273.2905016605874,307.8921795756024,0,0,0,0,0,0,0,0,0,0,273.2905016605874,307.8921795756024,20,10,10,-10,288.8626692199156,352.8529882352941,352.8529882352941,281.71516826906054,298.29662026914616,0,0,0,0,228.9669442032693,262.86243529411774,296.7579263849662,285.8063896613817,281.8415466854468,0,0,0,0,259.60068017432974,294.75107058823494,329.90146100214014,273.2905016605874,307.8921795756024,0,0,0,0,221.91522664017523,253.54476470588202,285.1743027715888,285.8063896613817,281.8415466854468,0,0,0,0,1.6538964853992908,,,,49.85519408284543,0.3262348288952627
1741285800,302.32,311.93,295.62,304.17,0.16881157611698214,,,,,0,0,0,0,-13.827977255599729,-5.55871266162002,0,0,0,0,0,0,,20.372115715875918,8.15673776000458,-4.369215444962379,-12.525953204966958,-0.1419506009818286,239.92383959125453,,601673,82077701,56.87064442569123,-13.827977255599729,-45,-65,40,60,80,,,,,,,,,,,275.2478842841241,307.8921795756024,0,0,0,0,0,0,0,0,0,0,275.2478842841241,307.8921795756024,15,5,5,-10,288.8626692199156,352.8529882352941,352.8529882352941,281.71516826906054,298.29662026914616,0,0,0,0,230.1081386758001,263.70769411764746,297.30724955949484,285.8063896613817,281.8415466854468,0,0,0,0,257.56749139126794,292.8723058823529,292.8723058823529,275.2478842841241,307.8921795756024,0,0,0,0,230.05552523902242,260.4334470588235,290.8113688786246,285.8063896613817,281.8415466854468,0,0,0,0,1.6538964853992908,,,,,0.29121684497982114
1741357800,298.15,310.3,281.46,298.32,0.16881157611698214,,,,,0,0,0,0,-13.827977255599729,-5.55871266162002,0,0,0,0,0,0,,20.97696459331335,7.733633877334324,-2.858910858299055,-10.592544735633378,-0.09649749377533495,239.92383959125453,,1652299,80425402,54.101245330398385,-13.827977255599729,-45,-65,40,60,80,,,,,,,,,,,275.2478842841241,307.8921795756024,0,0,0,0,0,0,0,0,0,0,275.2478842841241,307.8921795756024,20,10,10,-10,288.8626692199156,352.8529882352941,352.8529882352941,281.71516826906054,298.29662026914616,0,0,0,0,230.83508238976177,264.1574705882355,297.4798587867093,285.8063896613817,281.8415466854468,0,0,0,0,257.56749139126794,292.8723058823529,292.8723058823529,275.2478842841241,307.8921795756024,0,0,0,0,237.26866518316513,265.999682352941,294.7306995227169,285.8063896613817,281.8415466854468,0,0,0,0,1.6538964853992908,,,,45.80063052229563,0.3266596795343667
1741372200,298.7,305.15,286,286.66,0.16881157611698214,,,,,0,0,0,0,-12.267326722129816,-5.55871266162002,0,0,0,0,0,0,,20.846467122362395,6.415486941789036,-2.5731860583970843,-8.98867300018612,-0.09185151787849438,239.92383959125453,,787608,79637794,48.98140942315381,-12.267326722129816,-45,-65,40,60,80,,,,,,,,,,,275.2478842841241,307.8921795756024,0,0,0,0,0,0,0,0,0,0,275.2478842841241,307.8921795756024,-15,-25,-25,-10,283.68295946025756,344.8210470588236,344.8210470588236,281.71516826906054,298.29662026914616,0,0,0,0,230.66578253320694,263.79352941176495,263.79352941176495,285.8063896613817,281.8415466854468,0,0,0,0,255.902713306734,291.24116470588217,291.24116470588217,275.2478842841241,307.8921795756024,0,0,0,0,244.70119162611962,271.8062470588234,298.9113024915271,285.8063896613817,281.8415466854468,0,0,0,0,1.5273459462638455,,,,,0.27778236541744183
1741613400,267.82,272,241.32,243.93,-0.2002689616561333,,,,,0,1,0,0,-19.767326722129816,-5.55871266162002,0,0,0,0,0,0,,22.596005185050796,2.608006793788224,-5.728664507950839,-8.336671301739063,-0.1636391863358768,239.92383959125453,,1765079,77872715,35.66225606062363,-19.767326722129816,-45,-65,40,60,80,,,,,,,,,,,275.2478842841241,307.8921795756024,0,0,0,0,0,0,0,0,0,0,275.2478842841241,307.8921795756024,-55,-10,-10,-10,283.68295946025756,344.8210470588236,344.8210470588236,281.71516826906054,298.29662026914616,0,0,0,0,226.77960984222904,260.5327647058824,260.5327647058824,277.1378705265924,281.8415466854468,0,0,0,0,255.902713306734,291.24116470588217,291.24116470588217,275.2478842841241,307.8921795756024,0,0,0,0,243.3890112783028,270.05132941176464,270.05132941176464,277.1378705265924,281.8415466854468,0,0,0,0,1.5273459462638455,,10.642815965860878,5.579665104974527,36.70365691876849,0.3268913875048715
1741627800,243.75,244.2,231.62,238.95,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,21.88057624326145,-0.15697215037219792,-8.53288648970431,-8.375914339332112,-0.13068757786098315,,307.4005549097601,1621941,76250774,34.48529938652128,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-40,-15,-15,-20,283.68295946025756,344.8210470588236,344.8210470588236,281.71516826906054,298.29662026914616,0,0,0,0,221.8669910764628,256.5858352941176,256.5858352941176,260.86178632139854,281.8415466854468,0,0,0,0,247.45785479305866,284.79237647058847,284.79237647058847,266.0805762432614,307.8921795756024,0,0,0,0,241.44021450822515,267.6212588235294,267.6212588235294,260.86178632139854,281.8415466854468,0,0,0,0,1.5273459462638455,,,,,0.2910959916626241
1741699800,244.42,250.2,231.6,241.16,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,21.646249368742776,-1.664379997274125,-10.456389335924769,-8.792009338650644,-0.0682168923686308,,307.4005549097601,1597814,77848588,35.50258196161758,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-25,-15,-15,-15,283.68295946025756,344.8210470588236,344.8210470588236,281.71516826906054,298.29662026914616,0,0,0,0,217.71213609077915,253.14116470588263,253.14116470588263,260.86178632139854,281.8415466854468,0,0,0,0,247.45785479305866,284.79237647058847,284.79237647058847,266.0805762432614,307.8921795756024,0,0,0,0,242.31798538617693,267.0720823529412,267.0720823529412,260.86178632139854,281.8415466854468,0,0,0,0,1.5273459462638455,,,,42.204915900014065,0.322264090455618
1741714200,241.15,263.07,240.04,260.45,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,21.745088699546866,-1.2107466767183261,-10.305442684548552,-9.094696007830226,-0.03455853480310719,,307.4005549097601,1051680,78900268,43.71746083780322,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-15,-5,-5,-15,275.868671211174,335.2133411764703,335.2133411764703,281.71516826906054,298.29662026914616,0,0,0,0,216.5855327581603,251.83564705882384,251.83564705882384,260.86178632139854,281.8415466854468,0,0,0,0,243.2235047235132,281.25575294117647,281.25575294117647,266.0805762432614,307.8921795756024,0,0,0,0,245.96411663070722,269.0421999999998,269.0421999999998,260.86178632139854,281.8415466854468,0,0,0,0,1.3762597145660083,,,,,0.30830194652474596
1741786200,264.6,269.53,248.23,265.29,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,21.71329664957923,-0.4711566579178541,-9.683641830227543,-9.21248517230969,-0.00561196656799383,,307.4005549097601,1061763,79962031,45.59001862826152,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-20,-10,-10,-15,275.868671211174,335.2133411764703,335.2133411764703,281.71516826906054,298.29662026914616,0,0,0,0,216.26366694579707,251.13438823529444,251.13438823529444,260.86178632139854,281.8415466854468,0,0,0,0,243.2235047235132,281.25575294117647,281.25575294117647,266.0805762432614,307.8921795756024,0,0,0,0,248.1735195607066,270.33829411764714,270.33829411764714,260.86178632139854,281.8415466854468,0,0,0,0,1.3762597145660083,,,,42.69798402373497,0.29410919798480284
1741800600,265.17,266.68,258,262.56,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,20.782346888895002,-0.07313090523071608,-9.303898803848085,-9.23076789861737,-0.03839760576400288,,307.4005549097601,391337,79570694,44.68690215272685,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-25,-15,-15,-15,275.868671211174,335.2133411764703,335.2133411764703,281.71516826906054,298.29662026914616,0,0,0,0,215.99352538760294,250.43644705882366,250.43644705882366,260.86178632139854,281.8415466854468,0,0,0,0,238.59514717676478,277.4157411764706,277.4157411764706,266.0805762432614,307.8921795756024,0,0,0,0,250.14550418115633,271.68043529411756,271.68043529411756,260.86178632139854,281.8415466854468,0,0,0,0,1.3762597145660083,,,,,0.2756158412749766
1741872600,262.01,270.4,253.77,259.25,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,20.48575068254536,0.053096250105394205,-9.164397585985625,-9.21749383609102,-0.03564087039911067,,307.4005549097601,988728,78581966,43.56018794558065,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-10,-10,-10,-15,275.868671211174,335.2133411764703,335.2133411764703,281.71516826906054,298.29662026914616,0,0,0,0,215.26372104310198,249.43645882352956,249.43645882352956,260.86178632139854,281.8415466854468,0,0,0,0,238.59514717676478,277.4157411764706,277.4157411764706,266.0805762432614,307.8921795756024,0,0,0,0,251.16459818389464,272.39104705882374,272.39104705882374,260.86178632139854,281.8415466854468,0,0,0,0,1.3762597145660083,,,,42.888061164881805,0.30582753967905346
1741887000,259.24,268.95,258.53,263.63,-0.3,,,,,0,0,0,0,-20.325596912698167,-5.55871266162002,0,0,0,0,0,0,,19.766768490934975,0.49298509183617867,-8.601262471295797,-9.094247563131976,-0.0030394440153050342,,307.4005549097601,432230,79014196,45.51776661425982,-20.325596912698167,-45,-65,40,60,80,,,,,,,,,,,266.0805762432614,307.8921795756024,0,0,0,0,0,0,0,0,0,0,266.0805762432614,307.8921795756024,-15,-15,-15,-20,268.2940829987,325.37111764705867,325.37111764705867,281.71516826906054,298.29662026914616,0,0,0,0,214.85078078551152,248.74500000000018,248.74500000000018,260.86178632139854,281.8415466854468,0,0,0,0,233.76961007493742,273.3735647058827,273.3735647058827,266.0805762432614,307.8921795756024,0,0,0,0,250.02162962180304,271.0134705882353,271.0134705882353,260.86178632139854,281.8415466854468,0,0,0,0,1.3807155000882287,,,,,0.27913002795334246
