time,open,high,low,close,S1 fair (MVRV 1.0x),S1 deep (MVRV 0.5x),S1 LOI floor,S3 VWAP upper,S3 VWAP lower,S3 LOI ceiling,S3 Early,S3 Watch,S3 Terminal-probable,S3 Terminal-confirmed,S1 Early,S1 Confirmed,MA
1662485400,65.845,66.23,65.72,66.015,72.00761290322579,36.003806451612896,,,,,0,0,0,0,0,0,69.10359999999991
1662557400,66.115,66.655,65.905,66.445,72.00761290322579,36.003806451612896,,,,,0,0,0,0,0,0,69.06109999999991
1662571800,66.465,67.31,66.465,67.0325,71.95129032258063,35.975645161290316,,,,,0,0,0,0,0,0,69.02068749999991
1662643800,66.525,67.615,66.245,67,71.95129032258063,35.975645161290316,,,,,0,0,0,0,0,0,68.9861624999999
1662658200,66.995,67.275,66.7475,67.27,71.89358064516128,35.94679032258064,,,,,0,0,0,0,0,0,68.9557624999999
1662730200,67.805,68.62,67.71,68.575,71.89358064516128,35.94679032258064,,,,,0,0,0,0,0,0,68.93211249999992
1662744600,68.575,68.78,68.46,68.61,71.8478387096774,35.9239193548387,,,,,0,0,0,0,0,0,68.9072874999999
1662989400,69.1,69.645,69.015,69.61,71.8478387096774,35.9239193548387,,,,,0,0,0,0,0,0,68.88316249999991
1663003800,69.62,69.73,69.41,69.71,71.7878387096774,35.8939193548387,,,,,0,0,0,0,0,0,68.85696249999992
1663075800,67.71,68.09,66.805,67.17,71.7878387096774,35.8939193548387,,,,,0,0,0,0,0,0,68.81686249999991
1663090200,67.155,67.185,65.825,66.0175,71.69116129032257,35.845580645161284,,,,,0,0,0,0,0,0,68.77257499999992
1663162200,66.315,66.725,65.855,66.305,71.69116129032257,35.845580645161284,,,,,0,0,0,0,0,0,68.73037499999991
1663176600,66.31,66.35,65.61,66.265,71.59467741935482,35.79733870967741,,,,,0,0,0,0,0,0,68.69379999999991
1663248600,65.68,66.11,64.625,65.395,71.59467741935482,35.79733870967741,,,,,0,0,0,0,0,0,68.65869999999991
1663263000,65.38,65.41,64.325,64.695,71.48409677419353,35.742048387096766,,,,,0,0,0,0,0,0,68.6242999999999
1663335000,64.11,64.25,63.45,63.725,71.48409677419353,35.742048387096766,,,,,0,0,0,0,0,0,68.58494999999992
1663349400,63.72,64.4875,63.655,64.345,71.38651612903224,35.69325806451612,,,,,0,0,0,0,0,0,68.54367499999995
1663594200,63.6075,64.52,63.52,64.305,71.38651612903224,35.69325806451612,,,,,0,0,0,0,0,0,68.51259999999995
1663608600,64.305,64.78,64.045,64.725,71.2892258064516,35.6446129032258,,,,,0,0,0,0,0,0,68.48684999999995
1663680600,64.125,64.745,63.93,64.06,71.2892258064516,35.6446129032258,,,,,0,0,0,0,0,0,68.44752499999996
1663695000,64.06,64.62,63.785,64.365,71.19290322580643,35.596451612903216,,,,,0,0,0,0,0,0,68.41462499999996
1663767000,64.635,64.995,64.6,64.805,71.19290322580643,35.596451612903216,,,,,0,0,0,0,0,0,68.37084999999996
1663781400,64.825,65.615,63.33,63.34,71.08377419354838,35.54188709677419,,,,,0,0,0,0,0,0,68.31839999999995
1663853400,62.98,63.275,62.335,62.675,71.08377419354838,35.54188709677419,,,,,0,0,0,0,0,0,68.27144999999996
1663867800,62.67,63.38,62.46,62.69,70.95899999999999,35.479499999999994,,,,,0,0,0,0,0,0,68.23122499999995
1663939800,62.095,62.21,61.4,61.535,70.95899999999999,35.479499999999994,,,,,0,0,0,0,0,0,68.18724999999996
1663954200,61.525,61.915,61.055,61.9025,70.84277419354838,35.42138709677419,,,,,0,0,0,0,0,0,68.13761249999996
1664199000,61.72,62.71,61.37,61.4775,70.84277419354838,35.42138709677419,,,,,0,0,0,0,0,0,68.08452499999997
1664213400,61.47,61.94,61.265,61.45,70.73951612903225,35.36975806451613,,,,,0,0,0,0,0,0,68.03217499999997
1664285400,62.26,62.84,60.95,61.225,70.73951612903225,35.36975806451613,,,,,0,0,0,0,0,0,67.97769999999996
1664299800,61.195,61.69,61.0225,61.545,70.63693548387096,35.31846774193548,,,,,0,0,0,0,0,0,67.91312499999997
1664371800,61.13,61.945,60.65,61.83,70.63693548387096,35.31846774193548,,,,,0,0,0,0,0,0,67.86699999999996
1664386200,61.795,62.465,61.59,62.125,70.5254193548387,35.26270967741935,,,,,0,0,0,0,0,0,67.82297499999996
1664458200,61.27,61.42,60.17,60.295,70.5254193548387,35.26270967741935,,,,,0,0,0,0,0,0,67.77069999999995
1664472600,60.29,60.595,59.835,60.55,70.40396774193547,35.20198387096774,,,,,0,0,0,0,0,0,67.72192499999996
1664544600,60.305,61.205,60.235,60.42,70.40396774193547,35.20198387096774,,,,,0,0,0,0,0,0,67.68339999999996
1664559000,60.425,60.445,59.365,59.4725,70.29035483870966,35.14517741935483,,,,,0,0,0,0,0,0,67.64258749999996
1664803800,59.865,61.035,59.635,61,70.29035483870966,35.14517741935483,,,,,0,0,0,0,0,0,67.60481249999997
1664818200,61.02,61.595,61.0025,61.23,70.1936451612903,35.09682258064515,,,,,0,0,0,0,0,0,67.56803749999996
1664890200,62.47,63.35,62.46,62.875,70.1936451612903,35.09682258064515,,,,,0,0,0,0,0,0,67.54653749999996
1664904600,62.88,63.305,62.835,63.285,70.11474193548385,35.057370967741925,,,,,0,0,0,0,0,0,67.53076249999997
1664976600,62.42,63.52,62.065,63.3775,70.11474193548385,35.057370967741925,,,,,0,0,0,0,0,0,67.52154999999998
1664991000,63.37,63.955,63.145,63.56,70.04938709677417,35.024693548387084,,,,,0,0,0,0,0,0,67.51047499999997
1665063000,63.33,64.025,63.035,63.5,70.04938709677417,35.024693548387084,,,,,0,0,0,0,0,0,67.48897499999997
1665077400,63.48,63.485,62.905,62.97,69.9644516129032,34.9822258064516,,,,,0,0,0,0,0,0,67.46437499999996
1665149400,61.69,61.77,60.43,60.53,69.9644516129032,34.9822258064516,,,,,0,0,0,0,0,0,67.42804999999997
1665163800,60.51,60.635,60.06,60.39,69.85612903225804,34.92806451612902,,,,,0,0,0,0,0,0,67.39317499999997
1665408600,60.385,60.485,58.78,59.08,69.85612903225804,34.92806451612902,,,,,0,0,0,0,0,0,67.34447499999996
1665423000,59.0725,59.82,59.065,59.385,69.74216129032256,34.87108064516128,,,,,0,0,0,0,0,0,67.29484999999995
1665495000,59.03,59.435,58.2,58.99,69.74216129032256,34.87108064516128,,,,,0,0,0,0,0,0,67.25689999999996
1665509400,58.995,59.18,58.03,58.475,69.63225806451611,34.816129032258054,,,,,0,0,0,0,0,0,67.21857499999996
1665581400,58.495,58.9025,58.18,58.62,69.63225806451611,34.816129032258054,,,,,0,0,0,0,0,0,67.18419999999996
1665595800,58.635,58.7875,58.26,58.28,69.51064516129028,34.75532258064514,,,,,0,0,0,0,0,0,67.14869999999996
1665667800,56.705,60.22,56.485,59.925,69.51064516129028,34.75532258064514,,,,,0,0,0,0,0,0,67.13057499999996
1665682200,59.94,60.4025,59.65,60.085,69.40664516129029,34.70332258064514,,,,,0,0,0,0,0,0,67.10347499999997
1665754200,60.585,60.71,58.57,58.795,69.40664516129029,34.70332258064514,,,,,0,0,0,0,0,0,67.06444999999997
1665768600,58.775,58.93,58.305,58.435,69.30035483870964,34.65017741935482,,,,,0,0,0,0,0,0,67.02169999999997
1666013400,59.8,60.48,59.67,60.095,69.30035483870964,34.65017741935482,,,,,0,0,0,0,0,0,66.99469999999997
1666027800,60.1,60.315,60.055,60.165,69.22322580645158,34.61161290322579,,,,,0,0,0,0,0,0,66.96512499999997
1666099800,61.715,61.94,59.99,60.765,69.22322580645158,34.61161290322579,,,,,0,0,0,0,0,0,66.93847499999997
1666114200,60.7275,61.045,59.92,60.7,69.15164516129029,34.575822580645145,,,,,0,0,0,0,0,0,66.90797499999996
1666186200,60.16,61.09,59.905,60.125,69.15164516129029,34.575822580645145,,,,,0,0,0,0,0,0,66.86654999999996
1666200600,60.105,60.5475,59.99,60.53,69.06061290322577,34.53030645161289,,,,,0,0,0,0,0,0,66.82732499999996
1666272600,60.515,61.84,60.515,60.82,69.06061290322577,34.53030645161289,,,,,0,0,0,0,0,0,66.78039999999996
1666287000,60.815,60.815,60.255,60.54,68.97822580645159,34.489112903225795,,,,,0,0,0,0,0,0,66.72954999999996
1666359000,60.36,61.685,60.195,61.605,68.97822580645159,34.489112903225795,,,,,0,0,0,0,0,0,66.68524999999995
1666373400,61.6,62.2975,61.58,62.185,68.91461290322577,34.45730645161289,,,,,0,0,0,0,0,0,66.64479999999996
1666618200,62.435,62.895,61.675,62.555,68.91461290322577,34.45730645161289,,,,,0,0,0,0,0,0,66.60857499999996
1666632600,62.535,63.26,62.49,63,68.86516129032256,34.43258064516128,,,,,0,0,0,0,0,0,66.57352499999996
1666704600,63.185,64.125,63.185,63.875,68.86516129032256,34.43258064516128,,,,,0,0,0,0,0,0,66.53737499999997
1666719000,63.875,64.275,63.785,64.245,68.80816129032256,34.40408064516128,,,,,0,0,0,0,0,0,66.50004999999996
1666791000,62.66,64.13,62.52,62.93,68.80816129032256,34.40408064516128,,,,,0,0,0,0,0,0,66.46407499999995
1666805400,62.94,63.26,62.725,62.815,68.72661290322577,34.363306451612885,,,,,0,0,0,0,0,0,66.42822499999996
1666877400,63.15,63.425,62.09,62.28,68.72661290322577,34.363306451612885,,,,,0,0,0,0,0,0,66.38949999999996
1666891800,62.295,62.32,61.95,62.13,68.63699999999997,34.318499999999986,,,,,0,0,0,0,0,0,66.35027499999995
1666963800,62.435,64.7,62.435,64.605,68.63699999999997,34.318499999999986,,,,,0,0,0,0,0,0,66.3206
1666978200,64.605,64.92,64.505,64.785,68.55477419354837,34.277387096774184,,,,,0,0,0,0,0,0,66.290475
1667223000,64.155,64.32,63.55,64.23,68.55477419354837,34.277387096774184,,,,,0,0,0,0,0,0,66.26140000000001
1667237400,64.225,64.29,63.815,63.95,68.46890322580643,34.234451612903214,,,,,0,0,0,0,0,0,66.23085
1667309400,64.73,64.845,63.125,63.31,68.46890322580643,34.234451612903214,,,,,0,0,0,0,0,0,66.198975
1667323800,63.305,63.655,63.15,63.395,68.37241935483868,34.18620967741934,,,,,0,0,0,0,0,0,66.17512500000001
1667395800,63.38,63.44,62.565,62.745,68.37241935483868,34.18620967741934,,,,,0,0,0,0,0,0,66.159075
1667410200,62.76,64.165,61.19,61.19,68.26958064516127,34.134790322580635,,,,,0,0,0,0,0,0,66.13730000000001
1667482200,60.37,60.465,59.465,59.9,68.26958064516127,34.134790322580635,,,,,0,0,0,0,0,0,66.12032500000001
1667496600,59.885,59.995,59.365,59.41,68.14219354838708,34.07109677419354,,,,,0,0,0,0,0,0,66.10405
1667568600,60.6,60.81,59.14,59.34,68.14219354838708,34.07109677419354,,,,,0,0,0,0,0,0,66.0846
1667583000,59.35,60.52,59.11,60.49,68.02209677419351,34.01104838709676,,,,,0,0,0,0,0,0,66.07185
1667831400,60.6,60.96,60.175,60.87,68.02209677419351,34.01104838709676,,,,,0,0,0,0,0,0,66.056675
1667845800,60.9,61.605,60.79,61.51,67.90245161290319,33.951225806451596,,,,,0,0,0,0,0,0,66.04232499999999
1667917800,62.01,62.835,61.725,62.09,67.90245161290319,33.951225806451596,,,,,0,0,0,0,0,0,66.0426
1667932200,62.095,62.47,61.185,62.09,67.77564516129029,33.88782258064514,,,,,0,0,0,0,0,0,66.0441625
1668004200,61.54,61.545,60.845,60.89,67.77564516129029,33.88782258064514,,,,,0,0,0,0,0,0,66.0352375
1668018600,60.865,60.865,60.395,60.47,67.6454516129032,33.8227258064516,,,,,0,0,0,0,0,0,66.02608749999999
1668090600,63.495,64.56,63.145,64.46,67.6454516129032,33.8227258064516,,,,,0,0,0,0,0,0,66.02928750000005
1668105000,64.475,65.515,64.375,65.43,67.55503225806451,33.77751612903226,,,,,0,0,0,0,0,0,66.03778750000005
1668177000,65.375,66.515,65.075,66.5,67.55503225806451,33.77751612903226,,,,,0,0,0,0,0,0,66.05048750000005
1668191400,66.5025,66.78,66.315,66.6,67.47335483870968,33.73667741935484,,,,,0,0,0,0,0,0,66.06626250000005
1668436200,66.025,66.735,65.685,66.715,67.47335483870968,33.73667741935484,,,,,0,0,0,0,0,0,66.08176250000004
1668450600,66.72,66.8225,65.94,66,67.37829032258065,33.68914516129033,,,,,0,0,0,0,0,0,66.08973750000004
1668522600,67.495,67.755,66.52,66.59,67.37829032258065,33.68914516129033,,,,,0,0,0,0,0,0,66.09258750000005
1668537000,66.61,67.085,66.14,66.78,67.29935483870968,33.64967741935484,,,,,0,0,0,0,0,0,66.09278750000004
1668609000,66.285,66.48,65.62,66.165,67.29935483870968,33.64967741935484,,,,,0,0,0,0,0,0,66.09121250000004
1668623400,66.185,66.205,65.75,65.88,67.22658064516129,33.613290322580646,,,,,0,0,0,0,0,0,66.08926250000005
1668695400,64.84,66.265,64.82,66.17,67.22658064516129,33.613290322580646,,,,,0,0,0,0,0,0,66.09541250000005
1668709800,66.175,66.265,65.51,65.99,67.1535806451613,33.57679032258065,,,,,0,0,0,0,0,0,66.10386250000005
1668781800,66.725,66.725,65.49,65.865,67.1535806451613,33.57679032258065,,,,,0,0,0,0,0,0,66.11196250000005
1668796200,65.865,66.275,65.615,66.065,67.08803225806452,33.54401612903226,,,,,0,0,0,0,0,0,66.12023750000004
1669041000,65.635,65.92,65.21,65.49,67.08803225806452,33.54401612903226,,,,,0,0,0,0,0,0,66.12801250000004
1669055400,65.5,65.635,65.315,65.335,67.03029032258065,33.51514516129033,,,,,0,0,0,0,0,0,66.13681250000005
1669127400,65.625,66.2,65.155,66.18,67.03029032258065,33.51514516129033,,,,,0,0,0,0,0,0,66.15273750000004
1669141800,66.18,66.63,66.155,66.59,66.98283870967742,33.49141935483871,,,,,0,0,0,0,0,0,66.16728750000004
1669213800,66.495,67.39,66.42,66.865,66.98283870967742,33.49141935483871,,,,,0,0,0,0,0,0,66.18303750000004
1669228200,66.905,67.365,66.855,67.19,66.93151612903227,33.46575806451614,,,,,0,0,0,0,0,0,66.19651250000005
1669386600,66.735,67,66.615,66.795,66.88945161290323,33.444725806451615,,,,,0,0,0,0,0,0,66.20646250000006
1669645800,66.045,66.47,65.605,65.73,66.88945161290323,33.444725806451615,,,,,0,0,0,0,0,0,66.20978750000005
1669660200,65.725,65.735,65.11,65.35,66.83661290322581,33.41830645161291,,,,,0,0,0,0,0,0,66.20591250000005
1669732200,65.31,65.465,64.47,64.505,66.83661290322581,33.41830645161291,,,,,0,0,0,0,0,0,66.19656250000006
1669746600,64.505,64.96,64.49,64.74,66.77074193548388,33.38537096774194,,,,,0,0,0,0,0,0,66.18946250000005
1669818600,64.725,65.2,64.635,65.01,66.77074193548388,33.38537096774194,,,,,0,0,0,0,0,0,66.18226250000005
1669833000,65.005,67.98,64.875,67.96,66.72629032258067,33.36314516129033,,,,,0,0,0,0,0,0,66.19213750000006
1669905000,68.045,68.395,67.24,67.84,66.72629032258067,33.36314516129033,,,,,0,0,0,0,0,0,66.20371250000005
1669919400,67.865,68.35,67.83,68.075,66.69064516129035,33.345322580645174,,,,,0,0,0,0,0,0,66.21776250000005
1669991400,66.86,67.435,66.68,67.185,66.69064516129035,33.345322580645174,,,,,0,0,0,0,0,0,66.23051250000006
1670005800,67.195,67.905,67.08,67.68,66.6657419354839,33.33287096774195,,,,,0,0,0,0,0,0,66.24596250000006
1670250600,67.16,67.53,66.5,66.59,66.6657419354839,33.33287096774195,,,,,0,0,0,0,0,0,66.25668750000006
1670265000,66.6125,66.695,66.125,66.555,66.62664516129036,33.31332258064518,,,,,0,0,0,0,0,0,66.26688750000005
1670337000,66.535,66.585,65.12,65.1275,66.62664516129036,33.31332258064518,,,,,0,0,0,0,0,0,66.26730000000005
1670351400,65.135,65.285,64.71,65.135,66.59580645161293,33.297903225806465,,,,,0,0,0,0,0,0,66.26355000000005
1670423400,64.835,65.285,64.345,64.965,66.59580645161293,33.297903225806465,,,,,0,0,0,0,0,0,66.25752500000006
1670437800,64.945,64.965,64.61,64.805,66.55616129032262,33.27808064516131,,,,,0,0,0,0,0,0,66.24790000000006
1670509800,65.1925,65.93,64.77,65.87,66.55616129032262,33.27808064516131,,,,,0,0,0,0,0,0,66.24952500000006
1670524200,65.9,66.035,65.435,65.855,66.50503225806455,33.25251612903227,,,,,0,0,0,0,0,0,66.24312500000005
1670596200,65.6,66.37,65.225,66.0225,66.50503225806455,33.25251612903227,,,,,0,0,0,0,0,0,66.23571250000005
1670610600,66,66.135,65.415,65.45,66.47112903225809,33.235564516129045,,,,,0,0,0,0,0,0,66.22128750000006
1670855400,65.61,66.275,65.545,66.08,66.47112903225809,33.235564516129045,,,,,0,0,0,0,0,0,66.20863750000005
1670869800,66.095,66.88,66.07,66.87,66.43951612903228,33.21975806451614,,,,,0,0,0,0,0,0,66.19676250000006
1670941800,69.375,69.665,66.995,67.555,66.43951612903228,33.21975806451614,,,,,0,0,0,0,0,0,66.18668750000005
1670956200,67.59,67.87,67.14,67.67,66.41219354838712,33.20609677419356,,,,,0,0,0,0,0,0,66.18293750000005
1671028200,67.58,68.385,67.565,68.1025,66.41219354838712,33.20609677419356,,,,,0,0,0,0,0,0,66.18030000000005
1671042600,68.125,68.3925,66.33,67.095,66.36490322580649,33.18245161290324,,,,,0,0,0,0,0,0,66.17487500000006
1671114600,66.025,66.24,64.3875,64.49,66.36490322580649,33.18245161290324,,,,,0,0,0,0,0,0,66.15647500000006
1671129000,64.4725,64.91,64.35,64.6,66.32451612903228,33.16225806451614,,,,,0,0,0,0,0,0,66.14307500000005
1671201000,64.3,64.745,63.425,63.44,66.32451612903228,33.16225806451614,,,,,0,0,0,0,0,0,66.12500000000006
1671215400,63.435,64.165,63.415,63.74,66.28229032258066,33.14114516129033,,,,,0,0,0,0,0,0,66.09945000000005
1671460200,63.56,63.655,62.5275,62.755,66.28229032258066,33.14114516129033,,,,,0,0,0,0,0,0,66.06362500000006
1671474600,62.735,62.785,62.2975,62.735,66.25096774193551,33.125483870967756,,,,,0,0,0,0,0,0,66.02362500000005
1671546600,62.34,63.1,62.085,62.89,66.25096774193551,33.125483870967756,,,,,0,0,0,0,0,0,65.98305000000006
1671561000,62.905,63.05,62.695,62.81,66.21361290322584,33.10680645161292,,,,,0,0,0,0,0,0,65.93835000000007
1671633000,63.125,64.095,62.94,63.81,66.21361290322584,33.10680645161292,,,,,0,0,0,0,0,0,65.89682500000006
1671647400,63.81,64.14,63.675,63.85,66.19693548387099,33.098467741935494,,,,,0,0,0,0,0,0,65.85710000000006
1671719400,63.025,63.11,61.245,61.29,66.19693548387099,33.098467741935494,,,,,0,0,0,0,0,0,65.80385000000007
1671733800,61.29,62.315,61.18,62.24,66.17429032258066,33.08714516129033,,,,,0,0,0,0,0,0,65.75617500000007
1671805800,61.79,62.35,61.34,62.08,66.17429032258066,33.08714516129033,,,,,0,0,0,0,0,0,65.70930000000007
1671820200,62.11,62.32,61.9075,62.295,66.13796774193551,33.068983870967756,,,,,0,0,0,0,0,0,65.65402500000008
1672151400,62.14,62.175,61.355,61.785,66.13796774193551,33.068983870967756,,,,,0,0,0,0,0,0,65.59617500000007
1672165800,61.765,61.935,61.575,61.71,66.1017096774194,33.0508548387097,,,,,0,0,0,0,0,0,65.53752500000007
1672237800,61.58,62.12,60.82,61.2,66.1017096774194,33.0508548387097,,,,,0,0,0,0,0,0,65.47515000000007
1672252200,61.17,61.17,60.645,60.7,66.04645161290325,33.02322580645163,,,,,0,0,0,0,0,0,65.41180000000007
1672324200,61.34,62.48,61.31,62.3,66.04645161290325,33.02322580645163,,,,,0,0,0,0,0,0,65.35570000000007
1672338600,62.31,62.515,62.24,62.295,66.02190322580648,33.01095161290324,,,,,0,0,0,0,0,0,65.30310000000007
1672410600,61.61,61.9,61.275,61.56,66.02190322580648,33.01095161290324,,,,,0,0,0,0,0,0,65.24652500000006
1672425000,61.56,62.25,61.4275,62.22,66.00148387096776,33.00074193548388,,,,,0,0,0,0,0,0,65.19747500000007
1672756200,62.87,63.3,61.215,61.46,66.00148387096776,33.00074193548388,,,,,0,0,0,0,0,0,65.14400000000006
1672770600,61.48,61.77,61.2325,61.625,65.97632258064519,32.988161290322594,,,,,0,0,0,0,0,0,65.08320000000006
1672842600,61.95,62.17,61.125,61.9875,65.97632258064519,32.988161290322594,,,,,0,0,0,0,0,0,65.02248750000007
1672857000,61.995,62.145,61.225,61.79,65.94248387096776,32.97124193548388,,,,,0,0,0,0,0,0,64.95988750000006
1672929000,61.445,61.5,60.63,60.965,65.94248387096776,32.97124193548388,,,,,0,0,0,0,0,0,64.89558750000006
1672943400,60.985,61.12,60.49,60.58,65.90732258064517,32.953661290322586,,,,,0,0,0,0,0,0,64.82378750000007
1673015400,61.155,61.92,60.415,61.89,65.90732258064517,32.953661290322586,,,,,0,0,0,0,0,0,64.75681250000007
1673029800,61.895,62.6425,61.895,62.355,65.87864516129034,32.93932258064517,,,,,0,0,0,0,0,0,64.69017500000007
1673274600,62.9775,64.235,62.92,64.0725,65.87864516129034,32.93932258064517,,,,,0,0,0,0,0,0,64.63163750000007
1673289000,64.065,64.065,62.9275,63.075,65.84429032258066,32.92214516129033,,,,,0,0,0,0,0,0,64.56911250000006
1673361000,62.885,63.565,62.605,63.125,65.84429032258066,32.92214516129033,,,,,0,0,0,0,0,0,64.50683750000006
1673375400,63.085,63.4725,63.085,63.47,65.79751612903227,32.89875806451614,,,,,0,0,0,0,0,0,64.44933750000007
1673447400,63.68,64.325,63.49,64.2275,65.79751612903227,32.89875806451614,,,,,0,0,0,0,0,0,64.39520000000007
1673461800,64.2275,64.5775,64.055,64.565,65.76109677419356,32.88054838709678,,,,,0,0,0,0,0,0,64.34045000000006
1673533800,64.645,65.29,63.91,64.825,65.76109677419356,32.88054838709678,,,,,0,0,0,0,0,0,64.28735000000006
1673548200,64.835,65.35,64.68,65.065,65.72912903225807,32.864564516129036,,,,,0,0,0,0,0,0,64.24222500000006
1673620200,64.445,64.92,64.295,64.815,65.72912903225807,32.864564516129036,,,,,0,0,0,0,0,0,64.19605000000006
1673634600,64.815,65.3325,64.815,65.25,65.68741935483872,32.84370967741936,,,,,0,0,0,0,0,0,64.16110000000006
1673965800,65.155,65.925,65.075,65.54,65.68741935483872,32.84370967741936,,,,,0,0,0,0,0,0,64.12875000000007
1673980200,65.53,65.705,65.405,65.54,65.65867741935485,32.82933870967742,,,,,0,0,0,0,0,0,64.09582500000006
1674052200,65.88,66.26,64.855,65.005,65.65867741935485,32.82933870967742,,,,,0,0,0,0,0,0,64.06190000000007
1674066600,64.995,65.16,64.6575,64.705,65.62445161290324,32.81222580645162,,,,,0,0,0,0,0,0,64.02705000000006
1674138600,64.19,64.485,63.71,63.98,65.62445161290324,32.81222580645162,,,,,0,0,0,0,0,0,63.987725000000054
1674153000,64.0125,64.5325,63.9025,63.94,65.5799677419355,32.78998387096775,,,,,0,0,0,0,0,0,63.94545000000006
1674225000,64.26,65.01,64.035,64.84,65.5799677419355,32.78998387096775,,,,,0,0,0,0,0,0,63.904475000000055
1674239400,64.84,65.715,64.84,65.67,65.5518064516129,32.77590322580645,,,,,0,0,0,0,0,0,63.878425000000064
1674484200,65.935,67.5275,65.82,67.4175,65.5518064516129,32.77590322580645,,,,,0,0,0,0,0,0,63.86588750000006
1674498600,67.425,67.55,66.82,67.1825,65.5453548387097,32.77267741935485,,,,,0,0,0,0,0,0,63.85515000000006
1674570600,66.785,67.365,66.695,67.195,65.5453548387097,32.77267741935485,,,,,0,0,0,0,0,0,63.84605000000007
1674585000,67.17,67.33,66.83,67.135,65.55561290322582,32.77780645161291,,,,,0,0,0,0,0,0,63.842250000000064
1674657000,65.98,66.6675,65.395,66.665,65.55561290322582,32.77780645161291,,,,,0,0,0,0,0,0,63.834150000000065
1674671400,66.675,67.165,66.56,66.9825,65.58370967741936,32.79185483870968,,,,,0,0,0,0,0,0,63.82958750000007
1674743400,67.7,68,66.97,67.385,65.58370967741936,32.79185483870968,,,,,0,0,0,0,0,0,63.82841250000007
1674757800,67.405,68.095,67.4,68.06,65.6161612903226,32.8080806451613,,,,,0,0,0,0,0,0,63.83646250000006
1674829800,67.67,68.54,67.6,68.42,65.6161612903226,32.8080806451613,,,,,0,0,0,0,0,0,63.84193750000006
1674844200,68.44,68.83,68.31,68.335,65.64187096774195,32.820935483870976,,,,,0,0,0,0,0,0,63.85036250000005
1675089000,67.58,67.86,67.1,67.35,65.64187096774195,32.820935483870976,,,,,0,0,0,0,0,0,63.85496250000006
1675103400,67.32,67.34,66.9875,67.045,65.67606451612905,32.83803225806452,,,,,0,0,0,0,0,0,63.86101250000006
1675175400,67.045,67.64,67,67.535,65.67606451612905,32.83803225806452,,,,,0,0,0,0,0,0,63.86861250000006
1675189800,67.555,68.01,67.485,67.995,65.71264516129034,32.85632258064517,,,,,0,0,0,0,0,0,63.876362500000056
1675261800,67.945,68.155,67.695,68,65.71264516129034,32.85632258064517,,,,,0,0,0,0,0,0,63.881200000000064
1675276200,68.04,70.125,67.615,69.58,65.7503870967742,32.8751935483871,,,,,0,0,0,0,0,0,63.89410000000005
1675348200,70.75,71.455,70.445,71.38,65.7503870967742,32.8751935483871,,,,,0,0,0,0,0,0,63.91465000000006
1675362600,71.395,71.875,70.715,71.49,65.80212903225808,32.90106451612904,,,,,0,0,0,0,0,0,63.92922500000005
1675434600,70.175,72.045,70.145,71.115,65.80212903225808,32.90106451612904,,,,,0,0,0,0,0,0,63.941750000000056
1675449000,71.06,71.215,70.66,70.8825,65.84390322580647,32.921951612903236,,,,,0,0,0,0,0,0,63.948112500000065
1675693800,70.16,70.65,69.815,70.0575,65.84390322580647,32.921951612903236,,,,,0,0,0,0,0,0,63.94985000000006
1675708200,70.07,70.31,69.765,70.045,65.86516129032259,32.932580645161295,,,,,0,0,0,0,0,0,63.96422500000006
1675780200,70.14,71.865,70.14,70.725,65.86516129032259,32.932580645161295,,,,,0,0,0,0,0,0,63.98776250000006
1675794600,70.695,72.0325,70.15,71.77,65.90061290322582,32.95030645161291,,,,,0,0,0,0,0,0,64.01508750000006
1675866600,71.835,72.295,70.985,71.175,65.90061290322582,32.95030645161291,,,,,0,0,0,0,0,0,64.03963750000007
1675881000,71.095,71.285,70.765,70.905,65.94329032258065,32.971645161290326,,,,,0,0,0,0,0,0,64.06718750000006
1675953000,71.995,72.115,71.135,71.23,65.94329032258065,32.971645161290326,,,,,0,0,0,0,0,0,64.09986250000006
1675967400,71.235,71.385,70.24,70.555,65.98261290322581,32.99130645161291,,,,,0,0,0,0,0,0,64.13401250000007
1676039400,69.99,70.43,69.53,70.06,65.98261290322581,32.99130645161291,,,,,0,0,0,0,0,0,64.16258750000006
1676053800,70.035,70.2675,69.73,70.1775,66.0253870967742,33.0126935483871,,,,,0,0,0,0,0,0,64.19195000000006
1676298600,70.505,71.555,70.42,71.5,66.0253870967742,33.0126935483871,,,,,0,0,0,0,0,0,64.22582500000007
1676313000,71.51,71.56,71.075,71.405,66.07506451612905,33.03753225806452,,,,,0,0,0,0,0,0,64.26255000000006
1676385000,71.015,72.11,70.63,71.635,66.07506451612905,33.03753225806452,,,,,0,0,0,0,0,0,64.29890000000006
1676399400,71.655,71.955,71.425,71.72,66.12154838709678,33.06077419354839,,,,,0,0,0,0,0,0,64.33347500000008
1676471400,71.23,71.77,71.145,71.65,66.12154838709678,33.06077419354839,,,,,0,0,0,0,0,0,64.37502500000006
1676485800,71.67,72.045,71.595,72.045,66.16661290322581,33.083306451612906,,,,,0,0,0,0,0,0,64.42187500000007
1676557800,71,71.8,70.9,71.54,66.16661290322581,33.083306451612906,,,,,0,0,0,0,0,0,64.46612500000006
1676572200,71.575,71.765,70.755,70.79,66.19493548387096,33.09746774193548,,,,,0,0,0,0,0,0,64.51240000000007
1676644200,70.155,70.37,69.305,69.38,66.19493548387096,33.09746774193548,,,,,0,0,0,0,0,0,64.54978750000006
