time,open,high,low,close,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1655067600,104.19,105.285,104.19,105.078,25,1.1032013524725472,,102.32812458476064,103.95737411764694,105.58662365053323,104.90665108837835,101.91114589115627,0,0,0,0,30.264836185537273,24.191407112158725,70.98522267237216,,1.0692879252738179,,,,,,0.05148066951228403,0.5240339924481171,-0.003657500000000001,-0.0029260000000000006,-0.0021945000000000003,-0.0014630000000000003,-0.0007315000000000002,-0.003657500000000001,0,1.1514197933062942,0.25652480562414737,,
1655161200,105.19,105.652,104.622,105.518,25,1.1032013524725472,,102.4615115669496,104.07956470588226,105.69761784481493,105.14511640508051,101.91114589115627,0,0,0,0,,,,,1.0729455556207947,,,,,,0.055715806173976645,0.5227218328375565,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9702919469025576,-0.04978839759602213,,0.1
1655247600,105.348,105.788,104.66,105.158,30,1.1030975746050635,,102.57405937682005,104.17232,105.77058062317995,105.14511640508051,101.91114589115627,0,0,0,0,,,,,1.06850911371738,,,,,,0.05897036670509115,0.5367204863322438,-0.008631999999999997,-0.006905599999999998,-0.005179199999999998,-0.003452799999999999,-0.0017263999999999995,-0.008631999999999997,0,0.9645451190868468,-0.05899547187052136,,0.1
1655334000,104.898,105.493,103.418,103.631,10,1.1030975746050635,,102.5996010829246,104.15089882352939,105.70219656413418,104.37527982460624,101.91114589115627,0,0,0,0,,,,,1.0523195138425308,,,,,,0.060169208147474285,0.5984927213647534,-0.011494,-0.0091952,-0.0068964000000000004,-0.0045976,-0.0022988,-0.011494,0,0.9826531003761387,-0.028736673169538925,,0.1
1655420400,103.881,105.085,103.833,104.7,10,1.097406871213456,,102.6819217948063,104.20777647058816,105.73363114637002,104.37527982460624,101.91114589115627,0,0,0,0,,,,,1.0624540452699645,,,,,,0.06257384148308565,0.48994683720551363,-0.0074595,-0.0059676,-0.0044757,-0.0029838,-0.0014919,-0.0074595,0,0.8941844204877226,-0.17451716035795992,,0.1
1655766000,104.442,104.536,103.938,104.435,15,1.097406871213456,,102.74570041372455,104.2381552941176,105.73061017451066,104.37527982460624,101.91114589115627,0,0,0,0,37.242533636264305,28.486239480542963,67.93491230803414,,1.0590636048251796,,,,,,0.06359523952019086,0.5006370067577339,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9104194878537567,-0.14649170528613994,,0.1
1655852400,104.431,104.947,103.858,104.197,10,1.0913303064955415,,102.79179174314228,104.24083294117648,105.68987413921067,104.37527982460624,101.91114589115627,0,0,0,0,,,,,1.0559489934033828,,,,,,0.0629326788504343,0.5605104147924006,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.914272003314862,-0.13995066898071584,,0.1
1655938800,104.212,104.769,104.06,104.431,10,1.0913303064955415,,102.84734930579395,104.25676470588229,105.66618010597062,104.37527982460624,101.91114589115627,0,0,0,0,,,,,1.0575959985578849,,,,,,0.06126240360530111,0.5178042271625913,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.8868163175366757,-0.18441321144191591,,0.1
1656025200,104.378,104.513,103.954,104.185,30,1.090375288002548,,102.8847302568256,104.25740941176473,105.63008856670385,104.37527982460624,102.27540268879066,0,0,0,0,,,,,1.0544615643995552,,,,,,0.058621833430838155,0.529451700221931,0.0006869999999999994,0.0005495999999999995,0.0004121999999999996,0.00027479999999999974,0.00013739999999999987,0,0.0006869999999999994,0.9354883929077675,-0.10509015482766473,,0.1
1656277200,104.121,104.212,103.673,103.939,10,1.090375288002548,,102.90516358496876,104.21311294117638,105.52106229738399,104.25137906240346,102.27540268879066,0,0,0,0,38.69882864061393,35.402066154138495,70.4641836074068,,1.05137033100665,,,,,,0.05617343590073398,0.5327147520650211,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.934647171810485,-0.10637050635378587,,0.1
1656370800,103.971,104.606,103.77,104.506,10,1.0928367056010644,,102.9550125668004,104.2211199999999,105.4872274331994,104.25137906240346,102.27540268879066,0,0,0,0,,,,,1.0564591258088252,,,,,,0.05676480903877601,0.5500376109834035,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9226553310037732,-0.12572513516062775,,0.1
1656457200,104.463,105.149,104.356,105.106,15,1.0928367056010644,,103.03179497713572,104.28426823529402,105.53674149345233,104.79683428106347,102.27540268879066,0,0,0,0,,,,,1.0618528781736702,,,,,,0.056678928025019726,0.5316652356404524,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9055161369934753,-0.15343163970348211,,0.1
1656543600,105.056,105.541,104.645,104.685,10,1.093776836879501,,103.08326260636251,104.31175058823518,105.54023857010786,104.79683428106347,102.27540268879066,0,0,0,0,,,,,1.0569954515030573,,,,,,0.05638347755043083,0.5435022651061113,0.0009374999999999997,0.0007499999999999998,0.0005624999999999998,0.0003749999999999999,0.00018749999999999995,0,0.0009374999999999997,0.8960886979979068,-0.16857141807059808,,0.1
1656630000,104.775,105.635,104.742,105.138,25,1.093776836879501,,103.15704833225394,104.34280470588233,105.52856107951072,104.79683428106347,102.27540268879066,0,0,0,0,,,,,1.0609259378009959,,,,,,0.057094469607232634,0.5324113135510858,-0.005368000000000001,-0.004294400000000001,-0.003220800000000001,-0.0021472000000000006,-0.0010736000000000003,-0.005368000000000001,0,0.8537653074783144,-0.2364021078773104,,0.1
1656975600,105.135,106.792,105.051,106.535,30,1.1120269360505208,,103.27871603903883,104.47867999999995,105.67864396096108,106.11773653452909,102.27540268879066,0,0,0,0,45.1366942003967,40.359352159091635,74.68204822890105,,1.0742541111403006,,,,,,0.05947419997614922,0.6028153733336176,-0.005274000000000001,-0.004219200000000001,-0.003164400000000001,-0.0021096000000000005,-0.0010548000000000003,-0.005274000000000001,0,0.9068079763526185,-0.15027560285609004,,0.1
1657062000,106.493,107.264,106.358,107.096,25,1.1120269360505208,,103.41005177991954,104.66977882352943,105.92950586713931,106.68825023779605,102.27540268879066,0,0,0,0,,,,,1.0791341978734286,,,,,,0.06299886190098847,0.519007945181742,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,0.9057066007898426,-0.15198885533118636,,0.1
1657148400,107.066,107.235,106.714,107.13,25,1.1170761218777263,,103.54502986175432,104.87097176470586,106.1969136676574,106.73550159797975,102.27540268879066,0,0,0,0,,,,,1.078734709211676,,,,,,0.06690805878742068,0.5488386206511741,0.0038780000000000004,0.0031024000000000004,0.0023268000000000004,0.0015512000000000002,0.0007756000000000001,0,0.0038780000000000004,0.9243119810537695,-0.12177958829363296,,0.1
1657234800,107.044,107.786,106.805,107.007,45,1.1170761218777263,,103.68305411926704,105.07199999999999,106.46094588073294,106.75270955202679,103.36092374696746,0,0,0,0,,,,,1.0767605733925179,,,,,,0.06980826558509112,0.6044829635437922,-0.005507499999999997,-0.004405999999999998,-0.0033044999999999984,-0.002202999999999999,-0.0011014999999999994,-0.005507499999999997,0,0.9742828042312796,-0.04137894804620461,,0.1
1657486800,106.895,108.268,106.895,108.021,25,1.125120604398894,,103.86262435516042,105.36673411764701,106.8708438801336,107.89141663512316,103.36092374696746,0,0,0,0,60.41137357395405,48.08229880498822,76.70611520930396,,1.086178022664532,,,,,,0.07328328622664282,0.608895014840054,0.0004835000000000017,0.0003868000000000014,0.00029010000000000103,0.0001934000000000007,0.00009670000000000034,0,0.0004835000000000017,0.939772893518811,-0.0966948099366035,,0.1
1657580400,108.183,108.562,107.843,108.072,35,1.125120604398894,,104.06718911728326,105.6802658823529,107.29334264742253,107.98644509743644,103.36092374696746,0,0,0,0,,,,,1.0858435000140028,,,,,,0.07740443601392077,0.5760200871896588,0.0026850000000000003,0.002148,0.001611,0.001074,0.000537,0,0.0026850000000000003,0.9054280736753982,-0.151326333166405,,0.1
1657666800,108.185,108.583,107.477,107.957,15,1.1231923261718004,,104.24876770241912,105.94784000000007,107.64691229758103,107.98644509743644,103.36092374696746,0,0,0,0,,,,,1.0838719226245082,,,,,,0.08068243384585094,0.6305800248079159,-0.0026955,-0.0021564,-0.0016173000000000001,-0.0010782,-0.0005391,-0.0026955,0,0.8780229190704723,-0.19501494508654024,,0.1
1657753200,108.139,109.294,108.139,108.544,25,1.1231923261718004,,104.47140859013314,106.28063294117655,108.08985729221996,108.27609099499219,103.36092374696746,0,0,0,0,,,,,1.0888801587984762,,,,,,0.08277186922559054,0.6368500606730663,-0.014836,-0.011868799999999999,-0.008901599999999999,-0.005934399999999999,-0.0029671999999999997,-0.014836,0,0.9122320679253278,-0.1403194898614477,,0.1
1657839600,108.669,108.712,107.912,108.063,25,1.1230340259276357,,104.6678076604554,106.55362352941182,108.43943939836825,108.27609099499219,105.15428633646978,0,0,0,0,,,,,1.0832111874327643,,,,,,0.08335429630549562,0.6192553525142226,-0.0014234999999999975,-0.001138799999999998,-0.0008540999999999985,-0.000569399999999999,-0.0002846999999999995,-0.0014234999999999975,0,0.9322231573177239,-0.10827093594086266,,0.1
1658091600,107.983,108.036,106.892,107.366,15,1.1230340259276357,,104.807704784045,106.72655529411765,108.64540580419029,107.79671456418984,105.15428633646978,0,0,0,0,58.1870766480705,54.57838147414041,69.18692212305973,,1.075444891602354,,,,,,0.08288432236130672,0.6550899405712519,0.005,0.004,0.003,0.002,0.001,0,0.005,0.9477176672462332,-0.08320754954951194,,0.1
1658185200,107.494,107.627,106.404,106.682,10,1.107503312488253,,104.93797335378919,106.8817317647059,108.82549017562262,107.08626776269648,105.15428633646978,0,0,0,0,,,,,1.0678644403171114,,,,,,0.08161344620767719,0.6397789154728976,-0.0015339999999999972,-0.0012271999999999977,-0.0009203999999999983,-0.0006135999999999989,-0.00030679999999999943,-0.0015339999999999972,0,1.0054362169900861,0.00865383501364827,,0.1
1658271600,106.674,107.255,106.386,107.076,10,1.107503312488253,,105.08149647244225,107.05692705882363,109.03235764520501,107.01246292250387,105.15428633646978,0,0,0,0,,,,,1.0710648734336519,,,,,,0.07945442488898014,0.6120910109934431,-0.0007644999999999972,-0.0006115999999999977,-0.0004586999999999983,-0.00030579999999999887,-0.00015289999999999943,-0.0007644999999999972,0,1.0642028638506953,0.10208875402301834,,
1658358000,107.085,107.323,106.415,106.91,15,1.1086598443023745,,105.21067474806019,107.21083529411769,109.21099584017519,107.01246292250387,105.15428633646978,0,0,0,0,,,,,1.0686774242623684,,,,,,0.07700212835303222,0.6265947848515631,0.005,0.004,0.003,0.002,0.001,0,0.005,1.061248490992159,0.09742256083134608,,0.1
1658444400,106.586,107.359,106.112,106.73,10,1.1086598443023745,,105.33306853010302,107.35385882352955,109.37464911695608,107.01246292250387,105.15428633646978,0,0,0,0,,,,,1.0661331001262178,,,,,,0.07446801085327648,0.6344031685937471,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.0539033112043554,0.08558628184645856,,0.1
1658696400,106.545,106.883,106.187,106.483,10,1.103109832742322,,105.43373686341187,107.46813176470597,109.50252666600008,106.84115620186874,105.15428633646978,0,0,0,0,41.21148616688661,53.26997879630371,64.93412849599397,,1.0629662429944617,,,,,,0.07076602288127454,0.5814664953623473,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.0352764199042492,0.055861366740464054,,0.1
1658790000,106.452,107.283,106.201,107.189,15,1.103109832742322,,105.60650816098911,107.67121882352947,109.73592948606984,106.81327021511208,105.15428633646978,0,0,0,0,,,,,1.0692500561034188,,,,,,0.06877157554851077,0.6117534187564497,-0.0026205000000000013,-0.002096400000000001,-0.0015723000000000007,-0.0010482000000000004,-0.0005241000000000002,-0.0026205000000000013,0,0.9922276370964915,-0.012291656964843006,,0.1
1658876400,107.13,107.426,106.264,106.452,-10,1.1016721519725199,,105.72123359864626,107.80005882352938,109.8788840484125,106.81327021511208,105.15428633646978,0,0,0,0,,,,,1.0612060247469783,,,,,,0.06673745171202872,0.589369718443048,-0.0097965,-0.007837199999999999,-0.005877899999999999,-0.0039185999999999995,-0.0019592999999999998,-0.0097965,0,0.972002436517689,-0.04424298564946591,,0.1
1658962800,106.37,106.975,106.059,106.351,-10,1.1016721519725199,,105.81246674474858,107.90157176470596,109.99067678466335,106.71073887770909,105.15428633646978,0,0,0,0,,,,,1.0595327192428126,,,,,,0.06554720584427165,0.5649719137269924,0.004059000000000002,0.0032472000000000013,0.0024354000000000008,0.0016236000000000007,0.0008118000000000003,0,0.004059000000000002,1.0488555208910002,0.07724990054673687,,0.1
1659049200,106.208,106.661,105.542,105.903,-5,1.0948974999664858,,105.84564278457036,107.93012705882352,107.93012705882352,106.38190318119216,105.15428633646978,0,0,0,0,,,,,1.0544329444738227,,,,,,0.06317121599286746,0.5594013168756773,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.089927052343355,0.14226744628090102,,
1659301200,105.828,106.025,105.241,105.45,-25,1.0948974999664858,,105.85470872708616,107.93552470588233,107.93552470588233,105.77549012549085,105.15428633646978,0,0,0,0,24.02988129370168,41.14281470288625,66.83989551155763,,1.0492884887087266,,,,,,0.060401368056632876,0.5461440572638762,0.003674,0.0029392000000000003,0.0022044000000000005,0.0014696000000000002,0.0007348000000000001,0,0.003674,1.070115453863227,0.11089139267042498,,
1659394800,105.364,106.352,105.049,106.241,-10,1.097218879620223,,105.88888098837838,107.95504235294125,110.02120371750412,105.80958798800745,105.15428633646978,0,0,0,0,,,,,1.0565031251082666,,,,,,0.05902565733978293,0.6050822202257724,0.0020225000000000017,0.0016180000000000014,0.001213500000000001,0.0008090000000000007,0.00040450000000000035,0,0.0020225000000000017,1.0702234803735835,0.1110704738516576,,
1659481200,106.434,106.819,105.974,106.506,-5,1.097218879620223,,105.94278835772086,108.0039011764706,110.06501399522035,106.00195299732115,105.15428633646978,0,0,0,0,,,,,1.0584623650708833,,,,,,0.05838224620784316,0.5602046773764247,-0.008042500000000001,-0.006434000000000001,-0.004825500000000001,-0.0032170000000000007,-0.0016085000000000003,-0.008042500000000001,0,1.0569345068373646,0.09001072720380654,,0.1
1659567600,106.476,106.511,105.668,105.693,-10,1.0904709154771355,,105.91908968655223,107.93877647058812,107.93877647058812,106.00195299732115,105.15428633646978,0,0,0,0,,,,,1.049763367082929,,,,,,0.055598433490630095,0.5654183270626343,-0.011821500000000002,-0.009457200000000002,-0.007092900000000001,-0.004728600000000001,-0.0023643000000000006,-0.011821500000000002,0,1.0469525345401938,0.07420841413601192,,0.1
