time,open,high,low,close,Plot,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,BP Headwind,BP Mixed,BP Tailwind,Bear Call,Iron Condor,Exit LT,Exit Time,LT Fast Trackline,LT Slow Trackline,Trail Stop,Entry Headwind,Entry Mixed,Entry Tailwind,Exit LT Confirm,Exit Trail Stop,ST Alert (VST pending)
1691688600,190.3,191.17,189.89,190.7,,-15,10,-15,-30,189.94002446945393,192.06762352941138,192.06762352941138,192.10136892549252,194.06321669972152,0,0,0,0,185.99778288542078,194.05592941176482,202.11407593810887,194.07409175977043,191.09594795482937,0,0,0,0,192.83369437922573,195.80835294117628,195.80835294117628,192.10136892549252,194.06321669972152,0,0,0,0,191.22756615365998,197.09856470588238,197.09856470588238,193.1695957960862,185.5039329966793,0,0,0,0,1.5540420736585097,,,,,,,193.1695957960862,185.5039329966793,0,0,0,0,0,0,0,193.1695957960862,185.5039329966793,182.7994,0,0,0,0,0,0
1691760600,189.92,191.69,189.73,191.13,,-15,10,-15,-15,189.26145332333067,191.51559999999998,191.51559999999998,192.10136892549252,194.06321669972152,0,0,0,0,185.99778288542078,194.05592941176482,202.11407593810887,194.07409175977043,191.09594795482937,0,0,0,0,192.50121155440272,195.31025882352935,195.31025882352935,192.10136892549252,194.06321669972152,0,0,0,0,191.22756615365998,197.09856470588238,197.09856470588238,193.1695957960862,185.5039329966793,0,0,0,0,1.5540420736585097,,,,,,,193.1695957960862,185.5039329966793,0,0,0,0,0,0,0,193.1695957960862,185.5039329966793,182.7994,0,0,0,0,0,0
1691775000,191.12,191.28,190.6,191.03,,-20,15,-20,-20,188.73839942649505,191.07872941176467,191.07872941176467,192.10136892549252,194.06321669972152,0,0,0,0,185.99778288542078,194.05592941176482,202.11407593810887,194.07409175977043,191.09594795482937,0,0,0,0,192.19650429322365,194.7352235294118,194.7352235294118,192.10136892549252,194.06321669972152,0,0,0,0,191.19578607393785,196.66529411764733,196.66529411764733,193.1695957960862,185.5039329966793,0,0,0,0,1.5540420736585097,,,,,,,193.1695957960862,185.5039329966793,0,0,0,0,0,0,0,193.1695957960862,185.5039329966793,182.7994,0,0,0,0,0,0
1692019800,189.94,190.47,188.64,190.37,,-15,10,-15,-30,188.15155241990456,190.59577647058825,190.59577647058825,191.43395073007693,194.06321669972152,0,0,0,0,185.99778288542078,194.05592941176482,202.11407593810887,194.07409175977043,191.09594795482937,0,0,0,0,191.77719950918157,194.19338823529407,194.19338823529407,191.43395073007693,194.06321669972152,0,0,0,0,191.19578607393785,196.66529411764733,196.66529411764733,192.4075189373183,185.5039329966793,0,0,0,0,1.4770143747247388,,,,,,,192.4075189373183,185.5039329966793,0,0,0,0,0,0,0,192.4075189373183,185.5039329966793,182.7994,0,0,0,0,0,0
1692034200,190.39,190.7,190.1,190.7,,-20,-5,-35,-35,187.67410591664753,190.18874117647076,190.18874117647076,191.43395073007693,193.5508665204021,0,0,0,0,186.39386297390854,194.50042352941176,202.60698408491498,193.55603032601886,191.09594795482937,0,0,0,0,191.38498222002795,193.69578823529417,193.69578823529417,191.43395073007693,193.5508665204021,0,0,0,0,191.12067658384348,196.24108235294108,196.24108235294108,192.4075189373183,185.5039329966793,0,0,0,0,1.1381391661606441,,,,,,,192.4075189373183,185.5039329966793,0,0,0,0,0,0,0,192.4075189373183,185.5039329966793,182.7994,0,0,0,0,0,0
1692106200,189.52,189.64,188.09,188.515,,-15,10,-15,-30,186.67353987647164,189.38578823529434,189.38578823529434,190.43940255254964,193.5508665204021,0,0,0,0,186.39386297390854,194.50042352941176,202.60698408491498,193.55603032601886,191.09594795482937,0,0,0,0,190.7278806015213,193.0582705882353,193.0582705882353,190.43940255254964,193.5508665204021,0,0,0,0,191.12067658384348,196.24108235294108,196.24108235294108,191.5368403081979,185.5039329966793,0,0,0,0,1.0501344320707227,,,,,,,191.5368403081979,185.5039329966793,0,0,0,0,0,0,0,191.5368403081979,185.5039329966793,182.7994,0,0,0,0,0,0
1692120600,188.51,188.71,188.035,188.21,,-20,-5,-35,-60,185.88865952028434,188.75320000000028,188.75320000000028,189.4709134254127,192.47473319751623,0,0,0,0,186.39386297390854,194.50042352941176,202.60698408491498,192.4823853027318,191.09594795482937,0,0,0,0,190.03395088454263,192.4304705882352,192.4304705882352,189.4709134254127,192.47473319751623,0,0,0,0,190.82762809428715,195.8406823529412,195.8406823529412,190.5195660004695,185.5039329966793,0,0,0,0,0.24501791742613555,,,,,,,190.5195660004695,185.5039329966793,0,0,0,0,0,0,0,190.5195660004695,185.5039329966793,182.7994,0,0,0,0,0,0
1692192600,187.99,189.05,186.57,186.76,,-15,10,-15,-40,185.03179469372546,188.06658823529426,188.06658823529426,189.00665494334055,192.47473319751623,0,0,0,0,186.39386297390854,194.50042352941176,202.60698408491498,192.4823853027318,191.09594795482937,0,0,0,0,189.20450107996527,191.80010588235297,191.80010588235297,189.00665494334055,192.47473319751623,0,0,0,0,190.82762809428715,195.8406823529412,195.8406823529412,190.5195660004695,185.5039329966793,0,0,0,0,0.24501791742613555,,,,,,,190.5195660004695,185.5039329966793,0,0,0,0,0,0,0,190.5195660004695,185.5039329966793,182.7994,0,0,0,0,0,0
1692207000,186.76,187.26,185.81,185.83,,-20,-25,-35,-60,184.25853235261005,187.4092470588238,187.4092470588238,187.594615741962,191.92439511197938,0,0,0,0,186.35047732323062,194.2816941176472,194.2816941176472,191.9207863525367,191.09594795482937,0,0,0,0,188.26957163393018,191.08882352941174,191.08882352941174,187.594615741962,191.92439511197938,0,0,0,0,190.31300744594657,195.149694117647,195.149694117647,189.08835027591502,185.5039329966793,0,0,0,0,-0.26699771901375136,,,,,,,189.08835027591502,185.5039329966793,0,0,0,0,0,0,0,189.08835027591502,185.5039329966793,182.7994,0,0,0,0,0,0
1692279000,186.33,186.73,184.8,185.11,,-15,-10,-15,-40,183.5145725730451,186.75100000000012,186.75100000000012,186.74479622648764,191.92439511197938,0,0,0,0,186.35047732323062,194.2816941176472,194.2816941176472,191.9207863525367,191.09594795482937,0,0,0,0,187.3285823075024,190.39942352941185,190.39942352941185,186.74479622648764,191.92439511197938,0,0,0,0,190.31300744594657,195.149694117647,195.149694117647,188.56561097049251,185.5039329966793,0,0,0,0,-0.3198341296404059,,,,,,,188.56561097049251,185.5039329966793,0,0,0,0,0,0,0,188.56561097049251,185.5039329966793,182.7994,0,0,0,0,0,0
