time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1754659800,5.9890043681277305,6.171286532087978,5.9009555589261335,5.954181158324513,1,-8.581091401234653,4.151282052094878,0,0,0,0,0,0,4.5,0.13200388988723813,0.028854243763846155,-0.08151371901059878,-0.11036796277444494,-0.3304608497357127,,6.121287361238997,3345929,152709998,46.5121871293529,-8.581091401234653,-45,-65,40,60,80,,,,,,,,,,,5.929507436986871,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.929507436986871,6.318641967859779,-10,-10,-10,-1.0137521802803473,,,,,0,0,0,5.944184433103464,6.305665455901145,6.305665455901145,6.032923642869541,5.792462199218983,0,0,0,0,5.517113593460932,5.8115357743655665,5.8115357743655665,5.9355764423190065,6.0156868516022985,0,0,0,0,5.9302532846980665,6.155280494510104,6.155280494510104,5.929507436986871,6.318641967859779,0,0,0,0,1.051038528706611,,,,44.267468290132236,0.2932843247287275
1754674200,5.953273854528958,5.977794561933535,5.914411008619386,5.9758125472411185,1,-8.199494002194417,4.151282052094878,0,0,0,0,0,0,5.5,0.12710243727487455,0.03026740315903194,-0.07253370882565502,-0.10280111198468696,-0.27048796053983887,,6.121287361238997,1728731,154438729,47.601568095541275,-8.199494002194417,-45,-65,40,60,80,,,,,,,,,,,5.929507436986871,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.929507436986871,6.318641967859779,-15,-15,-5,-0.7030919985223607,,,,,0,0,0,5.894471343027704,6.258981481535823,6.258981481535823,6.032923642869541,5.792462199218983,0,0,0,0,5.506355065941,5.800859277608621,5.800859277608621,5.9355764423190065,6.0156868516022985,0,0,0,0,5.894963903136772,6.120431052424008,6.120431052424008,5.929507436986871,6.318641967859779,0,0,0,0,1.069894917957089,,,,,0.23677365786704543
1754919000,5.946976949701745,6.056595495758994,5.937504606087405,5.95797825448134,1,-8.199494002194417,4.151282052094878,0,0,0,0,0,0,5.5,0.12653018387463985,0.02936555201756988,-0.0660941719627246,-0.09545972398029448,-0.2555420581660917,,6.121287361238997,3430052,151008677,46.756057610827995,-8.199494002194417,-45,-65,40,60,80,,,,,,,,,,,5.929507436986871,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.929507436986871,6.318641967859779,-10,-10,-10,-0.492914982527365,,,,,0,1,0,5.894471343027704,6.258981481535823,6.258981481535823,6.032923642869541,5.792462199218983,0,0,0,0,5.4983998585303215,5.791950036409483,5.791950036409483,5.9355764423190065,6.0156868516022985,0,0,0,0,5.894963903136772,6.120431052424008,6.120431052424008,5.929507436986871,6.318641967859779,0,0,0,0,1.069894917957089,,7.156884129784174,7.342845176934676,42.63219695809559,0.2746750496784293
1754933400,5.955039670878636,5.968295904887715,5.913357400722022,5.91735659373152,1,-8.199494002194417,4.151282052094878,0,0,0,0,0,0,4.5,0.12141649246685794,0.025538807025250174,-0.06353621519873176,-0.08907502222398193,-0.25132173872932173,,6.121287361238997,1770107,149238570,44.80396398214101,-8.199494002194417,-45,-65,40,60,80,,,,,,,,,,,5.929507436986871,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.929507436986871,6.318641967859779,-15,-15,-10,-0.5405973943116182,,,,,0,0,0,5.894471343027704,6.258981481535823,6.258981481535823,6.032923642869541,5.792462199218983,0,0,0,0,5.482464693637747,5.7772742623743705,5.7772742623743705,5.9355764423190065,6.0156868516022985,0,0,0,0,5.857948422336698,6.0885919713858545,6.0885919713858545,5.929507436986871,6.318641967859779,0,0,0,0,1.069894917957089,,,,,0.2571693891822616
1755005400,5.914808799645652,5.914808799645652,5.791137831217992,5.810731132075471,1,-8.199494002194417,4.151282052094878,0,0,0,0,0,0,5,0.12175951175590578,0.015808983043616054,-0.06931379341946187,-0.08512277646307792,-0.25192177372564756,,6.121287361238997,2804968,146433602,40.0744329651939,-8.199494002194417,-45,-65,40,60,80,,,,,,,,,,,5.929507436986871,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.929507436986871,6.318641967859779,-10,-10,-15,-0.5543493231258958,,,,,0,0,0,5.894471343027704,6.258981481535823,6.258981481535823,6.032923642869541,5.792462199218983,0,0,0,0,5.456324989942968,5.754742928278365,5.754742928278365,5.933811809194115,6.0156868516022985,0,0,0,0,5.857948422336698,6.0885919713858545,6.0885919713858545,5.929507436986871,6.318641967859779,0,0,0,0,1.069894917957089,,,,39.54446246495815,0.2750719920334394
1755019800,5.810243183493,5.810243183493,5.775165319617928,5.805768098881695,1,-8.15263942961387,4.151282052094878,0,0,0,0,0,0,5,0.11560281894887989,0.00934110377632033,-0.0734463967426775,-0.08278750051899783,-0.2085604737098684,,6.121287361238997,1785880,144647722,39.863498286624115,-8.15263942961387,-45,-65,40,60,80,,,,,,,,,,,5.92584600244188,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.92584600244188,6.318641967859779,-15,-15,-15,-0.5640989943262242,,,,,0,0,0,5.830852286489704,6.204798165679096,6.204798165679096,6.032923642869541,5.792462199218983,0,0,0,0,5.431248212927245,5.73297239656093,5.73297239656093,5.877899742378341,6.0156868516022985,0,0,0,0,5.810104057009645,6.049720810688292,6.049720810688292,5.92584600244188,6.318641967859779,0,0,0,0,1.03711627174368,,,,,0.2547171532077456
1755091800,5.799533119346367,5.799533119346367,5.610005851375073,5.61131966503032,1,-8.167430159282059,4.151282052094878,0,0,0,0,0,0,7,0.12132849241729007,-0.006857000682082531,-0.09135875137160099,-0.08450175068951846,-0.32760441557356507,,6.070705134292842,4945992,139701730,32.61920636207124,-8.167430159282059,-45,-65,40,60,80,,,,,,,,,,,5.920861611763657,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.920861611763657,6.318641967859779,-15,-15,-15,-0.628940969084877,,,,,0,0,0,5.830852286489704,6.204798165679096,6.204798165679096,6.032923642869541,5.792462199218983,0,0,0,0,5.390803436114972,5.700046594664714,5.700046594664714,5.7214710041565455,6.0156868516022985,0,0,0,0,5.810104057009645,6.049720810688292,6.049720810688292,5.920861611763657,6.318641967859779,0,0,0,0,1.03711627174368,,,,34.312606972425755,0.2905542822280971
1755106200,5.610974729241877,5.612052187702732,5.541002441476375,5.584848918802807,1,-8.051502038436844,3.4474612374993154,0,0,0,0,0,0,7,0.11773715340365197,-0.017569118293444694,-0.10646314855632433,-0.08889403026287963,-0.2584223659340921,,5.9271843224963705,3134476,136567254,31.772717374448348,-8.051502038436844,-45,-65,40,60,80,,,,,,,,,,,5.729789341106383,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.729789341106383,6.318641967859779,-20,-35,-35,-0.6427168652572054,,,,,0,0,0,5.830852286489704,6.204798165679096,6.204798165679096,5.992155088233858,5.792462199218983,0,0,0,0,5.354020930522573,5.669326236945838,5.669326236945838,5.663223173607688,5.970845185154863,0,0,0,0,5.739332740091153,5.997190641719193,5.997190641719193,5.729789341106383,6.318641967859779,0,0,0,0,1.03711627174368,,,,,0.2557619551377144
1755178200,5.653920547537569,5.653920547537569,5.475547554755476,5.5347139451728244,1,-8.051502038436844,3.4474612374993154,0,0,0,0,0,0,6,0.12206828478782636,-0.025751330858603733,-0.1210831938361343,-0.09533186297753057,-0.32603560715765145,,5.9271843224963705,7207743,129359511,30.17550816922335,-8.051502038436844,-45,-65,40,60,80,,,,,,,,,,,5.729789341106383,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.729789341106383,6.318641967859779,-15,-15,-15,-0.7610563972049234,,,,,0,0,0,5.830852286489704,6.204798165679096,6.204798165679096,5.992155088233858,5.792462199218983,0,0,0,0,5.312338008405137,5.6352544668516025,5.6352544668516025,5.619884814348021,5.970845185154863,0,0,0,0,5.739332740091153,5.997190641719193,5.997190641719193,5.729789341106383,6.318641967859779,0,0,0,0,1.03711627174368,,,,33.898412945970534,0.2879353427516219
1755192600,5.5333730631704405,5.571810089020771,5.514526850399583,5.566897992687113,1,-11.336045595816893,0.9160617950291265,0,0,0,0,0,0,6,0.11744078149020938,-0.026606822740906838,-0.12859039140366413,-0.10198356866275729,-0.27051005864578825,,5.892546325752221,2888621,132248132,32.5206175167026,-11.336045595816893,-45,-65,40,60,80,,,,,,,,,,,5.689250870510981,6.318641967859779,0,0,0,0,1,0,0,0,0,0,5.689250870510981,6.318641967859779,-35,-35,-30,-0.24015334298043067,,,,,0,1,0,5.7453404631965554,6.137605312987224,6.137605312987224,5.845524732417532,5.792462199218983,0,0,0,0,5.280717703095695,5.607745024936392,5.607745024936392,5.619884814348021,5.822760543568926,0,0,0,0,5.676545162119035,5.95052716421038,5.95052716421038,5.689250870510981,6.318641967859779,0,0,0,0,0.992540267491391,,,,,0.25875846460348445
