time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1768910400,98.444,98.596,98.246,98.508,0,-8.469838101834124,-1.6504051783409812,0,0,0,0,0,0,8.5,0.18411419583461353,-0.09450726208237648,-0.11446467599894561,-0.01995741391656913,,,99.00592971328477,,,28.37097404669811,-8.469838101834124,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,10,-5,-10,-0.12384193995736398,0.16009555536008552,0.10760258298256832,-0.4,0,1.0528429517044007,-0.006069875141124337,-0.05130036385667694,0,0,0,0,0.176158060042636,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.99990545803139,100.66122350331143,0,0,0,0,98.90578481682266,99.1088705882352,99.1088705882352,98.701481894351,98.77233202182433,0,0,0,0,97.7651587914838,98.38847529411777,99.01179179675174,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.45133964597290493
1768924800,98.513,98.652,98.393,98.641,0,-8.469838101834124,-1.6504051783409812,0,0,0,0,0,0,8,0.18946318184642688,-0.08516190183235262,-0.1264097912070099,-0.04124788937465729,,,99.00592971328477,,,35.69489331815265,-8.469838101834124,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,10,10,-10,-0.30508577064335834,0.00034288474419367007,0.10760258298256832,-0.4,-0.013048531387683245,1.0504339077657336,-0.18124383068599437,-0.2295520691383386,0,1,0,0,-0.17848219422960132,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.99990545803139,100.66122350331143,0,0,0,0,98.86089034216484,99.07153411764706,99.07153411764706,98.6649291989392,98.77233202182433,0,0,0,0,97.7651587914838,98.38847529411777,99.01179179675174,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.4514646792201801
1768939200,98.645,98.655,98.54,98.559,0,-8.595959998676468,-1.7513026958148559,0,0,0,0,0,0,7.5,0.1841443831431103,-0.07969708275907302,-0.14086924282349855,-0.06117216006442554,,,99.00592971328477,,,33.425649050829776,-8.595959998676468,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,5,-10,-10,-0.7954407747847284,-0.4259202276849517,0.029005888660464666,-0.4,-0.013048531387683245,0.9659041888985284,-0.49035500414137007,-0.7348300760184577,0,0,0,0,-0.7368718571374623,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.89834078245772,100.66122350331143,0,0,0,0,98.80511286056672,99.02495764705884,99.02495764705884,98.6649291989392,98.77233202182433,0,0,0,0,97.75595351404372,98.37697176470593,98.37697176470593,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.449555165435641
1768953600,98.605,98.639,98.454,98.581,0,-8.595959998676468,-1.7513026958148559,0,0,0,0,0,0,7.5,0.1842054986328883,-0.070132303753102,-0.14883753975580305,-0.07870523600270105,,,99.00592971328477,,,34.62644923214728,-8.595959998676468,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,10,10,-10,-1.0432177654790027,-0.6987074930520794,0.048343147767441114,-0.4,-0.013048531387683245,0.9710964725666491,-0.24777699069427428,-0.9519323956896272,0,0,0,0,-0.9543019236586814,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.89834078245772,100.66122350331143,0,0,0,0,98.75529997256196,98.98403999999998,98.98403999999998,98.6649291989392,98.77233202182433,0,0,0,0,97.75595351404372,98.37697176470593,98.37697176470593,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,49.70857364503797,0.4898169807677007
1768968000,98.582,98.631,98.524,98.569,0,-8.62100340422666,-1.7713374202550087,0,0,0,0,0,0,7.5,0.1786908201591105,-0.06050910567453524,-0.1543416180958701,-0.09383251242133486,,,99.00592971328477,,,34.263423171983206,-8.62100340422666,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,10,-5,-10,-1.212329799303022,-0.8690645690943753,0.048343147767441114,-0.4,-0.013048531387683245,0.9753296197152099,-0.1691120338240193,-1.0945577344867825,1,0,0,0,-1.1234139574827007,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.87817358371075,100.66122350331143,0,0,0,0,98.70727774607289,98.94520235294114,98.94520235294114,98.6649291989392,98.77233202182433,0,0,0,0,97.75595351404372,98.37697176470593,98.37697176470593,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.47411394843905763
1768982400,98.575,98.712,98.56,98.614,0,-8.62100340422666,-1.7713374202550087,0,0,0,0,0,0,7.5,0.17678433300488838,-0.047578236268709675,-0.15330530775722195,-0.10572707148851228,,,99.00592971328477,,,36.93362248910305,-8.62100340422666,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,15,15,-10,-1.3150685418842727,-0.9710523448797981,0.048343147767441114,-0.4,-0.013048531387683245,0.9786940562732193,-0.10273874258125071,-1.1912266019269089,0,0,0,0,-1.2261527000639514,,,,,1,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.87817358371075,100.66122350331143,0,0,0,0,98.66748448042013,98.91246823529413,98.91246823529413,98.6649291989392,98.77233202182433,0,0,0,0,97.75595351404372,98.37697176470593,98.37697176470593,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.4997241340191604
1768996800,98.612,98.677,98.384,98.666,0,-8.62100340422666,-1.7713374202550087,0,0,0,0,0,0,9,0.18508545207596822,-0.03269687602543497,-0.146598166520306,-0.11390129049487102,,,99.00592971328477,,,39.96816833667543,-8.62100340422666,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,15,15,-10,-1.3459770203062096,-1,0.048343147767441114,-0.4,-0.013048531387683245,0.9812716366859674,-0.03090847842193689,-1.0408912496628513,0,0,0,0,-1.2570611784858883,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.87817358371075,100.66122350331143,0,0,0,0,98.63742069427542,98.8872517647059,98.8872517647059,98.6649291989392,98.77233202182433,0,0,0,0,97.75595351404372,98.37697176470593,98.37697176470593,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.5197616280077425
1769011200,98.666,98.868,98.601,98.761,0,-8.62100340422666,-1.7713374202550087,0,0,0,0,0,0,8,0.19093649121339878,-0.014554409068246385,-0.132094301830179,-0.11753989276193262,,,99.00592971328477,,,45.159755442969654,-8.62100340422666,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,15,15,-10,-1.257090701054278,-0.9065087117009102,0.048343147767441114,-0.4,-0.013048531387683245,0.9844200126434811,0.08888631925193158,-0.4616499262695497,0,0,0,0,-1.3447316293130882,,,,,0,0,0,98.48204580973253,99.29001176470585,100.09797771967918,98.87817358371075,100.66122350331143,0,0,0,0,98.62054675870591,98.87227764705884,98.87227764705884,98.6649291989392,98.77233202182433,0,0,0,0,97.75595351404372,98.37697176470593,98.37697176470593,98.78011419583461,99.16793017108334,0,0,0,0,0.9759090806224804,,,,,0.4967308172423117
1769025600,98.759,98.868,98.753,98.79,0,-8.62100340422666,-1.7713374202550087,0,0,0,0,0,0,7,0.1855124561267271,0.0005022049325304756,-0.11691213659626953,-0.11741434152880001,,,99.00592971328477,,,46.67576609007804,-8.62100340422666,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,20,20,-10,-1.2293037092606889,-0.877751302379977,0.048343147767441114,-0.4,-0.013048531387683245,0.9850151441486141,0.027786991793589122,-0.18608594378168627,0,0,0,0,-1.316944637519499,,,,,0,0,0,98.46248885659445,99.25789647058816,99.25789647058816,98.87817358371075,100.66122350331143,0,0,0,0,98.60779616345111,98.86062823529412,98.86062823529412,98.6649291989392,98.77233202182433,0,0,0,0,97.77379609781248,98.38839058823538,98.38839058823538,98.78011419583461,99.16793017108334,0,0,0,0,0.9737412989373003,,,,,0.4792103932074475
1769040000,98.787,98.811,98.729,98.772,0,-8.62100340422666,-1.7713374202550087,0,0,0,0,0,0,7,0.1781187092605329,0.00983479867129515,-0.10512084318968107,-0.11495564186097622,,,99.00592971328477,,,45.82892536982823,-8.62100340422666,-40,-60,10,30,50,,,,,,,,,,,98.78011419583461,99.16793017108334,0,0,0,0,0,0,0,0,0,0,98.78011419583461,99.16793017108334,15,15,-10,-1.2032491923976512,-0.8501798868181645,0.048343147767441114,-0.4,-0.013048531387683245,0.9863133929405177,0.026054516863037724,0.009080606905370686,0,0,0,0,-1.2908901206564614,,,,,0,0,0,98.46248885659445,99.25789647058816,99.25789647058816,98.87817358371075,100.66122350331143,0,0,0,0,98.58690294938192,98.84171764705887,98.84171764705887,98.6649291989392,98.77233202182433,0,0,0,0,97.77379609781248,98.38839058823538,98.38839058823538,98.78011419583461,99.16793017108334,0,0,0,0,0.9737412989373003,,,,41.78870052793582,0.4981344606173993
