time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI + Below MA,AB4 Buy Signal,StochRSI %K
1509978600,258.3,259.35,256.36,258.09,211.87578199999984,211.87578199999984,76.57113066711264,0,0,97.12916071829208
1510583400,257.31,259.04,255.63,257.86,212.24690699999988,212.24690699999988,75.67865479235034,0,0,94.6679043186795
1511188200,258.14,260.48,257.86,260.36,212.6542569999999,212.6542569999999,78.59857493495554,0,0,94.55340711088246
1511793000,260.41,266.05,260,264.46,213.08565699999988,213.08565699999988,82.34259944009094,0,0,94.6582798416025
1512397800,266.31,266.8,262.71,265.51,213.5148069999999,213.5148069999999,83.15533362853257,0,0,95.52517185822336
1513002600,265.58,267.56,265.39,266.51,213.92725699999988,213.92725699999988,83.91469156641527,0,0,93.94845152651908
1513607400,268.1,268.6,266.69,267.51,214.3453569999999,214.3453569999999,84.65944069020281,0,0,94.47020879036945
1514298600,267.05,268.55,266.64,266.86,214.7482069999999,214.7482069999999,82.00176580392016,0,0,93.61166145584961
1514903400,267.84,273.56,267.4,273.42,215.17400699999988,215.17400699999988,86.58044124625023,0,0,95.19328506316242
1515421800,273.31,278.11,272.92,277.92,215.6403069999999,215.6403069999999,88.7034391485544,0,0,96.70498920465245
1516113000,279.35,280.41,276.18,280.41,216.11135699999988,216.11135699999988,89.67664294456654,0,0,99.53149992590004
1516631400,280.17,286.6285,280.11,286.58,216.61680699999985,216.61680699999985,91.60630491228876,0,0,99.69152617627115
1517236200,285.93,286.43,275.41,275.45,217.06205699999987,217.06205699999987,67.20320665334043,0,0,87.92997820522113
1517841000,273.45,275.85,252.92,261.5,217.46200699999986,217.46200699999986,49.42975468646698,0,0,63.081151747008334
1518445800,263.83,275.32,261.6644,273.11,217.89560699999984,217.89560699999984,59.12001081585721,0,0,49.76265675318431
1519137000,272.03,274.72,269.64,274.71,218.33770699999982,218.33770699999982,60.25044406671733,0,0,49.99728060677083
1519655400,275.93,278.92,264.82,269.08,218.74280699999986,218.74280699999986,54.53580298560187,0,0,57.49291721672577
1520260200,267.73,278.87,267.61,278.87,219.19735699999987,219.19735699999987,61.3930954011266,0,0,63.1888099440794
1520861400,279.2,280.41,274.14,274.2,219.6281069999999,219.6281069999999,56.97829129531777,0,0,62.684486108844965
