time,open,high,low,close,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,SRI Bias Histogram,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1732545000,1.725,1.725,1.6,1.6,,,,,,,,0,0,0,0,0,,,,282000,,-35250,,,,,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.6746277142796786,,7,
1732717800,1.6,1.6,1.526,1.526,,,,,,,,0,0,0,0,0,,,,2410,,-178.34000000000015,,1.526,1.526,1.526,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.50643172462983,19.502563811999835,7,
1732890600,1.55,1.6,1.55,1.6,,,,,,,,0,0,0,0,0,,,,2010,,100.50000000000009,1.6800000000000002,1.6,1.5874357626872024,1.5749701879114375,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.5942852479151775,24.950493746325144,7,
1733149800,1.636,1.636,1.636,1.636,,,,,,,,0,0,0,0,0,,,,42790,,0,1.7178,1.6479211130104985,1.636,1.6221416406383562,,,0.012826500000000001,0.010261200000000002,0.007695900000000001,0.005130600000000001,0.0025653000000000004,0,0.012826500000000001,2.623349812047868,26.70391782550751,7,
1733236200,1.6,1.65,1.6,1.65,,,,,,,,0,0,0,0,0,,,,3280,,163.99999999999943,1.7325,1.6668941264654704,1.6524161120713694,1.6408178472423707,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.5703120475085233,28.970580840919062,7,
1733322600,1.6,1.6,1.555,1.555,,,,,,,,0,0,0,0,0,,,,16660,,-749.7000000000025,1.63275,1.6359999428486247,1.619418931797495,1.555,,,0.005000000000000003,0.004000000000000002,0.0030000000000000014,0.002000000000000001,0.0010000000000000005,0,0.005000000000000003,2.571210471304271,31.782709108229124,7,
1733409000,1.9,1.9,1.9,1.9,,,,,,,,0,0,0,0,0,,,,5370,,0,1.9949999999999999,1.9,1.7235988988037296,1.6526158453649542,,,0.0207265,0.016581199999999997,0.0124359,0.008290599999999999,0.004145299999999999,0,0.0207265,2.6360145008347224,30.154051602964017,7,
1733495400,1.855,1.855,1.855,1.855,,,,,,,,0,0,0,0,0,,,,5680,,0,1.94775,1.963901192148589,1.7841761001866459,1.7081969625662534,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.5670927714457323,30.7165177203235,7,
1733754600,1.9,1.9,1.845,1.9,,,,,,,,0,0,0,0,0,,,,15500,,0,1.9949999999999999,2.070999311733161,1.8883156721556476,1.8013506727948083,,,0.019298999999999997,0.015439199999999998,0.011579399999999998,0.007719599999999999,0.0038597999999999996,0,0.019298999999999997,2.648113648768368,26.216576205468048,7,
1733841000,1.78,1.78,1.745,1.745,,,,,,,,0,0,0,0,0,,,,14450,,-505.74999999999886,1.8322500000000002,2.046697877700622,1.8593957029483257,1.745,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.530227491903452,25.753771441305453,7,
1733927400,1.975,1.975,1.955,1.955,,,,,,0,,0,0,0,0,0,,,,13410,,-268.2000000000002,2.05275,2.0995332348767235,1.9143326070502238,1.790047048358636,,,0.005,0.004,0.003,0.002,0.001,0,0.005,2.501176623775819,26.59440291813079,7,
1734013800,2.195,2.2,2.195,2.2,,,,,,2.0869642857142856,,0,0,0,0,0,,,,15010,,75.05000000000507,2.3100000000000005,2.204057817420469,2.0169456017376066,1.8791639612777764,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.608810698619938,25.728083738431927,7,
1734100200,2.401,2.401,2.18,2.195,,,,,,2.0869642857142856,,0,0,0,0,0,,,,24230,,-4991.379999999999,2.30475,2.285099181396055,2.0937627985001037,1.948259249682665,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.571290510889087,24.946274492387513,7,
1734359400,2.63,2.65,2.63,2.631,,,,,,2.4907600218658894,,0,0,0,0,0,,,,26790,,26.78999999999705,2.76255,2.631,2.3324031302128425,2.167562661690753,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.6731478258068235,21.847823325018066,7,
1734532200,2.632,2.632,2.4,2.631,,,,,,2.4907600218658894,,0,0,0,0,15,,,,13880,,-13.880000000004635,2.76255,2.8192821427139534,2.517946445672881,2.3226798575896113,,,0.003631000000000001,0.002904800000000001,0.0021786000000000006,0.0014524000000000004,0.0007262000000000002,0,0.003631000000000001,2.6833489211507207,18.78869920038512,7,
1734618600,2.7,2.7,2.369,2.369,,,,,,2.4907600218658894,,0,0,0,0,0,,,,142530,,-47177.42999999999,2.4874500000000004,2.8478456274506296,2.5246385616985196,2.346212029008461,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.5357740855225224,17.563232245834193,7,
1734705000,2.48,2.48,2.25,2.325,,,,,,2.4907600218658894,,0,0,0,0,0,,,,115090,,-17838.94999999998,2.44125,2.861595796575499,2.5336104094208673,2.325,,,0.004746000000000001,0.0037968000000000008,0.0028476000000000005,0.0018984000000000004,0.0009492000000000002,0,0.004746000000000001,2.447408351929693,17.12224367824237,7,
1734964200,2.325,2.55,2.225,2.4,,,,,,2.4907600218658894,,0,0,0,0,0,,,,132370,,9927.749999999965,2.52,2.9845345873420843,2.6391066418298497,2.4,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3667999912184765,16.28596052138791,7,
1735050600,2.202,2.291,2.1,2.13,,,,,,2.4907600218658894,,0,0,0,0,0,,,,86670,,-6240.240000000005,2.2365,2.914956751214926,2.568241620117694,2.13,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3437432420855697,16.046908009071505,7,
1735223400,2.2,2.3,2.2,2.275,,,,,,2.4907600218658894,,0,0,0,0,0,,,,23230,,1742.2499999999939,2.38875,2.937372754139899,2.578613589386343,2.146379689410586,,,0.0041364999999999996,0.0033091999999999996,0.0024818999999999996,0.0016545999999999998,0.0008272999999999999,0,0.0041364999999999996,2.443606787101517,17.72752979792582,7,
1735309800,2.2,2.3,2.2,2.275,,,,,,2.4907600218658894,,0,0,0,0,0,,,,80370,,6027.749999999978,2.38875,2.916727070777827,2.5567456195920704,2.131293597466723,,,0.004078999999999999,0.0032631999999999995,0.0024473999999999997,0.0016315999999999998,0.0008157999999999999,0,0.004078999999999999,2.3568926599235906,16.85988687289575,7,
1735569000,2.25,2.325,2.228,2.325,,,,,,2.4907600218658894,,0,0,0,0,0,,,,13490,,1011.7500000000024,2.44125,2.9799754861015493,2.60836847631881,2.1775101063680573,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.2984854392974494,15.913104421856675,7,
1735655400,2.25,2.3,2.24,2.3,,,,,,2.4907600218658894,,0,0,0,0,0,,,,16770,,838.499999999997,2.415,2.954780419878886,2.5791088834469984,2.159099716220105,,,0.0048695,0.0038955999999999995,0.0029216999999999997,0.0019477999999999997,0.0009738999999999999,0,0.0048695,2.2658449645712824,15.095615857120091,7,
1735828200,2.275,2.275,2.1,2.237,,,,,,2.405885900770008,,0,0,0,0,0,,,,47130,,-1790.9399999999912,2.34885,2.952725992846194,2.5701343470933167,2.157598517419194,,,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.301630896999144,15.626754824479656,7,
1735914600,2.237,2.3,2.237,2.27,,,,,,2.405885900770008,,0,0,0,0,0,,,,66280,,2187.239999999995,2.3835,2.9278890038621164,2.5042902584244064,2.139449779358488,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3573448637434713,16.644071975910492,7,
1736173800,2.27,2.551,2.27,2.324,,,,,,2.405885900770008,,0,0,0,0,0,,,,173580,,9373.31999999997,2.4402,2.971252403473036,2.4972785028999755,2.171136026892954,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3919080117103553,17.414830638560527,7,
1736260200,2.653,2.653,2.38292,2.38292,,,,,,2.405885900770008,,0,0,0,0,0,,,,37960,,-10252.236800000004,2.502066,2.963323007726442,2.4778043879519247,2.1653419056137255,,,0.004971500000000001,0.0039772,0.0029829000000000006,0.0019886,0.0009943,0,0.004971500000000001,2.4784706646736914,18.20813782363173,7,
1736346600,2.25751,2.25751,2.25751,2.25751,,,,,,2.405885900770008,,0,0,0,0,0,,,,4320,,0,2.3703855,2.936582522931313,2.4428163976893384,2.1458022563239423,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.345430443576174,16.888646012047555,7,
1736519400,2.066,2.3036,2.066,2.291,,,,,,2.405885900770008,,0,0,0,0,0,,,,95900,,21577.500000000007,2.40555,2.943436789839266,2.4367132721913403,2.1508107658010918,,,0.005000000000000003,0.004000000000000002,0.0030000000000000014,0.002000000000000001,0.0010000000000000005,0,0.005000000000000003,2.2357020056294394,15.147631373629583,7,
