time,open,high,low,close,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1761327000,98.69,98.74,98.64,98.71,6,0.43895291265823744,0.04425690486748597,0.08108482637469194,0.03682792150720597,-0.10623055586353411,97.41247380459892,,9406,27464,55.10627159909058,-7.5,-40,-60,10,30,50,,,,,,,,,,,98.20104708734176,0,0,0,0,0,0,0,0,0,0,0,98.20104708734176,0,10,-5,-5,0,,,,98.33814204159329,,0,0,0,0,98.02491971369211,98.76318823529408,99.50145675689605,98.42469499752109,98.2097035344047,0,0,0,0,97.75931083810902,99.0291294117647,100.29894798542038,98.20104708734176,0,0,0,0,0,97.715075614311,98.25227058823536,98.78946556215972,98.42469499752109,98.2097035344047,0,0,0,0,,,,,,,0.0036284999999999998,0.0029027999999999997,0.0021770999999999995,0.0014513999999999998,0.0007256999999999999,0,0.0036284999999999998,1.985258204195514,13.443667449907656,7,
1761571800,98.9,98.92,98.32,98.54,6,0.4504562760397925,0.03595138824794427,0.08176715681713631,0.04581576856919204,-0.16920453237031205,97.41247380459892,,55482,-28018,52.4428129605895,-7.5,-40,-60,10,30,50,,,,,,,,,,,98.20104708734176,0,0,0,0,0,0,0,0,0,0,0,98.20104708734176,0,-10,-10,-10,0,,,,98.33814204159329,,0,0,0,0,98.03187753976663,98.76743529411763,99.50299304846864,98.42469499752109,98.2097035344047,0,0,0,0,97.75931083810902,99.0291294117647,100.29894798542038,98.20104708734176,0,0,0,0,0,97.77132532707573,98.30304705882352,98.83476879057132,98.42469499752109,98.2097035344047,0,0,0,0,,,,,55.56932419638787,,0.004497999999999999,0.0035983999999999994,0.0026987999999999995,0.0017991999999999997,0.0008995999999999999,0,0.004497999999999999,2.0616380191626904,14.571730996759971,7,
1761586200,98.55,98.77,98.4,98.46,6,0.4447093991798066,0.023337913434607643,0.0749881603624516,0.05165024692784395,-0.17319957913096592,97.41247380459892,,15023,-43041,51.188958946255674,-7.5,-40,-60,10,30,50,,,,,,,,,,,98.20104708734176,0,0,0,0,0,0,0,0,0,0,0,98.20104708734176,0,-5,-5,-5,0,,,,98.33814204159329,,0,0,0,0,98.03015511222493,98.76099999999995,99.49184488777497,98.42469499752109,98.2097035344047,0,0,0,0,97.81850749803662,99.09568235294114,100.37285720784566,98.20104708734176,0,0,0,0,0,97.83393029369054,98.35747058823533,98.35747058823533,98.42469499752109,98.2097035344047,0,0,0,0,,,,,,,0.004497999999999999,0.0035983999999999994,0.0026987999999999995,0.0017991999999999997,0.0008995999999999999,0,0.004497999999999999,2.0616380191626904,14.629897888804495,7,
1761658200,98.77,98.82,98.495,98.62,5,0.43865872780982035,0.023948560567661994,0.08158594763742144,0.057637387069759446,-0.1892430609204084,97.41247380459892,,24621,-18420,53.579443897341676,-7.5,-40,-60,10,30,50,,,,,,,,,,,98.20104708734176,0,0,0,0,0,0,0,0,0,0,0,98.20104708734176,0,-10,-10,-10,0,,,,98.33814204159329,,0,0,0,0,98.0382495774568,98.76536470588218,99.49247983430756,98.42469499752109,98.2097035344047,0,0,0,0,97.81850749803662,99.09568235294114,100.37285720784566,98.20104708734176,0,0,0,0,0,97.88713505059235,98.40798823529418,98.92884141999602,98.42469499752109,98.2097035344047,0,0,0,0,,,,,56.48131595719105,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.0516730234112206,14.564066346864024,7,
1761672600,98.62,98.77,98.59,98.59,5,0.42018310439483264,0.02063588027193758,0.08343223740968142,0.06279635713774384,-0.16232927567988595,97.46948506319735,,14159,-32579,53.05478330646437,-7.5,-40,-60,10,30,50,,,,,,,,,,,98.20104708734176,0,0,0,0,0,0,0,0,0,0,0,98.20104708734176,0,-5,-5,-5,0,,,,98.33814204159329,,0,0,0,0,98.03942519099128,98.75862352941176,99.47782186783225,98.42469499752109,98.2097035344047,0,0,0,0,97.86253304401252,99.13835294117641,100.41417283834029,98.20104708734176,0,0,0,0,0,97.94479757038766,98.46365882352943,98.9825200766712,98.42469499752109,98.2097035344047,0,0,0,0,,,,,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.0516730234112206,14.620522432251045,7,
1761744600,98.77,98.87,98.62,98.63,5,0.4101700255094875,0.019457993648278243,0.08711884919809165,0.06766085554981341,-0.18148369225485458,97.57153655687762,,28084,-4495,53.70570853444082,0,-40,-60,10,30,50,,,,,,,,,,,98.20982997449052,0,1,0,0,0,0,0,0,0,0,0,98.20982997449052,0,5,-10,-10,0,,,,98.33814204159329,,0,0,0,0,98.04286835177773,98.75550588235295,99.46814341292817,98.43811125464555,98.2097035344047,0,0,0,0,97.86253304401252,99.13835294117641,100.41417283834029,98.20982997449052,0,0,0,0,0,98.01048286050573,98.52749411764715,99.04450537478857,98.43811125464555,98.2097035344047,0,0,0,0,,,,,57.60586828776294,,-0.0018294999999999987,-0.001463599999999999,-0.0010976999999999992,-0.0007317999999999995,-0.00036589999999999973,-0.0018294999999999987,0,2.026705651441795,14.346711233607962,7,
1761759000,98.73,98.9,98.6,98.6,5,0.40230073797309635,0.015168315932922977,0.08662125046596714,0.07145293453304416,-0.3017854553602618,97.60388290118985,,66618,-71113,53.11091060206898,0,-40,-60,10,30,50,,,,,,,,,,,98.20982997449052,0,0,0,0,0,0,0,0,0,0,0,98.20982997449052,0,-10,-10,-10,0,,,,98.33814204159329,,0,0,0,0,98.04204387146434,98.74667058823523,99.45129730500612,98.43811125464555,98.2097035344047,0,0,0,0,97.91872159148606,99.07881176470575,100.23890193792543,98.20982997449052,0,0,0,0,0,98.11655869215765,98.6206000000001,99.12464130784254,98.43811125464555,98.2097035344047,0,0,0,0,,,,,,,-0.0018294999999999987,-0.001463599999999999,-0.0010976999999999992,-0.0007317999999999995,-0.00036589999999999973,-0.0018294999999999987,0,2.026705651441795,14.393004486242315,7,
1761831000,98.97,98.99,98.77,98.95,5,0.4014221138321609,0.033369240431350616,0.11316448507223242,0.07979524464088181,-0.19403266564368252,97.73149461107086,,46400,-24713,58.83849755660711,0,-40,-60,10,30,50,,,,,,,,,,,98.36857788616784,0,0,0,0,0,0,0,0,0,0,0,98.36857788616784,0,5,-10,-10,0,,,,98.33814204159329,,0,0,0,0,98.05979197175843,98.75444705882342,99.4491021458884,98.5249853067454,98.2097035344047,0,0,0,0,97.91872159148606,99.07881176470575,100.23890193792543,98.36857788616784,0,0,0,0,0,98.24855855829036,98.74561176470583,99.2426649711213,98.5249853067454,98.2097035344047,0,0,0,0,,,,,59.21380683281243,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9731135457694116,13.645050596409662,7,
1761845400,98.93,99.02,98.85,98.85,4.5,0.3848919628441495,0.035918712177416115,0.12469363486265195,0.08877492268523583,-0.19407425598463457,97.85034514996379,,19987,-44700,56.707149635209255,0,-40,-60,10,30,50,,,,,,,,,,,98.46510803715584,0,0,0,0,0,0,0,0,0,0,0,98.46510803715584,0,5,-10,-10,0,,,,98.33814204159329,,0,0,0,0,98.06821041176867,98.73620000000001,99.40418958823135,98.63031896346925,98.2097035344047,0,0,0,0,97.98186224668363,99.03602352941164,100.09018481213964,98.46510803715584,0,0,0,0,0,98.35784473101766,98.85323529411772,99.34862585721778,98.63031896346925,98.2097035344047,0,0,0,0,,,,,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9731135457694116,13.63307562458242,7,
1761917400,99.54,99.575,99.15,99.28,3.5,0.409185394069568,0.06226600484828554,0.16660742874559276,0.10434142389730722,-0.2913196244254221,98.16881063496741,,53420,8720,62.92606441159173,0,-40,-60,10,30,50,,,,,,,,,,,98.74081460593044,0,0,0,0,0,0,0,0,0,0,0,98.74081460593044,0,25,10,10,0,,,,98.33814204159329,,0,0,0,0,98.09999233772697,98.75287058823521,99.40574883874345,98.9069026103287,98.2097035344047,0,0,0,0,97.98186224668363,99.03602352941164,100.09018481213964,98.74081460593044,0,0,0,0,0,98.49964300277354,99.0143411764707,99.52903935016785,98.9069026103287,98.2097035344047,0,0,0,0,,,,,63.50987261583703,,0.0030805000000000016,0.002464400000000001,0.0018483000000000009,0.0012322000000000006,0.0006161000000000003,0,0.0030805000000000016,1.9383238557616678,13.099842416330528,7,
1761931800,99.3,99.48,99.19,99.38,3.5,0.4006721516360279,0.08094639613579138,0.20552441906704644,0.12457802293125506,-0.24290176407157701,98.17367957147066,,56122,64842,64.21352394557613,8.07185155909591,-40,-60,10,30,50,,,,,,,,,,,98.78932784836397,95.86554846938776,0,0,1,0,0,1,1,0,0,0,98.78932784836397,95.86554846938776,40,10,25,55,,,,98.51271427369105,,0,0,0,0,98.13555918015625,98.7685764705883,99.40159376102035,98.99212385244807,98.47158918823382,0,0,0,0,98.06398898107159,99.03775294117638,100.01151690128117,98.78932784836397,95.86554846938776,0,0,0,0,98.61023506562371,99.1585294117647,99.7068237579057,98.99212385244807,98.47158918823382,0,0,0,0,,,,,,,0.0030805000000000016,0.002464400000000001,0.0018483000000000009,0.0012322000000000006,0.0006161000000000003,0,0.0030805000000000016,1.9383238557616678,13.03596152074672,7,
1762180200,99.74,99.83,99.51,99.51,3.5,0.40419556937631185,0.09557210189354184,0.24404315029818235,0.1484710484046405,-0.3180995099626077,98.48981161432359,,55866,120708,65.87270871182659,8.133750082727312,-40,-60,10,30,50,,,,,,,,,,,99.10580443062369,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.10580443062369,95.86554846938776,25,10,10,25,,,,98.51271427369105,,0,0,0,0,98.17565278998677,98.79079999999998,99.40594721001318,99.29968842379452,98.47158918823382,0,0,0,0,98.06398898107159,99.03775294117638,100.01151690128117,99.10580443062369,95.86554846938776,0,0,0,0,98.73557454796142,99.32445882352937,99.91334309909732,99.29968842379452,98.47158918823382,0,0,0,0,,,,,65.35454989407654,,-0.004909,-0.0039272000000000005,-0.0029454000000000004,-0.0019636000000000002,-0.0009818000000000001,-0.004909,0,1.9761464996180382,13.582116865742409,7,
1762194600,99.5,99.66,99.49,99.63,3.5,0.3874673144208611,0.10603370085926012,0.28101317447871565,0.17497947361945554,-0.29224982450997405,98.48981161432359,,19209,139917,67.37630598332032,8.133750082727312,-40,-60,10,30,50,,,,,,,,,,,99.10580443062369,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.10580443062369,95.86554846938776,40,25,40,40,,,,98.86609182557024,,0,0,0,0,98.2195857902957,98.81777647058814,99.41596715088059,99.30136861045064,98.83576138907425,0,0,0,0,98.1443757769891,99.07011764705877,99.99585951712844,99.10580443062369,95.86554846938776,0,0,0,0,98.8287944638873,99.4294,100.0300055361127,99.30136861045064,98.83576138907425,0,0,0,0,,,,,,,-0.004909,-0.0039272000000000005,-0.0029454000000000004,-0.0019636000000000002,-0.0009818000000000001,-0.004909,0,1.9761464996180382,13.58777742670133,7,
1762266600,99.65,100.08,99.55,99.96,3.5,0.3976482205336568,0.12649694120418903,0.3331006501246918,0.20660370892050278,-0.17257879237635937,98.65414740760211,,111549,251466,71.14175677356972,8.142854112326418,-40,-60,10,30,50,,,,,,,,,,,99.15235177946634,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.15235177946634,95.86554846938776,10,10,10,25,,,,98.86609182557024,,0,0,0,0,98.27345181724552,98.87120000000009,99.46894818275466,99.30136861045064,98.83576138907425,0,0,0,0,98.1443757769891,99.07011764705877,99.99585951712844,99.15235177946634,95.86554846938776,0,0,0,0,98.92534070258525,99.50631764705881,100.08729459153237,99.30136861045064,98.83576138907425,0,0,0,0,,,,,66.38880846204273,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9049620293421237,12.485065876940666,7,
1762281000,99.97,100.03,99.71,99.71,4.5,0.39210191906696756,0.11485374259786546,0.3501708871678346,0.23531714456996916,-0.22237700167960336,98.7292326668419,,42960,208506,65.01915627049522,8.175232721764942,-40,-60,10,30,50,,,,,,,,,,,99.31789808093302,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.31789808093302,95.86554846938776,40,10,25,40,,,,98.93279955231523,,0,0,0,0,98.31702573599497,98.89565882352944,99.47429191106391,99.50399666077261,98.90034986128323,0,0,0,0,98.2298858182643,99.1038470588235,99.97780829938272,99.31789808093302,95.86554846938776,0,0,0,0,99.0261776776008,99.51987058823534,100.01356349886987,99.50399666077261,98.90034986128323,0,0,0,0,,,,,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9049620293421237,12.372869122581099,7,
1762353000,100.14,100.14,99.88,100.01,3.5,0.3948089248478989,0.11853514596021414,0.38348607702023685,0.2649509310600227,-0.21118614271221248,98.85430940015769,,51817,260323,68.52028485097914,8.207952960596197,-40,-60,10,30,50,,,,,,,,,,,99.4851910751521,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.4851910751521,95.86554846938776,25,10,10,0,,,,98.93279955231523,,0,0,0,0,98.37052717307992,98.96705882352941,99.5635904739789,99.68939710776874,98.90034986128323,0,0,0,0,98.2298858182643,99.1038470588235,99.97780829938272,99.4851910751521,95.86554846938776,0,0,0,0,99.11791679060724,99.6083176470588,100.09871850351036,99.68939710776874,98.90034986128323,0,0,0,0,,,,,68.49259036062016,,-0.0063634999999999985,-0.005090799999999999,-0.0038180999999999988,-0.0025453999999999993,-0.0012726999999999997,-0.0063634999999999985,0,1.8158835472971515,10.820942009974717,7,
1762367400,100,100.03,99.91,100,3.5,0.37517971593019217,0.1115750863438435,0.4044197889898271,0.2928447026459836,-0.1815163683404015,98.89387846014193,,20930,239393,68.2749818831588,8.217659760192761,-40,-60,10,30,50,,,,,,,,,,,99.53482028406981,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.53482028406981,95.86554846938776,35,30,30,15,,,,99.27617101286414,,0,0,0,0,98.42275286777134,99.03476470588231,99.64677654399328,99.75657199598427,99.24461058547729,0,0,0,0,98.31386335164218,99.17002352941162,100.02618370718106,99.53482028406981,95.86554846938776,0,0,0,0,99.2217705242906,99.75295294117653,100.28413535806246,99.75657199598427,99.24461058547729,0,0,0,0,,,,,,,-0.0063634999999999985,-0.005090799999999999,-0.0038180999999999988,-0.0025453999999999993,-0.0012726999999999997,-0.0063634999999999985,0,1.8158835472971515,10.531472600719209,7,
1762439400,100.19,100.2,99.9,99.95,4.5,0.3698097362208926,0.09550301297406005,0.41222346886355865,0.3167204558894986,-0.23691901568332804,98.99149061412776,,66627,172766,66.98373965432927,8.217659760192761,-40,-60,10,30,50,,,,,,,,,,,99.53482028406981,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.53482028406981,95.86554846938776,10,10,10,0,,,,99.27617101286414,,0,0,0,0,98.50428900552264,99.13701176470592,99.7697345238892,99.75657199598427,99.24461058547729,0,0,0,0,98.31386335164218,99.17002352941162,100.02618370718106,99.53482028406981,95.86554846938776,0,0,0,0,99.31284091464201,99.87128235294111,100.4297237912402,99.75657199598427,99.24461058547729,0,0,0,0,,,,,66.50034480055444,,0.003380000000000001,0.0027040000000000007,0.0020280000000000003,0.0013520000000000003,0.0006760000000000002,0,0.003380000000000001,1.8580606328312017,10.911312265858719,7,
1762453800,99.935,100,99.86,99.88,4.5,0.3533947550622574,0.07306820659536878,0.40805571413370956,0.3349875075383408,-0.2560509909502438,98.99149061412776,,13222,159544,65.12671354679735,8.217659760192761,-40,-60,10,30,50,,,,,,,,,,,99.53482028406981,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.53482028406981,95.86554846938776,15,15,30,0,,,,99.27617101286414,,0,0,0,0,98.57947034811478,99.22970588235297,99.87994141659117,99.75657199598427,99.24461058547729,0,0,0,0,98.38581871324156,99.25104705882349,100.11627540440541,99.53482028406981,95.86554846938776,0,0,0,0,99.40178976442641,99.9836117647058,100.56543376498519,99.75657199598427,99.24461058547729,0,0,0,0,,,,,,,0.003380000000000001,0.0027040000000000007,0.0020280000000000003,0.0013520000000000003,0.0006760000000000002,0,0.003380000000000001,1.8580606328312017,10.755809529741358,7,
1762525800,100.01,100.04,99.78,99.85,5.5,0.3467237011292394,0.050207601385138856,0.39774700926976436,0.3475394078846255,-0.27661618772646557,98.99149061412776,,94043,65501,64.30391422168177,8.217659760192761,-40,-60,10,30,50,,,,,,,,,,,99.53482028406981,95.86554846938776,0,0,0,0,0,0,0,0,0,0,99.53482028406981,95.86554846938776,10,10,10,0,,,,99.27617101286414,,0,0,0,0,98.6638385895652,99.3276,99.9913614104348,99.75657199598427,99.24461058547729,0,0,0,0,98.38581871324156,99.25104705882349,100.11627540440541,99.53482028406981,95.86554846938776,0,0,0,0,99.47786040617288,100.0744235294116,100.67098665265033,99.75657199598427,99.24461058547729,0,0,0,0,,,,,56.10250109249658,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.811608392339155,9.935642975547777,7,
1762540200,99.83,99.92,99.16,99.3,6.5,0.37624343676286554,-0.005021114047827235,0.3412630153248415,0.3462841293726687,-0.3028449345261897,98.99149061412776,,48949,16552,51.46631163378377,8.026570556363373,-40,-60,10,30,50,,,,,,,,,,,99.53482028406981,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.53482028406981,96.81586643586006,15,-5,-5,15,,,,99.27617101286414,,0,0,0,0,98.70506650064866,99.37175294117644,100.03843938170422,99.75657199598427,99.24461058547729,0,0,0,0,98.43308918324223,99.3046117647058,100.17613434616936,99.53482028406981,96.81586643586006,0,0,0,0,99.50139132780411,100.09312941176464,100.09312941176464,99.75657199598427,99.24461058547729,0,0,0,0,,,,,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.811608392339155,9.72206026268894,7,
1762785000,99.87,100.01,99.75,100,4.5,0.4000831912798043,0.002141170536896997,0.34896059254378997,0.346819422006893,-0.21087376438200192,98.99149061412776,,70679,87231,61.893469725292604,8.026570556363373,-40,-60,10,30,50,,,,,,,,,,,99.53482028406981,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.53482028406981,96.81586643586006,10,10,10,0,,,,99.27617101286414,,0,0,0,0,98.79329810114068,99.47795294117644,100.1626077812122,99.75657199598427,99.24461058547729,0,0,0,0,98.43308918324223,99.3046117647058,100.17613434616936,99.53482028406981,96.81586643586006,0,0,0,0,99.55593807168916,100.12898823529413,100.7020383988991,99.75657199598427,99.24461058547729,0,0,0,0,,,,,62.95527895673994,,-0.0004764999999999999,-0.00038119999999999994,-0.00028589999999999996,-0.00019059999999999997,-0.00009529999999999999,-0.0004764999999999999,0,1.864894729961747,10.30551047110254,7,
1762799400,100,100.02,99.92,99.93,6.5,0.37864867761696075,-0.0011110148752475624,0.3454306534128335,0.3465416682880811,-0.23449932133029988,98.99149061412776,,50168,37063,60.493823178879175,8.027835400369641,-40,-60,10,30,50,,,,,,,,,,,99.54135132238304,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.54135132238304,96.81586643586006,15,15,15,0,,,,99.27617101286414,,0,0,0,0,98.87382856855227,99.57405882352938,100.2742890785065,99.75657199598427,99.24461058547729,0,0,0,0,98.52308738657457,99.42817647058824,100.33326555460191,99.54135132238304,96.81586643586006,0,0,0,0,99.6058618717209,100.16703529411757,100.72820871651423,99.75657199598427,99.24461058547729,0,0,0,0,,,,,,,-0.0004764999999999999,-0.00038119999999999994,-0.00028589999999999996,-0.00019059999999999997,-0.00009529999999999999,-0.0004764999999999999,0,1.864894729961747,10.215961689021496,7,
1762871400,100.04,100.04,99.98,100.01,6,0.35945948635860636,-0.001145121586044684,0.3451102663055252,0.3462553878915699,-0.21938187481008536,98.99149061412776,,64560,101623,61.56359927628869,8.043171702060212,-40,-60,10,30,50,,,,,,,,,,,99.6205405136414,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.6205405136414,96.81586643586006,25,10,10,0,,,,99.27617101286414,,0,0,0,0,98.94066960495606,99.65891764705889,100.37716568916171,99.78058914681078,99.24461058547729,0,0,0,0,98.52308738657457,99.42817647058824,100.33326555460191,99.6205405136414,96.81586643586006,0,0,0,0,99.65924843716942,100.21875294117639,100.77825744518336,99.78058914681078,99.24461058547729,0,0,0,0,,,,,63.27192575942809,,0.0037849999999999997,0.003028,0.002271,0.001514,0.000757,0,0.0037849999999999997,1.8860578806566204,10.420081390502192,7,
1762885800,100.01,100.02,99.94,99.96,7,0.33949809447584867,-0.007454097313810748,0.3369377662493065,0.34439186356311724,-0.2150749797027786,99.02247170011638,,23960,77663,60.46162264244258,8.043171702060212,-40,-60,10,30,50,,,,,,,,,,,99.6205405136414,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.6205405136414,96.81586643586006,45,30,30,15,,,,99.36181852088745,,0,0,0,0,98.99777506448092,99.73012941176471,100.4624837590485,99.78876135061,99.32739011171951,0,0,0,0,98.60566642786469,99.53884705882346,100.47202768978224,99.6205405136414,96.81586643586006,0,0,0,0,99.70690990236666,100.26564705882353,100.8243842152804,99.78876135061,99.32739011171951,0,0,0,0,,,,,,,0.0037849999999999997,0.003028,0.002271,0.001514,0.000757,0,0.0037849999999999997,1.8860578806566204,10.368432950195244,7,
1762957800,100.04,100.1,99.985,100.01,5.5,0.3252482305847167,-0.010966556666891836,0.3306836677295024,0.34165022439639425,-0.23442465557177986,99.13872453010474,,117002,194665,61.209378467453504,8.050765612777804,-40,-60,10,30,50,,,,,,,,,,,99.65975176941528,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.65975176941528,96.81586643586006,25,10,10,0,,,,99.36181852088745,,0,0,0,0,99.06650485547387,99.81477647058806,100.56304808570225,99.82375316592208,99.32739011171951,0,0,0,0,98.60566642786469,99.53884705882346,100.47202768978224,99.65975176941528,96.81586643586006,0,0,0,0,99.74847039055666,100.30030588235293,100.8521413741492,99.82375316592208,99.32739011171951,0,0,0,0,,,,,63.3562540571967,,-0.0060290000000000005,-0.004823200000000001,-0.0036174000000000006,-0.0024116000000000003,-0.0012058000000000001,-0.0060290000000000005,0,1.8339197825764966,9.64265329262072,7,
1762972200,100.01,100.02,99.96,99.99,5.5,0.30630192840009424,-0.016984326276808237,0.320419816550384,0.3374041428271922,-0.17629615561380174,99.15860207709427,,49486,145179,60.71474916305134,8.050765612777804,-40,-60,10,30,50,,,,,,,,,,,99.65975176941528,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.65975176941528,96.81586643586006,45,15,30,15,,,,99.41311719796693,,0,0,0,0,99.13182899852364,99.89445882352935,100.65708864853505,99.83190961755525,99.37043367516813,0,0,0,0,98.6909296336807,99.65196470588238,100.61299977808406,99.65975176941528,96.81586643586006,0,0,0,0,99.78024291277124,100.3135294117647,100.84681591075817,99.83190961755525,99.37043367516813,0,0,0,0,,,,,,,-0.0060290000000000005,-0.004823200000000001,-0.0036174000000000006,-0.0024116000000000003,-0.0012058000000000001,-0.0060290000000000005,0,1.8339197825764966,9.532399309257018,7,
1763044200,100.03,100.04,99.78,99.78,6.5,0.30299464780008784,-0.036343559803113934,0.2919746930732998,0.32831825287641375,-0.3557356619219729,99.15860207709427,,228501,-83322,55.631336685648115,8.050765612777804,-40,-60,10,30,50,,,,,,,,,,,99.65975176941528,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.65975176941528,96.81586643586006,25,10,10,0,,,,99.41311719796693,,0,0,0,0,99.18834951196446,99.95962352941174,100.73089754685903,99.84963035915845,99.37043367516813,0,0,0,0,98.6909296336807,99.65196470588238,100.61299977808406,99.65975176941528,96.81586643586006,0,0,0,0,99.79291693473817,100.29581176470593,100.29581176470593,99.84963035915845,99.37043367516813,0,0,0,0,,,,,47.194152689905096,,0.0002409999999999999,0.00019279999999999992,0.00014459999999999994,0.00009639999999999996,0.00004819999999999998,0,0.0002409999999999999,1.8087472464641525,9.10965761531304,7,
1763058600,99.77,99.795,97.88,98.59,6.5,0.4181378872429392,-0.12550859765101402,0.17143250581264624,0.29694110346366026,-0.33685002848287404,,100.15563231755364,134292,-217614,36.81892139849623,0.550765612777803,-40,-60,10,30,50,,,,,,,,,,,99.65975176941528,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.65975176941528,96.81586643586006,-50,-15,-15,0,,,,99.41311719796693,,0,0,0,0,99.14574520856661,99.91772941176471,99.91772941176471,99.19556199013444,99.37043367516813,0,0,0,0,98.68914066343484,99.64363529411759,99.64363529411759,99.65975176941528,96.81586643586006,0,0,0,0,99.49936287459394,100.0307764705882,100.0307764705882,99.19556199013444,99.37043367516813,0,0,0,0,,,,,,,0.0002409999999999999,0.00019279999999999992,0.00014459999999999994,0.00009639999999999996,0.00004819999999999998,0,0.0002409999999999999,1.8087472464641525,8.98213445921804,7,
1763130600,98,99.365,97.2,98.91,6.5,0.5429137524398715,-0.15710165081581595,0.1005640399438903,0.25766569075970625,-0.274504001978159,,100.11831908579828,93128,-124486,42.45433003379044,0.550765612777803,-40,-60,10,30,50,,,,,,,,,,,99.65975176941528,96.81586643586006,0,0,0,0,0,0,0,0,0,0,99.65975176941528,96.81586643586006,0,0,0,0,,,,99.41311719796693,,0,0,0,0,99.13268061553302,99.90407058823531,99.90407058823531,99.19556199013444,99.37043367516813,0,0,0,0,98.68914066343484,99.64363529411759,99.64363529411759,99.65975176941528,96.81586643586006,0,0,0,0,99.34616646403028,99.86195294117648,99.86195294117648,99.19556199013444,99.37043367516813,0,0,0,0,,,,,40.282583390062285,,-0.000004999999999997411,-0.000003999999999997929,-0.0000029999999999984466,-0.0000019999999999989644,-9.999999999994822e-7,-0.000004999999999997411,0,1.774112311062296,8.428603593122013,7,
