time,open,high,low,close,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1745328600,6.447647058823529,6.719568567026194,6.427083333333333,6.599131693198263,0.3,,,,,0,0,0,1,13.580591855345729,10.547507685082127,0,0,0,0,0,0,4,0.2313809621116818,0.020236161759214777,0.0964768350031493,0.07624067324393452,0.028616884637083246,5.907957980415467,,9703358,161389576,58.583733194292435,13.580591855345729,-45,-65,40,60,80,,,,,,,,,,,6.2277287109167805,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.2277287109167805,5.970797183738781,10,10,10,5.286572000730988,5.81058487306316,6.334597745395332,6.3327544490768775,5.728536609904461,0,0,0,0,6.0369870504140435,6.297872245253286,6.558757440092529,6.46384162340071,6.356750741265422,0,0,0,0,5.967706621594042,6.4054570061147285,6.843207390635415,6.2277287109167805,5.970797183738781,0,0,0,0,1.3301399102541223,,,,56.25383796154641,0.31404546921171883
1745343000,6.602470088768815,6.669217524392577,6.56949806949807,6.585141101938951,0.3,,,,,0,0,0,1,13.95677525940769,10.547507685082127,0,0,0,0,0,0,4,0.22197656873902646,0.02094757807525567,0.1024251458380041,0.08147756776274843,0.01603978963802759,5.990610787689104,,4315586,157073990,58.08479577028177,13.95677525940769,-45,-65,40,60,80,,,,,,,,,,,6.3475215007590435,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.3475215007590435,5.970797183738781,15,15,10,5.286572000730988,5.81058487306316,6.334597745395332,6.3327544490768775,5.728536609904461,0,0,0,0,6.051352832845738,6.314434468112269,6.577516103378801,6.46384162340071,6.356750741265422,0,0,0,0,6.006114141915103,6.45149193956285,6.896869737210596,6.3475215007590435,5.970797183738781,0,0,0,0,1.3301399102541223,,,,,0.26864624278572
1745415000,6.635989524878413,6.635989524878413,6.485747082456475,6.538872236792806,0.3,,,,,0,0,0,1,13.95677525940769,10.547507685082127,0,0,0,0,0,0,5.5,0.21685270257352013,0.01659978706907307,0.10222730159908977,0.0856275145300167,0.05115490238223571,5.990610787689104,,7419126,149654864,56.37481346142822,13.95677525940769,-45,-65,40,60,80,,,,,,,,,,,6.3475215007590435,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.3475215007590435,5.970797183738781,10,10,10,5.286572000730988,5.81058487306316,6.334597745395332,6.3327544490768775,5.728536609904461,0,0,0,0,6.060837018415195,6.323913227549064,6.586989436682933,6.46384162340071,6.356750741265422,0,0,0,0,6.006114141915103,6.45149193956285,6.896869737210596,6.3475215007590435,5.970797183738781,0,0,0,0,1.3301399102541223,,,,54.480840080047955,0.29694003255363705
1745429400,6.541588609966279,6.573480044759419,6.492435703479576,6.496992481203007,0.18,,,,,0,0,0,1,13.95677525940769,10.547507685082127,0,0,0,0,0,0,5.5,0.20715210533825748,0.009551169760985634,0.09756647673124874,0.08801530697026311,0.08380265937163602,5.990610787689104,,2128655,147526209,54.802181944213814,13.95677525940769,-45,-65,40,60,80,,,,,,,,,,,6.3475215007590435,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.3475215007590435,5.970797183738781,15,15,10,5.391528423578151,5.885107073350492,6.3786857231228336,6.3327544490768775,5.728536609904461,0,0,0,0,6.066698567522186,6.328545941697175,6.590393315872165,6.46384162340071,6.356750741265422,0,0,0,0,6.039945981305557,6.490499120098242,6.941052258890927,6.3475215007590435,5.970797183738781,0,0,0,0,1.3445428454419053,,,,,0.2827998824155466
1745501400,6.538199052132701,6.591294516676088,6.517620310723759,6.547430083144369,0.3,,,,,0,0,0,1,13.95677525940769,10.547507685082127,0,0,0,0,0,0,3.5,0.19909138606217347,0.007048936056712168,0.09682647704115332,0.08977754098444116,0.04576501856441201,6.009419347656127,,4797560,152323769,56.38037020071594,13.95677525940769,-45,-65,40,60,80,,,,,,,,,,,6.3475215007590435,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.3475215007590435,5.970797183738781,10,10,10,5.391528423578151,5.885107073350492,6.3786857231228336,6.3327544490768775,5.728536609904461,0,0,0,0,6.078033402239935,6.341123916570446,6.6042144309009565,6.46384162340071,6.356750741265422,0,0,0,0,6.039945981305557,6.490499120098242,6.941052258890927,6.3475215007590435,5.970797183738781,0,0,0,0,1.3445428454419053,,,,55.83201931026347,0.2905212619211283
1745515800,6.5456262988853195,6.5846933033202015,6.5062053403535165,6.575023474178404,0.18,,,,,0,0,0,1,13.95677525940769,10.547507685082127,0,0,0,0,0,0,1.5,0.19047685584106716,0.006053528619756915,0.09734445175913731,0.09129092313938039,-0.007399640658615273,6.031368673507437,,1451047,153774816,57.25962549130827,13.95677525940769,-45,-65,40,60,80,,,,,,,,,,,6.3475215007590435,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.3475215007590435,5.970797183738781,15,15,10,5.391528423578151,5.885107073350492,6.3786857231228336,6.3327544490768775,5.728536609904461,0,0,0,0,6.092889535921075,6.358160435221961,6.623431334522848,6.46384162340071,6.356750741265422,0,0,0,0,6.072165928360395,6.529050581802224,6.985935235244053,6.3475215007590435,5.970797183738781,0,0,0,0,1.3445428454419053,,,,,0.29177431229169154
1745587800,6.5939190449542995,6.798818752307125,6.5939190449542995,6.786864133934321,0.3,,,,,0,0,0,1,21.62490859047824,10.547507685082127,0,0,0,0,0,0,1.5,0.19285674314732812,0.017799184636146825,0.11353990393456392,0.0957407192984171,0.05007749855501321,6.166557731695616,,6377621,160152437,63.36507024928479,21.62490859047824,-45,-65,40,60,80,,,,,,,,,,,6.401062301806971,5.970797183738781,0,0,0,0,1,0,0,1,0,0,6.401062301806971,5.970797183738781,10,10,10,5.391528423578151,5.885107073350492,6.3786857231228336,6.3327544490768775,5.728536609904461,0,0,0,0,6.11851066438484,6.391232166534581,6.663953668684322,6.6470511283467575,6.356750741265422,0,0,0,0,6.072165928360395,6.529050581802224,6.985935235244053,6.401062301806971,5.970797183738781,0,0,0,0,1.3445428454419053,,,,59.37357310044462,0.3091270819146239
1745602200,6.788921604711079,6.887983706720978,6.747734418346588,6.794361525704809,0.18,,,,,0,0,0,1,22.119732744243535,10.547507685082127,0,0,0,0,0,0,1.5,0.18909906780640395,0.02383368777063266,0.12553282901170792,0.10169914124107526,0.04338598870049252,6.298954225779879,,2847290,162999727,63.56345202616486,22.119732744243535,-45,-65,40,60,80,,,,,,,,,,,6.558635350540184,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.558635350540184,5.970797183738781,15,15,10,5.483575111170347,5.968738476754765,6.4539018423391825,6.3327544490768775,5.728536609904461,0,0,0,0,6.145428040946622,6.425443594618998,6.705459148291374,6.672208047146124,6.356750741265422,0,0,0,0,6.114874876474238,6.583635420405171,7.052395964336104,6.558635350540184,5.970797183738781,0,0,0,0,1.3968662388484068,,,,,0.28744343740156336
1745847000,6.9031244222591965,6.9031244222591965,6.663221199022741,6.725324309080655,0.3,,,,,0,0,0,1,22.119732744243535,10.547507685082127,0,0,0,0,0,0,2.5,0.19272793605140764,0.021033630591871244,0.12799117948091432,0.10695754888904307,-0.046625949248936996,6.298954225779879,,3963810,159035917,60.324122158934934,22.119732744243535,-45,-65,40,60,80,,,,,,,,,,,6.558635350540184,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.558635350540184,5.970797183738781,10,10,10,5.483575111170347,5.968738476754765,6.4539018423391825,6.3327544490768775,5.728536609904461,0,0,0,0,6.165539793565126,6.449896446001124,6.734253098437121,6.672208047146124,6.356750741265422,0,0,0,0,6.114874876474238,6.583635420405171,7.052395964336104,6.558635350540184,5.970797183738781,0,0,0,0,1.3968662388484068,,93.39684711785372,79.40808450512617,60.31251722062092,0.3130251670756725
1745861400,6.723068245910886,6.871780618862331,6.723068245910886,6.853006681514477,0.18,,,,,0,0,0,1,22.445351149320267,10.808002409143516,0,0,0,0,0,0,1.5,0.18958396725855323,0.025349270488893433,0.13864413700015987,0.11329486651126644,-0.017877717361982744,6.298954225779879,,1424128,160460045,63.98024522273608,22.445351149320267,-45,-65,40,60,80,,,,,,,,,,,6.558635350540184,5.970797183738781,0,0,0,0,1,0,0,0,0,0,6.558635350540184,5.970797183738781,15,30,25,5.483575111170347,5.968738476754765,6.4539018423391825,6.347676984711604,5.728536609904461,0,0,0,0,6.195965330971205,6.488617575293371,6.781269819615536,6.684507674757915,6.379764639866183,0,0,0,0,6.159569398571912,6.64120210788912,7.122834817206328,6.558635350540184,5.970797183738781,0,0,0,0,1.3968662388484068,,,,,0.28696718604150584
