time,open,high,low,close,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1755783000,86.56,86.67,86.105,86.425,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,6.5,0.4464999123642212,-0.05345466430661594,-0.14515661278707626,-0.09170194848046032,0.16397424187989196,,87.4605248192603,2623349,149857989,43.74560730096336,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-10,-10,15,-1.7923649694062125,-1,-0.23920085065082686,0,-0.053164118755385494,1.5,-0.021265647502154206,-0.5916481166138813,0,0,0,0,-2.039200850650827,,,,,0,0,0,84.25469522597132,85.92915294117651,87.6036106563817,86.95973476016766,90.57180048709318,0,0,0,0,86.60679536331381,87.39115294117651,87.39115294117651,86.56352105962195,86.94873379370854,0,0,0,0,86.08469806519624,86.95040000000004,86.95040000000004,86.66521672605563,88.22052868029333,0,0,0,0,0.956441012234942,,,,46.34781495311489,0.4692030542373394
1755797400,86.42,86.47,86.365,86.405,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,6.5,0.42210706148106286,-0.056216549788554906,-0.16197263571615395,-0.10575608592759904,0.18101886359062114,,87.4605248192603,863374,148994615,43.51555537547092,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-15,-15,10,-1.5923649694062123,-1,-0.23920085065082686,0,-0.053164118755385494,1.3,0.20000000000000018,-0.022572418574122233,1,0,0,0,-1.7192008506508267,,,,,0,0,0,84.25469522597132,85.92915294117651,87.6036106563817,86.95973476016766,90.57180048709318,0,0,0,0,86.5402183070489,87.28675294117642,87.28675294117642,86.56352105962195,86.94873379370854,0,0,0,0,86.03315142266577,86.89160000000004,86.89160000000004,86.66521672605563,88.22052868029333,0,0,0,0,0.956441012234942,,,,,0.4199951210768955
1755869400,86.825,87.3,86.72,87.015,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,7,0.4558851285181295,-0.015107748691545242,-0.12464077179203059,-0.10953302310048535,0.17702872143625686,,87.4605248192603,4448473,153443088,51.8352152051612,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,10,10,15,-1.5605376597414853,-1,-0.23920085065082686,0,-0.021336809090658597,1.3,0.03182730966472702,0.24845574174143167,0,0,0,0,-1.8392008506508268,,,,,0,0,0,84.25469522597132,85.92915294117651,87.6036106563817,86.95973476016766,90.57180048709318,0,0,0,0,86.52249366912413,87.23604705882356,87.94960044852299,86.69106594181537,86.94873379370854,0,0,0,0,86.03315142266577,86.89160000000004,86.89160000000004,86.66521672605563,88.22052868029333,0,0,0,0,0.956441012234942,,,,51.68870791244286,0.4863310125425363
1755883800,87.015,87.07,86.965,87.045,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,5,0.4308219050525481,0.014363546155155005,-0.0915785904065416,-0.1059421365616966,0.18203637233043593,,87.4605248192603,1508752,154951840,52.20804243940736,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,15,15,15,-1.5595062766526786,-1,-0.23920085065082686,0,-0.020305426001851784,1.3,0.001031383088806681,0.22015549447767654,0,0,0,0,-1.7192008506508267,,,,,0,0,0,84.51260040369391,86.08783529411764,87.66307018454137,86.95973476016766,90.57180048709318,0,0,0,0,86.50703761027279,87.18051764705885,87.85399768384491,86.70352114370814,86.94873379370854,0,0,0,0,86.03647605842356,86.89164705882352,87.74681805922349,86.66521672605563,88.22052868029333,0,0,0,0,0.9589597016956742,,,,,0.4314559835493021
1756128600,86.725,86.98,86.65,86.935,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,6,0.4282631975487944,0.026028533203625234,-0.07340647005716505,-0.09943500326079029,0.20715305896621505,,87.4605248192603,1849050,153102790,50.65959720016526,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,10,10,15,-1.5730432273205797,-1,-0.23920085065082686,0,-0.033842376669752976,1.3,-0.01353695066790106,0.19805609458347803,0,0,0,0,-1.8392008506508268,,,,,0,0,0,84.51260040369391,86.08783529411764,87.66307018454137,86.95973476016766,90.57180048709318,0,0,0,0,86.48727761874403,87.15483529411773,87.82239296949143,86.70352114370814,86.94873379370854,0,0,0,0,86.03647605842356,86.89164705882352,87.74681805922349,86.66521672605563,88.22052868029333,0,0,0,0,0.9589597016956742,,69.75781267181289,77.243855746589,49.61116224162285,0.47080356821024066
1756143000,86.93,87.05,86.8,86.8,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,6,0.4155301120095948,0.024266607705473425,-0.0691017436289485,-0.09336835133442192,0.1698215039332655,,87.4605248192603,1361772,151741018,48.748657985391304,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-10,-10,15,-1.5730432273205797,-1,-0.23920085065082686,0,-0.033842376669752976,1.3,0,0.21932174208563224,0,0,0,0,-1.8392008506508268,,,,,0,0,0,84.51260040369391,86.08783529411764,87.66307018454137,86.95973476016766,90.57180048709318,0,0,0,0,86.45063990844174,87.10482352941179,87.10482352941179,86.70352114370814,86.94873379370854,0,0,0,0,86.05816534469513,86.9113411764705,86.9113411764705,86.66521672605563,88.22052868029333,0,0,0,0,0.9589597016956742,,,,,0.4460062551558082
1756215000,86.52,86.715,86.23,86.695,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,6,0.42656367543748036,0.01604053799863084,-0.07331767883613338,-0.08935821683476422,0.21683433423027437,,87.4605248192603,2951713,148789305,47.25559346310384,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-10,-10,15,-1.5730432273205797,-1,-0.23920085065082686,0,-0.033842376669752976,1.3,0,0.01932174208563206,0,0,0,0,-1.8392008506508268,,,,,0,0,0,84.51260040369391,86.08783529411764,87.66307018454137,86.95973476016766,90.57180048709318,0,0,0,0,86.41633002214898,87.07000000000006,87.07000000000006,86.70352114370814,86.94873379370854,0,0,0,0,86.05816534469513,86.9113411764705,86.9113411764705,86.66521672605563,88.22052868029333,0,0,0,0,0.9589597016956742,,,,49.185362436200144,0.4642599584114949
1756229400,86.695,86.79,86.605,86.74,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,6,0.40930912719194623,0.013730182041908304,-0.07219548928237884,-0.08592567132428715,0.21286321292719007,,87.4605248192603,1334551,150123856,47.9907910250956,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-15,-15,10,-0.9325931310996218,-0.6,-0.11875075442986882,0,-0.033842376669752976,1.3,0.6404500962209578,0.6279445286418629,0,0,0,0,-1.1987507544298688,,,,,1,0,0,84.80753356595993,86.24858823529416,86.24858823529416,86.95973476016766,90.57180048709318,0,0,0,0,86.38188913558184,87.03294117647062,87.03294117647062,86.70352114370814,86.94873379370854,0,0,0,0,86.04336910111404,86.89442352941181,86.89442352941181,86.66521672605563,88.22052868029333,0,0,0,0,0.9558647639297473,,,,,0.43325770086331583
1756301400,86.105,86.525,86,86.47,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,7,0.4329299038210926,-0.004885064430484337,-0.09203200186239258,-0.08714693743190824,0.2467445237291164,,87.4605248192603,3573195,146550661,44.02556020859335,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-10,-10,15,-0.7731832440989985,-0.6,0.04065913257075452,0,-0.033842376669752976,1.3,0.1594098870006233,0.7863230325536795,0,0,0,0,-1.0393408674292455,,,,,0,0,0,84.80753356595993,86.24858823529416,86.24858823529416,86.95973476016766,90.57180048709318,0,0,0,0,86.31333442530064,86.94955294117646,86.94955294117646,86.70352114370814,86.94873379370854,0,0,0,0,86.04336910111404,86.89442352941181,86.89442352941181,86.66521672605563,88.22052868029333,0,0,0,0,0.9558647639297473,,,,48.292629436253264,0.47073578591950693
1756315800,86.48,86.66,86.48,86.63,0,-17.324593512149537,-3.9880688111530413,0,0,0,0,0,0,7,0.4155777678338715,-0.005291328927980413,-0.09376109859188375,-0.08846976966390334,0.26573460035914487,,87.4605248192603,1235603,147786264,46.82921499761326,-17.324593512149537,-40,-60,10,30,50,,,,,,,,,,,86.66521672605563,88.22052868029333,0,0,0,0,0,0,0,0,0,0,86.66521672605563,88.22052868029333,-15,-15,15,-0.750504295995384,-0.6,0.06333808067436893,0,-0.033842376669752976,1.3,0.022678948103614482,0.8225389313251951,0,0,0,0,-1.016661919325631,,,,,0,0,0,84.80753356595993,86.24858823529416,86.24858823529416,86.95973476016766,90.57180048709318,0,0,0,0,86.25958321593119,86.88279999999997,86.88279999999997,86.70352114370814,86.94873379370854,0,0,0,0,86.00317152592606,86.83395294117646,86.83395294117646,86.66521672605563,88.22052868029333,0,0,0,0,0.9558647639297473,,,,,0.43535311718065933
