time,open,high,low,close,Plot,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,BP Headwind,BP Mixed,BP Tailwind,Bear Call,Iron Condor,Exit LT,Exit Time,LT Fast Trackline,LT Slow Trackline,Trail Stop,Entry Headwind,Entry Mixed,Entry Tailwind,Exit LT Confirm,Exit Trail Stop,ST Alert (VST pending)
1625160600,166.27,166.27,165.92,166.23,,-20,-10,-20,-20,162.12409344589094,164.52811764705896,164.52811764705896,165.5695204784576,167.18765163294427,0,0,0,0,166.9831328411068,172.76696470588243,172.76696470588243,167.1541240664229,171.11478251853296,0,0,0,0,158.2829671561642,163.63999999999996,163.63999999999996,165.5695204784576,167.18765163294427,0,0,0,0,166.78926156861158,171.60322352941188,171.60322352941188,166.37873055109304,171.2669177079997,0,0,0,0,-17.4286875377974,,,,,,,166.37873055109304,171.2669177079997,0,0,0,0,0,0,0,166.37873055109304,171.2669177079997,160.092,0,0,0,0,0,0
1625232600,167.36,167.62,166.4,166.85,,0,-10,0,15,163.1720625387867,165.09903529411775,167.02600804944882,166.0866289728653,167.18765163294427,0,0,0,0,166.9831328411068,172.76696470588243,172.76696470588243,167.1541240664229,171.11478251853296,0,0,0,0,158.12527155111198,163.46820000000008,163.46820000000008,166.0866289728653,167.18765163294427,0,0,0,0,166.78926156861158,171.60322352941188,171.60322352941188,166.37873055109304,171.2669177079997,0,0,0,0,-17.4286875377974,,,,,,,166.37873055109304,171.2669177079997,0,0,0,0,0,0,0,166.37873055109304,171.2669177079997,160.092,0,0,0,0,0,0
1625247000,166.86,167.7,166.86,167.32,,-15,-15,-15,0,164.5591117170972,165.80538823529423,167.05166475349125,166.5327055939502,167.18765163294427,0,0,0,0,167.1580652584402,172.90840000000003,172.90840000000003,167.1541240664229,171.11478251853296,0,0,0,0,158.06137037189086,163.36800000000005,163.36800000000005,166.5327055939502,167.18765163294427,0,0,0,0,166.29351212752536,171.10301176470583,171.10301176470583,166.37873055109304,171.2669177079997,0,0,0,0,-17.4286875377974,,,,,,,166.37873055109304,171.2669177079997,0,0,0,0,0,0,0,166.37873055109304,171.2669177079997,160.092,0,0,0,0,0,0
1625578200,169.27,169.64,167.55,167.95,,-10,10,-10,25,165.74894393618914,166.5294352941177,167.30992665204624,167.86858376581088,167.18765163294427,0,0,0,0,167.1580652584402,172.90840000000003,172.90840000000003,167.1541240664229,171.11478251853296,0,0,0,0,158.11447946810483,163.35730588235313,168.60013229660143,167.86858376581088,167.18765163294427,0,0,0,0,166.29351212752536,171.10301176470583,171.10301176470583,166.37873055109304,171.2669177079997,0,0,0,0,-2.4286875377974,,,,,,,166.37873055109304,171.2669177079997,1,0,0,0,1,0,0,166.37873055109304,171.2669177079997,154.514,1,0,0,0,0,0
1625592600,167.94,168.24,167.82,168.13,,-15,10,-15,-15,165.92889449256703,166.78564705882368,167.64239962508034,167.86858376581088,167.18765163294427,0,0,0,0,167.1580652584402,172.90840000000003,172.90840000000003,167.1541240664229,171.11478251853296,0,0,0,0,158.22471779071657,163.38943529411767,168.55415279751878,167.86858376581088,167.18765163294427,0,0,0,0,165.86183089843163,170.64105882352933,170.64105882352933,166.70196215587205,171.2669177079997,0,0,0,0,-2.3581592546866244,,,,,,,166.70196215587205,171.2669177079997,0,0,0,0,0,0,0,166.70196215587205,171.2669177079997,154.6796,0,0,0,0,0,0
1625664600,168.76,169.19,168.19,168.63,,-10,10,-10,-10,166.1503146252846,167.10767058823544,168.06502655118626,167.86858376581088,167.18765163294427,0,0,0,0,167.1580652584402,172.90840000000003,172.90840000000003,167.1541240664229,171.11478251853296,0,0,0,0,158.4023659948847,163.4786941176474,168.5550222404101,167.86858376581088,167.18765163294427,0,0,0,0,165.86183089843163,170.64105882352933,170.64105882352933,167.0761077161669,171.2669177079997,0,0,0,0,-2.3171984588165855,,,,,,,167.0761077161669,171.2669177079997,0,0,0,0,0,0,0,167.0761077161669,171.2669177079997,155.1396,0,0,0,0,0,0
1625679000,168.63,169.23,168.58,168.79,,-15,15,-15,0,166.36600196321882,167.41468235294127,168.46336274266372,167.98322073811255,167.18765163294427,0,0,0,0,167.41050487412443,173.1404470588235,173.1404470588235,167.1541240664229,171.11478251853296,0,0,0,0,158.60972261570237,163.59397647058836,168.57823032547435,167.98322073811255,167.18765163294427,0,0,0,0,165.493071222849,170.24235294117636,170.24235294117636,167.49924287929784,171.2669177079997,0,0,0,0,-1.569788823686569,,,,,,,167.49924287929784,171.2669177079997,0,0,0,0,0,0,0,167.49924287929784,171.2669177079997,155.2868,0,0,0,0,0,0
1625751000,169.82,169.85,167.92,168.45,,-10,15,-10,-10,166.51075458753556,167.5748000000001,168.63884541246463,167.98322073811255,167.18765163294427,0,0,0,0,167.41050487412443,173.1404470588235,173.1404470588235,167.1541240664229,171.11478251853296,0,0,0,0,158.86683782660708,163.73156470588236,168.59629158515764,167.98322073811255,167.18765163294427,0,0,0,0,165.493071222849,170.24235294117636,170.24235294117636,167.49924287929784,171.2669177079997,0,0,0,0,-1.569788823686569,,,,,,,167.49924287929784,171.2669177079997,0,0,0,0,0,0,0,167.49924287929784,171.2669177079997,155.2868,0,0,0,0,0,0
1625765400,168.44,168.75,168.13,168.67,,-15,20,-15,-15,166.74114477280202,167.85967058823513,168.97819640366825,167.98322073811255,167.18765163294427,0,0,0,0,167.41050487412443,173.1404470588235,173.1404470588235,167.1541240664229,171.11478251853296,0,0,0,0,159.19112778087953,163.9169411764708,168.64275457206207,167.98322073811255,167.18765163294427,0,0,0,0,165.1024271410835,169.81378823529428,169.81378823529428,167.49924287929784,171.2669177079997,0,0,0,0,-1.569788823686569,,,,,,,167.49924287929784,171.2669177079997,0,0,0,0,0,0,0,167.49924287929784,171.2669177079997,155.2868,0,0,0,0,0,0
1625837400,168.84,169.55,168.67,169.39,,-10,15,-10,5,167.0352612523059,168.2622588235294,169.4892563947529,168.5165538324949,167.18765163294427,0,0,0,0,167.41050487412443,173.1404470588235,173.1404470588235,167.1541240664229,171.11478251853296,0,0,0,0,159.367324130215,164.04161176470603,168.71589939919707,168.5165538324949,167.18765163294427,0,0,0,0,165.1024271410835,169.81378823529428,169.81378823529428,167.5818391420617,171.2669177079997,0,0,0,0,-1.560746330556267,,,,,,,167.5818391420617,171.2669177079997,0,0,0,0,0,0,0,167.5818391420617,171.2669177079997,155.8388,0,0,0,0,0,0
1625851800,169.41,169.61,169.18,169.2,,-15,15,-15,0,167.2842679753765,168.59811764705887,169.91196731874123,168.70894284445956,167.18765163294427,0,0,0,0,167.56058687085186,173.29439999999983,173.29439999999983,167.1541240664229,171.11478251853296,0,0,0,0,159.54364359999454,164.1641647058825,168.7846858117705,168.70894284445956,167.18765163294427,0,0,0,0,164.7664103483874,169.4430588235296,169.4430588235296,168.13885063191447,171.2669177079997,0,0,0,0,-1.4997656953319818,,,,,,,168.13885063191447,171.2669177079997,0,0,0,0,0,0,0,168.13885063191447,171.2669177079997,155.8388,0,0,0,0,0,0
1626096600,168.7,169.15,167.65,168.97,,-10,15,-10,-10,167.48465611870705,168.84548235294113,170.20630858717522,168.70894284445956,167.18765163294427,0,0,0,0,167.56058687085186,173.29439999999983,173.29439999999983,167.1541240664229,171.11478251853296,0,0,0,0,159.8318201801914,164.35027058823533,168.86872099627928,168.70894284445956,167.18765163294427,0,0,0,0,164.7664103483874,169.4430588235296,169.4430588235296,168.13885063191447,171.2669177079997,0,0,0,0,-1.4997656953319818,,,,,,,168.13885063191447,171.2669177079997,0,0,0,0,0,0,0,168.13885063191447,171.2669177079997,155.8388,0,0,0,0,0,0
1626111000,168.97,169.15,168.88,169.04,,5,15,5,5,167.7212926279434,169.13089411764693,170.54049560735046,168.70894284445956,167.18765163294427,0,0,0,0,167.56058687085186,173.29439999999983,173.29439999999983,167.1541240664229,171.11478251853296,0,0,0,0,160.17073035106853,164.5705176470589,168.97030494304926,168.70894284445956,167.18765163294427,0,0,0,0,164.39467952079346,169.02301176470604,169.02301176470604,168.13885063191447,171.2669177079997,0,0,0,0,-1.4997656953319818,,,,,,,168.13885063191447,171.2669177079997,0,0,0,0,0,0,0,168.13885063191447,171.2669177079997,155.8388,0,0,0,0,0,0
1626183000,169.5,169.9,169.21,169.37,,10,15,10,10,167.9375815936284,169.40157647058805,170.8655713475477,168.70894284445956,167.18765163294427,0,0,0,0,167.56058687085186,173.29439999999983,173.29439999999983,167.1541240664229,171.11478251853296,0,0,0,0,160.5942817317391,164.85111764705871,169.10795356237833,168.70894284445956,167.18765163294427,0,0,0,0,164.39467952079346,169.02301176470604,169.02301176470604,168.20159797314724,171.2669177079997,0,0,0,0,-1.492896227113254,,,,,,,168.20159797314724,171.2669177079997,0,0,0,0,0,0,0,168.20159797314724,171.2669177079997,155.8388,0,0,0,0,0,0
1626197400,169.36,169.36,168.93,169.25,,5,20,5,5,168.1165021471833,169.6118823529411,171.10726255869892,168.70894284445956,167.18765163294427,0,0,0,0,167.63471681549976,173.37004705882373,173.37004705882373,167.1541240664229,171.11478251853296,0,0,0,0,161.06495828357546,165.15447058823543,169.2439828928954,168.70894284445956,167.18765163294427,0,0,0,0,164.02903398462414,168.591105882353,168.591105882353,168.20159797314724,171.2669177079997,0,0,0,0,-1.492896227113254,,,,,,,168.20159797314724,171.2669177079997,0,0,0,0,0,0,0,168.20159797314724,171.2669177079997,155.8388,0,0,0,0,0,0
1626269400,170.89,170.97,170.28,170.76,,15,15,15,30,168.4003264206641,169.9973882352939,171.5944500499237,169.68019290789726,167.18765163294427,0,0,0,0,167.63471681549976,173.37004705882373,173.37004705882373,167.1541240664229,171.11478251853296,0,0,0,0,161.62018551415488,165.56497647058825,169.50976742702161,169.68019290789726,167.18765163294427,0,0,0,0,164.02903398462414,168.591105882353,168.591105882353,169.258469680928,171.2669177079997,0,0,0,0,-1.3771917770882078,,,,,,,169.258469680928,171.2669177079997,0,0,0,0,0,0,0,169.258469680928,171.2669177079997,157.0992,0,0,0,0,0,0
1626283800,170.73,171.03,170.67,171.03,,10,30,25,40,168.71478015745947,170.4235764705881,172.13237278371673,170.19873776242162,168.57210704912444,0,0,0,0,167.63471681549976,173.37004705882373,173.37004705882373,168.59135120504737,171.11478251853296,0,0,0,0,162.2318540668483,166.01781176470595,169.8037694625636,170.19873776242162,168.57210704912444,0,0,0,0,163.84960074493458,168.37814117647048,172.90668160800638,169.69572184657596,171.2669177079997,0,0,0,0,-0.2794222856440399,,,,,,,169.69572184657596,171.2669177079997,0,0,0,0,0,0,0,169.69572184657596,171.2669177079997,157.3476,0,0,0,0,0,0
1626355800,170.81,171.11,170.34,171.1,,10,15,10,10,169.0049191231548,170.79912941176474,172.59333970037468,170.19873776242162,168.57210704912444,0,0,0,0,167.63471681549976,173.37004705882373,173.37004705882373,168.59135120504737,171.11478251853296,0,0,0,0,162.8711792861101,166.4893882352941,170.10759718447807,170.19873776242162,168.57210704912444,0,0,0,0,163.84960074493458,168.37814117647048,172.90668160800638,169.69572184657596,171.2669177079997,0,0,0,0,-0.2794222856440399,,,,,,,169.69572184657596,171.2669177079997,0,0,0,0,0,0,0,169.69572184657596,171.2669177079997,157.412,0,0,0,0,0,0
1626370200,171.1,171.29,171.03,171.12,,5,30,20,35,169.301530181094,171.17948235294105,173.0574345247881,170.48449029655674,168.68552797418698,0,0,0,0,167.96052305613526,173.71011764705867,179.45971223798207,168.70411183325828,171.11478251853296,0,0,0,0,163.51391041490518,166.96557647058816,170.41724252627114,170.48449029655674,168.68552797418698,0,0,0,0,163.6427843252912,168.110705882353,172.5786274394148,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626442200,170.64,170.94,169.35,169.79,,10,15,10,10,169.407431927412,171.27835294117628,173.14927395494055,170.48449029655674,168.68552797418698,0,0,0,0,167.96052305613526,173.71011764705867,179.45971223798207,168.70411183325828,171.11478251853296,0,0,0,0,164.1232356457387,167.36543529411765,170.6076349424966,170.48449029655674,168.68552797418698,0,0,0,0,163.6427843252912,168.110705882353,172.5786274394148,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626456600,169.81,169.91,169.28,169.41,,5,20,5,-10,169.42380096210297,171.1747058823528,171.1747058823528,170.1175901353614,168.68552797418698,0,0,0,0,167.96052305613526,173.71011764705867,179.45971223798207,168.70411183325828,171.11478251853296,0,0,0,0,164.7898013729338,167.77143529411765,170.7530692153015,170.1175901353614,168.68552797418698,0,0,0,0,163.29799238909462,167.73141176470605,167.73141176470605,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626701400,169.53,169.9,168.89,169.29,,10,15,10,-5,169.39117971945433,170.97950588235295,170.97950588235295,169.9508302697759,168.68552797418698,0,0,0,0,167.96052305613526,173.71011764705867,179.45971223798207,168.70411183325828,171.11478251853296,0,0,0,0,165.3088409419487,168.11051764705874,170.9121943521688,169.9508302697759,168.68552797418698,0,0,0,0,163.29799238909462,167.73141176470605,167.73141176470605,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626715800,169.295,169.61,169.1,169.59,,10,15,10,-5,169.37268805902414,170.82842352941177,172.2841589997994,169.8814852505062,168.68552797418698,0,0,0,0,168.15972467425732,173.91275294117642,173.91275294117642,168.70411183325828,171.11478251853296,0,0,0,0,165.87232155684694,168.48383529411768,171.09534903138842,169.8814852505062,168.68552797418698,0,0,0,0,163.03651168921067,167.4742117647059,171.91191184020113,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626787800,170.49,170.8,168.92,169.47,,10,15,10,10,169.3486471198509,170.66164705882355,170.66164705882355,169.8814852505062,168.68552797418698,0,0,0,0,168.15972467425732,173.91275294117642,173.91275294117642,168.70411183325828,171.11478251853296,0,0,0,0,166.34875399104055,168.8146117647059,171.28046953837122,169.8814852505062,168.68552797418698,0,0,0,0,163.03651168921067,167.4742117647059,171.91191184020113,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626802200,169.49,169.53,169.22,169.39,,5,15,5,5,169.31496388218034,170.47390588235297,170.47390588235297,169.8814852505062,168.68552797418698,0,0,0,0,168.15972467425732,173.91275294117642,173.91275294117642,168.70411183325828,171.11478251853296,0,0,0,0,166.86544644498412,169.15943529411763,171.45342414325114,169.8814852505062,168.68552797418698,0,0,0,0,162.81035001271133,167.2621882352941,167.2621882352941,170.1202907758742,171.2669177079997,0,0,0,0,-0.15056916014712116,,,,,,,170.1202907758742,171.2669177079997,0,0,0,0,0,0,0,170.1202907758742,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626874200,168.31,168.98,168.15,168.74,,10,15,10,-5,169.19959577057114,170.2013647058823,170.2013647058823,169.56339314170447,168.68552797418698,0,0,0,0,168.15972467425732,173.91275294117642,173.91275294117642,168.70411183325828,171.11478251853296,0,0,0,0,167.26630674782507,169.42392941176476,169.42392941176476,169.56339314170447,168.68552797418698,0,0,0,0,162.81035001271133,167.2621882352941,167.2621882352941,169.94134981932783,171.2669177079997,0,0,0,0,-0.170159300380536,,,,,,,169.94134981932783,171.2669177079997,0,0,0,0,0,0,0,169.94134981932783,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626888600,168.76,168.94,168.62,168.75,,5,20,5,-10,169.06756562703316,169.96291764705876,169.96291764705876,169.51165020891864,168.68552797418698,0,0,0,0,168.06748406512085,173.76035294117656,173.76035294117656,168.70411183325828,171.11478251853296,0,0,0,0,167.73413487749352,169.71717647058827,169.71717647058827,169.51165020891864,168.68552797418698,0,0,0,0,162.55395007923607,167.02722352941174,167.02722352941174,169.85553911794727,171.2669177079997,0,0,0,0,-0.8094936420316422,,,,,,,169.85553911794727,171.2669177079997,0,0,0,0,0,0,0,169.85553911794727,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626960600,168.51,169.19,168.06,168.9,,15,15,15,15,168.961351402897,169.77712941176478,169.77712941176478,169.51165020891864,168.68552797418698,0,0,0,0,168.06748406512085,173.76035294117656,173.76035294117656,168.70411183325828,171.11478251853296,0,0,0,0,168.25105398058116,170.035788235294,170.035788235294,169.51165020891864,168.68552797418698,0,0,0,0,162.55395007923607,167.02722352941174,167.02722352941174,169.85553911794727,171.2669177079997,0,0,0,0,-0.8094936420316422,,,,,,,169.85553911794727,171.2669177079997,0,0,0,0,0,0,0,169.85553911794727,171.2669177079997,157.43040000000002,0,0,0,0,0,0
1626975000,168.89,169.17,168.85,169.11,,10,15,10,10,168.87765363094428,169.66795294117654,169.66795294117654,169.51165020891864,168.68552797418698,0,0,0,0,168.06748406512085,173.76035294117656,173.76035294117656,168.70411183325828,171.11478251853296,0,0,0,0,168.5287685385655,170.2625411764704,170.2625411764704,169.51165020891864,168.68552797418698,0,0,0,0,162.33757869440515,166.82696470588235,166.82696470588235,169.85553911794727,171.2669177079997,0,0,0,0,-0.8589168829190978,,,,,,,169.85553911794727,171.2669177079997,0,0,0,0,1,0,0,169.85553911794727,171.2669177079997,157.43040000000002,0,0,0,0,0,0
