time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,MA,STH MVRV,MVRV SMA
1735828200,87.8,88.705,84.89,87.76,15,0,,,1,0,3,0,117.59202504999998,0.7156952015576798,
1738593000,88.575,92.475,86.8601,92.43,16,0,,,1,0,3,0,117.59247504999998,0.7545645908000754,
1741012200,91.41,92.79,88.63,91.03,17,0,,,1,0,3,0,117.58927504999998,0.7441659200117816,
1743514200,91.25,94.09,85,89.47,18,0,,,2,0,3,0,117.56742504999997,0.7328868581425005,
1746106200,89.26,89.28,83.295,86.28,19,1,83.295,0,2,0,3,1,117.52442504999998,0.7082128911400054,
1748871000,85.29,88.435,84.79,88.25,20,0,,,2,0,3,0,117.50152504999997,0.7259768228255168,
1751376600,88.13,88.31,84.19,86.92,21,0,,,2,0,3,0,117.40752504999996,0.716587448346037,
1754055000,87.56,88.45,85.985,86.6,22,0,,,2,0,3,0,117.24377499999997,0.7153807407127336,
1756819800,85.63,91.04,85.48,89.37,23,0,,,2,0,3,0,117.17187499999996,0.7396028034778456,
1759325400,89.45,92.185,88.65,90.29,5,0,,,0,0,3,0,117.11392499999998,0.7485954102811143,
1762180200,89.62,90.64,88.8,90.21,6,0,,,0,0,3,0,117.03642494999998,0.7491732074750136,
1764599400,88.845,89.155,87.03,87.16,7,0,,,0,0,3,0,116.98182494999998,0.7250152489841968,
1767364200,87.4,88.66,86.5407,87.13,8,0,,,0,0,3,0,116.94662494999997,0.725988292098307,
1770042600,87.02,90.86,86.4284,90.82,9,0,,,1,0,3,0,116.92787489999996,0.7578317567084119,
1772461800,89.975,89.99,85.45,86.69,10,,,,1,0,3,,116.88727489999998,0.7247868365232003,
1775050200,86.28,87.37,85.385,85.62,11,,,,1,0,3,,116.83237484999998,0.716955842800337,
1777642200,85.5,86.29,82.77,85.76,12,,,,1,0,3,,116.76787484999997,0.7190869249226363,
1780320600,84.93,87.79,84.62,86.42,13,,,,1,0,3,,116.72107484999997,0.7254560604103524,
1782912600,85.48,85.79,85.37,85.51,14,,,,1,0,3,,116.66547484999997,0.7186140899763984,
