time,open,high,low,close,Plot,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,LOI,Deep Accumulate,Accumulate,Trim 25%,Trim 50%,Trim 75%,Exit 100%,LT Fast Trackline,LT Slow Trackline,BP Headwind,BP Mixed,BP Tailwind,Bear Call,Iron Condor,Exit LT,Exit Time,LT Fast Trackline,LT Slow Trackline,Trail Stop,Entry Headwind,Entry Mixed,Entry Tailwind,Exit LT Confirm,Exit Trail Stop,ST Alert (VST pending)
1624555800,425.01,425.55,424.78,425.09,,15,10,30,55,419.8630868761471,422.1615294117649,424.45997194738266,423.43702104818954,420.9644340324769,0,0,0,0,413.5280931232221,428.1037882352941,442.67948334736604,420.9871626525278,399.6879919264223,0,0,0,0,421.14884073814846,423.8871058823532,426.6253710265579,423.43702104818954,420.9644340324769,0,0,0,0,418.3315004733075,422.4876470588236,426.64379364433967,422.58079161605394,409.81175986156654,0,0,0,0,18.37996915551897,,,,,,,422.58079161605394,409.81175986156654,0,0,0,0,0,0,0,422.58079161605394,409.81175986156654,382.58099999999996,0,0,0,0,0,0
1624627800,426,426.48,425.55,426.18,,10,-10,10,35,420.31154845016584,422.72007058823567,425.1285927263055,424.7072783527757,420.9644340324769,0,0,0,0,413.5280931232221,428.1037882352941,442.67948334736604,420.9871626525278,399.6879919264223,0,0,0,0,421.35542198389123,424.0733647058822,426.7913074278732,424.7072783527757,420.9644340324769,0,0,0,0,418.3315004733075,422.4876470588236,426.64379364433967,423.40859221490723,409.81175986156654,0,0,0,0,18.417843279076923,,,,,,,423.40859221490723,409.81175986156654,0,0,0,0,0,0,0,423.40859221490723,409.81175986156654,383.562,0,0,0,0,0,0
1624642200,426.16,427.09,425.96,426.59,,15,5,30,55,420.80444320386823,423.33105882352976,425.8576744431913,425.1380104164239,422.0130958873,0,0,0,0,413.5280931232221,428.1037882352941,442.67948334736604,422.0337938916329,399.6879919264223,0,0,0,0,421.57114974771576,424.2615999999999,426.952050252284,425.1380104164239,422.0130958873,0,0,0,0,418.7412907343466,423.04550588235264,427.3497210303587,423.8908356281281,409.81175986156654,0,0,0,0,18.76723480809761,,,,,,,423.8908356281281,409.81175986156654,0,0,0,0,0,0,0,423.8908356281281,409.81175986156654,383.931,0,0,0,0,0,0
1624887000,427.17,427.24,425.89,425.95,,10,-10,10,20,421.1421648046359,423.7356705882356,426.32917637183533,425.1380104164239,422.0130958873,0,0,0,0,413.5280931232221,428.1037882352941,442.67948334736604,422.0337938916329,399.6879919264223,0,0,0,0,421.75162602801004,424.38065882352964,427.00969161904925,425.1380104164239,422.0130958873,0,0,0,0,418.7412907343466,423.04550588235264,427.3497210303587,423.8908356281281,409.81175986156654,0,0,0,0,18.76723480809761,,,,,,,423.8908356281281,409.81175986156654,0,0,0,0,0,0,0,423.8908356281281,409.81175986156654,383.931,0,0,0,0,0,0
1624901400,425.95,427.64,425.89,427.48,,40,5,30,55,421.70339971603886,424.4299529411764,427.15650616631393,425.90688295250635,422.4800176096357,0,0,0,0,414.37341322712393,428.87239999999997,443.371386772876,422.499951470802,399.6879919264223,0,0,0,0,421.9918751852559,424.57456470588255,427.1572542265092,425.90688295250635,422.4800176096357,0,0,0,0,419.2181661987211,423.70047058823536,428.1827749777496,423.891332760988,409.81175986156654,0,0,0,0,18.9130455143174,,,,,,,423.891332760988,409.81175986156654,0,0,0,0,0,0,0,423.891332760988,409.81175986156654,384.732,0,0,0,0,0,0
1624973400,427.88,428.55,427.74,427.76,,20,-10,10,35,422.3080845800092,425.1923294117649,428.07657424352055,426.6956770273273,422.4800176096357,0,0,0,0,414.37341322712393,428.87239999999997,443.371386772876,422.499951470802,399.6879919264223,0,0,0,0,422.25458734035,424.9475294117644,427.64047148317877,426.6956770273273,422.4800176096357,0,0,0,0,419.2181661987211,423.70047058823536,428.1827749777496,425.8076661352032,409.81175986156654,0,0,0,0,19.000722965981236,,,,,,,425.8076661352032,409.81175986156654,0,0,0,0,0,0,0,425.8076661352032,409.81175986156654,384.984,0,0,0,0,0,0
1624987800,427.74,428.06,427.15,427.67,,25,20,70,55,422.85030685462294,425.8568470588236,428.8633872630242,426.6956770273273,423.86144492323314,0,0,0,0,414.37341322712393,428.87239999999997,443.371386772876,423.9020977943161,399.6879919264223,0,0,0,0,422.4987615218804,425.2747529411764,428.05074436047244,426.6956770273273,423.86144492323314,0,0,0,0,419.6372355084183,424.26727058823553,428.89730566805275,425.8076661352032,409.81175986156654,0,0,0,0,19.43923574089474,,,,,,,425.8076661352032,409.81175986156654,0,0,0,0,0,0,0,425.8076661352032,409.81175986156654,384.984,0,0,0,0,0,0
1625059800,427.21,428.38,427.21,427.85,,20,-10,35,25,423.4320907624943,426.55712941176495,429.6821680610356,426.70593376366145,423.86144492323314,0,0,0,0,414.37341322712393,428.87239999999997,443.371386772876,423.9020977943161,399.6879919264223,0,0,0,0,422.74207694740676,425.59465882352936,428.44724069965196,426.70593376366145,423.86144492323314,0,0,0,0,419.6372355084183,424.26727058823553,428.89730566805275,425.8076661352032,409.81175986156654,0,0,0,0,19.43923574089474,,,,,,,425.8076661352032,409.81175986156654,0,0,0,0,0,0,0,425.8076661352032,409.81175986156654,385.06500000000005,0,0,0,0,0,0
1625074200,427.87,428.76,427.58,428.06,,40,5,55,45,423.9716228517184,427.21364705882377,430.45567126592914,426.98878982683055,424.0306274287165,0,0,0,0,415.2514106932266,429.81388235294116,444.3763540126557,424.0833765232935,399.6879919264223,0,0,0,0,422.974189142862,425.8762823529415,428.778375563021,426.98878982683055,424.0306274287165,0,0,0,0,420.0080828427015,424.7110352941176,429.4139877455337,425.81493166874685,409.81175986156654,0,0,0,0,19.496261983902073,,,,,,,425.81493166874685,409.81175986156654,0,0,0,0,0,0,0,425.81493166874685,409.81175986156654,385.254,0,0,0,0,0,0
1625146200,428.86,429.78,428.81,429.75,,10,10,35,25,424.7077971281652,428.13089411764673,431.55399110712824,428.2874769425222,424.0306274287165,0,0,0,0,415.2514106932266,429.81388235294116,444.3763540126557,424.0833765232935,399.6879919264223,0,0,0,0,423.2717917960017,426.3060470588233,429.3403023216449,428.2874769425222,424.0306274287165,0,0,0,0,420.0080828427015,424.7110352941176,429.4139877455337,427.04815083526495,409.81175986156654,0,0,0,0,19.5526851069965,,,,,,,427.04815083526495,409.81175986156654,0,0,0,0,0,0,0,427.04815083526495,409.81175986156654,386.77500000000003,0,0,0,0,0,0
