time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1442237400,196.95,197.01,195.43,196.01,5,5,5,-15,194.73767142549917,200.71327811764698,200.71327811764698,197.81428072775435,202.70504161140607,0,0,0,0,184.2317401626082,191.17296470588224,191.17296470588224,195.57686919492136,197.82223184529718,0,0,0,0,188.72927800478564,195.80032941176464,195.80032941176464,196.1218525123846,205.43822833411534,0,0,0,0,193.1444569530557,195.2011176470589,197.2577783410621,195.57686919492136,197.82223184529718,0,0,0,0,-0.05604559406211083,0.9615927452737864,,15.34090440395103,10.733537520802281,38.38478612331161,79451983,0.9426078115663896,-74684864.01999982,-0.05999896085301415,0.45551686266201175,0,0,0,0,0,0,0,0.8258644192576996,-0.2575332176249999,,0.1
1442323800,196.61,198.99,195.9612,198.46,20,5,5,-5,194.73767142549917,200.71327811764698,200.71327811764698,197.81428072775435,202.70504161140607,0,0,0,0,185.12822232904,191.74769411764706,198.36716590625412,197.16966772610638,197.82223184529718,0,0,0,0,188.27694353250587,195.3954352941176,195.3954352941176,196.1218525123846,205.43822833411534,0,0,0,0,193.894287266374,195.94429411764722,197.99430096892044,197.16966772610638,197.82223184529718,0,0,0,0,-0.043661857394776425,0.9615927452737864,,,,,113806176,0.9545787609851752,210541425.59999934,-0.057813441856883196,0.4793805622881083,0,0,0,0,0,0,0,0.8279716406954246,-0.2544170051559812,,0.1
1442410200,198.82,200.41,198.41,200.18,55,10,10,-10,194.25383340643774,200.2917938823528,200.2917938823528,197.81428072775435,202.70504161140607,0,0,0,0,186.11429907607416,192.49484705882347,198.87539504157277,198.9342098325001,197.82223184529718,0,0,0,0,188.06897147681892,195.1955294117647,202.3220873467105,196.9901229222271,205.43822833411534,0,0,0,0,195.3530440721152,197.54495294117643,199.73686181023766,198.9342098325001,197.82223184529718,0,0,0,0,-0.034840074716822066,0.981879775649051,,,,,99581557,0.9629677856567582,135430917.52000135,-0.05245107796018811,0.47699416550777457,0,0,0,0,0,0,0,0.828310265448207,-0.25394630460119877,,0.1
1442496600,200.02,202.89,199.28,199.73,30,5,5,-10,194.25383340643774,200.2917938823528,200.2917938823528,197.81428072775435,202.70504161140607,0,0,0,0,187.235888732875,193.36505882352935,199.4942289141837,199.09171664128834,197.82223184529718,0,0,0,0,187.68326306679603,194.8395294117646,201.99579575673317,197.65797128492514,205.43822833411534,0,0,0,0,196.8348400209083,199.22088235294115,201.606924684974,199.09171664128834,197.82223184529718,0,0,0,0,-0.03649686952898087,0.981879775649051,,,,,276046620,0.960993637897825,-80053519.80000564,-0.050715493370862674,0.48578417367739324,0,0,0,0,0,0,0,0.8212798389990628,-0.2643771524806547,,0.1
1442583000,195.71,197.56,194.96,195.45,-30,5,5,-15,193.28421098036796,199.5216310588236,199.5216310588236,197.81428072775435,202.70504161140607,0,0,0,0,187.89321002834882,193.69708235294112,193.69708235294112,197.0507215956441,197.82223184529718,0,0,0,0,186.91556890939657,194.17729411764682,194.17729411764682,197.65797128492514,205.43822833411534,0,0,0,0,196.69811702974548,199.00671764705893,199.00671764705893,197.0507215956441,197.82223184529718,0,0,0,0,-0.05641586472314517,0.9586788960989913,,,,,223657456,0.940695501374098,-58150938.56000432,-0.05008929013646213,0.4321307570516796,0,0,0,0,0,0,0,0.8377710897203193,-0.24007062254634795,,0.1
1442842200,196.44,197.68,195.21,196.46,5,5,5,-10,193.28421098036796,199.5216310588236,199.5216310588236,197.81428072775435,202.70504161140607,0,0,0,0,188.86104795741028,194.244494117647,194.244494117647,197.0507215956441,197.82223184529718,0,0,0,0,186.39605596325572,193.71891764705876,193.71891764705876,197.65797128492514,205.43822833411534,0,0,0,0,196.422613246589,198.46652941176492,198.46652941176492,197.0507215956441,197.82223184529718,0,0,0,0,-0.05089330766349167,0.9586788960989913,,18.957623135903066,15.657660844563225,36.02423422308078,105726209,0.9457965430820017,2114524.180001082,-0.04948786340829936,0.43977829305357086,0,0,0,0,0,0,0,0.8297902136173103,-0.25194990184008126,,0.1
1442928600,193.88,194.46,192.56,193.91,-10,5,5,-15,192.0487053917062,198.5503152941174,198.5503152941174,197.81428072775435,202.70504161140607,0,0,0,0,189.7409267902356,194.55338823529428,194.55338823529428,195.32205113015257,197.82223184529718,0,0,0,0,185.7760505423337,193.18007058823534,193.18007058823534,196.618304265954,205.43822833411534,0,0,0,0,195.13034660327136,197.33668235294127,197.33668235294127,195.32205113015257,197.82223184529718,0,0,0,0,-0.06255352028484774,0.9511797037602315,,,,,153890876,0.9338945275269961,4616726.280000175,-0.051209347415822504,0.4234424246483589,0,0,0,0,0,0,0,0.8153921487076903,-0.2733331542036219,,0.1
1443015000,194.11,194.67,192.91,193.6,-15,10,-5,-20,192.0487053917062,198.5503152941174,198.5503152941174,197.81428072775435,202.70504161140607,0,0,0,0,190.89149340276663,195.00051764705904,195.00051764705904,195.08327490267678,197.82223184529718,0,0,0,0,185.22919145012457,192.69087058823507,192.69087058823507,196.45754296401137,205.43822833411534,0,0,0,0,193.84870374946132,196.0711058823531,196.0711058823531,195.08327490267678,197.82223184529718,0,0,0,0,-0.06327691225026981,0.9511797037602315,,,,,92790620,0.9327878774778029,-47323216.20000179,-0.052612195142763496,0.4281730280687568,0,0,0,0,0,0,0,0.8298096852582281,-0.2520552938616747,,0.1
1443101400,192.15,193.45,190.56,192.9,-30,-5,-5,-30,190.89590470146862,197.6492112941176,197.6492112941176,196.86612903215175,202.70504161140607,0,0,0,0,191.80877337683773,195.26512941176492,195.26512941176492,193.64305873842545,196.88561664883247,0,0,0,0,184.66196064938632,192.1847058823529,192.1847058823529,194.68021846658198,205.43822833411534,0,0,0,0,191.97223918917385,194.3988235294117,194.3988235294117,193.64305873842545,196.88561664883247,0,0,0,0,-0.06583125410163912,0.9463550672240945,,,,,159378840,0.9298782510261321,119534130,-0.05614083942262682,0.4370521737434082,0,0,0,0,0,0,0,0.827533488122711,-0.2552856983517076,,0.1
1443187800,194.64,195,191.81,192.85,0,10,10,-30,190.89590470146862,197.6492112941176,197.6492112941176,196.86612903215175,202.70504161140607,0,0,0,0,192.6572009561627,195.63809411764717,195.63809411764717,193.64305873842545,196.88561664883247,0,0,0,0,184.25600980272725,191.78392941176472,191.78392941176472,194.68021846658198,204.19299659258434,0,0,0,0,191.3212497565387,193.82837647058813,193.82837647058813,193.64305873842545,196.88561664883247,0,0,0,0,-0.06534692068668368,0.9463550672240945,,,,,155054777,0.9301269602802785,-277548050.8299988,-0.06083238590498119,0.4305413165738014,0,0,0,0,0,0,0,0.8445432924717655,-0.2302117987423003,,0.1
