time,open,high,low,close,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1552055400,13.627,13.858,13.551,13.812,3642.295600000003,16.180430000000015,0,16.180430000000015,13.900755282705372,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,13.900755282705372,13.360543893308783,13.900755282705372,,0,0,0,0,13.900755282705372,0,13.900755282705372,0,1,1.3963161020261197,1.5294854385841685,0,0,0,0,0,0,0.3108096425888553,1.3963161020261197,-45,-65,40,60,80,,,,,,,,,,,-10,-10,10,-0.28086600431636055,0,0,0,-0.28086600431636055,1,-0.11234640172654423,-0.39079185503082736,0,1,0,0,13.2140206800432,13.853044705882347,14.492068731721494,14.058921971416815,13.847132102251367,0,0,0,0,13.809184422007405,14.402721176470596,14.402721176470596,13.791567812381048,14.122102692018768,0,0,0,0,13.633505414886482,14.215195294117654,14.215195294117654,13.900755282705372,13.360543893308783,0,0,0,0,1.0355250397235163,,,,,0.5472669178415497
1552311000,13.827,14.306,13.809,14.3,3656.911000000003,16.180430000000015,0,16.180430000000015,13.967007011939085,13.360543893308783,0,0,0,0,0,1,1,0,0,0,0,0,13.967007011939085,13.360543893308783,13.967007011939085,,0,0,0,0,13.967007011939085,0,13.967007011939085,0,1,7.9374841618562115,1.5294854385841685,0,0,0,0,0,0,0.3241089538325085,7.9374841618562115,-45,-65,40,60,80,,,,,,,,,,,15,15,10,0.01221261027258762,0,0,0,0.01221261027258762,1,0.2930786145889482,0.13395064419791505,0,1,0,0,13.2140206800432,13.853044705882347,14.492068731721494,14.058921971416815,13.847132102251367,0,0,0,0,13.838661340683052,14.40435882352943,14.970056306375808,14.136475003386025,14.122102692018768,0,0,0,0,13.66392489236692,14.220216470588243,14.776508048809566,13.967007011939085,13.360543893308783,0,0,0,0,1.0355250397235163,,86.47100341851238,89.37599907379742,60.05684124526002,0.5738288805983328
1552397400,14.307,14.533,13.74909,14.519,3663.1616000000026,16.180430000000015,0,16.180430000000015,14.262745841927067,13.360543893308783,0,0,0,0,0,0,0,1,0,0,0,0,14.262745841927067,13.360543893308783,14.262745841927067,,0,0,0,0,14.262745841927067,0,14.262745841927067,0,1,15.852519889934001,1.5294854385841685,0,0,0,0,0,0,0.3569518857016149,15.852519889934001,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.21472232789634596,0,0,0,0.21472232789634596,1,0.20250971762375833,0.3937681151825408,0,0,0,0,13.298042560257397,13.96913411764706,14.640225675036724,14.058921971416815,13.847132102251367,0,0,0,0,13.891144555410692,14.429476470588247,14.967808385765801,14.374796922420561,14.122102692018768,0,0,0,0,13.701512484600492,14.256527058823538,14.811541633046584,14.262745841927067,13.360543893308783,0,0,0,0,1.0878709933778643,,,,,0.5905343948579536
1552483800,14.58,14.808,14.519,14.75,3669.726200000003,16.180430000000015,0,16.180430000000015,14.551969629008543,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.551969629008543,13.360543893308783,14.551969629008543,,0,0,0,0,14.551969629008543,0,14.551969629008543,0,1,18.602974806122702,3.4051352849780065,0,0,0,0,0,0,0.35209817958007095,18.602974806122702,-45,-65,40,60,80,,,,,,,,,,,15,30,25,0.3,0,0,0,0.3,1,0.08527767210365403,0.5955411216361355,0,0,0,0,13.298042560257397,13.96913411764706,14.640225675036724,14.318645683422645,13.847132102251367,0,0,0,0,13.962754639245937,14.489229411764716,15.015704184283496,14.652829999434054,14.166901820419929,0,0,0,0,13.74729988046677,14.309967058823526,14.872634237180282,14.551969629008543,13.360543893308783,0,0,0,0,1.0878709933778643,,,,,0.5508209094725742
1552570200,14.742,14.835,14.546,14.8,3675.159600000003,16.180430000000015,0,16.180430000000015,14.555652384196142,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.555652384196142,13.360543893308783,14.555652384196142,,0,0,0,0,14.555652384196142,0,14.555652384196142,0,1,18.608143133124877,3.4051352849780065,0,0,0,0,0,0,0.3475911667529231,18.608143133124877,-45,-65,40,60,80,,,,,,,,,,,50,15,30,0.18,0,0,0,0.18,1,-0.12,0.3485196025898163,0,0,0,0,13.380558087223342,14.09221882352941,14.80387955983548,14.318645683422645,13.847132102251367,0,0,0,0,14.031027129619234,14.552980000000009,15.074932870380783,14.652829999434054,14.198408833247075,0,0,0,0,13.79387561748412,14.365917647058842,14.937959676633563,14.555652384196142,13.360543893308783,0,0,0,0,1.108219520219206,,,,,0.5944685364518446
1552656600,14.854,14.991,14.779,14.833,3681.2086000000027,16.165195000000015,0,16.165195000000015,14.645715576169122,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.645715576169122,13.360543893308783,14.645715576169122,,0,0,0,0,14.645715576169122,0,14.645715576169122,0,1,20.483478907674407,4.804289167793834,0,0,0,0,0,0,0.3379060834134286,20.483478907674407,-45,-65,40,60,80,,,,,,,,,,,15,45,35,0.18,0,0,0,0.18,1,0,0.46086600431636054,0,0,0,0,13.380558087223342,14.09221882352941,14.80387955983548,14.512388369889932,13.847132102251367,0,0,0,0,14.103853367716937,14.631097647058809,15.15834192640068,14.873546024286801,14.44109391658657,0,0,0,0,13.840713268701066,14.422945882352963,15.00517849600486,14.645715576169122,13.360543893308783,0,0,0,0,1.108219520219206,,,,,0.5960271187397881
1552915800,14.82,14.863,14.618,14.783,3704.617000000003,16.165195000000015,0,16.165195000000015,14.645715576169122,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.645715576169122,13.360543893308783,14.645715576169122,,0,0,0,0,14.645715576169122,0,14.645715576169122,0,1,20.483478907674407,4.804289167793834,0,0,0,0,0,0,0.3312699345981836,20.483478907674407,-45,-65,40,60,80,,,,,,,,,,,30,15,15,0.3,0,0,0,0.3,1,0.12,0.28778738972741236,0,0,0,0,13.460045689303609,14.206581176470587,14.953116663637566,14.512388369889932,13.847132102251367,0,0,0,0,14.158379385149873,14.645245882352937,15.132112379556,14.873546024286801,14.44109391658657,0,0,0,0,13.88246719994414,14.463442352941186,15.044417505938233,14.645715576169122,13.360543893308783,0,0,0,0,1.1061887945621418,,85.78461802390031,86.24220828697503,56.20255737917724,0.601021043200701
1553002200,14.819,14.85,14.661,14.74,3713.3442000000027,16.165195000000015,0,16.165195000000015,14.645715576169122,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.645715576169122,13.360543893308783,14.645715576169122,,0,0,0,0,14.645715576169122,0,14.645715576169122,0,1,20.483478907674407,4.804289167793834,0,0,0,0,0,0,0.32110779641259907,20.483478907674407,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.3,0,0,0,0.3,1,0,0.08527767210365403,0,0,0,0,13.460045689303609,14.206581176470587,14.953116663637566,14.512388369889932,13.847132102251367,0,0,0,0,14.209194556535037,14.642443529411764,15.075692502288492,14.873546024286801,14.44109391658657,0,0,0,0,13.923277580010987,14.510917647058818,15.098557714106649,14.645715576169122,13.360543893308783,0,0,0,0,1.1061887945621418,,,,,0.5906048179448193
1553088600,14.705,14.822,14.511,14.754,3724.716800000003,16.165195000000015,0,16.165195000000015,14.645715576169122,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.645715576169122,13.360543893308783,14.645715576169122,,0,0,0,0,14.645715576169122,0,14.645715576169122,0,1,21.04191561451431,4.804289167793834,0,0,0,0,0,0,0.32038581095455626,21.04191561451431,-45,-65,40,60,80,,,,,,,,,,,15,30,20,0.11486823364003353,0,0,0,0.11486823364003353,1,-0.18513176635996648,-0.18513176635996645,0,0,0,0,13.524646503559287,14.288607058823533,15.05256761408778,14.512388369889932,13.847132102251367,0,0,0,0,14.245625822246469,14.623909411764693,15.002193001282917,14.671485992979367,14.44109391658657,0,0,0,0,13.964002190992634,14.558800000000005,15.153597809007376,14.645715576169122,13.360543893308783,0,0,0,0,1.1031400517593566,,,,,0.6009418950637087
1553175000,14.744,15.05,14.641,14.962,3737.5386000000026,16.165195000000015,0,16.165195000000015,14.757901824696393,13.360543893308783,0,0,0,0,0,0,0,0,0,0,0,0,14.757901824696393,13.360543893308783,14.757901824696393,,0,0,0,0,14.757901824696393,0,14.757901824696393,0,1,21.819279912319548,4.804289167793834,0,0,0,0,0,0,0.3267153958863737,21.819279912319548,-45,-65,40,60,80,,,,,,,,,,,15,15,15,0.3,0,0,0,0.3,1,0.18513176635996648,0.12,0,0,0,0,13.524646503559287,14.288607058823533,15.05256761408778,14.512388369889932,13.847132102251367,0,0,0,0,14.300628132820082,14.682147058823517,15.063665984826953,14.848001107728974,14.44109391658657,0,0,0,0,14.013906556077282,14.62331529411764,15.232724032157998,14.757901824696393,13.360543893308783,0,0,0,0,1.1031400517593566,,,,,0.6096200737282222
