time,open,high,low,close,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1754573400,42.635,43.085,42.27,42.365,-0.9293119259561322,,,,,0,0,0,0,-16.748032634238918,-2.9339266957527226,0,0,0,0,0,0,5.5,0.49636900046846116,-0.12393280935739673,-0.2814467161231633,-0.15751390676576657,-0.2613727549760352,,43.86408410149336,3859206,447280246,37.10577284561825,-16.748032634238918,-40,-60,10,30,50,,,,,,,,,,,43.10685892358142,43.76288033937654,0,0,0,0,0,0,0,0,0,0,43.10685892358142,43.76288033937654,-15,-15,15,40.54806514565807,42.74236470588239,42.74236470588239,43.3860146697887,44.69740373013552,0,0,0,0,42.3392248028976,42.96549999999999,42.96549999999999,42.74160051427633,43.38179062652714,0,0,0,0,42.86276542461458,43.91669411764706,43.91669411764706,43.10685892358142,43.76288033937654,0,0,0,0,0.9569909399377347,,,,40.46152102619094,0.5604984799800755
1754587800,42.37,42.55,42.145,42.205,-0.6181917122493135,,,,,0,0,0,0,-16.77674544394613,-2.9339266957527226,0,0,0,0,0,0,5.5,0.4898426432921421,-0.12116020549010903,-0.30896416362840284,-0.18780395813829381,-0.29650440302289593,,43.84660812220962,1425706,445854540,35.1402636748453,-16.77674544394613,-40,-60,10,30,50,,,,,,,,,,,43.03984264329214,43.76288033937654,0,0,0,0,0,0,0,0,0,0,43.03984264329214,43.76288033937654,-20,-20,15,40.54806514565807,42.74236470588239,42.74236470588239,43.3860146697887,44.69740373013552,0,0,0,0,42.21209051170626,42.86005294117652,42.86005294117652,42.74160051427633,43.38179062652714,0,0,0,1,42.75942480956203,43.794176470588205,43.794176470588205,43.03984264329214,43.76288033937654,0,0,0,0,0.9569909399377347,,,,,0.5171931594366718
1754659800,42.425,42.85,42.18,42.5,-1.0137521802803473,,,,,0,0,0,0,-16.77674544394613,-2.9339266957527226,0,0,0,0,0,0,5.5,0.5027110259141321,-0.09253258925687854,-0.303469694709392,-0.21093710545251346,-0.28451448265704216,,43.84660812220962,5057024,450911564,41.312800575828994,-16.77674544394613,-40,-60,10,30,50,,,,,,,,,,,43.03984264329214,43.76288033937654,0,0,0,0,0,0,0,0,0,0,43.03984264329214,43.76288033937654,-15,-15,15,40.54806514565807,42.74236470588239,42.74236470588239,43.3860146697887,44.69740373013552,0,0,0,0,42.13215730132832,42.792217647058855,42.792217647058855,42.74160051427633,43.38179062652714,0,0,0,0,42.75942480956203,43.794176470588205,43.794176470588205,43.03984264329214,43.76288033937654,0,0,0,0,0.9569909399377347,,,,43.55779396511374,0.5513245335627449
1754674200,42.5,42.58,42.345,42.4575,-0.7030919985223607,,,,,0,0,0,0,-16.77674544394613,-2.9339266957527226,0,0,0,0,0,0,5.5,0.4835888097774083,-0.0705278201654681,-0.2990968806593486,-0.22856906049388048,-0.27539250405079035,,43.84660812220962,871410,450040154,40.711683349825314,-16.77674544394613,-40,-60,10,30,50,,,,,,,,,,,43.03984264329214,43.76288033937654,0,0,0,0,0,0,0,0,0,0,43.03984264329214,43.76288033937654,-20,-20,10,40.69965124076927,42.85182352941174,42.85182352941174,43.3860146697887,44.69740373013552,0,0,0,0,42.05343407301391,42.72572941176472,42.72572941176472,42.74160051427633,43.38179062652714,0,0,0,0,42.67818304615159,43.66963529411763,43.66963529411763,43.03984264329214,43.76288033937654,0,0,0,0,0.9599682347767948,,,,,0.5140686039065432
1754919000,42.57,42.735,42.05,42.185,-0.492914982527365,,,,,0,1,0,0,-16.77674544394613,-2.9339266957527226,0,0,0,0,0,0,5.5,0.4979753233647365,-0.06834496522320271,-0.31400026702288386,-0.24565530179968115,-0.3036895232806923,,43.84660812220962,2819096,447221058,36.99481128270922,-16.77674544394613,-40,-60,10,30,50,,,,,,,,,,,43.03984264329214,43.76288033937654,0,0,0,0,0,0,0,0,0,0,43.03984264329214,43.76288033937654,-15,-15,15,40.69965124076927,42.85182352941174,42.85182352941174,43.3860146697887,44.69740373013552,0,0,0,0,41.92519052571112,42.61377058823534,42.61377058823534,42.619675612396314,43.38179062652714,0,0,0,0,42.67818304615159,43.66963529411763,43.66963529411763,43.03984264329214,43.76288033937654,0,0,0,0,0.9599682347767948,,50.13112940600402,56.826757504028386,40.68826564012325,0.5525243196874076
1754933400,42.19,42.235,42.0575,42.13,-0.5405973943116182,,,,,0,0,0,0,-16.91802888377125,-2.9339266957527226,0,0,0,0,0,0,5.5,0.475084228838684,-0.06466441703754977,-0.32648582309661833,-0.26182140605906856,-0.31873498915581494,,43.57164883898173,1061968,446159090,36.27495418352124,-16.91802888377125,-40,-60,10,30,50,,,,,,,,,,,42.71008422883868,43.76288033937654,0,0,0,0,0,0,0,0,0,0,42.71008422883868,43.76288033937654,-20,-20,15,40.69965124076927,42.85182352941174,42.85182352941174,43.3860146697887,44.69740373013552,0,0,0,0,41.800465496643035,42.509094117647074,42.509094117647074,42.55730958415805,43.38179062652714,0,0,0,0,42.56370575029774,43.52703529411761,43.52703529411761,42.71008422883868,43.76288033937654,0,0,0,0,0.9599682347767948,,,,,0.501591556048337
1755005400,42.24,42.7,42.085,42.47,-0.5543493231258958,,,,,0,0,0,0,-16.91802888377125,-2.9339266957527226,0,0,0,0,0,0,6,0.4850782124930638,-0.03488272366511885,-0.3054248106404671,-0.27054208697534826,-0.2842922934417888,,43.57164883898173,2279108,448438198,43.583225163668054,-16.91802888377125,-40,-60,10,30,50,,,,,,,,,,,42.71008422883868,43.76288033937654,0,0,0,0,0,0,0,0,0,0,42.71008422883868,43.76288033937654,-15,-15,15,40.69965124076927,42.85182352941174,42.85182352941174,43.3860146697887,44.69740373013552,0,0,0,0,41.781054184819375,42.48388823529414,42.48388823529414,42.55730958415805,43.38179062652714,0,0,0,0,42.56370575029774,43.52703529411761,43.52703529411761,42.71008422883868,43.76288033937654,0,0,0,0,0.9599682347767948,,,,43.12133055154947,0.5512224485374824
1755019800,42.4725,42.59,42.3,42.32,-0.5640989943262242,,,,,0,0,0,0,-16.91802888377125,-2.9339266957527226,0,0,0,0,0,0,6,0.47114405445784546,-0.021493694218695458,-0.29740920474871757,-0.2759155105300221,-0.3524280190125409,,43.57164883898173,1300992,447137206,41.33116908457043,-16.91802888377125,-40,-60,10,30,50,,,,,,,,,,,42.71008422883868,43.76288033937654,0,0,0,0,0,0,0,0,0,0,42.71008422883868,43.76288033937654,-20,-20,15,40.91127260126683,42.99096470588236,42.99096470588236,43.3860146697887,44.69740373013552,0,0,0,0,41.74515265106536,42.44709411764704,42.44709411764704,42.55730958415805,43.38179062652714,0,0,0,0,42.46966836527897,43.383411764705876,43.383411764705876,42.71008422883868,43.76288033937654,0,0,0,0,0.9575623218567624,,,,,0.5154646469440971
1755091800,42.405,42.64,42.21,42.395,-0.628940969084877,,,,,0,0,0,0,-16.91802888377125,-2.9339266957527226,0,0,0,0,0,0,5,0.4682051934251422,-0.004673181154496608,-0.2817569869731429,-0.2770838058186463,-0.3577680465829517,,43.57164883898173,2409222,449546428,42.919362312480935,-16.91802888377125,-40,-60,10,30,50,,,,,,,,,,,42.71008422883868,43.76288033937654,0,0,0,0,0,0,0,0,0,0,42.71008422883868,43.76288033937654,-15,-15,15,40.91127260126683,42.99096470588236,42.99096470588236,43.3860146697887,44.69740373013552,0,0,0,0,41.704317954560764,42.408876470588275,42.408876470588275,42.55730958415805,43.38179062652714,0,0,0,0,42.46966836527897,43.383411764705876,43.383411764705876,42.71008422883868,43.76288033937654,0,0,0,0,0.9575623218567624,,,,48.553754557057964,0.538914487568293
1755106200,42.395,42.8225,42.395,42.82,-0.6427168652572054,,,,,0,0,0,0,-16.91802888377125,-2.9339266957527226,0,0,0,0,0,0,4,0.46529767960906027,0.03576319373434955,-0.23237981365070937,-0.2681430073850589,-0.3341159935935811,,43.57164883898173,1128202,450674630,51.012125821779954,-16.91802888377125,-40,-60,10,30,50,,,,,,,,,,,42.71008422883868,43.76288033937654,0,0,0,0,0,0,0,0,0,0,42.71008422883868,43.76288033937654,-5,-5,10,40.91127260126683,42.99096470588236,42.99096470588236,43.3860146697887,44.69740373013552,0,0,0,0,41.71273767496849,42.40994117647058,43.10714467797268,42.55730958415805,43.38179062652714,0,0,0,0,42.415887754871875,43.295552941176446,43.295552941176446,42.71008422883868,43.76288033937654,0,0,0,0,0.9575623218567624,,,,,0.5386761025610776
