time,open,high,low,close,cycle_day,dcl_event,dcl_price,DCL,MA,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion
1445866200,18.765,19.704,16.419,17.207,17,0,,0,13.41927868,-0.3,0,0,0,-0.3,1,0,-0.39711183939452954,0,0,0,0
1446474600,17.281,18.168,17.128,17.765,18,0,,0,13.454418680000002,-0.18,0,0,0,-0.18,1,0.12,0.1200000000000001,0,1,0,0
1447079400,17.786,17.786,16.821,16.887,19,0,,0,13.485733675,-0.3,0,0,0,-0.3,1,-0.12,-0.2755256088038546,0,1,0,0
1447684200,16.888,17.625,16.811,17.321,20,0,,0,13.51473367,-0.18,0,0,0,-0.18,1,0.12,-0.02463898322186875,0,1,0,0
1448289000,17.348,17.78,16.93,17.556,21,0,,0,13.545188675000002,-0.18,0,0,0,-0.18,1,0,0.12000000000000008,0,0,0,0
1448893800,17.38,17.9,17.136,17.684,22,0,,0,13.570383675,-0.09849196868326808,0,0,0,-0.09849196868326808,1,0.08150803131673191,0.201508031316732,0,0,0,0
1449498600,17.6,17.741,17.054,17.414,23,0,,0,13.596093675000002,-0.3,0,0,0,-0.3,1,-0.2015080313167319,-0.11999999999999998,0,1,0,0
1450103400,17.392,18.122,17.114,17.574,24,0,,0,13.620913670000002,-0.12304003827986087,0,0,0,-0.12304003827986087,1,0.17695996172013911,0.17695996172013911,0,1,0,0
1450708200,17.734,17.84,17.454,17.761,25,0,,0,13.640808665000002,-0.11841108583162639,0,0,0,-0.11841108583162639,1,0.004628952448234483,0.0615889141683736,0,0,0,0
1451313000,17.661,18.18,17.536,17.929,26,0,,0,13.662718665000002,0.049863465409608176,0,0,0,0.049863465409608176,1,0.16827455124123458,0.22986346540960817,0,0,0,0
1451917800,17.617,17.798,14.10601,14.815,27,0,,0,13.671168665000003,-0.3,0,0,0,-0.3,1,-0.34986346540960817,-0.2015080313167319,0,1,0,0
1452522600,14.982,15.704,14.295,14.993,28,0,,0,13.680758665,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,1
1453213800,15.121,15.408,14.101,14.991,29,0,,0,13.686248670000003,-0.3,0,0,0,-0.3,1,-0.12,-0.17695996172013911,0,1,0,0
1453732200,14.921,17.377,14.154,17.251,30,0,,0,13.70250367,0.3,0,0,0,0.3,1,0.6,0.4184110858316264,0,1,0,0
1454337000,17.108,17.616,15.5805,15.646,31,0,,0,13.708103675000002,-0.25130249407747646,0,0,0,-0.25130249407747646,1,-0.5513024940774764,-0.30116595948708463,0,1,0,0
1454941800,15.453,16.171,14.555,15.19,32,0,,0,13.710503670000001,-0.3,0,0,0,-0.3,1,-0.04869750592252353,0,0,0,0,0
1455633000,15.371,15.824,14.762,15.325,33,0,,0,13.714528670000002,-0.18,0,0,0,-0.18,1,0.12,0,0,1,0,0
1456151400,15.532,16,15.027,15.858,34,0,,0,13.723263670000001,-0.13893348142197218,0,0,0,-0.13893348142197218,1,0.041066518578027816,0.1610665185780278,0,0,0,0
1456756200,15.835,17.283,15.8,16.898,35,0,,0,13.731593665,0.3,0,0,0,0.3,1,0.4389334814219722,0,0,0,0,0
1457361000,16.798,17.111,15.937,17.059,36,0,,0,13.745468665,0.3,0,0,0,0.3,1,0,0.5513024940774764,0,0,0,0
1457962200,16.959,17.558,16.221,17.512,37,0,,0,13.768503665,0.3,0,0,0,0.3,1,0,0.6,0,0,0,0
1458567000,17.484,17.73,16.8535,17.282,38,0,,0,13.791533670000002,0.10846946756803715,0,0,0,0.10846946756803715,1,-0.19153053243196283,0.28846946756803715,0,0,0,0
1459171800,17.418,18.309,16.848,18.275,39,0,,0,13.823458675000001,0.3,0,0,0,0.3,1,0.19153053243196283,0.4389334814219722,0,0,0,0
1459776600,18.342,18.665,17.672,17.88,40,0,,0,13.851778675000002,0.1278122706410942,0,0,0,0.1278122706410942,1,-0.17218772935890578,-0.17218772935890578,0,0,0,0
1460381400,18.212,18.941,17.897,18.617,41,0,,0,13.882698675000002,0.3,0,0,0,0.3,1,0.17218772935890578,0,0,0,0,0
1460986200,18.632,19.184,18.523,19.18,42,0,,0,13.914028675000003,0.3,0,0,0,0.3,1,0,0,0,0,0,0
1461591000,19.19,19.24,17.026,17.932,43,0,,0,13.938758675000004,0.01136077314747412,0,0,0,0.01136077314747412,1,-0.28863922685252585,-0.09710869442056302,0,0,0,0
1462195800,17.982,18.594,17.751,18.257,44,0,,0,13.970258670000003,-0.03173278563471385,0,0,0,-0.03173278563471385,1,-0.04309355878218797,-0.3317327856347138,0,0,0,0
1462800600,18.244,19.218,18.125,18.215,45,0,,0,14.003053670000002,0.12862580543634128,0,0,0,0.12862580543634128,1,0.16035859107105513,0.0008135347952470673,0,0,0,0
1463405400,18.26,18.542,17.636,17.928,46,0,,0,14.03502867,-0.1663149261224743,0,0,0,-0.1663149261224743,1,-0.2949407315588156,-0.4663149261224743,0,0,0,0
1464010200,17.96,19.151,17.958,19.093,47,0,,0,14.071953670000003,0.3,0,0,0,0.3,1,0.46631492612247427,-5.551115123125783e-17,0,0,0,0
1464701400,19.11,19.11,18.382,18.869,48,0,,0,14.105133670000003,0.18,0,0,0,0.18,1,-0.12,0.1686392268525258,0,0,0,0
1465219800,18.975,19.599,18.669,18.776,49,0,,0,14.135193670000003,0.10982171021439696,0,0,0,0.10982171021439696,1,-0.07017828978560303,0.14155449584911073,0,0,0,0
1465824600,18.658,19.1005,17.739,17.918,50,0,,0,14.161378670000001,-0.3,0,0,0,-0.3,1,-0.40982171021439695,-0.4286258054363413,0,1,0,0
1466429400,18.201,18.62499,17.26,17.312,51,0,,0,14.185648670000003,-0.3,0,0,0,-0.3,1,0,-0.1336850738775257,0,0,0,0
1467034200,17.073,17.696,16.502,17.239,52,0,,0,14.209088675000002,-0.15579497610937468,0,0,0,-0.15579497610937468,1,0.1442050238906253,-0.4557949761093747,0,1,0,0
1467725400,17.118,17.991,16.80001,17.829,53,0,,0,14.233288675000004,0.06552572991878862,0,0,0,0.06552572991878862,1,0.22132070602816328,-0.11447427008121139,0,0,0,0
1468243800,18.007,18.80613,17.797,18.721,54,0,,0,14.260368675000002,0.3,0,0,0,0.3,1,0.23447427008121136,0.19017828978560297,0,0,0,0
1468848600,18.678,19.176,18.225,18.784,55,0,,0,14.286828675000002,0.18,0,0,0,0.18,1,-0.12,0.4799999999999999,0,0,0,0
1469453400,18.766,18.766,16.1895,17.489,56,1,16.1895,1,14.307238670000002,-0.3,0,0,0,-0.3,1,-0.48,-5.551115123125783e-17,0,1,0,0
1470058200,17.432,17.432,16.294,16.632,57,0,,0,14.328198675000003,-0.18,0,0,0,-0.18,1,0.12,-0.02420502389062537,0,1,0,0
1470663000,16.611,16.708,16.321,16.543,58,0,,0,14.351783680000004,-0.18,0,0,0,-0.18,1,0,-0.24552572991878868,0,0,0,0
1471267800,16.543,16.76,16.318,16.664,59,0,,0,14.376033680000003,-0.15792476995203183,0,0,0,-0.15792476995203183,1,0.02207523004796816,-0.4579247699520319,0,0,0,0
1471872600,16.66,17.1815,16.404,16.747,60,0,,0,14.404863680000004,-0.0828364413875483,0,0,0,-0.0828364413875483,1,0.07508832856448354,-0.2628364413875484,0,0,0,0
1472477400,16.73,17.126,16.509,16.978,5,0,,0,14.441518680000001,-0.05265850085892317,0,0,0,-0.05265850085892317,1,0.030177940528625123,0.2473414991410767,0,0,0,0
1473168600,16.949,17.367,16.75,17.07,6,0,,0,14.479058680000003,0.14733792903022266,0,0,0,0.14733792903022266,1,0.19999642988914584,0.32733792903022263,0,0,0,0
1473687000,17.088,17.289,16.402,16.484,7,0,,0,14.515588680000002,-0.19232512536018478,0,0,0,-0.19232512536018478,1,-0.33966305439040745,-0.012325125360184819,0,1,0,0
1474291800,16.614,17.231,16.358,17.178,8,0,,0,14.558328680000002,0.09325370680625346,0,0,0,0.09325370680625346,1,0.28557883216643826,0.2511784767582853,0,1,0,0
1474896600,17.094,17.1705,16.452,16.744,9,0,,0,14.597803675000002,-0.1545512921814079,0,0,0,-0.1545512921814079,1,-0.24780499898766134,-0.07171485079385959,0,0,0,0
1475501400,16.697,17.427,16.272,17.298,10,0,,0,14.640013675000002,0.16426164519112904,0,0,0,0.16426164519112904,1,0.3188129373725369,0.2169201460500522,0,0,0,0
1476106200,17.422,17.8,17.007,17.22,11,0,,0,14.680612525,0.22288122545944009,0,0,0,0.22288122545944009,1,0.058619580268311045,0.0755432964292174,0,0,0,0
1476711000,17.25,17.425,16.667,16.861,12,0,,0,14.716837525,-0.11799508868100053,0,0,0,-0.11799508868100053,1,-0.3408763141404406,0.07433003667918425,0,0,0,0
1477315800,16.984,19.901,16.9035,19.147,13,0,,0,14.765797525000004,0.3,0,0,0,0.3,1,0.41799508868100055,0.20674629319374654,0,0,0,0
1477920600,19.277,19.679,18.654,19.016,14,0,,0,14.814382520000002,0.15311902287662968,0,0,0,0.15311902287662968,1,-0.1468809771233703,0.30767031505803755,0,0,0,0
1478529000,19.298,19.8115,18.644,19.675,15,0,,0,14.865787520000001,0.3,0,0,0,0.3,1,0.1468809771233703,0.13573835480887095,0,0,0,0
