time,open,high,low,close,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1743787800,280.6,299.09,279.28,293.21,-0.3,,,,,0,0,0,1,-6.957132264161492,1.8373174437473618,0,0,0,0,0,0,,17.307998410219238,-3.4782107265511266,-2.577552055848571,0.9006586707025559,0.053300746172493654,,328.7128026021179,1217697,83227526,47.527003912115234,-6.957132264161492,-45,-65,40,60,80,,,,,,,,,,,301.7213472686566,307.8921795756024,0,0,0,0,0,0,0,0,0,0,301.7213472686566,307.8921795756024,15,15,-10,237.63513420948328,281.9375176470586,281.9375176470586,303.77727610746,298.29662026914616,0,0,0,0,287.31864416063286,312.3165882352941,312.3165882352941,294.63896269705253,303.69406359555626,0,0,0,0,250.03186554308235,281.5315294117648,281.5315294117648,301.7213472686566,307.8921795756024,0,0,0,0,1.4435369727065088,,,,,0.24221111624808148
1744032600,260.14,297.64,252.6,270.045,-0.3,,,,,0,0,0,1,-6.957132264161492,1.8373174437473618,0,0,0,0,0,0,,19.28885566663215,-4.2940047905721155,-4.466847317512588,-0.17284252694047297,-0.023589114895838113,,328.7128026021179,2070660,81156866,39.28646790106591,-6.957132264161492,-45,-65,40,60,80,,,,,,,,,,,301.7213472686566,307.8921795756024,0,0,0,0,0,0,0,0,0,0,301.7213472686566,307.8921795756024,-20,-20,-10,237.63513420948328,281.9375176470586,281.9375176470586,303.77727610746,298.29662026914616,0,0,0,0,284.53068448988927,309.1946000000002,309.1946000000002,287.163574645734,303.69406359555626,0,0,0,0,250.03186554308235,281.5315294117648,281.5315294117648,301.7213472686566,307.8921795756024,0,0,0,0,1.4435369727065088,,24.084747438271535,23.90076247386304,42.512092527596984,0.28581154593367675
1744047000,270.12,278,265.77,268.08,-0.3,,,,,0,0,0,1,-7.25776686364717,1.8373174437473618,0,0,0,0,0,0,,18.784651690444143,-4.704055815791172,-6.0529122966794375,-1.348856480888266,-0.09141607196985374,,328.7128026021179,1071527,80085339,38.67390875868535,-7.25776686364717,-45,-65,40,60,80,,,,,,,,,,,296.78465169044415,307.8921795756024,0,0,0,0,0,0,0,0,0,0,296.78465169044415,307.8921795756024,-15,-15,-10,237.63513420948328,281.9375176470586,281.9375176470586,303.77727610746,298.29662026914616,0,0,0,0,281.49096360143034,305.7075529411767,305.7075529411767,287.163574645734,303.69406359555626,0,0,0,0,249.34445236142577,280.5198352941175,280.5198352941175,296.78465169044415,307.8921795756024,0,0,0,0,1.4435369727065088,,,,,0.21322917402296207
1744119000,278.08,282.8,251.83,252.7,-0.3,,,,,0,0,0,1,-7.25776686364717,1.8373174437473618,0,0,0,0,0,0,,19.655033712555277,-5.683691877895961,-8.453471328258217,-2.7697794503622566,-0.17059683712596546,,328.7128026021179,1334560,78750779,34.18154244685037,-7.25776686364717,-45,-65,40,60,80,,,,,,,,,,,296.78465169044415,307.8921795756024,0,0,0,0,0,0,0,0,0,0,296.78465169044415,307.8921795756024,-10,-10,-15,237.63513420948328,281.9375176470586,281.9375176470586,303.77727610746,298.29662026914616,0,0,0,0,276.96240342315065,301.48871764705893,301.48871764705893,287.163574645734,303.69406359555626,0,0,0,0,249.34445236142577,280.5198352941175,280.5198352941175,296.78465169044415,307.8921795756024,0,0,0,0,1.4435369727065088,,,,36.9889663945185,0.2727022376679473
1744133400,252.77,258.87,235.93,237.97,-0.3,,,,,0,0,0,1,-8.35545089424056,1.8373174437473618,0,0,0,0,0,0,,19.88967416165847,-6.914542900313649,-11.412958075754318,-4.498415175440669,-0.222479996451605,,310.13732910852457,1288024,77462755,30.524449272155536,-8.35545089424056,-45,-65,40,60,80,,,,,,,,,,,278.7596741616585,307.8921795756024,0,0,0,0,0,0,0,0,0,0,278.7596741616585,307.8921795756024,-15,-15,-20,228.1104267162608,274.48392941176473,274.48392941176473,303.77727610746,298.29662026914616,0,0,0,0,271.02748250215757,296.5946823529413,296.5946823529413,257.82053605988483,303.69406359555626,0,0,0,0,245.2570282881507,277.13522352941163,277.13522352941163,278.7596741616585,307.8921795756024,0,0,0,0,1.1630834969213906,,,,,0.247556067217775
1744205400,242.6,280,241.71,270.27,-0.3,,,,,0,0,0,1,-8.35545089424056,1.8373174437473618,0,0,0,0,0,0,,21.471126007254295,-5.221222977250159,-11.024943897003368,-5.803720919753209,-0.12370770566818018,,310.13732910852457,2143395,79606150,44.53738602876834,-8.35545089424056,-45,-65,40,60,80,,,,,,,,,,,278.7596741616585,307.8921795756024,0,0,0,0,0,0,0,0,0,0,278.7596741616585,307.8921795756024,0,0,-15,228.1104267162608,274.48392941176473,274.48392941176473,303.77727610746,298.29662026914616,0,0,0,0,269.2763301868482,295.01247058823526,295.01247058823526,257.82053605988483,303.69406359555626,0,0,0,0,245.2570282881507,277.13522352941163,277.13522352941163,278.7596741616585,307.8921795756024,0,0,0,0,1.1630834969213906,,,,50.50243670649433,0.2537093069327805
1744219800,270.8,302.34,268.17,295.89,-0.18,,,,,0,1,0,1,-8.35545089424056,1.8373174437473618,0,0,0,0,0,0,,22.378188435307557,-2.1982577556017713,-8.551543114255423,-6.353285358653652,-0.06436720169185565,,310.13732910852457,2606028,82212178,52.68863131998045,-8.35545089424056,-45,-65,40,60,80,,,,,,,,,,,278.7596741616585,307.8921795756024,0,0,0,0,0,0,0,0,0,0,278.7596741616585,307.8921795756024,15,15,0,228.1104267162608,274.48392941176473,274.48392941176473,303.77727610746,298.29662026914616,0,0,0,0,270.4808528124564,296.10397647058835,321.7271001287203,275.94683021641066,303.69406359555626,0,0,0,0,246.59251116584707,278.1039529411763,309.6153947165056,278.7596741616585,307.8921795756024,0,0,0,0,1.1630834969213906,,,,,0.23680651809417358
1744291800,283.12,288,261.46,272.33,-0.3,,,,,0,1,0,1,-8.35545089424056,1.8373174437473618,0,0,0,0,0,0,,23.239032118499875,-1.633907884908318,-8.39567021478905,-6.761762329880732,-0.04432313232783077,,310.13732910852457,1404715,80807463,45.99428273728576,-8.35545089424056,-45,-65,40,60,80,,,,,,,,,,,278.7596741616585,307.8921795756024,0,0,0,0,0,0,0,0,0,0,278.7596741616585,307.8921795756024,-10,-10,-10,228.1104267162608,274.48392941176473,274.48392941176473,303.77727610746,298.29662026914616,0,0,0,0,269.456157555234,295.1495764705884,295.1495764705884,275.94683021641066,303.69406359555626,0,0,0,0,246.59251116584707,278.1039529411763,309.6153947165056,278.7596741616585,307.8921795756024,0,0,0,0,1.1630834969213906,,,,46.073331174994756,0.22379854277654912
1744306200,272.38,278.89,267.36,272.57,-0.3,,,,,0,0,0,1,-8.35545089424056,1.8373174437473618,0,0,0,0,0,0,,22.402672681464168,-1.1175702322288261,-8.158725120166764,-7.041154887937938,-0.04792735213633145,,310.13732910852457,824776,81632239,46.06945313858685,-8.35545089424056,-45,-65,40,60,80,,,,,,,,,,,278.7596741616585,307.8921795756024,0,0,0,0,0,0,0,0,0,0,278.7596741616585,307.8921795756024,-15,-15,-10,222.31062890134683,269.4759411764705,269.4759411764705,303.77727610746,298.29662026914616,0,0,0,0,268.6271426245067,294.354611764706,294.354611764706,275.94683021641066,303.69406359555626,0,0,0,0,246.24128598046366,277.473505882353,277.473505882353,278.7596741616585,307.8921795756024,0,0,0,0,1.3218369784808304,,,,,0.2132307315964964
1744378200,280.565,298.18,276.76,296.73,-0.3,,,,,0,0,0,1,-8.35545089424056,1.8373174437473618,0,0,0,0,0,0,,22.631767489931015,0.8706727065287074,-5.9528140047770535,-6.823486711305761,0.06968924852822782,,310.13732910852457,1697631,83329870,53.140378857936014,-8.35545089424056,-45,-65,40,60,80,,,,,,,,,,,278.7596741616585,307.8921795756024,0,0,0,0,0,0,0,0,0,0,278.7596741616585,307.8921795756024,10,10,-10,222.31062890134683,269.4759411764705,269.4759411764705,303.77727610746,298.29662026914616,0,0,0,0,269.55849971890166,295.2759529411768,320.99340616345194,275.94683021641066,303.69406359555626,0,0,0,0,246.24128598046366,277.473505882353,277.473505882353,278.7596741616585,307.8921795756024,0,0,0,0,1.3218369784808304,,,,51.262191157234966,0.2470183219440305
