time,open,high,low,close,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1732127400,9.224607916355488,9.353224610822831,8.813432835820894,8.819434102755025,0.40880630547291885,0.2310791931537618,0.6258255144686196,0.39474632131485776,0.13376158886819703,7.721223305799857,,4827768,194716515,76.1461438841664,74.44646120254701,-45,-65,40,60,80,,,,,,74.44646120254701,,,74.44646120254701,,8.404626530347976,5.710493976004607,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.710493976004607,50,20,50,35,5.106772862412473,6.116079608608991,7.125386354805508,8.016282084905237,5.020523084606156,0,0,0,0,6.614191737911681,7.428812550939392,8.243433363967101,8.721703685075472,8.111179255218895,0,0,0,0,6.129909658744299,7.222980936642727,8.316052214541156,8.404626530347976,5.710493976004607,0,0,0,0,7.192054738644577,8.074415529137605,8.956776319630633,8.721703685075472,8.111179255218895,0,0,0,0,,,,,,0.5560295370131998,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.618724464988183,5.983319544516413,,
1732199400,9.652652472031757,9.750404022266116,7.826686270906085,8.320021394187911,0.5170142658934268,0.1906975038694122,0.633118201151623,0.4424206972822108,0.05107049406964984,7.721223305799857,,15539044,179177471,66.62807051556582,74.44646120254701,-45,-65,40,60,80,,,,,,,,,74.44646120254701,,8.404626530347976,5.710493976004607,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.710493976004607,15,15,15,15,5.106772862412473,6.116079608608991,7.125386354805508,8.016282084905237,5.020523084606156,0,0,0,0,6.692665304817709,7.535100970236183,8.377536635654657,8.721703685075472,8.111179255218895,0,0,0,0,6.129909658744299,7.222980936642727,8.316052214541156,8.404626530347976,5.710493976004607,0,0,0,0,7.332091382312643,8.249692541796666,9.167293701280688,8.721703685075472,8.111179255218895,0,0,0,0,,,,,56.179880199107814,0.6430234170997567,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,6.08435192078409,,
1732213800,8.321419021303146,8.321419021303146,6.690647482014389,7.101475189986589,0.5965683568502361,0.07359212803132997,0.5344108573213733,0.4608187292900433,0.03583430855560729,,9.276962436392015,8314655,170862816,50.15477428448975,66.94646120254701,-45,-65,40,60,80,,,,,,,,,,,8.404626530347976,5.710493976004607,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.710493976004607,-40,10,-5,15,5.2070059185946445,6.257446020953497,7.307886123312349,8.016282084905237,5.020523084606156,0,0,0,0,6.710623496282626,7.5375575327994415,8.364491569316257,7.667726907022528,8.111179255218895,0,0,0,0,6.193027043740654,7.285743831233411,8.37846061872617,8.404626530347976,5.710493976004607,0,0,0,0,7.288112416017414,8.180492062276755,8.180492062276755,7.667726907022528,8.111179255218895,0,0,0,0,,,,,,0.5065910809183045,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,2.655366265861286,6.016942612125933,,
1732285800,7.247214234363767,8.000706464146944,7.1059291395517,7.672675606074061,0.6181871366581018,0.028586405941520288,0.49655173671694364,0.46796533077542335,0.06275720682160191,,9.276962436392015,8911133,179773949,55.68570607635965,66.94646120254701,-45,-65,40,60,80,,,,,,,,,,,8.404626530347976,5.710493976004607,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.710493976004607,10,10,10,15,5.2070059185946445,6.257446020953497,7.307886123312349,8.016282084905237,5.020523084606156,0,0,0,0,6.761789437686821,7.5944376285900725,8.427085819493323,7.667726907022528,8.111179255218895,0,0,0,0,6.193027043740654,7.285743831233411,8.37846061872617,8.404626530347976,5.710493976004607,0,0,0,0,7.324094740788098,8.194268859513361,9.064442978238624,7.667726907022528,8.111179255218895,0,0,0,0,,,,,58.93613712900688,0.5186695334042335,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,6.3136388996957065,,
1732300200,7.668264961818505,7.924375659514597,7.451584351212603,7.451584351212603,0.6078017203469511,-0.01949673336463381,0.44359441406963107,0.4630911474342649,0.011424897757798086,,9.276962436392015,6215165,173558784,53.223925335058354,70.67246172130004,-45,-65,40,60,80,,,,,,,,,,,8.404626530347976,5.8748680131210165,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.8748680131210165,15,15,15,30,5.2070059185946445,6.257446020953497,7.307886123312349,8.016282084905237,5.020523084606156,0,0,0,0,6.79946319649058,7.631531703054836,8.463600209619093,7.667726907022528,8.111179255218895,0,0,0,0,6.271965845470128,7.378010633763344,8.484055422056558,8.404626530347976,5.8748680131210165,0,0,0,0,7.353284288478491,8.207112601615465,8.207112601615465,7.667726907022528,8.111179255218895,0,0,0,0,,,,,,0.5263340976562673,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.7348659647199334,6.227745066604255,,
1732545000,7.949828550803105,7.949828550803105,7.143495254048018,7.483317972350231,0.6219825472332465,-0.050809010606091,0.39957988417665113,0.45038889478274213,-0.06525090712743736,,9.276962436392015,8494935,182053719,53.54139668577614,70.67246172130004,-45,-65,40,60,80,,,,,,,,,,,8.404626530347976,5.8748680131210165,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.8748680131210165,10,10,10,15,5.2070059185946445,6.257446020953497,7.307886123312349,8.016282084905237,5.020523084606156,0,0,0,0,6.838708817040977,7.672564019740982,8.506419222440986,7.667726907022528,8.111179255218895,0,0,0,0,6.271965845470128,7.378010633763344,8.484055422056558,8.404626530347976,5.8748680131210165,0,0,0,0,7.354851961068116,8.181242518807844,8.181242518807844,7.667726907022528,8.111179255218895,0,0,0,0,,,86.57554710362928,83.58152443988315,58.93849092896726,0.5605403716851622,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,6.016295982691573,,
1732559400,7.47557603686636,7.512334315169366,7.277767441860465,7.465951147298298,0.5943099990957934,-0.07298586685234892,0.359156561217306,0.4321424280696549,-0.04708818866426022,,9.276962436392015,2887785,179165934,53.32808128851606,70.67246172130004,-45,-65,40,60,80,,,,,,,,,,,8.404626530347976,5.8748680131210165,0,0,0,0,1,0,0,0,0,0,8.404626530347976,5.8748680131210165,15,30,30,20,5.322249350775815,6.428266959735218,7.534284568694622,8.016282084905237,5.020523084606156,0,0,0,0,6.874415341202946,7.7082700382565115,8.542124735310077,7.667726907022528,8.111179255218895,0,0,0,0,6.346308182426824,7.459433524722186,8.572558867017548,8.404626530347976,5.8748680131210165,0,0,0,0,7.343662081232464,8.148099076982938,8.148099076982938,7.667726907022528,8.111179255218895,0,0,0,0,,,,,,0.5192907738179456,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.674627714279679,5.943910999626076,,
1732631400,7.308161708619375,7.55857799455961,7.058197033092431,7.058745247148289,0.587600782122321,-0.11298654023490384,0.2909092527760251,0.4038957930109289,-0.09222234360480867,,9.245248830184217,7644050,171521884,48.45351365926304,69.84760993392108,-45,-65,40,60,80,,,,,,,,,,,8.146178776681932,5.8748680131210165,0,0,0,0,1,0,0,0,0,0,8.146178776681932,5.8748680131210165,-10,-10,-10,0,5.322249350775815,6.428266959735218,7.534284568694622,8.016282084905237,5.020523084606156,0,0,0,0,6.881585631454019,7.706903101852841,7.706903101852841,7.667726907022528,8.111179255218895,0,0,0,0,6.346308182426824,7.459433524722186,8.572558867017548,8.146178776681932,5.8748680131210165,0,0,0,0,7.282017953726205,8.06464705702795,8.06464705702795,7.667726907022528,8.111179255218895,0,0,0,0,,,,,52.31200102240681,0.5142795410717924,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,5.4571948313695975,,
1732645800,7.058342835423794,7.060106181266591,6.54619250096637,6.849158770063817,0.5823374177064568,-0.14919280641201782,0.21740478499590665,0.3665975914079245,-0.09494764863089121,,8.700498629928923,6657376,164864508,46.11696546412422,52.74111901554242,-45,-65,40,60,80,,,,,,,,,,,7.642443598973048,5.8748680131210165,0,0,0,0,1,0,0,0,0,0,7.642443598973048,5.8748680131210165,-25,-10,-10,10,5.322249350775815,6.428266959735218,7.534284568694622,8.016282084905237,5.020523084606156,0,0,0,0,6.872936139240933,7.6886698036977235,7.6886698036977235,7.338238788536672,8.111179255218895,0,0,0,1,6.38228024851839,7.474987824135601,8.567695399752813,7.642443598973048,5.8748680131210165,0,0,0,0,7.159990711293043,7.915322755500615,7.915322755500615,7.338238788536672,8.111179255218895,0,0,0,0,,,,,,0.48948115986265234,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.547100787024281,5.411246191116191,,
1732717800,7.143016344725111,7.278270509977827,6.893507448960825,7.05502915451895,0.5713927264355677,-0.15426929245673088,0.1737609758370109,0.32803026829374177,-0.035689392270451224,,8.700498629928923,6602111,171466619,48.73219316757982,52.74111901554242,-45,-65,40,60,80,,,,,,,,,,,7.642443598973048,5.8748680131210165,0,0,0,0,1,0,0,0,0,0,7.642443598973048,5.8748680131210165,-10,-10,-10,10,5.322249350775815,6.428266959735218,7.534284568694622,8.016282084905237,5.020523084606156,0,0,0,0,6.875925558954867,7.68125888276651,7.68125888276651,7.338238788536672,8.111179255218895,0,0,0,0,6.38228024851839,7.474987824135601,8.567695399752813,7.642443598973048,5.8748680131210165,0,0,0,0,7.0665748278144225,7.789016760667263,7.789016760667263,7.338238788536672,8.111179255218895,0,0,0,0,,,,,54.29474623206567,0.47762566502174497,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.50643172462983,5.2437064855105,,
