time,open,high,low,close,Risk Oscillator,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1753786800,98.768,99.141,98.758,99.074,0.011565400366984368,15,0.9446491068793439,,91.7604458446695,95.8606376470589,95.8606376470589,97.68409908094938,99.16793017108334,0,0,0,0,,,,,1.0144393986796565,,,,,,0.011402612377178212,0.5131967660172608,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3090397404355354,2.470367161132928,,
1753801200,99.078,99.09,98.828,98.886,0.009516216054814555,15,0.9446491068793439,,91.7604458446695,95.8606376470589,95.8606376470589,97.68409908094938,99.16793017108334,0,0,0,0,,,,,1.012445740001842,,,,,,0.011823089843882695,0.5097393113903435,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3090397404355354,2.4696097861058424,,
1753815600,98.888,98.935,98.83,98.898,0.00950000566516425,30,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,97.93585967312613,99.16793017108334,0,0,0,0,,,,,1.0125065365605173,,,,,,0.012113001336428342,0.5150418676902304,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3090397404355354,2.468853267118094,,
1753830000,98.921,98.923,98.703,98.77,0.008064516129041325,15,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,97.93585967312613,99.16793017108334,0,0,0,0,,,,,1.0111377823875694,,,,,,0.012210380976001911,0.5489573488103274,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3027657075859667,2.460688978411515,,
1753844400,98.769,98.925,98.704,98.797,0.008191292758873626,15,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,97.93585967312613,99.16793017108334,0,0,0,0,,,,,1.0113618869571626,,,,,,0.012443323477304036,0.5446227540057067,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3027657075859667,2.4599382418891054,,
1753858800,98.799,98.974,98.726,98.925,0.009334752234727918,15,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,97.93585967312613,99.16793017108334,0,0,0,0,,,,,1.0126162840803605,,,,,,0.012263057156649992,0.5581547411433145,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3027657075859667,2.4591883505533203,,
1753873200,98.925,99.57,98.915,99.416,0.01414401199966618,15,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,97.93585967312613,99.16793017108334,0,0,0,0,,,,,1.0175456274998302,,,,,,0.013150465166705372,0.6415214334933447,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3027657075859667,2.4584393028868665,,
1753887600,99.418,99.815,99.235,99.815,0.018001435186724302,15,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,97.93585967312613,99.16793017108334,0,0,0,0,,,,,1.0214854057290312,,,,,,0.014157037602330336,0.6058575786498492,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3027657075859667,2.45769109737624,,
1753902000,99.816,99.983,99.744,99.887,0.018489468172251586,30,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,98.0097268393314,99.16793017108334,0,0,0,0,,,,,1.0220752627047882,,,,,,0.015532683702751182,0.5980364060724687,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,2.3027657075859667,2.4569437325117125,,
1753916400,99.798,99.825,99.72,99.738,0.01673943047383224,15,0.9568310328747219,,91.7604458446695,95.8606376470589,95.8606376470589,98.0097268393314,99.16793017108334,0,0,0,0,,,,,1.0203954472198102,,,,,,0.016659670939793036,0.62400017326014,-0.003347000000000002,-0.0026776000000000013,-0.0020082000000000008,-0.0013388000000000007,-0.0006694000000000003,-0.003347000000000002,0,2.2975142698504802,2.4496993786272916,,
