time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion
1426512600,16.486,17.6475,16.32447,17.476,15.789796479430153,17.621976470588233,19.454156461746315,16.873176891981924,14.004638482055546,0.3,0,0,0,0.3,1,0.48,0.12,0,0,0,0
1427117400,17.487,17.7535,16.272,17.013,15.87306518258898,17.593781176470593,19.314497170352205,16.873176891981924,14.004638482055546,0.008292032343952094,0,0,0,0.008292032343952094,1,-0.2917079676560479,-0.2917079676560479,0,0,0,0
1427722200,17.168,17.168,16.591,16.952,15.948048459006273,17.56031529411765,19.172582129229028,16.873176891981924,14.004638482055546,0.04436985037048336,0,0,0,0.04436985037048336,1,0.03607781802653127,-0.13563014962951664,0,0,0,0
1428327000,16.891,17.69,16.883,17.599,16.040359797379292,17.626988235294128,19.213616673208964,16.873176891981924,14.004638482055546,0.3,0,0,0,0.3,1,0.25563014962951663,0.6,0,0,0,0
1428931800,17.557,17.70301,16.633,17.065,16.100725065185486,17.632091764705883,19.16345846422628,16.873176891981924,14.004638482055546,0,0,0,0,0,1,-0.3,0.18,0,0,0,0
1429536600,17.203,17.808,17,17.509,16.180235265214257,17.669122352941194,19.15800944066813,16.873176891981924,14.004638482055546,0.3,0,0,0,0.3,1,0.3,0,0,0,0,0
1430141400,17.637,19.78917,16.901,18.268,16.291598823529398,17.793298823529405,19.29499882352941,16.873176891981924,14.507094507486672,0.3,0,0,0,0.3,1,0,0.2917079676560479,0,0,0,0
1430746200,18.282,18.654,17.507,18.084,16.405402564184914,17.935136470588247,19.46487037699158,16.884137887913436,14.507094507486672,0.18,0,0,0,0.18,1,-0.12,0.13563014962951664,0,0,0,0
1431351000,18.027,18.41743,17.504,17.88,16.501553538944012,18.046141176470584,19.590728813997156,16.884137887913436,14.507094507486672,0.18,0,0,0,0.18,1,0,-0.12,0,0,0,0
1431955800,18.028,18.0465,17.271,17.53,16.577774731370965,18.12878352941176,19.679792327452553,16.884137887913436,14.507094507486672,0.1235606529720916,0,0,0,0.1235606529720916,1,-0.0564393470279084,0.1235606529720916,0,0,0,0
1432647000,17.316,17.904,17.02,17.598,16.65338111875759,18.210075294117654,19.76676946947772,16.884137887913436,14.929659185523336,0.05604141419433243,0,0,0,0.05604141419433243,1,-0.06751923877775917,-0.24395858580566757,0,0,0,0
1433165400,17.761,18.117,17.437,18.043,16.75055244324547,18.323505882352944,19.896459321460416,16.884137887913436,14.929659185523336,0.3,0,0,0,0.3,1,0.24395858580566757,0,0,0,0,0
1433770200,17.959,18.282,17.47501,17.875,16.826879698827273,18.400061176470583,19.973242654113893,16.884137887913436,14.929659185523336,0.3,0,0,0,0.3,1,0,0.12,0,0,0,0
1434375000,17.735,17.905,17.293,17.769,16.896704429922206,18.47084470588235,20.044984981842493,16.884137887913436,14.929659185523336,0.10389035258767411,0,0,0,0.10389035258767411,1,-0.1961096474123259,-0.0761096474123259,0,0,0,0
1434979800,17.77,17.9835,17,17.386,16.93408957801873,18.491668235294117,20.049246892569503,16.884137887913436,14.929659185523336,0,0,0,0,0,1,-0.10389035258767411,-0.12356065297209161,0,0,0,0
1435584600,17.211,17.358,16.71775,17.257,16.957421267809018,18.49063764705883,20.02385402630864,16.884137887913436,14.929659185523336,-0.235304906511272,0,0,0,-0.235304906511272,1,-0.235304906511272,-0.29134632070560446,0,1,0,0
1436189400,17.087,17.7,16.863,17.57,16.99509181692318,18.502541176470572,20.009990536017966,16.884137887913436,14.929659185523336,0,0,0,0,0,1,0.235304906511272,-0.30000000000000004,0,1,0,0
1436794200,17.64,18.71,17.597,18.563,17.083830801224632,18.589070588235288,20.094310375245943,16.884137887913436,14.929659185523336,0.3,0,0,0,0.3,1,0.3,0,0,0,0,0
1437399000,18.678,18.73899,17.80525,18.143,17.147849565321376,18.642901176470595,20.137952787619813,17.159727240419357,14.929659185523336,0.04752175767838162,0,0,0,0.04752175767838162,1,-0.25247824232161836,-0.05636859490929247,0,0,0,0
1438003800,18.067,20.78,17.585,20.385,17.296839265844945,18.82974117647059,20.362643087096238,17.159727240419357,14.929659185523336,0.3,0,0,0,0.3,1,0.25247824232161836,0.3,0,0,0,0
1438608600,20.438,22.129,20.307,21.561,17.47150775910461,19.099181176470594,20.726854593836578,19.849943785423225,14.929659185523336,0.18,0,0,0,0.18,1,-0.12,0.415304906511272,0,0,0,0
1439213400,21.621,22.166,21.248,21.88,17.655045312558777,19.38359294117647,21.112140569794164,20.289757651716965,14.929659185523336,0.3,0,0,0,0.3,1,0.12,0.29999999999999993,0,0,0,0
1439818200,21.761,22.6475,20.068,20.4,17.79238963754339,19.531414117647067,21.270438597750744,20.591453533737184,14.929659185523336,-0.2824860807498925,0,0,0,-0.2824860807498925,1,-0.5824860807498925,-0.5824860807498925,0,1,0,0
1440423000,19.502,20.6595,19.301,20.099,17.91178000621595,19.64458352941176,21.377387052607574,20.591453533737184,14.929659185523336,-0.3,0,0,0,-0.3,1,-0.01751391925010748,-0.3475217576783816,0,0,0,0
1441027800,20.099,20.099,19.221,19.543,17.99900482553869,19.692176470588247,21.385348115637804,20.591453533737184,17.03217892878818,-0.18,0,0,0,-0.18,1,0.12,-0.48,0,1,0,0
1441719000,19.749,20.342,19.599,20.114,18.11437022755236,19.746145882352952,21.377921537153544,20.591453533737184,17.03217892878818,-0.13818412783317885,0,0,0,-0.13818412783317885,1,0.041815872166821144,-0.3181841278331788,0,0,0,0
1442237400,20.106,21.321,19.5208,20.668,18.244325698983154,19.848959999999998,21.453594301016842,20.591453533737184,17.03217892878818,0.3,0,0,0,0.3,1,0.43818412783317884,5.551115123125783e-17,0,0,0,0
1442842200,20.801,21.4584,20.345,20.519,18.360606853660432,19.96684,21.57307314633957,20.591453533737184,17.03217892878818,0.09711183939452973,0,0,0,0.09711183939452973,1,-0.20288816060547027,0.37959792014442223,0,0,0,0
1443447000,20.401,20.401,19.199,19.884,18.44158841253657,20.012814117647057,21.584039822757543,20.591453533737184,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.3971118393945297,0,0,1,0,0
1444051800,19.985,20.641,19.537,20.525,18.55481772296193,20.144762352941182,21.734706982920436,20.591453533737184,17.03217892878818,-0.024474391196145272,0,0,0,-0.024474391196145272,1,0.27552560880385474,0.15552560880385474,0,1,0,0
1444656600,20.543,20.977,19.526,20.311,18.657532834033848,20.262378823529403,21.867224813024958,20.591453533737184,17.03217892878818,-0.15536101677813116,0,0,0,-0.15536101677813116,1,-0.13088662558198588,-0.017176888944952284,0,0,0,0
1445261400,20.302,20.479,18.674,18.818,18.662945596671403,20.24037176470588,20.24037176470588,20.591453533737184,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.14463898322186883,-0.6,0,1,0,0
1445866200,18.765,19.704,16.419,17.207,18.55319648917445,20.123282352941153,20.123282352941153,19.253701514544744,17.03217892878818,-0.3,0,0,0,-0.3,1,0,-0.39711183939452954,0,0,0,0
1446474600,17.281,18.168,17.128,17.765,18.487548955727974,20.04438823529411,20.04438823529411,19.253701514544744,17.03217892878818,-0.18,0,0,0,-0.18,1,0.12,0.1200000000000001,0,1,0,0
1447079400,17.786,17.786,16.821,16.887,18.357762823406997,19.918367058823513,19.918367058823513,18.941632007089947,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.12,-0.2755256088038546,0,1,0,0
1447684200,16.888,17.625,16.811,17.321,18.26220210921378,19.81879999999999,19.81879999999999,18.57151543515495,17.03217892878818,-0.18,0,0,0,-0.18,1,0.12,-0.02463898322186875,0,1,0,0
1448289000,17.348,17.78,16.93,17.556,18.165105739032683,19.69058823529412,19.69058823529412,18.57151543515495,17.03217892878818,-0.18,0,0,0,-0.18,1,0,0.12000000000000008,0,0,0,0
1448893800,17.38,17.9,17.136,17.684,18.08389160228388,19.591519999999978,19.591519999999978,18.57151543515495,17.03217892878818,-0.09849196868326808,0,0,0,-0.09849196868326808,1,0.08150803131673191,0.201508031316732,0,0,0,0
1449498600,17.6,17.741,17.054,17.414,17.976752454601105,19.467359999999996,19.467359999999996,18.57151543515495,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.2015080313167319,-0.11999999999999998,0,1,0,0
1450103400,17.392,18.122,17.114,17.574,17.88052606153414,19.35054588235293,19.35054588235293,18.57151543515495,17.03217892878818,-0.12304003827986087,0,0,0,-0.12304003827986087,1,0.17695996172013911,0.17695996172013911,0,1,0,0
1450708200,17.734,17.84,17.454,17.761,17.793922962809383,19.231282352941175,19.231282352941175,18.57151543515495,17.03217892878818,-0.11841108583162639,0,0,0,-0.11841108583162639,1,0.004628952448234483,0.0615889141683736,0,0,0,0
1451313000,17.661,18.18,17.536,17.929,17.717679575687583,19.11391058823528,19.11391058823528,18.57151543515495,17.03217892878818,0.049863465409608176,0,0,0,0.049863465409608176,1,0.16827455124123458,0.22986346540960817,0,0,0,0
1451917800,17.617,17.798,14.10601,14.815,17.3216172412854,18.778990588235295,18.778990588235295,18.57151543515495,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.34986346540960817,-0.2015080313167319,0,1,0,0
1452522600,14.982,15.704,14.295,14.993,16.948726879057183,18.44746588235294,18.44746588235294,16.73316532975233,17.03217892878818,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,1
1453213800,15.121,15.408,14.101,14.991,16.611141446736873,18.17277176470588,18.17277176470588,16.25493923477002,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.12,-0.17695996172013911,0,1,0,0
1453732200,14.921,17.377,14.154,17.251,16.53730507811731,18.10382117647061,18.10382117647061,16.25493923477002,17.03217892878818,0.3,0,0,0,0.3,1,0.6,0.4184110858316264,0,1,0,0
1454337000,17.108,17.616,15.5805,15.646,16.301365278259883,17.90554117647058,17.90554117647058,16.25493923477002,17.03217892878818,-0.25130249407747646,0,0,0,-0.25130249407747646,1,-0.5513024940774764,-0.30116595948708463,0,1,0,0
1454941800,15.453,16.171,14.555,15.19,16.018546942250566,17.67244705882353,17.67244705882353,16.25493923477002,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.04869750592252353,0,0,0,0,0
1455633000,15.371,15.824,14.762,15.325,15.712684021323845,17.38957647058825,17.38957647058825,16.25493923477002,17.03217892878818,-0.18,0,0,0,-0.18,1,0.12,0,0,1,0,0
1456151400,15.532,16,15.027,15.858,15.470847477993042,17.16024470588236,17.16024470588236,16.25493923477002,17.03217892878818,-0.13893348142197218,0,0,0,-0.13893348142197218,1,0.041066518578027816,0.1610665185780278,0,0,0,0
1456756200,15.835,17.283,15.8,16.898,15.360165059983549,17.055002352941184,17.055002352941184,16.25493923477002,17.03217892878818,0.3,0,0,0,0.3,1,0.4389334814219722,0,0,0,0,0
1457361000,16.798,17.111,15.937,17.059,15.250775290933785,16.9451011764706,18.639427062007417,16.25493923477002,17.03217892878818,0.3,0,0,0,0.3,1,0,0.5513024940774764,0,0,0,0
1457962200,16.959,17.558,16.221,17.512,15.178478520085443,16.867825882352925,18.557173244620405,16.25493923477002,17.03217892878818,0.3,0,0,0,0.3,1,0,0.6,0,0,0,0
1458567000,17.484,17.73,16.8535,17.282,15.105859010050928,16.79725411764705,18.488649225243172,16.25493923477002,17.03217892878818,0.10846946756803715,0,0,0,0.10846946756803715,1,-0.19153053243196283,0.28846946756803715,0,0,0,0
1459171800,17.418,18.309,16.848,18.275,15.096438813109785,16.783171764705877,18.46990471630197,16.25493923477002,17.03217892878818,0.3,0,0,0,0.3,1,0.19153053243196283,0.4389334814219722,0,0,0,0
1459776600,18.342,18.665,17.672,17.88,15.067992607859383,16.753331764705884,18.438670921552387,16.659989429895802,17.03217892878818,0.1278122706410942,0,0,0,0.1278122706410942,1,-0.17218772935890578,-0.17218772935890578,0,0,0,0
1460381400,18.212,18.941,17.897,18.617,15.123110052343307,16.810204705882335,18.497299359421362,17.224721857682606,17.03217892878818,0.3,0,0,0,0.3,1,0.17218772935890578,0,0,0,0,0
1460986200,18.632,19.184,18.523,19.18,15.20775051150548,16.90261176470591,18.59747301790634,17.523616724990994,17.03217892878818,0.3,0,0,0,0.3,1,0,0,0,0,0,0
1461591000,19.19,19.24,17.026,17.932,15.192600107642335,16.887376470588237,18.58215283353414,17.523616724990994,17.03217892878818,0.01136077314747412,0,0,0,0.01136077314747412,1,-0.28863922685252585,-0.09710869442056302,0,0,0,0
1462195800,17.982,18.594,17.751,18.257,15.189839236408545,16.883254117647073,18.5766689988856,17.523616724990994,17.03217892878818,-0.03173278563471385,0,0,0,-0.03173278563471385,1,-0.04309355878218797,-0.3317327856347138,0,0,0,0
1462800600,18.244,19.218,18.125,18.215,15.184624666901605,16.87688000000001,18.569135333098416,17.523616724990994,17.03217892878818,0.12862580543634128,0,0,0,0.12862580543634128,1,0.16035859107105513,0.0008135347952470673,0,0,0,0
1463405400,18.26,18.542,17.636,17.928,15.17219843399414,16.864569411764702,18.556940389535264,17.523616724990994,17.03217892878818,-0.1663149261224743,0,0,0,-0.1663149261224743,1,-0.2949407315588156,-0.4663149261224743,0,0,0,0
1464010200,17.96,19.151,17.958,19.093,15.238115273985866,16.936268235294126,18.634421196602386,17.68413825014719,17.03217892878818,0.3,0,0,0,0.3,1,0.46631492612247427,-5.551115123125783e-17,0,0,0,0
1464701400,19.11,19.11,18.382,18.869,15.282542522630546,16.983468235294126,18.684393947957705,17.68413825014719,17.03217892878818,0.18,0,0,0,0.18,1,-0.12,0.1686392268525258,0,0,0,0
1465219800,18.975,19.599,18.669,18.776,15.305409251996705,17.005538823529417,18.70566839506213,17.724593562526742,17.03217892878818,0.10982171021439696,0,0,0,0.10982171021439696,1,-0.07017828978560303,0.14155449584911073,0,0,0,0
1465824600,18.658,19.1005,17.739,17.918,15.256809284948467,16.952557647058843,18.648306009169218,17.724593562526742,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.40982171021439695,-0.4286258054363413,0,1,0,0
1466429400,18.201,18.62499,17.26,17.312,15.165569762722228,16.863487058823534,16.863487058823534,17.724593562526742,17.03217892878818,-0.3,0,0,0,-0.3,1,0,-0.1336850738775257,0,0,0,0
1467034200,17.073,17.696,16.502,17.239,15.10745932463452,16.80907529411764,16.80907529411764,17.724593562526742,17.03217892878818,-0.15579497610937468,0,0,0,-0.15579497610937468,1,0.1442050238906253,-0.4557949761093747,0,1,0,0
1467725400,17.118,17.991,16.80001,17.829,15.084672622288172,16.7867905882353,18.488908554182427,17.724593562526742,17.03217892878818,0.06552572991878862,0,0,0,0.06552572991878862,1,0.22132070602816328,-0.11447427008121139,0,0,0,0
1468243800,18.007,18.80613,17.797,18.721,15.250673314249575,16.92418588235296,18.597698450456342,17.724593562526742,17.03217892878818,0.3,0,0,0,0.3,1,0.23447427008121136,0.19017828978560297,0,0,0,0
1468848600,18.678,19.176,18.225,18.784,15.515632682297417,17.117428235294128,18.71922378829084,17.724593562526742,17.03217892878818,0.18,0,0,0,0.18,1,-0.12,0.4799999999999999,0,0,0,0
1469453400,18.766,18.766,16.1895,17.489,15.723604900463338,17.229411764705873,17.229411764705873,17.724593562526742,17.03217892878818,-0.3,0,0,0,-0.3,1,-0.48,-5.551115123125783e-17,0,1,0,0
1470058200,17.432,17.432,16.294,16.632,15.751093333498813,17.225983529411756,17.225983529411756,17.724593562526742,17.03217892878818,-0.18,0,0,0,-0.18,1,0.12,-0.02420502389062537,0,1,0,0
1470663000,16.611,16.708,16.321,16.543,15.761384149872642,17.212470588235327,17.212470588235327,17.639121624681458,17.03217892878818,-0.18,0,0,0,-0.18,1,0,-0.24552572991878868,0,0,0,0
1471267800,16.543,16.76,16.318,16.664,15.756808493709338,17.19447999999999,17.19447999999999,17.524803849852894,17.03217892878818,-0.15792476995203183,0,0,0,-0.15792476995203183,1,0.02207523004796816,-0.4579247699520319,0,0,0,0
1471872600,16.66,17.1815,16.404,16.747,15.809292834306842,17.2125482352941,17.2125482352941,17.524803849852894,17.03217892878818,-0.0828364413875483,0,0,0,-0.0828364413875483,1,0.07508832856448354,-0.2628364413875484,0,0,0,0
