time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,DCL,MA,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion
1578873600,8180.7775,9187.0675,8029.4375,8700.1475,94,0,,1,2,0,0,5175.60142560225,0.18,0,0,0,0.18,1,-0.12,0.48000000000000004,0,0,0,0
1579478400,8700.5775,8791.005,8217.7925,8590.48,5,0,,1,0,0,0,5216.41702560225,0,0,0,0,0,1,-0.18,-0.1142072954018909,0,0,0,0
1580083200,8596.5925,9569.5,8557.0475,9324.0225,6,0,,1,0,0,0,5260.93413810225,0.3,0,0,0,0.3,1,0.3,0.15640532817563632,0,0,0,0
1580688000,9319.475,10177.09,9077.93,10167.7075,7,0,,1,0,0,0,5309.666075602249,0.3,0,0,0,0.3,1,0,0.07948416729566826,0,0,0,0
1581292800,10166.69,10514.2025,9617.6525,9922.8975,8,0,,1,0,0,0,5357.138013102251,0.018900666923694322,0,0,0,0.018900666923694322,1,-0.2810993330763057,-0.28109933307630564,0,0,0,0
1581897600,9921.6375,10306.265,9307.4275,9968.39,9,0,,1,0,0,0,5404.66486310225,-0.067830458243975,0,0,0,-0.067830458243975,1,-0.08673112516766933,-0.24783045824397498,0,0,0,0
1582502400,9970.12,10026.365,8406.2525,8527.415,10,0,,1,0,0,0,5445.04638810225,-0.3,0,0,0,-0.3,1,-0.232169541756025,-0.3000000000000001,0,1,0,0
1583107200,8521.375,9217.95,8000.2,8036.475,11,0,,1,0,0,0,5482.92941310225,-0.3,0,0,0,-0.3,1,0,-0.6000000000000001,0,0,0,0
1583712000,8037.4375,8186.585,3880.5875,5343.135,12,0,,1,0,1,0,5507.35563810225,-0.3,0,0,0,-0.3,1,0,-0.6000000000000001,0,0,0,0
1584316800,5346.805,7027.6625,4407.18,5824.085,13,0,,1,0,1,0,5534.28866310225,0.24869871657069229,0,0,0,0.24869871657069229,1,0.5486987165706922,0.22979804964699785,0,1,0,1
1584921600,5817.7525,6983.76,5686.91,5876.4525,14,0,,1,0,1,0,5561.015925602249,-0.11324827901686538,0,0,0,-0.11324827901686538,1,-0.36194699558755766,-0.04541782077289047,0,0,0,0
1585526400,5878.2075,7267.625,5854.3525,6777.015,15,0,,1,0,0,0,5592.03090060225,0.3,0,0,0,0.3,1,0.41324827901686534,0.5999999999999999,0,0,0,0
1586131200,6777.865,7469.58,6751.2875,6906.54,16,0,,1,0,0,0,5623.20360060225,0.18,0,0,0,0.18,1,-0.12,0.47999999999999987,0,0,0,0
1586736000,6906.2925,7304.32,6469.8825,7130.2775,17,0,,1,0,0,0,5655.018488102251,0.3,0,0,0,0.3,1,0.12,0.5999999999999999,0,0,0,0
1587340800,7128.3575,7774.8625,6755.955,7703.1325,18,0,,1,0,0,0,5690.33706310225,0.18,0,0,0,0.18,1,-0.12,-0.06869871657069238,0,0,0,0
1587945600,7706.215,9481.3425,7634.8975,8908.385,19,0,,1,0,0,0,5731.58356310225,0.3,0,0,0,0.3,1,0.12,0.4132482790168653,0,0,0,0
1588550400,8913.4975,10078.3,8086.295,8726.06,20,0,,1,0,0,0,5771.962288102251,-0.3,0,0,0,-0.3,1,-0.6,-0.6000000000000001,0,1,0,0
1589155200,8730.695,9946.5675,8189,9670.7075,21,0,,1,0,0,0,5816.91356310225,0.3,0,0,0,0.3,1,0.6,0.12,0,1,0,0
1589760000,9681.9,9956.7475,8672.7825,8716.09,22,0,,1,0,0,0,5857.181755602251,-0.13071962396563241,0,0,0,-0.13071962396563241,1,-0.4307196239656324,-0.4307196239656324,0,0,0,0
1590364800,8712.855,9754.3975,8636.7325,9448.95,23,0,,1,0,0,0,5901.30540560225,0.3,0,0,0,0.3,1,0.4307196239656324,0.12,0,0,0,0
1590969600,9446.96,10413.065,9241.5475,9752.5925,24,0,,1,0,0,0,5947.09710560225,0.3,0,0,0,0.3,1,0,0,0,0,0,0
1591574400,9756.0075,10010.6675,9065.3425,9329.6975,25,0,,1,0,0,0,5990.88808060225,0.16915795890113572,0,0,0,0.16915795890113572,1,-0.13084204109886427,0.4691579589011357,0,0,0,0
1592179200,9330.565,9591.99,8900.6275,9285.9675,26,0,,1,0,0,0,6034.417643102251,0.08103727611673288,0,0,0,0.08103727611673288,1,-0.08812068278440284,-0.2189627238832671,0,0,0,0
1592784000,9287.1825,9789.2375,8820.86,9116.235,27,0,,1,0,0,0,6077.12676435225,-0.24578497867047827,0,0,0,-0.24578497867047827,1,-0.32682225478721116,-0.11506535470484586,0,1,0,0
1593388800,9116.4575,9298.875,8909.995,9078.89,28,0,,1,0,0,0,6119.47990185225,-0.1200046860561446,0,0,0,-0.1200046860561446,1,0.12578029261433366,-0.4200046860561446,0,1,0,0
1593993600,9078.75,9481.8975,9063.265,9302.385,29,0,,1,0,0,0,6162.956481852249,-0.019518321597236394,0,0,0,-0.019518321597236394,1,0.10048636445890821,-0.31951832159723637,0,0,0,0
1594598400,9303.9125,9351.015,9021.5525,9213.99,30,0,,1,0,0,0,6205.97595810225,-0.1374407370399332,0,0,0,-0.1374407370399332,1,-0.11792241544269681,-0.3065986959410689,0,0,0,0
1595203200,9215.165,10184.4275,9131.4275,9942.845,31,0,,1,0,0,0,6252.68938560225,0.3,0,0,0,0.3,1,0.4374407370399332,0.2189627238832671,0,0,0,0
1595808000,9942.1375,12123.25,9935.68,11066.14,32,0,,1,0,0,0,6304.966039352251,0.3,0,0,0,0.3,1,0,0.5457849786704783,0,0,0,0
1596412800,11071.575,11920.0825,10895.7775,11687.8175,33,0,,1,0,0,0,6360.3264018522505,0.3,0,0,0,0.3,1,0,0.4200046860561446,0,0,0,0
1597017600,11688.64,12087.03,11128.875,11918.0375,34,0,,1,0,0,0,6416.71190185225,0.18,0,0,0,0.18,1,-0.12,0.1995183215972364,0,0,0,0
1597622400,11920.0225,12479.03,11366,11650.9875,35,0,,1,0,0,0,6471.70687310225,0.1506097488532521,0,0,0,0.1506097488532521,1,-0.029390251146747898,0.2880504858931853,0,0,0,0
1598227200,11653.5025,11826.32,11113.87,11713.08,36,0,,1,0,0,0,6526.78002685225,0.1368158382558529,0,0,0,0.1368158382558529,1,-0.013793910597399206,-0.16318416174414707,0,0,0,0
1598832000,11714.0825,12072.2525,9849.325,10258.09,37,0,,1,0,0,0,6574.50348060225,-0.3,0,0,0,-0.3,1,-0.4368158382558529,-0.6,0,1,0,0
1599436800,10258.355,10579.535,9836.43,10335.125,38,0,,1,0,0,0,6622.669043102251,-0.18,0,0,0,-0.18,1,0.12,-0.48,0,1,0,0
1600041600,10336.025,11180.7775,10252.8975,10921.11,39,0,,1,0,0,0,6673.62944685225,0.106709147168805,0,0,0,0.106709147168805,1,0.286709147168805,-0.07329085283119496,0,0,0,0
1600646400,10920.915,10993.4575,10136.78,10777.975,40,0,,1,0,0,0,6723.87577185225,-0.16922673045585837,0,0,0,-0.16922673045585837,1,-0.2759358776246634,-0.31983647930911047,0,0,0,0
1601251200,10779.07,10952.065,10376.45,10673.18,41,0,,1,0,0,0,6773.41082185225,-0.29042630088465377,0,0,0,-0.29042630088465377,1,-0.1211995704287954,-0.4272421391405067,0,1,0,0
1601856000,10671.41,11496.96,10526.6975,11375.2725,42,0,,1,0,0,0,6826.43413310225,0.3,0,0,0,0.3,1,0.5904263008846538,0.6000000000000001,0,1,0,0
1602460800,11375.1175,11730.81,11188.1575,11513.1325,43,0,,1,0,0,0,6880.04501935225,0.3,0,0,0,0.3,1,0,0.4800000000000001,0,0,0,0
1603065600,11513.305,13358.31,11415.9425,13042.115,44,0,,1,1,0,0,6940.779883102249,0.3,0,0,0,0.3,1,0,0.19329085283119507,0,0,0,0
1603670400,13042.86,14095.095,12785.0975,13768.1925,45,0,,1,1,0,0,7004.639106852251,0.18,0,0,0,0.18,1,-0.12,0.34922673045585845,0,0,0,0
1604275200,13768.7125,15971.91,13219.33,15484.175,46,0,,1,1,0,0,7077.47998310225,0.3,0,0,0,0.3,1,0.12,0.5904263008846539,0,0,0,0
1604880000,15483.03,16492.71,14821.125,15969.7475,47,0,,1,1,0,0,7153.19117185225,0.3,0,0,0,0.3,1,0,1.1102230246251565e-16,0,0,0,0
1605484800,15970.3225,18978.125,15880.955,18442.9925,48,0,,1,1,0,0,7240.77492185225,0.18,0,0,0,0.18,1,-0.12,-0.11999999999999988,0,0,0,0
1606089600,18440.27,19499.825,16210.25,18197.3175,49,0,,1,1,0,0,7327.18666935225,0.09413460010390308,0,0,0,0.09413460010390308,1,-0.08586539989609691,-0.2058653998960968,0,0,0,0
1606694400,18201.185,19930.2625,17817.1475,19382.2675,50,0,,1,1,0,0,7419.02652435225,0.3,0,0,0,0.3,1,0.20586539989609692,0.12000000000000001,0,0,0,0
1607299200,19379.3375,19432.1425,17575.405,19164.8025,51,0,,1,1,0,0,7509.826140602249,0.18,0,0,0,0.18,1,-0.12,-0.11999999999999995,0,0,0,0
1607904000,19160.14,24298.685,18987.4775,23478.995,52,0,,1,1,0,0,7621.943603102251,0.3,0,0,0,0.3,1,0.12,4.163336342344337e-17,0,0,0,0
1608508800,23477.04,28378.285,21894.5975,26259.1225,53,0,,1,1,0,0,7747.347978102251,0.3,0,0,0,0.3,1,0,0.12000000000000004,0,0,0,0
1609113600,26244.505,34789.25,25840.645,33096.3175,54,0,,1,1,0,0,7906.46213560225,0.18,0,0,0,0.18,1,-0.12,0.08586539989609696,0,0,0,0
1609718400,33087.9125,41993.84,27741.085,38173.345,55,0,,1,1,0,0,8091.17987435225,0.3,0,0,0,0.3,1,0.12,2.7755575615628914e-17,0,0,0,0
1610323200,38170.4125,40117.0575,30228.2825,35822.635,56,0,,1,1,0,0,8265.21051560225,0.01991872056155073,0,0,0,0.01991872056155073,1,-0.28008127943844924,-0.16008127943844921,0,0,0,0
1610928000,35821.3125,37881.4775,28876.7525,32291.01,57,0,,1,1,0,0,8421.83794685225,-0.3,0,0,0,-0.3,1,-0.31991872056155074,-0.6,0,1,0,0
1611532800,32293.7375,38619.21,29188.3475,33138.715,58,0,,1,1,0,0,8582.022885602251,-0.18,0,0,0,-0.18,1,0.12,-0.48,0,1,0,0
1612137600,33128.5375,41002.87,32328.07,38868.57,59,0,,1,1,0,0,8770.31792310225,0.3,0,0,0,0.3,1,0.48,0.12,0,0,0,0
1612742400,38877.0325,49703.665,38060.915,48660.45,60,0,,1,1,0,0,9007.74603810225,0.3,0,0,0,0.3,1,0,0,0,0,0,0
1613347200,48652.725,58385.435,45805.93,57492.04,61,0,,1,1,0,0,9288.97588810225,0.18,0,0,0,0.18,1,-0.12,0.16008127943844924,0,0,0,0
1613952000,57489.645,57579.39,43022.665,45238.64,62,0,,1,1,0,0,9508.35895435225,-0.3,0,0,0,-0.3,1,-0.48,5.551115123125783e-17,0,1,0,0
1614556800,45247.535,52664.005,45039.19,50977.285,63,0,,1,1,0,0,9755.40673685225,-0.16724552363098497,0,0,0,-0.16724552363098497,1,0.13275447636901502,0.012754476369015083,0,1,0,0
1615161600,50978.235,61769.97,49328.4025,58997.37,64,0,,1,1,0,0,10041.43603685225,0.3,0,0,0,0.3,1,0.4672455236309849,0,0,0,0,0
1615766400,58976.94,60584.4475,53045.1725,57378.6275,65,0,,1,1,0,0,10318.18960435225,0.18,0,0,0,0.18,1,-0.12,-0.12,0,0,0,0
1616371200,57389.9675,58433.005,50372.0775,55786.5525,66,0,,1,1,0,0,10586.14790060225,0.024718143373537723,0,0,0,0.024718143373537723,1,-0.15528185662646227,-0.15528185662646227,0,0,0,0
1616976000,55787.1175,60070.765,54900.1275,58210.9525,67,0,,1,1,0,0,10864.58737435225,0.3,0,0,0,0.3,1,0.27528185662646226,0.6,0,0,0,0
1617580800,58211.5525,61207.0475,55437.9825,59975.28,68,0,,1,1,0,0,11149.666175602251,0.3,0,0,0,0.3,1,0,0.4672455236309849,0,0,0,0
1618185600,59980.3525,64898.555,51120.145,56271.87,69,0,,1,1,0,0,11418.463198102248,-0.3,0,0,0,-0.3,1,-0.6,-0.6,0,1,0,0
1618790400,56257.9175,57613.09,47012.0525,49123.22,70,0,,1,1,0,0,11651.588199352249,-0.3,0,0,0,-0.3,1,0,-0.48,0,0,0,0
1619395200,49123.6625,58544.5525,48817.06,56625.7675,71,0,,1,1,0,0,11922.17398560225,0.3,0,0,0,0.3,1,0.6,0.27528185662646226,0,1,0,0
1620000000,56617.0825,59551.37,52946.1525,58303.4025,72,0,,1,1,0,0,12201.176884352251,0.3,0,0,0,0.3,1,0,0,0,0,0,0
1620604800,58324.56,59594.7475,43779.675,46456.4725,73,0,,1,1,0,0,12423.90843560225,-0.3,0,0,0,-0.3,1,-0.6,-0.6,0,1,0,0
1621209600,46453.9,46645.2125,29641.5,34730.7875,74,0,,1,1,0,0,12583.77993560225,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0
1621814400,34737.5725,40889.7,33397.8725,35676.71,75,0,,1,1,0,0,12748.39429810225,-0.18,0,0,0,-0.18,1,0.12,0.12,0,1,0,1
1622419200,35670.66,39484.6825,34194.55,35803.195,76,0,,1,1,0,0,12911.28685810225,-0.18,0,0,0,-0.18,1,0,-0.48,0,0,0,0
1623024000,35802.6825,39396.4125,31011.84,39026.525,77,0,,1,1,0,0,13086.11363310225,0.059722536929925185,0,0,0,0.059722536929925185,1,0.23972253692992518,-0.2402774630700748,0,0,0,0
1623628800,39026.76,41346.485,33346.765,35592.295,78,0,,1,1,0,0,13243.77774060225,-0.3,0,0,0,-0.3,1,-0.3597225369299252,0,0,1,0,0
1624233600,35593.3025,35749.11,28754.4,34690.9775,79,1,28754.4,1,1,0,1,13395.536215602251,-0.3,0,0,0,-0.3,1,0,0,0,0,0,0
1624838400,34706.3675,36650.9475,32706.545,35293.315,80,0,,1,1,0,0,13548.896815602251,-0.18,0,0,0,-0.18,1,0.12,0,0,1,0,1
1625443200,35283.9775,35287.76,32106.4,34251.9575,81,0,,1,2,0,0,13698.896403102251,-0.3,0,0,0,-0.3,1,-0.12,-0.12,0,1,0,0
1626048000,34265.07,34670.7275,31028.84,31784.15,82,0,,1,2,0,0,13839.29412810225,-0.3,0,0,0,-0.3,1,0,-0.3597225369299252,0,0,0,0
1626652800,31789.0925,35446.245,29292.725,35428.2675,83,0,,1,2,0,0,13998.093065602261,0.3,0,0,0,0.3,1,0.6,0.6,0,1,0,1
1627257600,35430.06,42604.7975,35263.77,39867.6725,5,0,,1,0,0,0,14175.50084060226,0.3,0,0,0,0.3,1,0,0.6,0,0,0,0
1627862400,39872.8,45363.41,37316.515,43842.615,6,0,,1,0,0,0,14371.718953102261,0.3,0,0,0,0.3,1,0,0.48,0,0,0,0
1628467200,43835.855,48178.0075,42818.5,47022.2825,7,0,,1,0,0,0,14578.39535310226,0.18,0,0,0,0.18,1,-0.12,0.48,0,0,0,0
1629072000,47021.725,49814.37,43948.2675,49288.8975,8,0,,1,0,0,0,14794.906565602261,0.18,0,0,0,0.18,1,0,0.48,0,0,0,0
1629676800,49291.6275,50526.825,46299.31,48800.0725,9,0,,1,0,0,0,15008.23175310226,0.18,0,0,0,0.18,1,0,-0.12,0,0,0,0
1630281600,48794.5675,51898.5725,46536.1875,51791.6375,10,0,,1,0,0,0,15230.26599060226,0.3,0,0,0,0.3,1,0.12,0,0,0,0,0
1630886400,51791.6625,52935.0525,42582.695,46038.8925,11,0,,1,0,0,0,15431.10284060226,-0.3,0,0,0,-0.3,1,-0.6,-0.6,0,1,0,0
