time,open,high,low,close,Risk Oscillator,SRI Bias Histogram,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1704983400,27.94,30,26.28,26.63,,0,,,,,,,,0,0,0,0,,,,37708304,,-49397878.240000084,,,,,,,0.005,0.004,0.003,0.002,0.001,0,0.005,2.0786428709938822,,7,
1705069800,26.4,26.41,24.75,24.97,,0,,,,,,,,0,0,0,0,,,,22991870,,-32878374.099999994,,24.97,24.97,24.97,,,0.005,0.004,0.003,0.002,0.001,0,0.005,2.067203988175687,268.39667197374956,7,
1705415400,24.7,24.862,24.04,24.72,,0,,,,,,,,0,0,0,0,,,,15078207,,301564.13999999355,25.956,24.719999999999995,24.647473706809023,24.575160199346374,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8986694546287446,11.067729294430425,7,
1705501800,24.35,24.56,24.15,24.41,,0,,,,,,,,0,0,0,0,,,,13964502,,837870.1199999822,25.6305,24.508282379172016,24.409999999999997,24.36468307762825,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9169794780061458,11.550672454857434,7,
1705588200,24.35,24.47,23.2,23.34,,0,,,,,,,,0,0,0,0,,,,17823191,,-18001422.910000026,24.507,23.88554047871735,23.76766241961088,23.34,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8927209776213074,11.261879887033752,7,
1705674600,23.49,24.1199,23.03,23.8,,0,,,,,,,,0,0,0,0,,,,18284068,,5668061.080000042,24.990000000000002,23.8,23.618374234447295,23.171858867524715,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8273110926097509,9.455821691728298,7,
1705933800,23.2,23.33,22.5,22.95,,0,,,,,,,,0,0,0,0,,,,17222074,,-4305518.5,24.0975,23.046110720920204,22.910084356870964,22.437866599601307,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8375679771455986,9.5311011177345,7,
1706020200,22.19,22.63,22.02,22.32,,0,,,,,,,,0,0,0,0,,,,13431658,,1746115.5399999865,23.436,22.68241532537454,22.50931822251506,22.08377002916632,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7451127793049601,7.3823339760842135,7,
1706106600,22.82,22.97,22.57,22.6,,0,,,,,,,,0,0,0,0,,,,11929147,,-2624412.3399999863,23.730000000000004,22.6,22.405670980851603,21.943850084171824,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7608472858991508,7.278796585707038,7,
1706193000,22.86,22.9,22.58,22.76,,0,,,,,,,,0,0,0,0,,,,8954870,,-895486.9999999809,23.898000000000003,22.76,22.383476699797335,21.883985369295722,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7697890048444358,7.380171523225318,7,
