time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1704983400,2.1438439513242664,2.1438439513242664,2.0134434847915887,2.0134434847915887,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,,63412214,,-8268982.289469995,,,0.005,0.004,0.003,0.002,0.001,0,0.005,2.0786428709938827,,7,
1705069800,1.9887121212121215,1.9912533131389625,1.9434343434343435,1.9444533440128153,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,,50394650,,-2230405.586387014,,,0.005,0.004,0.003,0.002,0.001,0,0.005,2.067203988175687,268.39667197374956,7,
1705415400,1.9392712550607287,1.9687877081489826,1.9392712550607287,1.9504045307443365,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,0,0,0,0,,,,,,,31531697,,351051.07547298836,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8986694546287448,11.067729294430427,7,
1705501800,1.9475564681724846,2.044244162228595,1.9475564681724846,2.044244162228595,15,0,0,0,,,,,,0,0,0,0,,,,1.9640201303797462,,0,0,0,0,,,,,,0,0,0,0,,,,1.9640201303797462,,0,0,0,0,,,,,,,23730372,,2294434.947773687,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.9169794780061458,11.550672454857434,7,
1705588200,2.0533880903490758,2.13322435635472,2.0533880903490758,2.0848329048843186,15,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,,34428111,,1082585.565193754,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8927209776213074,11.261879887033752,7,
1705674600,2.062579821200511,2.062579821200511,2.019105514546244,2.0210084033613445,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,,30055798,,-1249462.1371475887,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8273110926097509,9.455821691728298,7,
1705933800,2.0172413793103448,2.074410201457351,2.0172413793103448,2.0487581699346404,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,0,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,,28653524,,903067.1165562315,,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.8375679771455986,9.5311011177345,7,
1706020200,2.0279405137449302,2.0318917366327884,1.9924613987284288,2.016980286738351,0,0,0,0,,,,,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,1.9359823546010526,,0,0,0,0,,,,2.0348607327010773,,0,0,0,0,,,,,,,25147728,,-275624.8075797072,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7451127793049601,7.3823339760842135,7,
1706106600,2.0157756354075373,2.0157756354075373,1.9718653079308819,1.9955309734513271,-15,0,0,0,,,,,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,1.9359823546010526,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,,,,20161817,,-408169.16958797246,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7608472858991508,7.278796585707038,7,
1706193000,1.978652668416448,2.0262008733624457,1.974708591674048,2.011335676625659,0,0,0,0,,,,,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,1.9555755292459165,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,,,,15563330,,508656.442152658,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7697890048444358,7.380171523225318,7,
1706279400,1.998299319727891,2.0769071310116085,1.979344122657581,2.0612755314714466,0,0,0,0,,,,,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,1.9868545656869616,,0,0,0,0,,,,2.0155161383491813,,0,0,0,0,,,,,,,34934247,,2200026.5361736687,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7604056311979734,7.311857375657356,7,
1706538600,2.084201750729471,2.119378280177634,2.0528056951423785,2.082732063234698,15,0,0,0,,,,,,0,0,0,0,,,,2.0414818726195874,,0,0,0,0,,,,1.9985504511833678,,0,0,0,0,,,,2.0414818726195874,,0,0,0,0,,,,,,,32661788,,-48002.62138052132,,,0.0030380000000000016,0.0024304000000000014,0.0018228000000000012,0.0012152000000000007,0.0006076000000000003,0,0.0030380000000000016,1.8496178566056334,8.548196236378772,7,
1706625000,2.0812399355877615,2.1048835068054443,2.0564715414219163,2.08806270096463,15,0,0,0,,,,,,0,0,0,0,,,,2.056184620398288,,0,0,0,0,,,,2.0311985703143107,,0,0,0,0,2.0286568566910432,2.0734280829185447,2.1181993091460463,2.056184620398288,,0,0,0,0,,,,,,,22929452,,156442.27121617176,,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.8958785678086463,9.320745009407043,7,
