time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,STH MVRV,MVRV SMA
1602453600,40.546,41.27,39.069,40.74,5,0,,,0,0,2,0,0.7439125272810337,
1603058400,40.74,41.87,39.6,39.715,6,0,,,0,0,2,0,0.7265573833181884,
1603663200,39.715,39.805,34.95,35.72,7,0,,,0,1,2,0,0.655107837925237,
1604271600,35.72,39.335,33.665,37.38,8,0,,,0,0,2,0,0.6871296637477581,
1604876400,37.38,43.035,37.195,40.115,9,0,,,0,0,2,0,0.739056064055547,
1605481200,40.115,42.515,40.115,42.42,10,0,,,0,0,2,0,0.7829972034027887,
1606086000,42.42,46.235,42.315,45.54,11,0,,,0,0,2,0,0.841765657935973,
1606690800,45.54,46.655,43.935,46.11,12,0,,,1,0,2,0,0.8534445267326761,
1607295600,46.11,47.715,44.98,46.56,13,0,,,1,0,2,0,0.8629884982699096,
1607900400,46.56,49.265,45.735,49.03,14,0,,,1,0,2,0,0.9099733844474556,
1608505200,49.03,49.293,46.179,48.289,15,0,,,1,0,2,0,0.8976482650328421,
1609110000,48.289,48.94,47.53,48.181,16,0,,,1,0,2,0,0.8973829487440454,
1609714800,48.181,52.719,47.2,52.605,17,0,,,1,0,2,0,0.9810595181702552,
1610319600,52.605,53.901,51.527,52.11,18,0,,,1,0,2,0,0.9734806798967781,
1610924400,52.132,53.805,51.46,52.063,19,0,,,1,0,2,0,0.9741250605375394,
1611529200,52.063,53.55,51.839,52.169,20,0,,,1,0,2,0,0.9769162881700657,
1612134000,52.169,57.266,51.664,56.949,21,0,,,1,0,2,0,1.067026093566072,
1612738800,56.949,59.792,56.949,59.609,22,0,,,1,0,2,0,1.1173975558109506,
1613343600,60.121,62.245,58.602,58.93,23,0,,,1,0,2,0,1.1050034883131528,
1613948400,58.93,63.79,58.855,61.53,24,0,,,1,0,2,0,1.1538345673817536,
1614553200,61.53,66.371,59.27,66.263,25,0,,,2,0,2,0,1.2419836350915143,
