time,open,high,low,close,S1 fair (MVRV 1.0x),S1 deep (MVRV 0.5x),S1 LOI floor,S3 VWAP upper,S3 VWAP lower,S3 LOI ceiling,S3 Early,S3 Watch,S3 Terminal-probable,S3 Terminal-confirmed,S1 Early,S1 Confirmed,STH MVRV,MVRV SMA
1666963800,26.8,27.851,26.458,27.813,27.873567741935485,13.936783870967743,,,,,0,0,0,0,0,0,1.109312726417955,
1666978200,27.77,28.064,27.456,28.006,27.76112258064516,13.88056129032258,,,,,0,0,0,0,0,0,1.1145225711148625,
1667223000,27.935,28.349,26.059,27.031,27.76112258064516,13.88056129032258,,,,,0,0,0,0,0,0,1.0735774276886967,
1667237400,26.882,27.049,26.588,26.738,27.652109677419357,13.826054838709679,,,,,0,0,0,0,0,0,1.060141102655309,
1667309400,27.506,27.523,26.224,26.305,27.652109677419357,13.826054838709679,,,,,0,0,0,0,0,0,1.0411895880402786,
1667323800,26.206,26.402,25.8,25.848,27.521303225806445,13.760651612903223,,,,,0,0,0,0,0,0,1.0216078458821625,
1667395800,25.749,26.5,25.546,26.2,27.521303225806445,13.760651612903223,,,,,0,0,0,0,0,0,1.03399780189534,
1667410200,26.3435,27.812,24.626,24.879,27.390683870967738,13.695341935483869,,,,,0,0,0,0,0,0,0.9808484715912849,
1667482200,24.2,26.0675,24.172,24.914,27.390683870967738,13.695341935483869,,,,,0,0,0,0,0,0,0.9813489644257285,
1667496600,24.908,25.13,24.544,24.847,27.23876129032258,13.61938064516129,,,,,0,0,0,0,0,0,0.9783707407758355,
1667568600,26.343,27.283,25.189,25.606,27.23876129032258,13.61938064516129,,,,,0,0,0,0,0,0,1.0074796977456832,
1667583000,25.804,27.728,25.804,27.728,27.112748387096772,13.556374193548386,,,,,0,0,0,0,0,0,1.0905383521955958,
1667831400,27.074,27.074,26.001,26.083,27.112748387096772,13.556374193548386,,,,,0,0,0,0,0,0,1.0259909467169859,
1667845800,26.242,26.8,26.242,26.625,26.95574193548387,13.477870967741936,,,,,0,0,0,0,0,0,1.0477067550825598,
1667917800,23.925,26.664,21.593,21.701,26.95574193548387,13.477870967741936,,,,,0,0,0,0,0,0,0.8555024188734442,
1667932200,21.529,22,19.351,21.22,26.756929032258068,13.378464516129034,,,,,0,0,0,0,0,0,0.8381519019404831,
1668004200,19.5,20.88,17.8,17.919,26.756929032258068,13.378464516129034,,,,,0,0,0,0,0,0,0.7097574868439916,
1668018600,17.873,18.199,16.9,17.071,26.543812903225806,13.271906451612903,,,,,0,0,0,0,0,0,0.6780099446395421,
1668090600,18.794,19.799,17.602,17.602,26.543812903225806,13.271906451612903,,,,,0,0,0,0,0,0,0.7010192144286662,
1668105000,17.651,17.953,17.366,17.566,26.34296129032258,13.17148064516129,,,,,0,0,0,0,0,0,0.7013410259243718,
1668177000,16.321,17.76,15.53,17.547,26.34296129032258,13.17148064516129,,,,,0,0,0,0,0,0,0.7022119877061879,
1668191400,17.617,17.81,17.1125,17.502,26.139219354838716,13.069609677419358,,,,,0,0,0,0,0,0,0.7016208499181428,
1668436200,17.115,17.792,16.435,16.957,26.139219354838716,13.069609677419358,,,,,0,0,0,0,0,0,0.6809667874097309,
1668450600,16.99,17.002,16.561,16.561,25.922858064516134,12.961429032258067,,,,,0,0,0,0,0,0,0.6664500514580116,
1668522600,17.465,17.728,16.782,16.812,25.922858064516134,12.961429032258067,,,,,0,0,0,0,0,0,0.6782144563738406,
1668537000,16.76,17.272,16.538,17.189,25.719148387096784,12.859574193548392,,,,,0,0,0,0,0,0,0.6952430184610423,
1668609000,16.32,16.756,16.025,16.678,25.719148387096784,12.859574193548392,,,,,0,0,0,0,0,0,0.6765046470456618,
1668623400,16.525,17.029,16.513,16.957,25.53484516129033,12.767422580645166,,,,,0,0,0,0,0,0,0.6896795576747117,
1668695400,16.369,17.5,16.236,17.482,25.53484516129033,12.767422580645166,,,,,0,0,0,0,0,0,0.7131181731694126,
1668709800,17.353,17.443,16.854,17.443,25.34792258064517,12.673961290322586,,,,,0,0,0,0,0,0,0.7134418652272215,
1668781800,17.6505,17.6505,16.229,16.817,25.34792258064517,12.673961290322586,,,,,0,0,0,0,0,0,0.6898004009182749,
1668796200,16.796,17.08,16.634,17.04,25.165264516129042,12.582632258064521,,,,,0,0,0,0,0,0,0.701138886131031,
1669041000,16.946,16.946,15.341,15.402,25.165264516129042,12.582632258064521,,,,,0,0,0,0,0,0,0.6358338395994474,
1669055400,15.39,15.856,15.239,15.745,24.985154838709693,12.492577419354847,,,,,0,0,0,0,0,0,0.6527603177575092,
1669127400,15.977,16.798,15.725,16.652,24.985154838709693,12.492577419354847,,,,,0,0,0,0,0,0,0.693088635678278,
1669141800,16.462,16.779,16.346,16.7,24.806851612903227,12.403425806451613,,,,,0,0,0,0,0,0,0.6977609918584217,
1669213800,16.835,17.438,16.621,16.621,24.806851612903227,12.403425806451613,,,,,0,0,0,0,0,0,0.6971386589527178,
1669228200,16.914,17.663,16.896,17.624,24.62156774193548,12.31078387096774,,,,,0,0,0,0,0,0,0.7420603357977043,
1669386600,17.4665,18.278,17.4665,18.254,24.44983225806451,12.224916129032255,,,,,0,0,0,0,0,0,0.7714552531304746,
1669645800,17.998,18.124,17.012,17.398,24.44983225806451,12.224916129032255,,,,,0,0,0,0,0,0,0.7384273058379703,
1669660200,17.309,17.696,17.233,17.667,24.27614193548387,12.138070967741935,,,,,0,0,0,0,0,0,0.7529996823987011,
1669732200,18.017,18.251,17.616,17.616,24.27614193548387,12.138070967741935,,,,,0,0,0,0,0,0,0.7537823282644632,
1669746600,17.6,18.215,17.6,18.215,24.089600000000004,12.044800000000002,,,,,0,0,0,0,0,0,0.782369044475179,
1669818600,18.8,18.8,18.103,18.273,24.089600000000004,12.044800000000002,,,,,0,0,0,0,0,0,0.7883187604286842,
1669833000,18.24,19.832,18.24,19.81,23.92770322580645,11.963851612903225,,,,,0,0,0,0,0,0,0.8579255889847558,
1669905000,19.788,20.618,19.699,19.832,23.92770322580645,11.963851612903225,,,,,0,0,0,0,0,0,0.8622978770196871,
1669919400,19.808,19.91,19.706,19.883,23.780038709677417,11.890019354838708,,,,,0,0,0,0,0,0,0.8678696471400583,
1669991400,19.704,20.636,19.5805,20.252,23.780038709677417,11.890019354838708,,,,,0,0,0,0,0,0,0.8874701449327808,
1670005800,20.273,21.098,20.239,20.68,23.649625806451617,11.824812903225808,,,,,0,0,0,0,0,0,0.9099740583298652,
1670250600,20.9,20.9,18.95,19.15,23.649625806451617,11.824812903225808,,,,,0,0,0,0,0,0,0.8466080061607792,
1670265000,19.131,19.624,18.74,19.544,23.499735483870968,11.749867741935484,,,,,0,0,0,0,0,0,0.8678343903427026,
1670337000,19.643,19.643,18.892,19.134,23.499735483870968,11.749867741935484,,,,,0,0,0,0,0,0,0.8533185328918521,
1670351400,19.031,19.589,18.886,19.568,23.373612903225812,11.686806451612906,,,,,0,0,0,0,0,0,0.8763721848395679,
1670423400,19.233,19.869,19.102,19.365,23.373612903225812,11.686806451612906,,,,,0,0,0,0,0,0,0.870543055638536,
1670437800,19.336,19.525,19.211,19.33,23.249554838709678,11.624777419354839,,,,,0,0,0,0,0,0,0.8722990217114721,
1670509800,19.351,19.953,19.029,19.869,23.249554838709678,11.624777419354839,,,,,0,0,0,0,0,0,0.8998370490836677,
1670524200,19.968,20.322,19.968,20.21,23.121864516129033,11.560932258064517,,,,,0,0,0,0,0,0,0.9185531281769481,
1670596200,20.139,20.221,19.666,19.666,23.121864516129033,11.560932258064517,,,,,0,0,0,0,0,0,0.8962885925596604,
1670610600,19.8,20.327,19.685,20.3,23.024496774193544,11.512248387096772,,,,,0,0,0,0,0,0,0.9273668264101339,
1670855400,19.95,19.95,19.511,19.511,23.024496774193544,11.512248387096772,,,,,0,0,0,0,0,0,0.893244176436847,
1670869800,19.601,19.835,19.507,19.629,22.914980645161283,11.457490322580641,,,,,0,0,0,0,0,0,0.900555962874242,
1670941800,20.645,21.183,19.56,20.058,22.914980645161283,11.457490322580641,,,,,0,0,0,0,0,0,0.9219334272370079,
1670956200,19.954,20.226,19.8,20.186,22.823632258064503,11.411816129032252,,,,,0,0,0,0,0,0,0.9295674053202427,
1671028200,20.268,21.148,20.258,21.049,22.823632258064503,11.411816129032252,,,,,0,0,0,0,0,0,0.9710870053739356,
1671042600,21.131,21.359,20.219,20.275,22.718012903225798,11.359006451612899,,,,,0,0,0,0,0,0,0.9373711818371087,
1671114600,19.876,19.899,18.611,18.88,22.718012903225798,11.359006451612899,,,,,0,0,0,0,0,0,0.8750204447522244,
1671129000,18.836,19.139,18.721,18.797,22.636387096774186,11.318193548387093,,,,,0,0,0,0,0,0,0.8734031767691636,
1671201000,18.416,18.626,17.288,17.472,22.636387096774186,11.318193548387093,,,,,0,0,0,0,0,0,0.8137544013158726,
1671215400,17.485,17.673,17.2435,17.38,22.558651612903226,11.279325806451613,,,,,0,0,0,0,0,0,0.8112929912404812,
1671460200,17.213,17.817,16.859,17.102,22.558651612903226,11.279325806451613,,,,,0,0,0,0,0,0,0.8000971896496041,
1671474600,17.072,17.168,16.86,17.014,22.52714193548387,11.263570967741934,,,,,0,0,0,0,0,0,0.7977953588667861,
1671546600,17.336,17.536,16.83,17.142,22.52714193548387,11.263570967741934,,,,,0,0,0,0,0,0,0.8053738267828375,
1671561000,17.17,17.214,16.895,16.895,22.49058064516129,11.245290322580646,,,,,0,0,0,0,0,0,0.7954936732777949,
1671633000,16.853,17.15,16.664,16.818,22.49058064516129,11.245290322580646,,,,,0,0,0,0,0,0,0.793575870914654,
1671647400,16.803,16.949,16.803,16.89,22.490980645161294,11.245490322580647,,,,,0,0,0,0,0,0,0.7984920473339755,
1671719400,16.726,16.726,16.092,16.2,22.490980645161294,11.245490322580647,,,,,0,0,0,0,0,0,0.7671897010205823,
1671733800,16.167,16.741,16.167,16.634,22.487787096774195,11.243893548387097,,,,,0,0,0,0,0,0,0.7890603254242249,
1671805800,16.357,16.583,16.054,16.349,22.487787096774195,11.243893548387097,,,,,0,0,0,0,0,0,0.7768342249169586,
1671820200,16.309,16.357,16.191,16.279,22.460754838709676,11.230377419354838,,,,,0,0,0,0,0,0,0.7748099742722354,
1672151400,16,16.006,14.82,14.841,22.460754838709676,11.230377419354838,,,,,0,0,0,0,0,0,0.7076381284875601,
1672165800,14.849,14.945,14.574,14.781,22.426064516129028,11.213032258064514,,,,,0,0,0,0,0,0,0.7060034584402445,
1672237800,14.701,15.106,14.058,14.101,22.426064516129028,11.213032258064514,,,,,0,0,0,0,0,0,0.6749720480096377,
1672252200,14.106,14.168,13.79,13.822,22.370077419354836,11.185038709677418,,,,,0,0,0,0,0,0,0.6632627551869403,
1672324200,13.916,14.286,13.384,13.65,22.370077419354836,11.185038709677418,,,,,0,0,0,0,0,0,0.6568550033909956,
1672338600,13.63,13.89,13.49,13.658,22.330845161290323,11.165422580645162,,,,,0,0,0,0,0,0,0.6592418309446214,
1672410600,13.443,14.031,13.263,13.646,22.330845161290323,11.165422580645162,,,,,0,0,0,0,0,0,0.6611916692469272,
1672425000,13.669,14.209,13.669,14.136,22.2862,11.1431,,,,,0,0,0,0,0,0,0.6875215627098907,
1672756200,14.569,14.678,13.958,14.125,22.2862,11.1431,,,,,0,0,0,0,0,0,0.6895262090821408,
1672770600,14.126,14.555,14.007,14.4925,22.24895483870968,11.12447741935484,,,,,0,0,0,0,0,0,0.7101036102363475,
1672842600,14.65,16.358,14.602,16.128,22.24895483870968,11.12447741935484,,,,,0,0,0,0,0,0,0.7921457210460923,
1672857000,16.175,16.563,15.878,16.494,22.223593548387097,11.111796774193548,,,,,0,0,0,0,0,0,0.8118066768596183,
1672929000,16.033,16.054,14.98,15.788,22.223593548387097,11.111796774193548,,,,,0,0,0,0,0,0,0.7787973027849243,
1672943400,15.811,15.857,15.4965,15.678,22.200077419354837,11.100038709677419,,,,,0,0,0,0,0,0,0.7750803358557065,
1673015400,15.274,15.648,14.733,15.648,22.200077419354837,11.100038709677419,,,,,0,0,0,0,0,0,0.7754031124948969,
1673029800,15.686,16.189,15.639,16.042,22.175774193548385,11.087887096774192,,,,,0,0,0,0,0,0,0.7963641231798839,
1673274600,17.001,18.192,16.54,18.135,22.175774193548385,11.087887096774192,,,,,0,0,0,0,0,0,0.9009097796990865,
1673289000,18.038,18.075,17.282,17.5,22.14926451612903,11.074632258064515,,,,,0,0,0,0,0,0,0.870240905140373,
1673361000,17.789,18.572,17.065,18.5,22.14926451612903,11.074632258064515,,,,,0,0,0,0,0,0,0.9204423259023868,
1673375400,18.4905,19.097,18.415,18.998,22.13030322580645,11.065151612903225,,,,,0,0,0,0,0,0,0.9457074652596572,
1673447400,18.9,19.62,18.411,19.166,22.13030322580645,11.065151612903225,,,,,0,0,0,0,0,0,0.9541908233895966,
1673461800,19.181,19.65,18.828,19.458,22.08518709677419,11.042593548387096,,,,,0,0,0,0,0,0,0.9687680480222741,
1673533800,20.365,20.658,18.976,20.212,22.08518709677419,11.042593548387096,,,,,0,0,0,0,0,0,1.0062780358360843,
1673548200,20.123,21.337,20.071,21.019,22.06714193548387,11.033570967741936,,,,,0,0,0,0,0,0,1.04599485244979,
1673620200,20.612,22.198,20.301,21.181,22.06714193548387,11.033570967741936,,,,,0,0,0,0,0,0,1.0532092750798276,
1673634600,21.351,22.028,21.324,21.664,22.049406451612906,11.024703225806453,,,,,0,0,0,0,0,0,1.0764315028806772,
1673965800,23.236,23.378,22.301,23.331,22.049406451612906,11.024703225806453,,,,,0,0,0,0,0,0,1.1575711685377184,
1673980200,23.3,23.95,23.28,23.579,22.05501935483871,11.027509677419355,,,,,0,0,0,0,0,0,1.1682187799716575,
1674052200,23.712,24.1975,20.935,22.153,22.05501935483871,11.027509677419355,,,,,0,0,0,0,0,0,1.0967082129151147,
1674066600,22.128,22.294,21.948,22.114,22.045825806451614,11.022912903225807,,,,,0,0,0,0,0,0,1.0940475117039725,
1674138600,21.45,22.768,21.449,21.878,22.045825806451614,11.022912903225807,,,,,0,0,0,0,0,0,1.0818514897554639,
1674153000,21.928,22.743,21.928,22.165,22.033858064516128,11.016929032258064,,,,,0,0,0,0,0,0,1.0954898403546942,
1674225000,22.398,23.279,21.913,22.958,22.033858064516128,11.016929032258064,,,,,0,0,0,0,0,0,1.1341596557703424,
1674239400,22.978,24.183,22.978,24.003,22.03846451612903,11.019232258064514,,,,,0,0,0,0,0,0,1.1850854612169532,
1674484200,24.095,24.954,23.625,24.838,22.03846451612903,11.019232258064514,,,,,0,0,0,0,0,0,1.2249270551005433,
1674498600,24.833,25.043,24.202,25.005,22.059403225806445,11.029701612903223,,,,,0,0,0,0,0,0,1.2317031334141277,
1674570600,24.721,25.099,24.187,24.693,22.059403225806445,11.029701612903223,,,,,0,0,0,0,0,0,1.2153299777520614,
1674585000,24.654,24.999,24.5,24.746,22.087880645161285,11.043940322580642,,,,,0,0,0,0,0,0,1.2165856667879882,
1674657000,23.852,24.04,23.196,23.977,22.087880645161285,11.043940322580642,,,,,0,0,0,0,0,0,1.178103035495076,
1674671400,23.96,24.733,23.871,24.596,22.148325806451606,11.074162903225803,,,,,0,0,0,0,0,0,1.207679786415305,
1674743400,25.303,25.475,23.7,24.156,22.148325806451606,11.074162903225803,,,,,0,0,0,0,0,0,1.185926353523044,
1674757800,24.146,24.572,24.055,24.509,22.205390322580637,11.102695161290319,,,,,0,0,0,0,0,0,1.2034042170362589,
1674829800,24.19,25.138,24.173,24.985,22.205390322580637,11.102695161290319,,,,,0,0,0,0,0,0,1.2265172932707071,
1674844200,25.044,26.21,25.044,25.855,22.26153225806451,11.130766129032255,,,,,0,0,0,0,0,0,1.2685636071867836,
1675089000,25.444,25.871,24.36,24.886,22.26153225806451,11.130766129032255,,,,,0,0,0,0,0,0,1.2208121646673635,
1675103400,24.943,24.943,23.915,24.525,22.315951612903216,11.157975806451608,,,,,0,0,0,0,0,0,1.2029658204384333,
1675175400,24.898,25.774,24.898,25.298,22.315951612903216,11.157975806451608,,,,,0,0,0,0,0,0,1.2396136803598723,
1675189800,25.311,25.562,24.962,25.211,22.37022903225806,11.18511451612903,,,,,0,0,0,0,0,0,1.23412129252067,
1675261800,25.1,25.226,24.454,24.794,22.37022903225806,11.18511451612903,,,,,0,0,0,0,0,0,1.2125412277805396,
1675276200,24.816,27.358,24.495,26.835,22.427622580645153,11.213811290322576,,,,,0,0,0,0,0,0,1.3104135729726387,
1675348200,27.921,30.22,27.486,29.888,22.427622580645153,11.213811290322576,,,,,0,0,0,0,0,0,1.456068526344458,
1675362600,29.875,30.166,28.585,29.196,22.505829032258056,11.252914516129028,,,,,0,0,0,0,0,0,1.4189896293894644,
1675434600,27.927,30.34,27.905,28.772,22.505829032258056,11.252914516129028,,,,,0,0,0,0,0,0,1.395165570444887,
1675449000,28.7,29.005,28.233,28.508,22.56805483870967,11.284027419354835,,,,,0,0,0,0,0,0,1.379484309745074,
1675693800,27.426,28.471,27.154,27.985,22.56805483870967,11.284027419354835,,,,,0,0,0,0,0,0,1.3517354102215122,
1675708200,27.966,28.643,27.726,28.212,22.617480645161283,11.308740322580642,,,,,0,0,0,0,0,0,1.3600823726841431,
1675780200,27.975,28.733,27.22,27.567,22.617480645161283,11.308740322580642,,,,,0,0,0,0,0,0,1.3263417854071473,
1675794600,27.468,28.492,27.081,28.36,22.673699999999993,11.336849999999997,,,,,0,0,0,0,0,0,1.3613901057184856,
1675866600,28.243,28.987,27.166,27.715,22.673699999999993,11.336849999999997,,,,,0,0,0,0,0,0,1.328177983099978,
1675881000,27.56,27.8,27.363,27.618,22.731661290322577,11.365830645161289,,,,,0,0,0,0,0,0,1.321284292072785,
1675953000,27.601,27.736,25.651,25.944,22.731661290322577,11.365830645161289,,,,,0,0,0,0,0,0,1.2400617545400425,
1675967400,25.989,26.1,24.557,24.925,22.776403225806444,11.388201612903222,,,,,0,0,0,0,0,0,1.1908235041365773,
1676039400,24.7415,25.259,24.1,24.513,22.776403225806444,11.388201612903222,,,,,0,0,0,0,0,0,1.1704408704817335,
1676053800,24.386,24.506,24.181,24.357,22.82741612903225,11.413708064516126,,,,,0,0,0,0,0,0,1.162375623374454,
1676298600,23.701,24.874,23.701,24.831,22.82741612903225,11.413708064516126,,,,,0,0,0,0,0,0,1.1841433055209132,
1676313000,24.811,25.08,24.708,24.917,22.88062903225806,11.44031451612903,,,,,0,0,0,0,0,0,1.187204582904452,
1676385000,25.102,26.917,24.48,26.678,22.88062903225806,11.44031451612903,,,,,0,0,0,0,0,0,1.2696369178430766,
1676399400,26.734,27.679,26.419,27.084,22.934474193548382,11.467237096774191,,,,,0,0,0,0,0,0,1.2874520485432739,
1676471400,27.563,28.35,27.26,28.066,22.934474193548382,11.467237096774191,,,,,0,0,0,0,0,0,1.3323614245100193,
1676485800,28.05,29.95,27.934,29.854,23.005506451612902,11.502753225806451,,,,,0,0,0,0,0,0,1.414597126552298,
1676557800,29.626,31.5,28.719,29.336,23.005506451612902,11.502753225806451,,,,,0,0,0,0,0,0,1.388639952334482,
1676572200,29.34,29.9,28.3,28.396,23.047132258064515,11.523566129032258,,,,,0,0,0,0,0,0,1.3435293553828949,
1676644200,28.055,28.72,27.412,28.425,23.047132258064515,11.523566129032258,,,,,0,0,0,0,0,0,1.344533724844017,
1676658600,28.354,29.741,28.288,29.434,23.09408064516129,11.547040322580646,,,,,0,0,0,0,0,0,1.3913349239316943,
1676989800,28.624,28.949,26.885,27.243,23.09408064516129,11.547040322580646,,,,,0,0,0,0,0,0,1.2878417393555917,
1677004200,27.23,27.38,26.767,26.968,23.138609677419353,11.569304838709677,,,,,0,0,0,0,0,0,1.274887323761095,
1677076200,26.501,27.397,26.244,26.666,23.138609677419353,11.569304838709677,,,,,0,0,0,0,0,0,1.2610517037514122,
1677090600,26.687,27.004,26.532,26.795,23.187680645161294,11.593840322580647,,,,,0,0,0,0,0,0,1.2676205505777765,
1677162600,27.095,27.538,26.209,26.544,23.187680645161294,11.593840322580647,,,,,0,0,0,0,0,0,1.2559328979832305,
1677177000,26.456,27.047,26.433,26.615,23.23297096774194,11.61648548387097,,,,,0,0,0,0,0,0,1.2593395566771866,
1677249000,25.907,26.169,24.901,25.3255,23.23297096774194,11.61648548387097,,,,,0,0,0,0,0,0,1.1986828223359862,
1677263400,25.299,25.701,25.251,25.588,23.26600967741936,11.63300483870968,,,,,0,0,0,0,0,0,1.2112033885623805,
1677508200,26.214,26.936,25.856,25.907,23.26600967741936,11.63300483870968,,,,,0,0,0,0,0,0,1.2264129333966962,
1677522600,25.901,26.017,25.603,25.956,23.29482903225807,11.647414516129034,,,,,0,0,0,0,0,0,1.228328512952439,
1677594600,25.979,26.829,25.857,26.632,23.29482903225807,11.647414516129034,,,,,0,0,0,0,0,0,1.2596584669063335,
1677609000,26.7,26.967,26.005,26.2,23.318467741935493,11.659233870967746,,,,,0,0,0,0,0,0,1.2387140068326012,
1677681000,26.471,26.748,25.451,25.722,23.318467741935493,11.659233870967746,,,,,0,0,0,0,0,0,1.216071539684418,
1677695400,25.63,25.927,25.393,25.83,23.312493548387103,11.656246774193551,,,,,0,0,0,0,0,0,1.2218848825221613,
1677767400,24.97,25.208,24.206,24.351,23.312493548387103,11.656246774193551,,,,,0,0,0,0,0,0,1.15253019494419,
1677781800,24.34,25.379,24.3,25.255,23.289345161290328,11.644672580645164,,,,,0,0,0,0,0,0,1.1958166692938113,
1677853800,24.02,25.213,23.701,24.897,23.289345161290328,11.644672580645164,,,,,0,0,0,0,0,0,1.1777156491019043,
1677868200,24.789,25.001,24.538,24.691,23.261732258064523,11.630866129032261,,,,,0,0,0,0,0,0,1.1667352095904402,
1678113000,24.935,25.199,24.1,24.411,23.261732258064523,11.630866129032261,,,,,0,0,0,0,0,0,1.151225782896088,
1678127400,24.237,24.345,23.736,23.761,23.233041935483882,11.616520967741941,,,,,0,0,0,0,0,0,1.1182954212484797,
1678199400,23.598,24.099,23.08,23.831,23.233041935483882,11.616520967741941,,,,,0,0,0,0,0,0,1.1194725775352967,
1678213800,23.857,23.857,23.11,23.147,23.21083548387098,11.60541774193549,,,,,0,0,0,0,0,0,1.0855053060730517,
1678285800,23.04,23.432,22.7,22.8,23.21083548387098,11.60541774193549,,,,,0,0,0,0,0,0,1.067535678166086,
1678300200,22.758,23.332,22.747,23.309,23.20766129032259,11.603830645161295,,,,,0,0,0,0,0,0,1.0894568690095845,
1678372200,22.841,23.167,21.9835,21.9835,23.20766129032259,11.603830645161295,,,,,0,0,0,0,0,0,1.025948272967967,
1678386600,21.971,22.103,21.052,21.097,23.174383870967755,11.587191935483878,,,,,0,0,0,0,0,0,0.9832333447842208,
1678458600,20.684,20.685,18.838,18.883,23.174383870967755,11.587191935483878,,,,,0,0,0,0,0,0,0.879501398567882,
1678473000,18.914,19.527,18.865,19.185,23.12037741935485,11.560188709677425,,,,,0,0,0,0,0,0,0.8930318335776125,
1678714200,20.281,22.957,19.72,21.899,23.12037741935485,11.560188709677425,,,,,0,0,0,0,0,0,1.0177685099827276,
1678728600,21.943,22.8,21.749,22.362,23.079796774193564,11.539898387096782,,,,,0,0,0,0,0,0,1.0376051061962306,
1678800600,24.181,24.424,23.11,23.572,23.079796774193564,11.539898387096782,,,,,0,0,0,0,0,0,1.091759185234002,
1678815000,23.516,23.598,22.232,22.95,23.04994516129034,11.52497258064517,,,,,0,0,0,0,0,0,1.061204398751524,
1678887000,23,23.472,21.654,22.05,23.04994516129034,11.52497258064517,,,,,0,0,0,0,0,0,1.0179993241634213,
1678901400,21.873,22.851,21.701,22.732,23.017229032258076,11.508614516129038,,,,,0,0,0,0,0,0,1.0477094569229224,
1678973400,22.748,23.8,22.325,23.733,23.017229032258076,11.508614516129038,,,,,0,0,0,0,0,0,1.091142151489458,
1678987800,23.764,24.482,23.608,24.079,22.970390322580656,11.485195161290328,,,,,0,0,0,0,0,0,1.1043198648391745,
1679059800,25.617,26.879,24.906,26.79,22.970390322580656,11.485195161290328,,,,,0,0,0,0,0,0,1.2249781735908634,
1679074200,26.786,27.398,26.665,26.771,22.943519354838717,11.471759677419358,,,,,0,0,0,0,0,0,1.2204833896660963,
1679319000,28.183,28.183,26.121,26.121,22.943519354838717,11.471759677419358,,,,,0,0,0,0,0,0,1.1875318330731937,
1679333400,26.117,26.5,25.848,26.378,22.907912903225814,11.453956451612907,,,,,0,0,0,0,0,0,1.1961445119064007,
1679405400,26.92,27.661,26.1,27.547,22.907912903225814,11.453956451612907,,,,,0,0,0,0,0,0,1.2457674233504459,
1679419800,27.592,27.881,27.128,27.313,22.87137741935485,11.435688709677425,,,,,0,0,0,0,0,0,1.2316222809528914,
1679491800,27.522,27.749,26.746,26.751,22.87137741935485,11.435688709677425,,,,,0,0,0,0,0,0,1.2031005975019096,
1679506200,26.795,27.206,24.63,24.63,22.824590322580654,11.412295161290327,,,,,0,0,0,0,0,0,1.105460877995359,
1679578200,24.902,27.087,24.9,26.5,22.824590322580654,11.412295161290327,,,,,0,0,0,0,0,0,1.1865449414548759,
1679592600,26.538,26.702,25.301,26.315,22.77783548387098,11.38891774193549,,,,,0,0,0,0,0,0,1.1755306218114812,
1679664600,25.914,26.328,24.779,25.291,22.77783548387098,11.38891774193549,,,,,0,0,0,0,0,0,1.1280051576078818,
1679679000,25.398,25.993,25.19,25.69,22.726016129032267,11.363008064516134,,,,,0,0,0,0,0,0,1.14387282801116,
1679923800,25.986,26.005,23.118,23.699,22.726016129032267,11.363008064516134,,,,,0,0,0,0,0,0,1.0540661020735433,
1679938200,23.69,24.394,23.671,23.893,22.652545161290334,11.326272580645167,,,,,0,0,0,0,0,0,1.0615855582065943,
1680010200,23.908,24.034,23.34,23.918,22.652545161290334,11.326272580645167,,,,,0,0,0,0,0,0,1.0617108761007013,
1680024600,23.905,24.767,23.905,24.756,22.587500000000016,11.293750000000008,,,,,0,0,0,0,0,0,1.0971479351812419,
1680096600,25.587,27.47,25.587,27.263,22.587500000000016,11.293750000000008,,,,,0,0,0,0,0,0,1.205593511800196,
1680111000,27.3135,28.542,27.204,28.4,22.549687096774207,11.274843548387103,,,,,0,0,0,0,0,0,1.2525614269411962,
1680183000,28.696,28.818,27.463,28.109,22.549687096774207,11.274843548387103,,,,,0,0,0,0,0,0,1.2367214935141522,
1680197400,27.793,28.011,27.6,27.909,22.520029032258076,11.260014516129038,,,,,0,0,0,0,0,0,1.2249512138453995,
1680269400,28.185,29.443,28.041,28.791,22.520029032258076,11.260014516129038,,,,,0,0,0,0,0,0,1.2602866269155024,
1680283800,28.788,29.528,28.548,29.224,22.499345161290332,11.249672580645166,,,,,0,0,0,0,0,0,1.2758698245035383,
1680528600,28.9525,30.075,28.82,29.029,22.499345161290332,11.249672580645166,,,,,0,0,0,0,0,0,1.264216125425439,
1680543000,29.045,29.862,28.971,29.743,22.508629032258074,11.254314516129037,,,,,0,0,0,0,0,0,1.29165381946716,
1680615000,29.835,30.08,28.575,29.615,22.508629032258074,11.254314516129037,,,,,0,0,0,0,0,0,1.282747388892669,
1680629400,29.615,30.12,29.494,29.893,22.528558064516137,11.264279032258068,,,,,0,0,0,0,0,0,1.2910431282073787,
1680701400,30.2435,30.707,28.338,28.567,22.528558064516137,11.264279032258068,,,,,0,0,0,0,0,0,1.2307097290992446,
1680715800,28.719,29.354,28.65,29.107,22.544712903225815,11.272356451612907,,,,,0,0,0,0,0,0,1.2508277584543648,
1680787800,28.623,29.525,27.837,29.4,22.544712903225815,11.272356451612907,,,,,0,0,0,0,0,0,1.2601997155217364,
1680802200,29.389,29.52,29.012,29.023,22.554835483870974,11.277417741935487,,,,,0,0,0,0,0,0,1.2413027627106834,
1681133400,28.782,30.348,28.501,30.029,22.554835483870974,11.277417741935487,,,,,0,0,0,0,0,0,1.2808815732968721,
