time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI Oversold + Below MA,Regime Gate Passed,StochRSI %K
1303133400,15.955,16.135,15.815,16.120005,16.43214992499999,16.43214992499999,56.72125681518384,0,0,63.56603209007162
1303738200,16.135,16.589995,16.084955,16.58,16.41609992499999,16.41609992499999,63.84789131253237,0,0,77.40153517308232
1304343000,16.61,16.805,16.480005,16.644995,16.39967489999999,16.39967489999999,64.73159602810301,0,0,85.93276142811926
1304947800,16.625,17.085,16.555,16.955,16.382574899999987,16.382574899999987,68.66587010857631,0,0,93.48344029861342
1305552600,16.995005,17.15,16.93,17.065,16.36614989999999,16.36614989999999,69.9469494755659,0,0,92.16476519787255
1306157400,16.910005,17.045,16.675005,16.81,16.35632489999999,16.35632489999999,63.46880137564396,0,0,89.5144438033547
1306848600,16.955,16.964995,16.49,16.595,16.34442489999999,16.34442489999999,58.54547747270808,0,0,81.64788852403147
1307367000,16.565,16.695,16.47,16.485,16.329324924999987,16.329324924999987,56.14579247285903,0,0,70.78643479335615
1307971800,16.54,16.699995,16.375,16.495005,16.315224949999987,16.315224949999987,56.32115673982711,0,0,64.8876354521595
1308576600,16.455,16.68,16.214995,16.4,16.298199949999987,16.298199949999987,54.10852281367994,0,0,59.752972763194926
1309181400,16.415,16.964995,16.415,16.94,16.286399924999987,16.286399924999987,63.00491651315605,0,0,67.68276638590825
1309872600,16.935,16.995005,16.765,16.879995,16.27327492499999,16.27327492499999,61.57643423652518,0,0,73.846796216835
1310391000,16.765,16.875,16.589995,16.68,16.257424924999988,16.257424924999988,56.94246584225059,0,0,78.75324159573888
1310995800,16.644995,17.055,16.445,16.910005,16.24117492499999,16.24117492499999,60.613502457574015,0,0,77.28428195522493
1311600600,16.795,17.02945,16.540495,16.585,16.22459992499999,16.22459992499999,53.652568295426846,0,0,65.7029766595028
1312205400,16.74,16.754995,15.65,15.945,16.202074949999986,16.202074949999986,43.14498028651791,0,0,49.54670381338014
1312810200,15.72,16.135,14.725,15.85,16.178099974999988,16.178099974999988,41.83524610172456,0,0,37.669672525170746
1313415000,15.985,16.644995,15.95505,16.195,16.15972494999999,16.15972494999999,48.0078808646585,0,0,42.22565864833907
1314019800,16.44,16.855005,16.055,16.5,16.13837497499999,16.13837497499999,52.778910519632795,0,0,61.06352226302672
1314624600,16.67,17.04,16.60575,16.644995,16.11679994999999,16.11679994999999,54.897808801937245,0,0,73.0673443652936
1315315800,16.315,16.9,16.199995,16.4,16.09397497499999,16.09397497499999,50.75370402804544,0,0,76.82396280400572
1315834200,16.315,17.035005,16.25,16.99,16.07472499999999,16.07472499999999,58.81638779605763,0,0,83.83397711015733
1316439000,16.805,17.36,16.365,16.705,16.05344999999999,16.05344999999999,54.20019012844386,0,0,81.41367581228802
1317043800,16.769995,17.08,16.665,16.81,16.03067499999999,16.03067499999999,55.58331475948696,0,0,83.82658338151812
1317648600,16.800005,16.94,15.97,16.699995,16.00372499999999,16.00372499999999,53.75184877821046,0,0,76.40727387729284
1318253400,16.83,17.035005,16.629995,16.99,15.980725024999991,15.980725024999991,57.708145753101654,0,0,80.01258697027197
1318858200,16.885,17.449995,16.800005,17.44,15.96042502499999,15.96042502499999,62.99765592082348,0,0,86.84794550737467
1319463000,17.475,17.732805,17.135,17.504995,15.940649999999989,15.940649999999989,63.70376600407797,0,0,92.67250095424994
1320067800,17.41495,17.625,17.025,17.49,15.92222497499999,15.92222497499999,63.40315474062658,0,0,94.66225018079864
1320676200,17.504995,17.699995,17.277495,17.68,15.902049999999988,15.902049999999988,65.61713630983164,0,0,94.19931367447913
1321281000,17.65,17.685,17.063345,17.32,15.888574999999987,15.888574999999987,58.40721635438526,0,0,88.98377466754589
1321885800,17.205,17.205,16.589995,16.714995,15.876699999999989,15.876699999999989,48.71883525575227,0,0,72.42857616792436
1322490600,16.995005,17.660005,16.845495,17.375,15.862974974999988,15.862974974999988,57.08242667089175,0,0,66.24794908351873
1323095400,17.635,17.655,17.24,17.5,15.852974974999988,15.852974974999988,58.464101998406925,0,0,69.58597235655672
1323700200,17.405,17.615,17.225,17.269995,15.839699924999985,15.839699924999985,54.95808222124608,0,0,80.08061016391495
1324305000,17.36,17.980005,17.11,17.9,15.830649924999987,15.830649924999987,61.72818867576982,0,0,85.51965752346241
1324996200,17.915,18.135,17.89,17.99,15.826574924999987,15.826574924999987,62.59318167238581,0,0,87.68934064354762
1325601000,18.089995,18.125,17.455,17.51,15.819874924999988,15.819874924999988,55.40138196479249,0,0,86.81794726040023
1326119400,17.565,17.685,17.31,17.445,15.812349949999987,15.812349949999987,54.48838094582391,0,0,73.25804349823858
1326810600,17.545,17.625,17.225,17.305,15.805249949999986,15.805249949999986,52.48223578502663,0,0,57.58336036237707
1327329000,17.28,17.635,17.07,17.365,15.797999949999987,15.797999949999987,53.27620642953751,0,0,50.59347165003779
1327933800,17.300005,17.49,17.15,17.415,15.787149949999987,15.787149949999987,53.966487554663935,0,0,49.94622455375005
1328538600,17.39,17.519995,17.25,17.4,15.775974949999986,15.775974949999986,53.710127695222546,0,0,51.99584035866112
1329143400,17.475,17.635,17.28,17.525,15.761899974999984,15.761899974999984,55.60283955680562,0,0,55.44782487219559
1329834600,17.565,17.595,17.405,17.54,15.748749974999987,15.748749974999987,55.8362019477956,0,0,58.14468777339439
1330353000,17.519995,17.56,17.345,17.480005,15.733599999999988,15.733599999999988,54.60003514706162,0,0,57.070809286956795
1330957800,17.485,17.605005,17.324995,17.585,15.721425024999988,15.721425024999988,56.41848678542482,0,0,53.017102748719374
1331559000,17.629995,17.870005,17.31,17.39,15.706425024999985,15.706425024999985,52.233928637778746,0,0,42.53648627736157
1332163800,17.375,17.44,17.185,17.300005,15.690650049999986,15.690650049999986,50.37686096747866,0,0,33.33348982785596
1332768600,17.355005,17.54,17.195,17.5225,15.674987549999985,15.674987549999985,54.667944850908526,0,0,31.37730829420964
1333373400,17.515,17.67,17.387495,17.445,15.660862574999983,15.660862574999983,52.9503614654105,0,0,33.210000074167965
1333978200,17.33,17.394995,17.085,17.165,15.643462599999985,15.643462599999985,47.18259203710121,0,0,29.969404129731444
1334583000,17.214995,17.53875,17.18,17.51,15.629337599999984,15.629337599999984,53.85267506052132,0,0,34.13986857684829
1335187800,17.43,17.83,17.3537,17.805,15.619037599999983,15.619037599999983,58.66008680499925,0,0,52.91633593956711
1335792600,17.795,17.97,17.730005,17.785005,15.607012624999983,15.607012624999983,58.21739484718727,0,0,75.32356406882646
1336397400,17.730005,18.07,17.644995,17.964995,15.595687574999983,15.595687574999983,61.0658004625591,0,0,86.77020995431998
1337002200,17.875,18.01,17.69,17.71,15.587912574999985,15.587912574999985,55.31273371574778,0,0,77.29599357595575
1337607000,17.725,17.94,17.65,17.89,15.583337574999984,15.583337574999984,58.29928761078946,0,0,78.17241962774953
1338298200,17.955,18.035005,17.78,17.855005,15.580137574999986,15.580137574999986,57.49477451150878,0,0,74.45025380710655
1338816600,17.875,18.44,17.83,18.410005,15.579262599999986,15.579262599999986,65.60203747040507,0,0,85.89511054501402
1339421400,18.5,18.6,18.25,18.464995,15.579212574999985,15.579212574999985,66.2881416245603,0,0,89.01607406268552
1340026200,18.39,18.635,18.1,18.129995,15.575237524999984,15.575237524999984,58.61752030697119,0,0,85.43138599980692
1340631000,18,18.5875,18,18.495005,15.573562549999986,15.573562549999986,63.56474014701041,0,0,83.15862521736032
1341235800,18.555,18.65,18.324995,18.415,15.577162549999986,15.577162549999986,61.82023443114985,0,0,81.12370744443292
1341840600,18.375,18.695,18.28,18.67,15.579312549999987,15.579312549999987,65.10723127416439,0,0,91.46643168139285
1342445400,18.65,18.89,18.585,18.835,15.585987549999984,15.585987549999984,67.08205009119638,0,0,93.40495208634793
1343050200,18.775,19.095,18.4515,19.045,15.594887549999985,15.594887549999985,69.45177452340076,0,0,97.45313759792549
1343655000,18.975,19.269995,18.545,18.93,15.609237549999987,15.609237549999987,66.62328647835454,0,0,90.9964795313543
1344259800,19.01,19.03,18.6,18.769995,15.638687549999986,15.638687549999986,62.79157521086513,0,0,81.81219403127932
1344864600,18.730005,18.81,18.51,18.545,15.662887549999986,15.662887549999986,57.76091713262531,0,0,67.85169469864618
1345469400,18.525,18.61,18.175005,18.31,15.685762549999986,15.685762549999986,52.98601616569651,0,0,55.07290660362121
1346074200,18.300005,18.379995,18.120005,18.175005,15.704362574999987,15.704362574999987,50.40812072023988,0,0,40.832814075346455
1346765400,18.144995,18.4,18.120005,18.31,15.723262574999985,15.723262574999985,52.877117714811924,0,0,33.528269068192195
1347283800,18.315,18.415,18.120005,18.269995,15.742612549999984,15.742612549999984,52.050103700311844,0,0,27.03449107942183
1347888600,18.24,18.315,17.955,18.012495,15.760600024999984,15.760600024999984,46.9590038735853,0,0,19.65508052096366
1348493400,17.985,18.33,17.985,18.195,15.776275024999984,15.776275024999984,50.643803806484286,0,0,14.627604151423531
1349098200,18.214995,18.4775,18.105005,18.370005,15.796950049999985,15.796950049999985,53.947611597928216,0,0,18.06090517454449
1349703000,18.339995,18.46,18.207495,18.25,15.815950074999988,15.815950074999988,51.40649466684391,0,0,24.08133364258678
1350307800,18.25,18.72,18.155,18.555,15.837275074999987,15.837275074999987,56.95595425849471,0,0,33.20684362551444
1350912600,18.535005,18.540495,18.15,18.29,15.858525074999987,15.858525074999987,51.457371325621935,0,0,31.178825775002974
1351517400,18.394995,18.545,18.115,18.129995,15.874900024999988,15.874900024999988,48.41795327908874,0,0,28.1368623708329
1352125800,18.095,18.095,17.315,17.335,15.888875024999987,15.888875024999987,36.790307659331226,0,0,13.31640598529257
1352730600,17.305,17.36,16.9225,17.18,15.902525049999985,15.902525049999985,35.024244928490944,0,0,9.372073342054952
1353335400,17.235,17.295,16.925005,17.045,15.915825049999988,15.915825049999988,33.515202975803206,0,0,7.207861908762214
1353940200,17.004995,17.675005,17.004995,17.660005,15.931675074999985,15.931675074999985,45.11644149758592,0,0,20.49563012155106
1354545000,17.675005,17.83005,17.425005,17.7275,15.945587574999985,15.945587574999985,46.22545389370879,0,0,30.87630968938349
1355149800,17.69,17.889955,17.58,17.605005,15.962687599999986,15.962687599999986,44.469209341901916,0,0,41.261196105702396
1355754600,17.65,18.035005,17.535005,17.655,15.985362574999986,15.985362574999986,45.38130010605847,0,0,41.1683820120538
1356359400,17.625,17.665,17.214995,17.225,16.008112549999986,16.008112549999986,39.388854289870544,0,0,31.849884098284708
1356964200,17.195,17.885,17.11,17.870005,16.039512599999988,16.039512599999988,50.04470281295043,0,0,36.76411682892914
1357569000,17.815,17.86,17.545,17.699995,16.068962574999986,16.068962574999986,47.66599928631055,0,0,37.598516458043655
1358173800,17.675005,17.855005,17.6,17.839995,16.094787524999987,16.094787524999987,49.782767140157176,0,0,49.00315252665741
1358865000,17.81,18.1275,17.800005,18.115,16.120862524999986,16.120862524999986,53.740844123666314,0,0,55.93158934289975
1359383400,18.125,18.405,18.004995,18.339995,16.14718752499999,16.14718752499999,56.744755984177864,0,0,70.63513168506437
1359988200,18.31,18.455,18.1475,18.345,16.173737499999987,16.173737499999987,56.81194048139112,0,0,84.56158125061258
1360593000,18.355005,18.545,18.265,18.36,16.201087499999986,16.201087499999986,57.02736451588485,0,0,89.59496594501424
1361284200,18.339995,18.64,18.339995,18.589995,16.230637474999988,16.230637474999988,60.29746098142082,0,0,92.83475895493306
1361802600,18.64,18.79,18.39505,18.75,16.25806247499999,16.25806247499999,62.43890470363159,0,0,94.48040027087421
1362407400,18.72,19.095,18.699995,18.985,16.28486247499999,16.28486247499999,65.39141373539313,0,0,96.43393208821516
1363008600,18.995005,19.115,18.879995,19.065,16.31533747499999,16.31533747499999,66.36081864120771,0,0,96.57459420652619
1363613400,18.96,19.18,18.9125,19.085,16.346187474999986,16.346187474999986,66.6126029193416,0,0,95.7917669068142
1364218200,19.199995,19.57,18.964995,19.550005,16.37701249999999,16.37701249999999,71.8821941576615,0,0,97.36801918508003
1364823000,19.550005,19.815,19.455,19.785005,16.408137524999987,16.408137524999987,74.10643181935446,0,0,97.82965022762153
1365427800,19.81,20.165,19.705,20.165,16.438512549999988,16.438512549999988,77.24144359583907,0,0,99.35944088784693
1366032600,20.085,20.370005,19.805,20.365,16.471662549999984,16.471662549999984,78.70295881785505,0,0,99.57014731571978
1366637400,20.385,20.58,20.2275,20.49,16.504762524999986,16.504762524999986,79.58535800827639,0,0,98.86063283697892
1367242200,20.565,20.72,20.370005,20.445,16.538387524999987,16.538387524999987,78.32717026133935,0,0,95.48433457356258
1367847000,20.42,20.435,19.730005,19.915,16.570687524999986,16.570687524999986,65.24430357084813,0,0,85.11372410277177
1368451800,19.84825,20.275,19.74,20.160005,16.601437549999986,16.601437549999986,67.91245645782405,0,0,78.58940041252384
1369056600,20.185,20.269995,19.335,19.415,16.624612549999984,16.624612549999984,54.26947573159774,0,0,63.68842614920178
1369747800,19.300005,19.42,18.7275,18.839995,16.646462524999986,16.646462524999986,46.504318905725086,0,0,47.16520879183437
