time,open,high,low,close,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,SRI Bias Histogram,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1698845400,1.95,2.044,1.723,1.81,,,0.9458782737337813,1.5718761647058839,1.5718761647058839,1.9308778458098472,0,0,0,0,0,0,,,,17249.8,0.36048966690838297,-2414.9719999999984,1.9005,5.755690685617541,2.423787898576137,1.1653877346610586,-0.6448392547273999,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6808369781833503,5.256855811719313,,
1698931800,1.9425,1.9425,1.6725,1.76,,,0.9054586070057236,1.5352408823529433,1.5352408823529433,1.9308778458098472,0,0,0,0,0,0,,,,11548.2,0.35354785761111457,-2107.546499999999,1.848,5.685562034503521,2.38693597558943,1.1511883840842765,-0.6470832957931374,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7147870843985387,5.414259782554376,,
1699018200,1.818995,1.8195,1.715,1.75,,,0.8684434950726305,1.501064423529412,1.501064423529412,1.9308778458098472,0,0,0,0,0,0,,,,3765,0.35457192126720355,-259.7661749999997,1.8375000000000001,5.617226968270616,2.3510374195476533,1.1373521909347597,-0.6441496355609024,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.689953526978868,5.141110191400531,,
1699281000,1.7575,1.853,1.7,1.745,,,0.8378055271942463,1.4713703176470583,1.4713703176470583,1.8764543510244305,0,0,0,0,0,0,61.002363867336186,54.22875717422385,32.01452642011142,10550.2,0.3563795889356612,-131.87749999999954,1.8322500000000002,5.489086633621982,2.2972910633488937,1.1114068817665588,-0.6413415778360998,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6967368166956769,5.111929322213627,,
1699367400,1.85,2.299995,1.575,1.789,,,0.8341259456940859,1.459280917647058,1.459280917647058,1.8764543510244305,0,0,0,0,0,0,,,,9067.4,0.3680869643898776,-553.1114000000015,1.87845,5.429195047270021,2.2721120803389807,1.0992802884598025,-0.6386017090657932,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6901771902796197,4.987559369140688,,
1699453800,1.8375,1.8375,1.7055,1.7095,,,0.847200745414521,1.4546303411764687,1.4546303411764687,1.8764543510244305,0,0,0,0,0,0,,,,3542.2,0.35433581787078117,-453.4015999999996,1.794975,5.366188729793367,2.24307142183641,1.0865230376615735,-0.6382354332214315,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.7068432829667592,5.028174508298675,,
1699540200,1.700005,1.8,1.6085,1.8,,,0.8706065799939333,1.4586268235294095,1.4586268235294095,1.8523916066161155,0,0,0,0,0,0,,,,12436,0.37583325111139043,1243.5378200000007,1.8900000000000001,5.311043577769774,2.217378729340549,1.0753574821610143,-0.6395364188436555,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.726714631051463,5.082005504932411,,
1699626600,1.863,2.0165,1.55,1.835,,,0.9129103081040092,1.4734586000000016,1.4734586000000016,1.7870544975414464,0,0,0,0,0,0,,,,12073,0.3855640404045087,-338.0440000000003,1.92675,5.259775902212043,2.1919731631333446,1.0649770215798264,-0.6359543654870662,,0.006053500000000002,0.004842800000000001,0.003632100000000001,0.0024214000000000006,0.0012107000000000003,0,0.006053500000000002,1.7642801673254527,5.246035393723919,,
1699885800,1.832,1.85,1.55,1.65,,,0.9278136076006926,1.4701962588235318,1.4701962588235318,1.7606362759413494,0,0,0,0,0,0,64.42051695933752,58.57804531218989,31.333098228702028,6746.8,0.34860636071050516,-1227.9176000000011,1.7325,5.140629934701015,2.1384165744488453,1.0408528535597066,-0.6366602936157246,,0.005120999999999999,0.004096799999999999,0.0030725999999999996,0.0020483999999999997,0.0010241999999999999,0,0.005120999999999999,1.7767266321225024,5.229406452905906,,
1699972200,1.715,1.7245,1.5,1.695,,,0.9344188614164838,1.464883329411763,1.464883329411763,1.7606362759413494,0,0,0,0,0,-15,,,,65580.8,0.35993153019315904,-1311.6160000000011,1.7797500000000002,5.085747161378193,2.1003045128309945,1.029740423380923,-0.635894635197731,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.752982798166079,4.981108063603536,,
1700058600,1.8155,1.86,1.64,1.7435,,,0.9376583024586563,1.4596704,1.4596704,1.7606362759413494,0,0,0,0,0,0,,,,23458.6,0.37163388935546304,-1689.019199999996,1.830675,5.035577197442046,2.064563701984832,1.019582222773362,-0.6337154494234736,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.703019020149085,4.591866696141825,,
1700145000,1.6765,1.795,1.6055,1.685,,,0.9427117012240345,1.4545304117647067,1.4545304117647067,1.7606362759413494,0,0,0,0,0,0,,,,7679.8,0.3606624863420703,65.27829999999963,1.7692500000000002,4.983533692119322,2.039374667191612,1.0090446754858704,-0.6347760891445889,,0.014200999999999998,0.011360799999999997,0.008520599999999998,0.005680399999999999,0.0028401999999999993,0,0.014200999999999998,1.8090712200655428,5.179036781657262,,
1700231400,1.784,1.784,1.555,1.6115,,,0.9607679993005503,1.4544304235294108,1.4544304235294108,1.7606362759413494,0,0,0,0,0,0,,,,16208.6,0.3463356998005845,-2795.9835000000016,1.692075,4.928721204525671,2.0131422640038616,0.9979464764621595,-0.635918963154617,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7315655586414926,4.620088503783342,,
1700490600,1.7445,1.7445,1.6,1.7065,,,0.9778421138926061,1.4574680823529398,1.4574680823529398,1.7606362759413494,0,0,0,0,0,-15,69.97726806020073,65.13338296229148,31.672969500104486,5152.4,0.3682043369496447,-195.79120000000017,1.791825,4.825584266437442,1.9681840642190602,0.9770637485318932,-0.6370088080348664,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7902341818675431,4.907595887758088,,
1700577000,1.624,1.7125,1.6005,1.6425,,,0.9981010875093664,1.4606975058823533,1.4606975058823533,1.7480324930630176,0,0,0,0,0,-15,,,,5213.2,0.3557154468962126,96.4441999999998,1.724625,4.7771483710500915,1.9456294476549352,0.9672566547381293,-0.6412728928217658,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.788340631030288,4.8174081936669575,,
1700663400,1.6695,1.85,1.604,1.85,,,1.0411929747096176,1.4824681058823501,1.4824681058823501,1.7480324930630176,0,0,0,0,0,0,,,,11736.8,0.4023347369027925,2118.492400000001,1.9425000000000001,4.741512799867323,1.925799539710206,0.9600413160685559,-0.6335974105085819,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7145990463316456,4.322924688999991,,
1700836200,1.85,2,1.609,1.66,,,1.0726570518979381,1.4924679176470566,1.4924679176470566,1.7480324930630176,0,0,0,0,0,0,,,,9961,0.3629694964765967,-1892.5900000000017,1.7429999999999999,4.669679521380324,1.8914025833170174,0.9454968198018566,-0.6331634153252337,,0.005,0.004,0.003,0.002,0.001,0,0.005,1.7756989352488801,4.6304631805800645,,
1701095400,1.8595,5.1,1.8595,3.3055,,,1.1911538738307013,1.6287914470588243,2.0664290202869475,2.571797931206404,0,0,0,0,0,0,79.15927813067496,71.18568771673773,45.19511399459427,11290013.2,0.7251155439834218,16325359.087199999,3.470775,4.6379423692761055,1.8837336641175604,0.9390708164226703,-0.5826660360926681,,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7823391767238057,4.607340477888765,,
1701181800,2.935,4.45,2.7755,3.8485,,,1.3122479986936977,1.8041394823529417,2.296030966012186,2.621170154968787,0,0,0,0,0,15,,,,2074538.6,0.8462693657086499,1895091.0111,4.0409250000000005,4.674498581622939,1.9038224034535545,0.9464725625938328,-0.5132936247545854,,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.7615812717576773,4.429171033714104,,
