time,open,high,low,close,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Into Bear,Into Bull,Into Strong Bear,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1754573400,87.92,88.25,87.6,87.73,-0.9293119259561322,,,,,0,0,0,0,-1.6028070067092617,-3.9880688111530413,0,0,0,0,0,0,5.5,0.5611836149813578,0.029596278642723572,0.45718595170308163,0.42758967306035806,0.23487917188627644,86.81953120928083,,1848759,159344127,57.031133837822736,-1.6028070067092617,-40,-60,10,30,50,,,,,,,,,,,87.64371058738787,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.64371058738787,88.22052868029333,10,10,10,83.5490671191341,85.48463529411765,87.42020346910121,86.95973476016766,90.57180048709318,0,0,0,0,86.37414312560207,87.32557647058822,88.27700981557436,87.96130275507049,86.94873379370854,0,0,0,0,86.06046105268236,86.99555294117654,87.93064482967073,87.64371058738787,88.22052868029333,0,0,0,0,0.9657050244031673,,,,56.69761731821938,0.5129589913804331
1754587800,87.75,87.86,87.65,87.68,-0.6181917122493135,,,,,0,0,0,0,-1.6028070067092617,-3.9880688111530413,0,0,0,0,0,0,5.5,0.5360990710541176,0.0003723675360751688,0.428055132480452,0.42768276494437685,0.2283651424275979,86.81953120928083,,982605,158361522,56.358663236646215,-1.6028070067092617,-40,-60,10,30,50,,,,,,,,,,,87.64371058738787,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.64371058738787,88.22052868029333,15,15,10,83.5490671191341,85.48463529411765,87.42020346910121,86.95973476016766,90.57180048709318,0,0,0,0,86.49074993880552,87.45040000000003,88.41005006119454,87.96130275507049,86.94873379370854,0,0,0,0,86.11492622929676,87.05849411764697,88.00206200599719,87.64371058738787,88.22052868029333,0,0,0,0,0.9657050244031673,,,,,0.4834646697599
1754659800,87.35,87.38,87.155,87.235,-1.0137521802803473,,,,,0,0,0,0,-1.6028070067092617,-3.9880688111530413,0,0,0,0,0,0,7.5,0.5353062802645382,-0.050262096435288395,0.36485514440026634,0.41511724083555473,0.1885568113282856,86.81953120928083,,1266426,157095096,50.63603328530218,-1.6028070067092617,-40,-60,10,30,50,,,,,,,,,,,87.64371058738787,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.64371058738787,88.22052868029333,10,10,10,83.5490671191341,85.48463529411765,87.42020346910121,86.95973476016766,90.57180048709318,0,0,0,0,86.59851703724325,87.55154117647066,88.50456531569807,87.60143977538274,86.94873379370854,0,0,0,0,86.11492622929676,87.05849411764697,88.00206200599719,87.64371058738787,88.22052868029333,0,0,0,0,0.9657050244031673,,,,53.35506547201744,0.5030244273166469
1754674200,87.24,87.31,87.205,87.29,-0.7030919985223607,,,,,0,0,0,0,-1.865477072685194,-3.9880688111530413,0,0,0,0,0,0,7.5,0.5045701173885001,-0.07963854848647867,0.3155690552274564,0.39520760371393504,0.1821738673392614,86.81953120928083,,796690,157891786,51.2943003525805,-1.865477072685194,-40,-60,10,30,50,,,,,,,,,,,87.64371058738787,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.64371058738787,88.22052868029333,15,15,5,83.72587321301891,85.60574117647056,87.4856091399222,86.95973476016766,90.57180048709318,0,0,0,0,86.67704892921209,87.6341647058823,88.5912804825525,87.60143977538274,86.94873379370854,0,0,0,0,86.13756515511997,87.07256470588227,88.00756425664457,87.64371058738787,88.22052868029333,0,0,0,0,0.9600853506967719,,,,,0.49663299856854926
1754919000,87.54,87.665,87.37,87.56,-0.492914982527365,,,,,0,1,0,0,-1.865477072685194,-3.9880688111530413,0,0,0,0,0,0,5.5,0.49531510900360726,-0.08024861826137919,0.2948968308872111,0.37514544914859027,0.19642662117769774,86.81953120928083,,1281476,159173262,54.50183748679364,-1.865477072685194,-40,-60,10,30,50,,,,,,,,,,,87.64371058738787,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.64371058738787,88.22052868029333,10,10,10,83.72587321301891,85.60574117647056,87.4856091399222,86.95973476016766,90.57180048709318,0,0,0,0,86.73513628442795,87.70224705882357,88.6693578332192,87.60143977538274,86.94873379370854,0,0,0,0,86.13756515511997,87.07256470588227,88.00756425664457,87.64371058738787,88.22052868029333,0,0,0,0,0.9600853506967719,,83.7817691906979,82.77292111406972,54.12158432784089,0.5146526078395766
1754933400,87.55,87.57,87.28,87.4,-0.5405973943116182,,,,,0,0,0,0,-1.9946304492774332,-3.9880688111530413,0,0,0,0,0,0,6.5,0.48064974407477756,-0.0900551886652125,0.2625764633170746,0.35263165198228713,0.2052357680335956,86.81953120928083,,866799,158306463,52.303649638915715,-1.9946304492774332,-40,-60,10,30,50,,,,,,,,,,,87.64371058738787,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.64371058738787,88.22052868029333,15,15,10,83.72587321301891,85.60574117647056,87.4856091399222,86.95973476016766,90.57180048709318,0,0,0,0,86.7823712287929,87.75571764705882,88.72906406532474,87.60143977538274,86.94873379370854,0,0,0,0,86.18104283051044,87.12145882352938,88.06187481654833,87.64371058738787,88.22052868029333,0,0,0,0,0.9600853506967719,,,,,0.5023875460256997
1755005400,86.89,86.96,86.55,86.825,-0.5543493231258958,,,,,0,0,0,0,-2.0321809530019936,-3.9880688111530413,0,0,0,0,0,0,7,0.5070319052122941,-0.1313909473653394,0.18839296777561287,0.3197839151409523,0.17200287723715899,86.81953120928083,,3308984,154997479,45.2416929240272,-2.0321809530019936,-40,-60,10,30,50,,,,,,,,,,,87.4670319052123,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.4670319052123,88.22052868029333,-10,-10,10,83.72587321301891,85.60574117647056,87.4856091399222,86.95973476016766,90.57180048709318,0,0,0,0,86.77569227188796,87.74100000000007,87.74100000000007,87.22636756811744,86.94873379370854,0,0,0,0,86.18104283051044,87.12145882352938,88.06187481654833,87.4670319052123,88.22052868029333,0,0,0,0,0.9600853506967719,,,,50.21172730498328,0.49829792426112096
1755019800,86.83,86.965,86.785,86.93,-0.5640989943262242,,,,,0,0,0,0,-2.158081299287425,-3.9880688111530413,0,0,0,0,0,0,7,0.4836724834114165,-0.1466262237498368,0.13650113545365627,0.2831273592034931,0.15170399336981263,86.81953120928083,,1174002,156171481,46.65803515224061,-2.158081299287425,-40,-60,10,30,50,,,,,,,,,,,87.44867248341141,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.44867248341141,88.22052868029333,-5,-5,10,83.93275536888217,85.73068235294117,87.52860933700018,86.95973476016766,90.57180048709318,0,0,0,0,86.78396230023013,87.74743529411765,87.74743529411765,87.21734131325191,86.94873379370854,0,0,0,0,86.19761725220344,87.13847058823531,88.07932392426717,87.44867248341141,88.22052868029333,0,0,0,0,0.9566953769336107,,,,,0.4770913043133359
1755091800,87.45,87.81,87.425,87.75,-0.628940969084877,,,,,0,0,0,0,-2.158081299287425,-3.9880688111530413,0,0,0,0,0,0,7,0.5119815917391721,-0.09873974465309843,0.15970267838712005,0.25844242304021847,0.1769744617374764,86.81953120928083,,1712507,157883988,56.18852643039874,-2.158081299287425,-40,-60,10,30,50,,,,,,,,,,,87.44867248341141,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.44867248341141,88.22052868029333,10,10,10,83.93275536888217,85.73068235294117,87.52860933700018,86.95973476016766,90.57180048709318,0,0,0,0,86.86229538533215,87.83942352941183,88.81655167349152,87.36194829984898,86.94873379370854,0,0,0,0,86.19761725220344,87.13847058823531,88.07932392426717,87.44867248341141,88.22052868029333,0,0,0,0,0.9566953769336107,,,,55.83435646987905,0.5172863650398788
1755106200,87.75,87.75,87.6,87.68,-0.6427168652572054,,,,,0,0,0,0,-2.158081299287425,-3.9880688111530413,0,0,0,0,0,0,7,0.4861257637578031,-0.07037273340189074,0.17047650628785505,0.24084923968974578,0.15794998146500874,86.81953120928083,,1030089,156853899,55.280523402560355,-2.158081299287425,-40,-60,10,30,50,,,,,,,,,,,87.44867248341141,88.22052868029333,0,0,0,0,0,0,0,0,0,0,87.44867248341141,88.22052868029333,15,15,5,83.93275536888217,85.73068235294117,87.52860933700018,86.95973476016766,90.57180048709318,0,0,0,0,86.94725018736827,87.93494117647047,88.92263216557268,87.36194829984898,86.94873379370854,0,0,0,0,86.23495017538876,87.1650117647059,88.09507335402303,87.44867248341141,88.22052868029333,0,0,0,0,0.9566953769336107,,,,,0.4889849632744353
