time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1447200000,99.091,99.238,98.778,99.013,-5,35,20,15,95.15832129133534,96.32108235294123,97.48384341454712,98.7626937769811,94.50785841748306,0,0,0,0,98.68116603060459,99.5883670588236,100.4955680870426,99.08548610819315,98.23541589846099,0,0,0,0,96.10204079973207,97.36483058823534,98.6276203767386,98.90261540460487,95.71800061346272,0,0,0,0,98.86933434006458,99.25648705882355,99.25648705882355,99.08548610819315,98.23541589846099,0,0,0,0,0.02794042424280172,1.0634424166277439,,,,,,1.0292147971261163,,0.024101451392107398,0.33352105519372593,0,0,0,0,0,0,0,1.07348490476735,0.11389450109198317,,
1447286400,98.826,99.288,98.432,98.649,-25,5,20,20,95.15832129133534,96.32108235294123,97.48384341454712,98.7626937769811,94.50785841748306,0,0,0,0,98.73212660167559,99.50863764705898,99.50863764705898,98.78471329667751,98.23541589846099,0,0,0,0,96.23627494696584,97.54534352941177,98.8544121118577,98.90261540460487,95.71800061346272,0,0,0,0,98.685552635478,98.86509882352934,98.86509882352934,98.78471329667751,98.23541589846099,0,0,0,0,0.02381948213824855,1.0634424166277439,,,,,,1.0253023920869329,,0.02624236874968111,0.35285489836414596,0,0,0,0,0,0,0,1.1783580767462094,0.2767613778837575,,
1447372800,98.572,99.214,98.528,98.998,10,15,15,30,95.27582207965762,96.48777411764698,97.69972615563634,98.7626937769811,94.50785841748306,0,0,0,0,98.72095001016217,99.32201882352948,99.32201882352948,98.85808268290553,98.23541589846099,0,0,0,0,96.40357542892441,97.76939764705884,99.13521986519326,98.90261540460487,96.58505356279217,0,0,0,0,98.57269996926117,98.77496000000002,98.77496000000002,98.85808268290553,98.23541589846099,0,1,0,0,0.027043536321356507,1.062055101874566,,,,,,1.0288491233518817,,0.027718441866164012,0.3400910456791804,0,0,0,0,0,0,0,1.1680592944408574,0.2609997080687624,,
1447624800,98.969,99.46,98.868,99.442,10,15,30,15,95.27582207965762,96.48777411764698,97.69972615563634,98.96283922922312,94.50785841748306,0,0,0,0,98.82999673596758,99.26945882352935,99.70892091109111,99.16965474773248,98.23541589846099,0,0,0,0,96.57835334361367,98.014785882353,99.45121842109232,99.08162632149742,96.58505356279217,0,0,0,0,98.87314879592795,99.08756470588233,99.30198061583671,99.16965474773248,98.23541589846099,0,0,0,0,0.03119456364828721,1.062055101874566,,98.37457219456326,90.03663381261923,63.34826714746528,,1.0333593815575903,,0.029865929032273586,0.3451340100207868,0,0,0,0,0,0,0,1.1538817886322172,0.2389960053340162,,
1447718400,99.396,99.745,99.358,99.631,25,30,45,35,95.41638663024467,96.70315058823533,97.98991454622599,99.21640808549678,94.50785841748306,0,0,0,0,98.99381091219507,99.35865882352931,99.72350673486355,99.43138153707193,98.6847400231066,0,0,0,0,96.74959755708846,98.25752941176472,99.76546126644098,99.34494252743337,96.58505356279217,0,0,0,0,99.24999982444334,99.5896070588235,99.92921429320367,99.43138153707193,98.6847400231066,0,0,0,0,0.032709070438495,1.0675912050887777,,,,,,1.0352903515593588,,0.030471029746610867,0.34833339666025737,0,0,0,0,0,0,0,1.168553874056507,0.26224847563337644,,
1447804800,99.657,99.853,99.311,99.652,10,15,30,15,95.41638663024467,96.70315058823533,97.98991454622599,99.22259322224701,94.50785841748306,0,0,0,0,99.1635689622316,99.47587058823528,99.78817221423897,99.53830346818957,98.6847400231066,0,0,0,0,96.92058195145671,98.49440470588237,100.06822746030804,99.39508948975957,96.58505356279217,0,0,0,0,99.47565839703,99.82613647058818,100.17661454414636,99.53830346818957,98.6847400231066,0,0,0,0,0.03240644813725692,1.0675912050887777,,,,,,1.035486770075502,,0.031391044061211515,0.3647883748041467,0,0,0,0,0,0,0,1.1628226925004346,0.2534480074305359,,
1447891200,99.42,99.477,98.735,98.989,-25,15,15,15,95.533352079027,96.85941176470584,98.18547145038468,99.22259322224701,94.50785841748306,0,0,0,0,99.11109495939799,99.4250517647058,99.4250517647058,99.21643017811434,98.6847400231066,0,0,0,0,97.04346199843472,98.64899529411774,100.25452858980076,99.31150288602763,96.58505356279217,0,0,0,0,99.13795485368581,99.39635999999993,99.39635999999993,99.21643017811434,98.6847400231066,0,0,0,0,0.02516553602853318,1.0595024556672064,,,,,,1.0286320663294375,,0.030876411726688424,0.3704205305803352,0,0,0,0,0,0,0,1.134995736706084,0.21007585072750182,,
1447977600,99.109,99.646,98.999,99.565,10,30,30,35,95.533352079027,96.85941176470584,98.18547145038468,99.22259322224701,95.9544893366914,0,0,0,0,99.19170379017326,99.51524235294121,99.83878091570917,99.39558727487373,98.6847400231066,0,0,0,0,97.18145809281123,98.8295176470588,100.47757720130636,99.31150288602763,96.94012116544987,0,0,0,0,99.00266713557627,99.23195529411772,99.46124345265918,99.39558727487373,98.6847400231066,0,1,0,0,0.030783321819224503,1.0595024556672064,,,,,,1.0345597938465707,,0.031639982686753276,0.3592972647320499,0,0,0,0,0,0,0,1.1193969082424182,0.18578844733461988,,
1448229600,99.612,100,99.531,99.803,20,30,30,30,95.69491089084298,97.09575294117637,98.49659499150977,99.36805064324861,95.9544893366914,0,0,0,0,99.37541478345263,99.74053176470585,100.10564874595907,99.68118886402972,98.86590352457173,0,0,0,0,97.32605797613186,99.0203152941177,100.71457261210352,99.59636783598977,96.94012116544987,0,0,0,0,99.3442885695251,99.6289811764706,99.9136737834161,99.68118886402972,98.86590352457173,0,0,0,0,0.03285273318459804,1.0669762867182404,,98.37457219456326,95.19150538813805,64.676598215529,,1.0369296463478417,,0.03330101900974025,0.35981089498759855,0,0,0,0,0,0,0,1.122627705725076,0.19100366520736844,,
1448323200,99.672,99.785,99.466,99.527,-10,15,15,15,95.69491089084298,97.09575294117637,98.49659499150977,99.36805064324861,95.9544893366914,0,0,0,0,99.42919163056253,99.75638588235286,100.08358013414319,99.68118886402972,98.86590352457173,0,0,0,0,97.46240593119353,99.19356000000009,100.92471406880665,99.59636783598977,96.94012116544987,0,0,0,0,99.542475847949,99.82667999999995,99.82667999999995,99.68118886402972,98.86590352457173,0,0,0,0,0.029652357450463344,1.0669762867182404,,,,,,1.0339157010747742,,0.03402481582729622,0.3627084602983256,0,0,0,0,0,0,0,1.1134327763757856,0.1766897697210309,,
