time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI Oversold + Below MA,Regime Gate Passed,StochRSI %K
1190640600,37.9,38.050005,36.845,37.4,23.980399900000005,23.980399900000005,66.27653758390652,0,0,88.64711782526815
1191245400,37.375,38.07,36.75,37.555,24.104349900000003,24.104349900000003,66.78711412825965,0,0,91.9184475558831
1191850200,37.265,39.045,37.07,38.585,24.231599900000006,24.231599900000006,70.03386957209,0,0,91.395759129616
1192455000,38.925005,39.25,37.199995,37.199995,24.349799875000002,24.349799875000002,61.349246094582256,0,0,86.41409244815175
1193059800,36.795,38.714995,36.335,38.475,24.473774875000004,24.473774875000004,65.58070451723457,0,0,86.06094421545833
1193664600,38.5,38.824995,37.08,37.925005,24.594549925000006,24.594549925000006,62.406788164015204,0,0,82.4561403508772
1194273000,37.485,38.875,37.195,37.225,24.710749925000005,24.710749925000005,58.52452994991802,0,0,82.56184738955825
1194877800,36.629995,37.265,35.295,36.33,24.822949925000003,24.822949925000003,53.90705283713461,0,0,73.49399704079475
1195482600,36.175005,37.105005,35.61,37.025,24.936174950000005,24.936174950000005,56.76003220946087,0,0,67.2759395729279
1196087400,37.019995,37.129995,34.805,36.735,25.049424950000002,25.049424950000002,55.224035895936645,0,0,61.56699404838852
1196692200,36.44,38.355005,36.44,38.089995,25.169974900000007,25.169974900000007,60.59033267193955,0,0,65.95496879772158
1197297000,38.300005,38.885,37.504995,38.225,25.288374900000004,25.288374900000004,61.09068982921085,0,0,70.74417958147275
1197901800,38.15,39.65,37.265,39.65,25.414149875000007,25.414149875000007,65.99788147277731,0,0,85.01368312757204
1198506600,39.795,40.300005,39.4,40.185,25.540949900000005,25.540949900000005,67.6475990625766,0,0,92.27218809539401
1199111400,40.22,40.375,38.75,38.75,25.659474900000006,25.659474900000006,59.33230434799875,0,0,89.5776506827902
1199716200,39,39.305,37.160005,37.800005,25.77532495000001,25.77532495000001,54.551650936261304,0,0,74.16774643383748
1200321000,38.214995,38.615,33.57,34.449995,25.874374925000005,25.874374925000005,41.77038234495406,0,0,45.84257815059245
1201012200,31.9,35.785005,31.485,34.35,25.97512495000001,25.97512495000001,41.458139328156264,0,0,32.97636775543764
1201530600,34.295,36.105005,34.074995,35.675005,26.08067497500001,26.08067497500001,47.10095696432229,0,0,30.7634936016907
1202135400,35.735,35.9,33.464995,34.925005,26.181450025000007,26.181450025000007,44.48704201260833,0,0,39.351368578927655
1202740200,34.949995,37.089995,34.58,36.425005,26.287225075000006,26.287225075000006,50.41404423044923,0,0,47.13166479190102
1203431400,37.025,38.115,36.585,37.449995,26.399225025000007,26.399225025000007,54.026182302304285,0,0,53.787045369328844
1203949800,37.425005,39.51,37.410005,38.025,26.51475002500001,26.51475002500001,55.96415931746672,0,0,65.41057367829022
1204554600,38.050005,38.865,36.57,36.879995,26.624750025000008,26.624750025000008,51.32452809013625,0,0,67.11657292838397
1205155800,36.955,38.480005,36.379995,37.379995,26.737024975000008,26.737024975000008,53.15103283179133,0,0,66.85410573678291
1205760600,36.15,37.65,34.425005,35.405,26.841274975000005,26.841274975000005,45.834812559852104,0,0,57.03033370828649
1206365400,35.69,37.665,35.58,36.699995,26.950399950000005,26.950399950000005,50.633215144337576,0,0,56.35541807274094
1206970200,36.815,39.11,36.605005,38.655,27.069474975000006,27.069474975000006,56.84819671914269,0,0,61.136089238845166
1207575000,39.135,39.775,38.565,38.75,27.187624950000007,27.187624950000007,57.130627834614316,0,0,75.64982839901347
1208179800,38.800005,42.415,38.800005,41.795,27.318549950000005,27.318549950000005,65.0309648310257,0,0,87.53855433366049
1208784600,41.879995,42.64505,40.625,41.44,27.446949950000008,27.446949950000008,63.56031170122401,0,0,90.38845128761118
1209389400,41.6,41.894995,39.214995,40.735,27.571524950000008,27.571524950000008,60.62800895270199,0,0,87.57437599032626
1209994200,40.815,42.555,40.805,42.385,27.703624975000007,27.703624975000007,64.72926437307049,0,0,88.52093912936418
1210599000,42.055,44.475,41.620005,44.475,27.844375000000003,27.844375000000003,69.1174909407136,0,0,92.12023602618216
1211203800,44.485,45.71,42.885,43.129995,27.980424975000005,27.980424975000005,63.63087319425966,0,0,91.43498913202114
1211895000,42.955,43.765,42.36,43,28.114299975000005,28.114299975000005,63.109440209273785,0,0,84.3745167809113
1212413400,42.79,44.86,41.695,43.01,28.252025000000003,28.252025000000003,63.134467230792325,0,0,76.39932494431767
1213018200,43.300005,44.464995,42.525,43.300005,28.390700025000005,28.390700025000005,63.89935730342355,0,0,76.90149619029518
1213623000,43.550005,44.800005,42.605005,42.875,28.526525025000005,28.526525025000005,61.87328508386126,0,0,76.53227434600842
1214227800,42.82,44.574995,42.535005,43.625,28.665725000000005,28.665725000000005,64.04013293033904,0,0,77.6466567058005
1214832600,44.025,45.08,41.795,42.449995,28.795874975000007,28.795874975000007,58.43677453736833,0,0,72.83037989569448
1215437400,42.14,42.83,39.464995,40.9,28.917574975000008,28.917574975000008,51.976136149517146,0,0,58.76439663785701
1216042200,41,41.635,37.025,38.449995,29.025024950000006,29.025024950000006,43.743736738856825,0,0,37.76105336086854
1216647000,38.75,39.6,35.925005,36.905,29.122999950000004,29.122999950000004,39.49544578658453,0,0,19.70100709500005
1217251800,37.19,38.795,36.144995,37.195,29.220399975000007,29.220399975000007,40.660372993897056,0,0,13.133943480972155
1217856600,37.25,37.275,34.86,35.49,29.307374975000005,29.307374975000005,36.242257781730636,0,0,9.600246772396622
1218461400,35.845,36.754995,34.83,35.4,29.396474975000004,29.396474975000004,36.01976834146381,0,0,8.008142433424183
1219066200,35.665,38.3545,34.175005,37.31,29.494324975000005,29.494324975000005,43.891946305222504,0,0,12.741181360518503
1219671000,37.410005,38.455,36.685,37.324995,29.593099950000006,29.593099950000006,43.950253283621265,0,0,20.434282066312758
1220362200,36.050005,36.095,33.405,34.21,29.67482495,29.67482495,35.65993125289839,0,0,20.98631685238993
1220880600,35.03,35.144995,31.625,34.464995,29.757399950000003,29.757399950000003,36.71234858580768,0,0,18.962728845428202
1221485400,32.81,39.050005,30.53,35.625,29.844574950000005,29.844574950000005,41.40761788262688,0,0,21.006538312194262
1222090200,35.68,36.29,33.01,33.85,29.919674950000008,29.919674950000008,36.896817445349974,0,0,26.31413646864118
1222695000,32.995005,32.995005,28.745005,29.004995,29.974724900000005,29.974724900000005,27.94739114767181,1,1,19.80888837809157
1223299800,27.879995,28.64,19.42,21.699995,29.994349875000008,29.994349875000008,20.050682400890054,1,1,11.382963080113845
1223904600,22.67,28.475,20.129995,22.97,30.019074875000005,30.019074875000005,24.06767857697558,1,1,9.103737795813965
1224509400,23.865,25.644995,20.6,21.824995,30.036924875000004,30.036924875000004,22.948184928681144,1,1,12.54577178650643
1225114200,21.6,26.315,20.39,25.699995,30.074624825000004,30.074624825000004,34.117059472156,1,1,19.963241571112693
1225722600,25.300005,26.65,23.5,24.925005,30.11182485000001,30.11182485000001,33.08416537093039,1,1,23.984453324228213
1226327400,25.660005,25.955,21.504995,23.885,30.140099825000007,30.140099825000007,31.697311679272445,1,1,27.593811956067594
1226932200,23.644995,24.480005,19.910005,22.21,30.160149850000007,30.160149850000007,29.548907631871927,1,1,21.66751867867583
1227537000,22.81,25.725,22.410005,25.14,30.193099825000004,30.193099825000004,37.5257673485956,0,0,22.032597546460124
1228141800,24.125,24.125,20.265,22.08,30.205874825000006,30.205874825000006,33.28684599225787,1,1,18.967561818416915
1228746600,22.975,25.3925,22.76,24.14,30.225524825,30.225524825,38.33674508592317,0,0,22.244857638429867
1229351400,24.620005,25.269995,22.894995,23,30.235399825000005,30.235399825000005,36.681943681001606,0,0,18.610964863907736
1229956200,23.144995,23.230005,21.96,22.58,30.237874825000002,30.237874825000002,36.06430101968386,0,0,20.337895437753698
1230561000,23.125,25.335,22.78,25.074995,30.250949800000004,30.250949800000004,42.28163295094418,0,0,26.208756494207787
1231165800,25.019995,26.595,24.225,24.32,30.265549800000002,30.265549800000002,40.98289262940181,0,0,37.84473953539297
1231770600,23.985,24.065,22,23.269995,30.272449775000005,30.272449775000005,39.18040827161963,0,0,44.67735694218674
1232461800,22.870005,23.85,21.980005,23.53,30.285024775,30.285024775,39.88546394556975,0,0,48.69460963717952
1232980200,23.699995,24.845,23.29,23.46,30.292499800000005,30.292499800000005,39.751854142044046,0,0,48.53636024016763
1233585000,22.97,24.9,22.81,24.735,30.309374800000004,30.309374800000004,43.466571937526176,0,0,59.32242284057086
1234189800,24.855005,25.385,22.665,23.495005,30.327524825000005,30.327524825000005,40.82990688810611,0,0,59.29522282252032
1234881000,22.675005,22.805,20.685,21.19,30.32837485,30.32837485,36.408695208458504,0,0,48.12078825385328
1235399400,21.574995,21.870005,20.14,20.567,30.32983485,30.32983485,35.29621594335727,0,0,26.463291952616306
1236004200,20.095,20.485,18.699995,19.394995,30.3240598,30.3240598,33.23863873625751,1,1,11.521781920975789
1236605400,19.175005,21.17,19.045,20.75,30.3308098,30.3308098,37.75635669583373,0,0,13.794636487021
1237210200,20.74,23.01,20.655,21.5,30.339184825000004,30.339184825000004,40.16970563429344,0,0,23.411469234872758
1237815000,22.015,23.324995,21.964995,22.235,30.345359825,30.345359825,42.521718268386884,0,0,35.40219417213794
1238419800,21.675005,23.17,20.735045,23.01,30.353834825000003,30.353834825000003,44.97786872123766,0,0,44.94409228788751
1239024600,22.71,22.910005,21.475,22.800005,30.358709875000002,30.358709875000002,44.423932045098255,0,0,50.4328158542437
1239629400,22.335,23.004995,22.01,22.89,30.358559875,30.358559875,44.73804194721646,0,0,56.40030094731541
1240234200,22.32,23.22,21.445,23.035005,30.361384900000004,30.361384900000004,45.27474110664603,0,0,59.81871106929598
1240839000,22.54,23.875,22.25,23.629995,30.365934874999997,30.365934874999997,47.526669856568134,0,0,67.09052573633078
1241443800,23.894995,26.175005,23.805,25.92,30.379934849999998,30.379934849999998,55.1724720497378,0,0,78.39415974369378
1242048600,25.5,25.545,23.795,24,30.386509850000003,30.386509850000003,48.75775357993668,0,0,80.41289618692826
1242653400,24.370005,25.754995,24.019995,24.305,30.38955985,30.38955985,49.75709343253452,0,0,80.82493089195424
1243344600,24.144995,25.945,23.824995,25.839995,30.3997598,30.3997598,54.56011042217417,0,0,80.46816436811902
1243863000,26.339995,28.85225,25.31,26.055,30.4090598,30.4090598,55.20603989918505,0,0,80.98283970442287
1244467800,25.82,27.410005,25.495005,26.754995,30.417409775,30.417409775,57.332587949580045,0,0,82.19351135440817
