time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1748971800,60.34,60.55,60.04,60.41,-5,10,-5,-5,59.461912340953674,60.82391058823519,62.1859088355167,60.02753936278231,61.05233506111843,0,0,0,0,49.5224793198337,54.49642352941182,59.47036773898994,61.060115492954324,50.66280994453383,0,0,0,0,59.66299878209932,62.562364705882324,65.46173062966533,60.02753936278231,61.05233506111843,0,0,0,0,56.68938448648782,62.250611764705866,67.81183904292392,60.567257196927144,54.339968541779044,0,0,0,0
1749043800,59.675,60,59.16,59.82,-10,10,-10,-10,59.21840139112107,60.52033411764702,60.52033411764702,60.02753936278231,61.05233506111843,0,0,0,0,49.5224793198337,54.49642352941182,59.47036773898994,61.060115492954324,50.66280994453383,0,0,0,0,59.658134133730826,62.49794117647053,62.49794117647053,60.02753936278231,61.05233506111843,0,0,0,0,56.68938448648782,62.250611764705866,67.81183904292392,60.567257196927144,54.339968541779044,0,0,0,0
1749058200,59.82,59.86,59.595,59.63,-5,10,-5,-5,58.935446789153964,60.220331764705875,60.220331764705875,60.02753936278231,61.05233506111843,0,0,0,0,49.5224793198337,54.49642352941182,59.47036773898994,61.060115492954324,50.66280994453383,0,0,0,0,59.63292332311774,62.4074470588235,62.4074470588235,60.02753936278231,61.05233506111843,0,0,0,0,56.97656810508144,62.57745882352944,68.17834954197744,60.567257196927144,54.339968541779044,0,0,0,0
1749130200,60.15,60.16,58.53,58.73,-10,10,-10,-10,58.55132120824591,59.834999999999994,59.834999999999994,60.02753936278231,61.05233506111843,0,0,0,0,49.5224793198337,54.49642352941182,59.47036773898994,61.060115492954324,50.66280994453383,0,0,0,0,59.53127235821196,62.20391764705879,62.20391764705879,60.02753936278231,61.05233506111843,0,0,0,0,56.97656810508144,62.57745882352944,68.17834954197744,60.567257196927144,54.339968541779044,0,0,0,0
1749144600,58.72,58.73,57.7,57.86,-10,10,-10,-25,57.928695617313274,59.310185882352904,59.310185882352904,58.8634380611757,61.05233506111843,0,0,0,1,49.83995862402455,54.851576470588206,59.863194317151866,61.060115492954324,50.66280994453383,0,0,0,0,59.354053682195776,61.92241176470589,61.92241176470589,58.8634380611757,61.05233506111843,0,0,0,0,57.139551819279646,62.7430117647059,62.7430117647059,59.747231048957424,54.339968541779044,0,0,0,0
1749216600,59.09,59.96,59.06,59.45,-10,10,-10,-10,57.67495922782421,59.063983529411736,59.063983529411736,58.8634380611757,61.05233506111843,0,0,0,0,49.83995862402455,54.851576470588206,59.863194317151866,61.060115492954324,50.66280994453383,0,0,0,0,59.30591415537689,61.820105882352884,61.820105882352884,58.8634380611757,61.05233506111843,0,0,0,0,57.139551819279646,62.7430117647059,62.7430117647059,59.747231048957424,54.339968541779044,0,0,0,0
1749231000,59.45,59.74,59.17,59.27,10,10,-5,-5,57.38807586732359,58.7977105882353,58.7977105882353,58.8634380611757,61.05233506111843,0,0,0,0,49.83995862402455,54.851576470588206,59.863194317151866,61.060115492954324,51.220466377067126,0,0,0,0,59.236695210400455,61.684705882352965,61.684705882352965,58.8634380611757,61.05233506111843,0,0,0,0,57.35177077699068,62.959905882352885,68.56804098771508,59.747231048957424,54.339968541779044,0,0,0,0
1749475800,61.13,61.66,60.78,61.639,-10,10,-10,5,57.51251737099365,58.931854117647006,60.351190864300364,60.46078443019258,61.05233506111843,0,0,0,0,49.83995862402455,54.851576470588206,59.863194317151866,61.060115492954324,51.220466377067126,0,0,0,0,59.32328777543785,61.74142823529411,64.15956869515037,60.46078443019258,61.05233506111843,0,0,0,0,57.35177077699068,62.959905882352885,68.56804098771508,59.747231048957424,54.339968541779044,0,0,0,0
1749490200,61.63,61.86,61.535,61.78,-5,15,-5,10,57.737799467640016,59.162291764705856,60.586784061771695,60.94233453419667,61.05233506111843,0,0,0,0,50.400368316526134,55.539670588235296,60.67897285994446,61.060115492954324,51.220466377067126,0,0,0,0,59.40881464202744,61.78578352941174,64.16275241679604,60.94233453419667,61.05233506111843,0,0,0,0,57.693762517281556,63.3583764705882,69.02299042389484,60.44178425683899,54.339968541779044,0,0,0,0
1749562200,62.36,62.4,61.55,61.86,-10,10,-10,-10,57.96617091628144,59.40291764705877,60.8396643778361,60.94233453419667,61.05233506111843,0,0,0,0,50.400368316526134,55.539670588235296,60.67897285994446,61.060115492954324,51.220466377067126,0,0,0,0,59.497445647834404,61.759597647058804,64.02174964628321,60.94233453419667,61.05233506111843,0,0,0,0,57.693762517281556,63.3583764705882,69.02299042389484,60.47415680992192,54.339968541779044,0,0,0,0
