time,open,high,low,close,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,STH MVRV,MVRV SMA
1735050600,6.247729749364329,6.4007092198581566,6.240889212827988,6.3870709585630445,6.099656290024934,7.377012078636719,8.654367867248503,6.795980559324312,5.728536609904461,6.4373122681225246,7.168133563487489,7.168133563487489,6.42328260570506,5.970797183738781,5.583232621707504,6.207007785382883,6.207007785382883,6.229047646988892,6.748609147413992,5.945932839472198,6.265843718773445,6.265843718773445,6.229047646988892,6.795980559324312,,
1735223400,6.437235802242236,6.437235802242236,6.288726532877092,6.363769710304363,6.099656290024934,7.377012078636719,8.654367867248503,6.795980559324312,5.728536609904461,6.4373122681225246,7.168133563487489,7.168133563487489,6.42328260570506,5.970797183738781,5.531667039850638,6.161787566049753,6.161787566049753,6.229047646988892,6.748609147413992,5.918072897856052,6.239168016587335,6.239168016587335,6.229047646988892,6.795980559324312,,
1735237800,6.364136413641365,6.369800256551219,6.276284512707991,6.284846252992082,6.099656290024934,7.377012078636719,8.654367867248503,6.795980559324312,5.728536609904461,6.390871904924327,7.094078317543575,7.094078317543575,6.42328260570506,5.970797183738781,5.485499485206258,6.121131552130672,6.121131552130672,6.229047646988892,6.748609147413992,5.880617293312247,6.205232278430974,6.205232278430974,6.229047646988892,6.795980559324312,,
1735309800,6.256024096385541,6.256840569135352,6.094564408041697,6.1142377935147225,6.099656290024934,7.377012078636719,8.654367867248503,6.795980559324312,5.728536609904461,6.390871904924327,7.094078317543575,7.094078317543575,6.42328260570506,5.970797183738781,5.456047537735282,6.089764965355416,6.089764965355416,6.229047646988892,6.748609147413992,5.823053293233381,6.155659724219729,6.155659724219729,6.229047646988892,6.795980559324312,,
1735324200,6.114839671886652,6.15632569405627,6.045641601197157,6.15632569405627,6.118815015541655,7.3896156158971005,7.3896156158971005,6.711519668967988,5.728536609904461,6.3321694264787425,7.004479685217193,7.004479685217193,6.414036532988185,5.970797183738781,5.45811059251051,6.076954086924936,6.076954086924936,6.229047646988892,6.6673012138879,5.754424167740157,6.096979843642867,6.096979843642867,6.229047646988892,6.711519668967988,,
1735569000,6.044017417644832,6.0560181680545035,5.819247022666154,5.862584017923823,6.118815015541655,7.3896156158971005,7.3896156158971005,6.711519668967988,5.728536609904461,6.3321694264787425,7.004479685217193,7.004479685217193,6.3193981378762905,5.970797183738781,5.548620449106205,6.08892823480852,6.08892823480852,6.053162274565946,6.6673012138879,5.642972233291739,6.00764141368922,6.00764141368922,6.053162274565946,6.711519668967988,,
1735583400,5.8627707244212095,5.91568955890564,5.643804896281069,5.653968253968254,6.118815015541655,7.3896156158971005,7.3896156158971005,6.514828817740179,5.728536609904461,6.224586102883592,6.876303217982771,6.876303217982771,6.179677006784769,5.970797183738781,5.588531966283677,6.076041125011435,6.076041125011435,6.034709052269169,6.470383084662276,5.533114821246922,5.919949052942827,5.919949052942827,6.034709052269169,6.514828817740179,,
1735655400,5.824155653450808,5.824155653450808,5.430010258323231,5.4989690721649485,6.118815015541655,7.3896156158971005,7.3896156158971005,6.514828817740179,5.728536609904461,6.224586102883592,6.876303217982771,6.876303217982771,6.097440097561969,5.970797183738781,5.57011458517746,6.038590431222908,6.038590431222908,5.701063790228068,6.470383084662276,5.395126932800704,5.8121889869013685,5.8121889869013685,5.701063790228068,6.514828817740179,,
1735669800,5.502437195350581,5.522234678624813,5.38567649281935,5.463134075051857,6.080845142703524,7.335485404026363,7.335485404026363,6.281514053918326,5.728536609904461,6.095188782171434,6.749056567852969,6.749056567852969,5.785752961428424,5.970797183738781,5.45917960907267,5.956253177307008,5.956253177307008,5.646841583309292,6.2399315858729,5.293182509443193,5.724700033944132,5.724700033944132,5.646841583309292,6.281514053918326,,
1735828200,5.468755693204591,5.603896103896104,5.373413130214001,5.373413130214001,6.080845142703524,7.335485404026363,7.335485404026363,6.281514053918326,5.728536609904461,6.095188782171434,6.749056567852969,6.749056567852969,5.785752961428424,5.970797183738781,5.383680340384939,5.893652292823509,5.893652292823509,5.646841583309292,6.2399315858729,5.18067547572369,5.631115094670833,5.631115094670833,5.646841583309292,6.281514053918326,,
1735842600,5.37196227783823,5.427005659868835,5.319985438660357,5.4230769230769225,6.080845142703524,7.335485404026363,7.335485404026363,6.048865380418495,5.728536609904461,5.963059540964491,6.624946021539565,6.624946021539565,5.677154392259633,5.970797183738781,5.307094073697078,5.831474034946356,5.831474034946356,5.52503017187447,5.984431030046717,5.071977541232974,5.539928962523907,5.539928962523907,5.52503017187447,6.048865380418495,,
1735914600,5.482168718320057,5.968630246858569,5.482168718320057,5.96524064171123,6.080845142703524,7.335485404026363,7.335485404026363,6.048865380418495,5.728536609904461,5.963059540964491,6.624946021539565,6.624946021539565,5.677154392259633,5.970797183738781,5.301151388500839,5.817435498721916,5.817435498721916,5.57484785573802,5.984431030046717,5.087745794176808,5.54003528755404,5.992324780931272,5.57484785573802,6.048865380418495,,
1735929000,5.966304154038152,6.110725411659991,5.948365195640522,6.069245889921373,6.083455272178131,7.321102156026426,7.321102156026426,6.048865380418495,5.728536609904461,5.898838945380093,6.553653323057753,6.553653323057753,5.677154392259633,5.970797183738781,5.3096230699867935,5.814349937781467,5.814349937781467,5.880437267745327,5.984431030046717,5.166707246172827,5.587420338076063,6.008133429979299,5.880437267745327,6.048865380418495,,
1736173800,6.195991486342674,6.355077452667814,5.964444444444444,6.355077452667814,6.083455272178131,7.321102156026426,7.321102156026426,6.048865380418495,5.728536609904461,5.898838945380093,6.553653323057753,6.553653323057753,5.691890178515507,5.970797183738781,5.320535264049238,5.820456486312675,6.320377708576111,5.9182975590895595,5.984431030046717,5.304089844290662,5.68295411524742,6.061818386204179,5.9182975590895595,6.048865380418495,,
1736188200,6.355188435725348,6.573022138321606,6.306510101882231,6.528966821385594,6.083455272178131,7.321102156026426,7.321102156026426,6.048865380418495,5.728536609904461,5.871827677128421,6.513812061177125,7.15579644522583,6.0343874237739765,5.970797183738781,5.335520224299909,5.833337262730322,6.331154301160735,6.320714694813482,5.984431030046717,5.435055551705956,5.798372410869681,6.161689270033406,6.320714694813482,6.048865380418495,,
1736260200,6.392290249433107,6.469460660451338,6.22226247622498,6.2279238440616504,6.083455272178131,7.321102156026426,7.321102156026426,6.048865380418495,5.728536609904461,5.871827677128421,6.513812061177125,7.15579644522583,6.0343874237739765,5.970797183738781,5.338279278013093,5.831831145577898,6.325383013142703,6.320714694813482,5.984431030046717,5.501937768778728,5.858991330215552,6.216044891652377,6.320714694813482,6.048865380418495,,
1736274600,6.228105167724388,6.240920206503034,6.141025641025641,6.233661920408909,6.093406663749279,7.313271114131243,8.533135564513207,6.048865380418495,5.728536609904461,5.826407954038423,6.466195008377263,6.466195008377263,6.0343874237739765,5.970797183738781,5.344202996704859,5.832789833233106,6.321376669761352,6.320714694813482,5.984431030046717,5.548522843606985,5.9005859231907865,6.252649002774588,6.320714694813482,6.048865380418495,,
1736346600,6.181910381707542,6.308608058608058,6.019161449440333,6.276654923048396,6.093406663749279,7.313271114131243,8.533135564513207,6.048865380418495,5.728536609904461,5.826407954038423,6.466195008377263,6.466195008377263,6.0343874237739765,5.970797183738781,5.352021942115055,5.836228262906126,6.320434583697198,6.320714694813482,5.984431030046717,5.6119403649155934,5.955676769234555,6.299413173553516,6.320714694813482,6.048865380418495,,
1736361000,6.27554236973855,6.2812905618394215,6.181664474920159,6.220138758672418,6.093406663749279,7.313271114131243,8.533135564513207,6.048865380418495,5.728536609904461,5.781921275124556,6.421052585705559,6.421052585705559,6.0343874237739765,5.970797183738781,5.357221975476402,5.837037298059784,6.316852620643167,6.320714694813482,5.984431030046717,5.63971233470058,5.984208262905436,6.328704191110291,6.320714694813482,6.048865380418495,,
1736519400,6.141646489104117,6.225548531052436,6.0683206106870236,6.133123495648954,6.093406663749279,7.313271114131243,8.533135564513207,6.048865380418495,5.728536609904461,5.781921275124556,6.421052585705559,6.421052585705559,6.0343874237739765,5.970797183738781,5.35609664758887,5.8322984182894,5.8322984182894,6.320714694813482,5.984431030046717,5.640659942412759,5.984643994055399,6.328628045698039,6.320714694813482,6.048865380418495,,
1736533800,6.126526082130965,6.200665803587941,6.064966492926285,6.089305607129596,6.09060864568805,7.2899569540473514,7.2899569540473514,6.048865380418495,5.728536609904461,5.734120643335903,6.376689817209962,6.376689817209962,6.0343874237739765,5.970797183738781,5.357192987832444,5.828369739335458,5.828369739335458,6.320714694813482,5.984431030046717,5.641413183968883,5.985046483713448,5.985046483713448,6.320714694813482,6.048865380418495,,
1736778600,6.013560635412631,6.1327416918429005,5.967013888888888,6.093090211132437,6.09060864568805,7.2899569540473514,7.2899569540473514,6.048865380418495,5.728536609904461,5.734120643335903,6.376689817209962,6.376689817209962,6.0343874237739765,5.970797183738781,5.350575531447225,5.819898469196609,5.819898469196609,6.239072554030499,5.984431030046717,5.661119869110893,6.000129512702602,6.000129512702602,6.239072554030499,6.048865380418495,,
1736793000,6.090542873585267,6.175918979744936,6.053236307927998,6.1711762495302525,6.09060864568805,7.2899569540473514,7.2899569540473514,6.048865380418495,5.728536609904461,5.688373398171381,6.331831409124287,6.331831409124287,6.0343874237739765,5.970797183738781,5.35345370484201,5.819456178840782,5.819456178840782,6.239072554030499,5.984431030046717,5.7176626536902715,6.043723892295875,6.369785130901479,6.239072554030499,6.048865380418495,,
1736865000,6.239280523255815,6.322096701310437,6.096044158233671,6.245633187772926,6.09060864568805,7.2899569540473514,7.2899569540473514,6.048865380418495,5.728536609904461,5.688373398171381,6.331831409124287,6.331831409124287,6.0343874237739765,5.970797183738781,5.387393683614026,5.8397035262336345,6.292013368853243,6.239072554030499,5.984431030046717,5.78720356248287,6.103023715239465,6.418843867996061,6.239072554030499,6.048865380418495,,
1736879400,6.2469517743403085,6.425674452290422,6.154520547945205,6.25291757840992,6.095305615536098,7.274440243328806,8.453574871121514,6.048865380418495,5.728536609904461,5.643763196780779,6.2846434843374706,6.2846434843374706,6.0343874237739765,5.970797183738781,5.40038377693185,5.848307319129567,6.296230861327285,6.239072554030499,5.984431030046717,5.83806999793506,6.151627380616059,6.465184763297058,6.239072554030499,6.048865380418495,,
1736951400,6.371326803205699,6.43656980864635,6.295470756062768,6.345120978463174,6.095305615536098,7.274440243328806,8.453574871121514,6.048865380418495,5.728536609904461,5.643763196780779,6.2846434843374706,6.2846434843374706,6.070540978078171,5.970797183738781,5.423930061571013,5.866374938791488,6.308819816011963,6.239072554030499,5.984431030046717,5.9108761434816435,6.223987917993956,6.537099692506268,6.239072554030499,6.048865380418495,,
1736965800,6.343733380606277,6.429197336137399,6.322265625,6.364165931156222,6.095305615536098,7.274440243328806,8.453574871121514,6.048865380418495,5.728536609904461,5.612049321219881,6.2506803864477805,6.88931145167568,6.105764280361631,5.970797183738781,5.45331634451626,5.888899834535249,6.3244833245542385,6.239072554030499,5.992289612924722,5.983627520895672,6.298878509510621,6.614129498125569,6.239072554030499,6.048865380418495,,
1737037800,6.329559525915443,6.397007042253522,6.254611211573237,6.359862202985602,6.095305615536098,7.274440243328806,8.453574871121514,6.048865380418495,5.728536609904461,5.612049321219881,6.2506803864477805,6.88931145167568,6.105764280361631,5.970797183738781,5.479658837289541,5.909660559518907,6.339662281748273,6.239072554030499,5.992289612924722,6.0486483152951545,6.366300403623031,6.683952491950907,6.239072554030499,6.048865380418495,,
1737052200,6.355186428697649,6.464036312849162,6.328432240921169,6.42835873182694,6.108817430303058,7.26626846955336,8.423719508803662,6.048865380418495,5.728536609904461,5.578481860071059,6.208512488166782,6.838543116262506,6.122624434545047,5.970797183738781,5.511911611011307,5.936484907606157,6.361058204201008,6.294701036610498,5.992289612924722,6.10837967143082,6.434359423683672,6.760339175936524,6.294701036610498,6.048865380418495,,
1737124200,6.548748184226267,6.603868797308663,6.528230650420456,6.603217158176943,6.108817430303058,7.26626846955336,8.423719508803662,6.048865380418495,5.728536609904461,5.578481860071059,6.208512488166782,6.838543116262506,6.324586968393934,5.970797183738781,5.5487971859965715,5.972201654562914,6.395606123129257,6.42201391601902,5.992289612924722,6.178848083662907,6.520104829703773,6.861361575744639,6.42201391601902,6.048865380418495,,
1737138600,6.598190348525469,6.648784576697402,6.514757378689345,6.648784576697402,6.108817430303058,7.26626846955336,8.423719508803662,6.144889416602846,5.728536609904461,5.561541061686972,6.181991898052642,6.802442734418312,6.324586968393934,5.970797183738781,5.595804496854968,6.016351575794215,6.436898654733462,6.42201391601902,6.1723529749389625,6.2289735867887375,6.581950093201168,6.934926599613598,6.42201391601902,6.144889416602846,,
1737469800,6.5976281944212465,6.622871452420701,6.294641328539634,6.560673600792471,6.108817430303058,7.26626846955336,8.423719508803662,6.144889416602846,5.728536609904461,5.561541061686972,6.181991898052642,6.802442734418312,6.324586968393934,5.970797183738781,5.642455388310449,6.057012678400737,6.471569968491025,6.42201391601902,6.1723529749389625,6.258112097584865,6.610403220990369,6.962694344395873,6.42201391601902,6.144889416602846,,
1737484200,6.556949488279961,6.620497707924034,6.347047113470471,6.442052980132451,6.121392001832578,7.260023413397496,8.398654824962414,6.144889416602846,5.728536609904461,5.525521517384483,6.134626155747065,6.743730794109647,6.324586968393934,5.970797183738781,5.689811690408869,6.093647845262752,6.497484000116635,6.42201391601902,6.1723529749389625,6.277099742872116,6.609126893583387,6.941154044294658,6.42201391601902,6.144889416602846,,
1737556200,6.4644836272040305,6.522138680033417,6.315520762423418,6.342264914054601,6.121392001832578,7.260023413397496,8.398654824962414,6.144889416602846,5.728536609904461,5.525521517384483,6.134626155747065,6.743730794109647,6.324586968393934,5.970797183738781,5.74335551414512,6.129631010880018,6.515906507614916,6.42201391601902,6.1723529749389625,6.2749088820769545,6.575016467853821,6.575016467853821,6.42201391601902,6.144889416602846,,
1737570600,6.34793597304128,6.407049937054133,6.324060023604788,6.353942048517521,6.121392001832578,7.260023413397496,8.398654824962414,6.144889416602846,5.728536609904461,5.483505774455971,6.086002507862091,6.68849924126821,6.324586968393934,5.970797183738781,5.788105163247828,6.162016588861626,6.535928014475423,6.42201391601902,6.1723529749389625,6.278252485731662,6.530543740965812,6.530543740965812,6.42201391601902,6.144889416602846,,
1737642600,6.382448909496823,6.4877760917214635,6.304057438637503,6.309148264984228,6.121392001832578,7.260023413397496,8.398654824962414,6.144889416602846,5.728536609904461,5.483505774455971,6.086002507862091,6.68849924126821,6.324586968393934,5.970797183738781,5.8258616121083024,6.189267918565342,6.189267918565342,6.42201391601902,6.1723529749389625,6.290665216033036,6.469359708340247,6.469359708340247,6.42201391601902,6.144889416602846,,
1737657000,6.311586985391766,6.400796945043998,6.310679611650485,6.349897889720899,6.123441800226957,7.23577148619942,8.348101172171884,6.144889416602846,5.728536609904461,5.44577144807544,6.046659251258633,6.647547054441826,6.324586968393934,5.970797183738781,5.868290753258581,6.220853386725742,6.573416020192903,6.42201391601902,6.1723529749389625,6.29161028907462,6.446828925251541,6.446828925251541,6.42201391601902,6.144889416602846,,
1737729000,6.308744993324432,6.308744993324432,6.110743801652893,6.1495526553394075,6.123441800226957,7.23577148619942,8.348101172171884,6.144889416602846,5.728536609904461,5.44577144807544,6.046659251258633,6.647547054441826,6.324586968393934,5.970797183738781,5.9120153664585855,6.245206243270038,6.245206243270038,6.315406638075946,6.1723529749389625,6.250910985902899,6.401211680744584,6.401211680744584,6.315406638075946,6.144889416602846,,
1737743400,6.147406434668418,6.168293283031248,5.889261744966443,5.929768689239022,6.123441800226957,7.23577148619942,8.348101172171884,6.144889416602846,5.728536609904461,5.367345352995761,5.973319747701799,5.973319747701799,6.324586968393934,5.970797183738781,5.944186684091311,6.256132263084092,6.256132263084092,6.155645599323174,6.1723529749389625,6.183929921584754,6.34742061874296,6.34742061874296,6.155645599323174,6.144889416602846,,
1737988200,5.946606176932472,6.130240549828178,5.745160717456934,5.745160717456934,6.123441800226957,7.23577148619942,8.348101172171884,6.144889416602846,5.728536609904461,5.367345352995761,5.973319747701799,5.973319747701799,6.324586968393934,5.970797183738781,5.93533664767057,6.242911044330113,6.242911044330113,6.0814287985798225,6.1723529749389625,6.110225031452768,6.292758956953132,6.292758956953132,6.0814287985798225,6.144889416602846,,
1738002600,5.7492897727272725,6.030192608016657,5.739672364672365,6.030192608016657,6.100492379039617,7.182603645689692,7.182603645689692,6.144889416602846,5.728536609904461,5.325019944138649,5.935833493556638,5.935833493556638,6.252325170120946,5.970797183738781,5.937651354040094,6.2427952987691615,6.2427952987691615,6.0814287985798225,6.1723529749389625,6.059582900963858,6.250389071869616,6.250389071869616,6.0814287985798225,6.144889416602846,,
1738074600,5.8990401097017475,5.934364903927904,5.775401069518717,5.789338800615069,6.100492379039617,7.182603645689692,7.182603645689692,6.144889416602846,5.728536609904461,5.325019944138649,5.935833493556638,5.935833493556638,6.15883025006031,5.970797183738781,5.91066486848806,6.21954858060314,6.21954858060314,5.977587286282163,6.1723529749389625,5.96367654747868,6.174706450174355,6.174706450174355,5.977587286282163,6.144889416602846,,
1738089000,5.788826242952332,5.844429231559131,5.756502203404476,5.8363446838082,6.100492379039617,7.182603645689692,7.182603645689692,6.144889416602846,5.728536609904461,5.271789147481815,5.889899467815156,5.889899467815156,6.059141840693127,5.970797183738781,5.898573522779682,6.207097526753313,6.207097526753313,5.962295588812096,6.1723529749389625,5.883604828966905,6.1097665987177,6.1097665987177,5.962295588812096,6.144889416602846,,
1738161000,5.82117039586919,5.852290272774061,5.754488950276243,5.7569789347491005,6.100492379039617,7.182603645689692,7.182603645689692,6.144889416602846,5.728536609904461,5.271789147481815,5.889899467815156,5.889899467815156,6.058652075719759,5.970797183738781,5.861054972125858,6.174595762528097,6.174595762528097,5.962295588812096,6.1723529749389625,5.792368897601738,6.036871454544643,6.036871454544643,5.962295588812096,6.144889416602846,,
1738175400,5.757575757575758,5.770913987544185,5.712837837837838,5.750084260195483,6.053049513182208,7.09508733741866,7.09508733741866,6.144889416602846,5.728536609904461,5.189216928625459,5.818145560253932,5.818145560253932,5.9666839581156434,5.970797183738781,5.818451952623321,6.135846317326245,6.135846317326245,5.883572048907204,6.134004905126877,5.702330140587744,5.9621359019851266,5.9621359019851266,5.883572048907204,6.144889416602846,,
1738247400,5.788715888163402,5.870446678753915,5.681208053691275,5.703517587939698,6.053049513182208,7.09508733741866,7.09508733741866,6.144889416602846,5.728536609904461,5.189216928625459,5.818145560253932,5.818145560253932,5.9666839581156434,5.970797183738781,5.772066765042867,6.094581954031129,6.094581954031129,5.880134351935963,6.134004905126877,5.609023634098039,5.884208857881684,5.884208857881684,5.880134351935963,6.144889416602846,,
1738261800,5.698710433763188,5.770494523730502,5.698005698005698,5.702245308310992,6.053049513182208,7.09508733741866,7.09508733741866,6.144889416602846,5.728536609904461,5.108861340900722,5.749857384942423,5.749857384942423,5.957025496753655,5.970797183738781,5.741225316179897,6.068264204358921,6.068264204358921,5.86138634277193,6.134004905126877,5.512723269153507,5.801332690716986,5.801332690716986,5.86138634277193,6.144889416602846,,
1738333800,5.704697986577181,5.898310754306741,5.638129010469436,5.877937447168216,6.053049513182208,7.09508733741866,7.09508733741866,6.144889416602846,5.728536609904461,5.108861340900722,5.749857384942423,5.749857384942423,5.957025496753655,5.970797183738781,5.7488120419323945,6.069338522446997,6.069338522446997,5.86138634277193,6.134004905126877,5.450755300920323,5.746643002601768,5.746643002601768,5.86138634277193,6.144889416602846,,
1738348200,5.874894336432798,5.926097393689987,5.758889852558543,5.788115038115038,6.008232189511227,7.0060465204890185,7.0060465204890185,6.144889416602846,5.728536609904461,5.03999852837316,5.689768917004534,5.689768917004534,5.957025496753655,5.970797183738781,5.7405501524978195,6.059470831879375,6.059470831879375,5.86138634277193,6.134004905126877,5.393879933873445,5.697413599541463,5.697413599541463,5.86138634277193,6.144889416602846,,
1738593000,5.736978683966635,5.94718309859155,5.736978683966635,5.940377491621097,6.008232189511227,7.0060465204890185,7.0060465204890185,6.144889416602846,5.728536609904461,5.03999852837316,5.689768917004534,5.689768917004534,5.957025496753655,5.970797183738781,5.736987317559526,6.05531977826604,6.05531977826604,5.86138634277193,6.134004905126877,5.365734513088187,5.671578786526736,5.977423059965286,5.86138634277193,6.144889416602846,,
1738607400,5.9453214569186,6.029350468912817,5.9377932232841015,6.029350468912817,6.008232189511227,7.0060465204890185,7.0060465204890185,6.144889416602846,5.728536609904461,5.040292927076473,5.6828788510060795,5.6828788510060795,5.957025496753655,5.970797183738781,5.746767750965613,6.062374168398455,6.377980585831297,5.86138634277193,6.134004905126877,5.366221368009107,5.669644373747062,5.973067379485016,5.86138634277193,6.144889416602846,,
1738679400,6.037780923730313,6.1749823071479115,6.037780923730313,6.166312056737588,6.008232189511227,7.0060465204890185,7.0060465204890185,6.144889416602846,5.728536609904461,5.040292927076473,5.6828788510060795,5.6828788510060795,5.957025496753655,5.970797183738781,5.766666656083231,6.079972868336694,6.3932790805901565,5.997549029678703,6.134004905126877,5.397068928041454,5.695380084458058,5.9936912408746625,5.997549029678703,6.144889416602846,,
1738693800,6.170156139105749,6.205415998574737,6.1319699353259915,6.205415998574737,5.992627836553441,6.950376148083356,7.90812445961327,6.144889416602846,5.728536609904461,5.125404197114734,5.724483497237114,6.323562797359494,5.958118938588289,5.970797183738781,5.785452239942778,6.097915542298183,6.410378844653588,6.088864962145098,6.134004905126877,5.436279468874345,5.730525671092964,6.024771873311583,6.088864962145098,6.144889416602846,,
1738765800,6.2108165806795945,6.241912293314162,6.117604747347599,6.191458559536735,5.992627836553441,6.950376148083356,7.90812445961327,6.144889416602846,5.728536609904461,5.125404197114734,5.724483497237114,6.323562797359494,5.958118938588289,5.970797183738781,5.795309378939989,6.108137018506847,6.4209646580737045,6.088864962145098,6.134004905126877,5.484443765935061,5.770654509500573,6.056865253066085,6.088864962145098,6.144889416602846,,
