time,open,high,low,close,cycle_day,dcl_event,dcl_price,translation,timing_code,cycle_fail,degree,Cycle low,STH MVRV,MVRV SMA
1602450000,93.06,93.904,93.014,93.682,31,0,,,2,1,2,0,0.9783242381251449,
1603054800,93.722,93.766,92.474,92.768,32,0,,,2,1,2,0,0.9689211602655445,
1603659600,92.763,94.102,92.74,94.038,33,0,,,2,1,2,0,0.9822091179155142,
1604268000,93.887,94.302,92.184,92.229,34,0,,,2,1,2,0,0.9634074856225109,
1604872800,92.235,93.208,92.13,92.755,35,0,,,2,1,2,0,0.9689037496853632,
1605477600,92.724,92.844,92.206,92.392,36,0,,,2,1,2,0,0.9651439767428841,
1606082400,92.397,92.8,91.758,91.79,37,0,,,2,1,2,0,0.9589918090925909,
1606687200,91.782,92.051,90.476,90.701,38,0,,,2,1,2,0,0.9478207139539184,
1607292000,90.805,91.238,90.616,90.976,39,0,,,2,1,2,0,0.950846442865825,
1607896800,90.98,90.98,89.73,90.016,40,0,,,2,1,2,0,0.9409466371722796,
1608501600,89.924,91.018,89.924,90.323,41,0,,,2,1,2,0,0.9442592843020003,
1609106400,90.223,90.378,89.516,89.937,42,0,,,2,1,2,0,0.9402897095727453,
1609711200,89.931,90.248,89.209,90.098,43,0,,,2,1,2,0,0.9420030793941657,
1610316000,90.066,90.801,89.923,90.772,44,0,,,2,1,2,0,0.9489408262756284,
1611014400,90.728,90.762,90.048,90.238,45,0,,,2,1,2,0,0.9432919725741133,
1611525600,90.226,90.88,90.083,90.584,46,0,,,2,1,2,0,0.946899773426878,
1612130400,90.533,91.602,90.502,91.042,47,0,,,2,1,2,0,0.9515627492864737,
1612735200,91.004,91.235,90.251,90.48,48,0,,,2,1,2,0,0.9456507073331644,
1613433600,90.293,91.056,90.118,90.364,49,0,,,2,1,2,0,0.9444110156314709,
1613944800,90.34,90.973,89.683,90.879,50,0,,,2,1,2,0,0.9497430425418979,
1614549600,90.929,92.192,90.632,91.977,51,0,,,2,1,2,0,0.9611048242403541,
1615154400,91.985,92.503,91.365,91.679,52,0,,,2,1,2,0,0.95784606310823,
1615755600,91.663,92.166,91.301,91.919,53,0,,,2,1,2,0,0.9602391066948237,
1616360400,91.744,92.917,91.709,92.766,54,0,,,2,1,2,0,0.9689137860779612,
1616965200,92.723,93.437,92.72,92.929,55,0,,,2,1,2,0,0.9704116638078923,
1617570000,92.891,93.071,91.999,92.163,56,0,,,2,1,2,0,0.9622929618113885,
1618174800,92.182,92.33,91.486,91.556,57,0,,,2,1,2,0,0.955954247617102,
1618779600,91.537,91.746,90.81,90.859,58,0,,,2,1,2,0,0.9487858320778896,
1619384400,90.832,91.322,90.424,91.28,59,0,,,2,1,2,0,0.9532628081635766,
1619989200,91.297,91.436,90.191,90.233,60,0,,,2,1,2,0,0.942544862333716,
1620594000,90.229,90.907,89.982,90.321,61,0,,,2,1,2,0,0.9437100154865545,
1621198800,90.304,90.428,89.65,90.017,62,0,,,2,1,2,0,0.9407984096699339,
1621803600,90.029,90.441,89.535,90.031,63,0,,,2,1,2,0,0.9411681114973727,
1622502000,89.813,90.627,89.663,90.136,64,0,,,2,1,2,0,0.9425615547325872,
1623013200,90.134,90.611,89.837,90.555,65,0,,,2,1,2,0,0.9471962642365168,
1623618000,90.51,92.405,90.346,92.225,66,0,,,2,1,2,0,0.964821276010414,
1624222800,92.321,92.373,91.513,91.851,67,0,,,2,1,2,0,0.9610503674892947,
1624827600,91.811,92.741,91.699,92.226,68,0,,,2,1,2,0,0.9651386181228975,
1625526000,92.24,92.845,92.004,92.13,69,0,,,2,1,2,0,0.9642849618503725,
1626037200,92.102,92.829,92.083,92.687,70,0,,,2,1,2,0,0.9702450883591559,
1626642000,92.712,93.191,92.507,92.912,71,0,,,2,1,2,0,0.9727469475010115,
1627246800,92.906,92.959,91.782,92.174,72,0,,,2,1,2,0,0.9652931552889511,
1627851600,92.09,92.841,91.817,92.8,73,0,,,2,1,2,0,0.9720657471643769,
1628456400,92.779,93.192,92.471,92.518,74,0,,,2,1,2,0,0.9692839846634548,
1629061200,92.523,93.729,92.481,93.496,75,0,,,2,1,2,0,0.9796390623427282,
1629666000,93.459,93.505,92.629,92.686,76,0,,,2,1,2,0,0.9713278922371434,
1630270800,92.681,92.789,91.947,92.035,77,0,,,2,1,2,0,0.9646941912465337,
1630969200,92.202,92.862,92.104,92.582,78,0,,,2,1,2,0,0.9705352514887203,
1631480400,92.611,93.248,92.322,93.195,79,0,,,2,1,2,0,0.9770893202655468,
1632085200,93.246,93.524,92.981,93.327,80,0,,,2,1,2,0,0.978625305260488,
1632690000,93.277,94.503,93.208,94.035,81,0,,,2,1,2,0,0.9861285027007313,
1633294800,94.071,94.447,93.678,94.067,82,0,,,2,1,2,0,0.9865739492080774,
1633899600,94.104,94.561,93.759,93.937,83,0,,,2,1,2,0,0.9853719962881332,
1634504400,93.954,94.171,93.496,93.642,84,0,,,2,1,2,0,0.9824703502572603,
1635109200,93.659,94.3,93.278,94.123,85,0,,,2,1,2,0,0.9877028864301799,
1635714000,94.134,94.62,93.818,94.32,86,0,,,2,1,2,0,0.9899139096663289,
1636322400,94.25,95.265,93.875,95.128,87,0,,,2,0,2,0,0.9985149764312038,
1636927200,95.122,96.241,94.967,96.031,88,0,,,2,0,2,0,1.0080780721149987,
1637532000,96.066,96.938,95.753,96.043,89,0,,,2,0,2,0,1.0082362025422613,
1638136800,96.071,96.642,95.517,96.117,90,0,,,2,0,2,0,1.0091036608564616,
1638741600,96.151,96.592,95.849,96.097,91,0,,,2,0,2,0,1.0089523908356064,
1639346400,96.05,96.906,95.851,96.565,92,0,,,2,0,2,0,1.0138548746920961,
1639951200,96.672,96.69,95.99,96.019,93,0,,,2,0,2,0,1.0081332396298168,
1640556000,96.149,96.395,95.57,95.598,94,0,,,2,0,2,0,1.0037179253831423,
1641160800,95.67,96.462,95.625,95.719,95,0,,,2,0,2,0,1.0050303525507691,
1641765600,95.739,96.229,94.629,95.165,96,0,,,2,0,2,0,0.9992560405382731,
1642464000,95.223,95.861,95.129,95.642,97,0,,,2,0,2,0,1.0042603725065427,
1642975200,95.636,97.441,95.627,97.27,98,0,,,2,0,2,0,1.021310906946252,
1643580000,97.217,97.297,95.137,95.485,99,0,,,2,0,2,0,1.0026652288075342,
1644184800,95.478,96.111,95.173,96.082,100,0,,,2,0,2,0,1.0089632340133683,
