time,open,high,low,close,VLT SRI Bias Histogram,LT SRI Bias Histogram,ST SRI Bias Histogram,VST SRI Bias Histogram,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4
1721718900,15.21,15.35,14.88,14.9,15,15,15,10,15.163245992979668,16.553505882352937,16.553505882352937,15.5318037787407,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.202442049446603,15.591576470588237,16.98071089172987,15.5318037787407,13.348763432279851,0,0,0,0,12.515549291672526,13.46724705882353,14.418944825974533,15.301505847164238,15.67537443006977,0,0,0,0
1721733300,14.91,15.05,14.86,15.01,15,15,15,0,15.12817594985022,16.441058823529428,16.441058823529428,15.52043777917048,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.256448762170288,15.643011764705882,17.029574767241474,15.52043777917048,13.348763432279851,0,0,0,0,12.515549291672526,13.46724705882353,14.418944825974533,15.301505847164238,15.67537443006977,0,0,0,0
1721741400,15.01,15.08,13.9,14.63,15,0,15,-5,15.017993318880947,16.264964705882356,16.264964705882356,15.254816248366383,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.289967975172134,15.67284705882352,15.67284705882352,15.254816248366383,13.348763432279851,0,0,0,0,12.515549291672526,13.46724705882353,14.418944825974533,15.301505847164238,15.67537443006977,0,0,0,0
1721755800,14.64,14.8,14.39,14.71,20,10,20,0,14.906828125204772,16.09858823529413,16.09858823529413,15.185186516340213,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.322385234874437,15.69896470588236,15.69896470588236,15.185186516340213,13.348763432279851,0,0,0,0,12.64798901552097,13.631199999999993,14.614410984479015,15.301505847164238,15.67537443006977,0,0,0,0
1721805300,15.35,15.63,15.27,15.39,15,10,15,10,14.909850274287367,16.052682352941183,17.195514431594997,15.185186516340213,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.394775885851303,15.779482352941178,17.164188820031054,15.185186516340213,13.348763432279851,0,0,0,0,12.64798901552097,13.631199999999993,14.614410984479015,15.301505847164238,15.67537443006977,0,0,0,0
1721819700,15.35,15.54,15.18,15.49,15,10,15,15,14.911460341061161,16.023764705882346,17.13606907070353,15.185186516340213,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.4674684674912,15.859388235294123,17.251308003097048,15.185186516340213,13.348763432279851,0,0,0,0,12.64798901552097,13.631199999999993,14.614410984479015,15.301505847164238,15.67537443006977,0,0,0,0
1721827800,15.43,17.46,15.39,17.24,15,10,15,25,15.077677373637233,16.208658823529422,17.33964027342161,16.063750548008592,13.348763432279851,0,0,0,0,10.98058084949189,12.656117647058812,14.331654444625734,15.0097526473599,17.01998597581685,0,0,0,0,14.615897872423705,16.076070588235286,17.536243304046867,16.063750548008592,13.348763432279851,0,0,0,0,12.64798901552097,13.631199999999993,14.614410984479015,15.301505847164238,15.67537443006977,0,0,0,0
1721842200,17.31,18.46,17.07,18.03,20,30,20,45,15.298974136047601,16.49811764705882,17.697261158070038,17.155733890884957,13.607760306404565,0,1,0,0,11.234193633860421,13.008941176470586,14.78368871908075,15.0097526473599,17.01998597581685,0,0,0,0,14.784733564299227,16.34014117647058,17.895548788641936,17.155733890884957,13.607760306404565,0,1,0,0,12.79608393318901,14.011082352941171,15.226080772693333,16.17624857172838,15.67537443006977,0,0,0,0
1721891700,18.41,19.04,18.21,18.64,15,15,15,35,15.544485255964561,16.822235294117657,18.09998533227075,17.837546058977335,13.607760306404565,0,0,0,0,11.234193633860421,13.008941176470586,14.78368871908075,15.0097526473599,17.01998597581685,0,0,0,0,14.966063930838326,16.630776470588238,18.29548901033815,17.837546058977335,13.607760306404565,0,0,0,0,12.79608393318901,14.011082352941171,15.226080772693333,17.30794510231921,15.67537443006977,0,0,0,0
1721906100,18.65,18.85,18.11,18.12,15,15,30,30,15.647755283894377,16.93230588235295,18.216856480811522,17.837546058977335,13.607760306404565,0,0,0,0,11.234193633860421,13.008941176470586,14.78368871908075,16.925497687513623,17.01998597581685,0,0,0,0,15.131746315043014,16.865129411764713,18.59851250848641,17.837546058977335,13.607760306404565,0,0,0,0,12.79608393318901,14.011082352941171,15.226080772693333,17.30794510231921,15.67537443006977,0,0,0,0
1721914200,18.1,19.36,16.42,16.9,15,15,15,25,15.749760368079405,16.987788235294126,18.225816102508844,17.837546058977335,13.607760306404565,0,0,0,0,11.234193633860421,13.008941176470586,14.78368871908075,16.925497687513623,17.01998597581685,0,0,0,0,15.244303176916569,16.996,18.74769682308343,17.837546058977335,13.607760306404565,0,0,0,0,12.79608393318901,14.011082352941171,15.226080772693333,17.30794510231921,15.67537443006977,0,0,0,0
1721928600,16.91,18.63,16.8,18.47,20,35,20,35,15.914598934617311,17.17112941176471,18.427659888912107,17.837546058977335,14.750063141661384,0,1,0,0,11.234193633860421,13.008941176470586,14.78368871908075,16.925497687513623,17.01998597581685,0,0,0,0,15.415935864580835,17.23637647058824,19.056817076595646,17.837546058977335,14.750063141661384,0,0,0,0,12.97898373419087,14.410776470588225,15.84256920698558,17.30794510231921,15.67537443006977,0,0,0,0
