time,open,high,low,close,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim
1760031000,1.038911907764367,1.0398090606142485,1.0382641577383631,1.0382641577383631,1.0116784532878125,1.0294457250828783,1.0472129968779442,1.041773930868091,1.0326198466222474,0,0,0,0,-0.35248614211917295,-40,-60,10,30,50,,,,,,,,,,
1760103000,1.0356149636673544,1.0366445123046524,1.0251089251224004,1.0300610193826274,1.012742062810901,1.0306934983885667,1.0486449339662325,1.0386547554464052,1.0326198466222474,0,0,0,0,-0.35248614211917295,-40,-60,10,30,50,,,,,,,,,,
1760117400,1.0266074393143985,1.0304226868886295,1.0254454068123682,1.0273013022002695,1.0136037523256534,1.0316664536338358,1.0497291549420182,1.0353300917076798,1.0326198466222474,0,0,0,0,22.94116799308413,-40,-60,10,30,50,,,,,22.94116799308413,,,,,
1760362200,1.0324086542777628,1.0339873389305438,1.0212441735389028,1.022307830137968,1.0140371629019858,1.0320901865489556,1.0320901865489556,1.0310753916616964,1.0326198466222474,0,0,0,0,15.441167993084129,-40,-60,10,30,50,,,,,,,,,,
1760376600,1.0209201272230435,1.0210860903433765,1.0014773693871155,1.0058631338674304,1.0132239310537658,1.0312215011459827,1.0312215011459827,1.0142313324499808,1.0326198466222474,0,0,0,1,7.7868531081188825,-40,-60,10,30,50,,,,,,,,,,
1760448600,1.0016143497757848,1.0016143497757848,0.9911647306812575,0.9958928571428572,1.011996583956157,1.0301194735654762,1.0301194735654762,1.005065879372788,1.0326198466222474,0,0,0,0,7.449319145322688,-40,-60,10,30,50,,,,,,,,,,
1760463000,0.9977678571428571,0.9998661252175465,0.9916063934279846,0.9937555753791258,1.0103699646141138,1.0286476570615544,1.0286476570615544,1.001785441364667,1.0131592599995607,0,0,0,0,4.921383419183233,-40,-60,10,30,50,,,,,,,,,,
1760535000,0.9912687099073415,1.0044001955642472,0.9891410769915443,0.9961583132314838,1.0088535149780722,1.0272148598244335,1.0272148598244335,1.001785441364667,1.0131592599995607,0,0,0,0,4.921383419183233,-40,-60,10,30,50,,,,,,,,,,
1760549400,0.993835432859823,0.997322623828648,0.9880723698905518,0.9946027922744101,1.007239655300277,1.0257155064972967,1.0257155064972967,1.0013261439876235,1.0131592599995607,0,0,0,0,4.883453309900196,-40,-60,10,30,50,,,,,,,,,,
1760621400,0.992680532000357,1.005084745762712,0.9762627164019275,0.9836211500801139,1.0045680057375652,1.0234046844839089,1.0234046844839089,0.9991186026179281,1.0131592599995607,0,0,0,0,4.883453309900196,-40,-60,10,30,50,,,,,,,,,,
1760635800,0.9850905692287152,0.9850905692287152,0.9791175030054766,0.9806049822064057,1.0016212506380757,1.0208856585606376,1.0208856585606376,0.9902644661979334,1.010553321709025,0,0,0,0,4.68472253779421,-40,-60,10,30,50,,,,,,,,,,
1760707800,0.9796936230851443,0.9797426650638885,0.9656801568907113,0.9692540771767223,0.9978101013321886,1.017874894622316,1.017874894622316,0.9857293699126304,1.010553321709025,0,0,0,0,4.595420783917661,-40,-60,10,30,50,,,,,,,,,,
1760722200,0.9685842876877145,0.9754032617413778,0.9681182652061625,0.9754032617413778,0.9948115917934903,1.0154031909801526,1.0154031909801526,0.9809034550425888,0.99556148586665,0,0,0,0,-7.762852769731613,-40,-60,10,30,50,,,,,,,,,,
1760967000,0.9857714539795464,0.9873800213295414,0.9844799217325565,0.9856463582633427,0.9923268264346995,1.0130340410827223,1.0130340410827223,0.9809034550425888,0.99556148586665,0,0,0,0,-7.762852769731613,-40,-60,10,30,50,,,,,,,,,,
1760981400,0.9850242189930232,0.9850242189930232,0.9776039815143974,0.9783188199751198,0.9891232188505638,1.0101318436294506,1.0101318436294506,0.9809034550425888,0.99556148586665,0,0,0,0,-7.762852769731613,-40,-60,10,30,50,,,,,,,,,,
1761053400,0.9820953731607871,0.9855843867819916,0.9810216388790352,0.9850044365572316,0.9867475963888575,1.0079350573704868,1.0079350573704868,0.9809034550425888,0.99556148586665,0,0,0,0,-7.762852769731613,-40,-60,10,30,50,,,,,,,,,,
1761067800,0.9848706686188384,0.9887171286425018,0.9843847041078876,0.9887171286425018,0.984727139950941,1.0060066448825757,1.0060066448825757,0.9809034550425888,0.99556148586665,0,0,0,0,-6.265459386675263,-40,-60,10,30,50,,,,,,,,,,
1761139800,0.9905819635717459,0.9905819635717459,0.9818731117824773,0.9835177040294992,0.9822986944268428,1.003796306920643,1.003796306920643,0.9809034550425888,0.99556148586665,0,0,0,0,-6.265459386675263,-40,-60,10,30,50,,,,,,,,,,
1761154200,0.9820500288799041,0.9827678095576479,0.9766595669151579,0.9767462501109434,0.9792696451685563,1.0011543324391574,1.0011543324391574,0.9809034550425888,0.99556148586665,0,0,0,0,-6.265459386675263,-40,-60,10,30,50,,,,,,,,,,
1761226200,0.9821769856438063,0.9821769856438063,0.9757441137272324,0.98080682424027,0.9767706087598075,0.9989342809030735,0.9989342809030735,0.9809034550425888,0.99556148586665,0,0,0,0,-6.265459386675263,-40,-60,10,30,50,,,,,,,,,,
1761240600,0.9809409569505532,0.9809409569505532,0.9785552546286019,0.9790259509420548,0.9740844208551698,0.9965474624325381,0.9965474624325381,0.9809034550425888,0.99556148586665,0,0,0,0,-6.265459386675263,-40,-60,10,30,50,,,,,,,,,,
1761312600,0.9762802039459099,0.9788007805570339,0.9762802039459099,0.9769411556028558,0.971350728881427,0.9941651215751632,0.9941651215751632,0.9809034550425888,0.99556148586665,0,0,0,0,-6.265459386675263,-40,-60,10,30,50,,,,,,,,,,
1761327000,0.9783158174803779,0.9807155206809416,0.9778694340961506,0.977998580553584,0.9687438545986367,0.9918641204872881,0.9918641204872881,0.9809034550425888,0.9936494533546674,0,0,0,0,-4.686461615220936,-40,-60,10,30,50,,,,,,,,,,
1761571800,0.9848283204684589,0.9848283204684589,0.9818383658969806,0.98307637781322,0.9667141780390035,0.9900259422087613,0.9900259422087613,0.9809034550425888,0.9936494533546674,0,0,0,0,-4.686461615220936,-40,-60,10,30,50,,,,,,,,,,
1761586200,0.9834307992202729,0.9834307992202729,0.978947834951026,0.9821080602302922,0.9644684681626312,0.9879584683728105,0.9879584683728105,0.9809034550425888,0.9936494533546674,0,0,0,0,-4.686461615220936,-40,-60,10,30,50,,,,,,,,,,
1761658200,0.9844054580896686,0.9844532045887406,0.9664405727712019,0.9740386319333688,0.9613932122280887,0.985216138934247,0.985216138934247,0.9809034550425888,0.9936494533546674,0,0,0,0,-4.686461615220936,-40,-60,10,30,50,,,,,,,,,,
1761672600,0.9743953220519181,0.9758257327548038,0.9725002214152866,0.9725002214152866,0.9581811031459454,0.9823544613066807,0.9823544613066807,0.9780387668519355,0.9936494533546674,0,0,0,0,-4.724159976940867,-40,-60,10,30,50,,,,,,,,,,
1761744600,0.9739500265816056,0.9752161383285303,0.9728268096990115,0.9740951029098651,0.955333434360826,0.9798354199279359,0.9798354199279359,0.9780387668519355,0.9936494533546674,0,0,0,0,-4.741810700559822,-40,-60,10,30,50,,,,,,,,,,
1761759000,0.9744499645138397,0.9796481852594076,0.9744499645138397,0.9796481852594076,0.9530866633841795,0.9777885538764265,0.9777885538764265,0.9780387668519355,0.9909987261917648,0,0,0,0,-4.949930179456875,-40,-60,10,30,50,,,,,,,,,,
1761831000,0.9828883712596308,0.9884800857295946,0.9773593364716431,0.983855820401592,0.9512686133827337,0.9760933367668088,0.9760933367668088,0.9780387668519355,0.9909987261917648,0,0,0,0,-4.949930179456875,-40,-60,10,30,50,,,,,,,,,,
1761845400,0.9847502347837752,0.9847502347837752,0.9798988225813672,0.9805255853516587,0.9489892902125265,0.9739491677164925,0.9739491677164925,0.978422235864031,0.9909987261917648,0,0,0,0,-4.949930179456875,-40,-60,10,30,50,,,,,,,,,,
1761917400,0.9916349809885932,0.9916349809885932,0.984156820622986,0.9894377275383163,0.9474905820914,0.972443827308661,0.9973970725259219,0.9809749077358423,0.9909987261917648,0,0,0,0,-4.949930179456875,-40,-60,10,30,50,,,,,,,,,,
1761931800,0.9893478358577913,0.9893478358577913,0.9790524139171087,0.9790524139171087,0.9450201970198344,0.970107552171049,0.970107552171049,0.9809749077358423,0.9909987261917648,0,0,0,0,-4.889116703671662,-40,-60,10,30,50,,,,,,,,,,
1762180200,0.9919985534107861,1.0014013833009359,0.9919985534107861,1.0010406768924485,0.9446730390815944,0.9697365339323444,0.9948000287830944,0.9897106951739053,0.9909987261917648,0,0,0,0,-4.889116703671662,-40,-60,10,30,50,,,,,,,,,,
1762194600,1.001176364129943,1.0026244343891404,0.9999094858797972,1.0014475707952593,0.9444372254423006,0.9694902085951449,0.9945431917479892,0.9957564033709109,0.9909987261917648,0,0,0,0,10.25833935029732,-40,-60,10,30,50,,,,,,,,,,
1762266600,1.0002715177844148,1.0002715177844148,0.992108229988726,0.9940881808745882,0.9439465414861656,0.9690183975925656,0.9940902536989655,0.9957564033709109,0.9909987261917648,0,0,0,0,10.25833935029732,-40,-60,10,30,50,,,,,,,,,,
1762281000,0.9939979240940475,0.9969744863400317,0.99349123124209,0.9935851102276834,0.9434966664118739,0.9685836591541325,0.993670651896391,0.9957564033709109,0.9909987261917648,0,0,0,0,10.25833935029732,-40,-60,10,30,50,,,,,,,,,,
1762353000,0.9962936177906345,1.001041100850987,0.9962936177906345,0.9993662290629244,0.9441011084822597,0.9690769386573922,0.9940527688325247,0.9957564033709109,0.9909987261917648,0,0,0,0,10.25833935029732,-40,-60,10,30,50,,,,,,,,,,
1762367400,0.9995473064735174,1.000317100792752,0.9978705088124689,0.9978705088124689,0.9451014128045104,0.9698220157811166,0.9945426187577228,0.9957564033709109,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762439400,0.9956674790143515,0.9956674790143515,0.991475350683325,0.991475350683325,0.9455004881221054,0.9700317219082545,0.9945629556944036,0.9957564033709109,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762453800,0.9915200721695986,0.9947714775083385,0.9915200721695986,0.9918860439956725,0.94628262844311,0.9705138323901278,0.9947450363371456,0.9957564033709109,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762525800,0.9897885414784023,0.995984298154582,0.9871609403254974,0.9956682609872755,0.948807923574588,0.972103964476271,0.995400005377954,0.9955950015257891,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762540200,0.9958038171727653,0.9970227354745579,0.9924146649810368,0.9924146649810368,0.9506838229304131,0.9732652863977931,0.9958467498651731,0.9955950015257891,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762785000,1.0018961625282166,1.0018961625282166,0.992645399990976,0.9930038366057323,0.9533985849278671,0.9748814496721263,0.9963643144163855,0.9955950015257891,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762799400,0.9930038366057323,0.9950810054605352,0.9888026006862922,0.9892113934907235,0.9561121551593601,0.9763583804342658,0.9763583804342658,0.9955950015257891,0.9909987261917648,0,0,0,0,10.38321103763555,-40,-60,10,30,50,,,,,,,,,,
1762871400,0.9912651958577218,0.9912651958577218,0.9811592247852872,0.9838202247191011,0.9579724511647415,0.9772558538674049,0.9772558538674049,0.9885317443863417,0.9909987261917648,0,0,0,0,2.8832110376355513,-40,-60,10,30,50,,,,,,,,,,
1762885800,0.9830097087378641,0.9830097087378641,0.9787348828845029,0.9813899127933111,0.9594020862194863,0.9778843380520014,0.9778843380520014,0.9859553547510351,0.9909987261917648,0,0,0,0,-4.6324687480113305,-40,-60,10,30,50,,,,,,,,,,
1762957800,0.9807450062983625,0.9860548807917228,0.9715031738171341,0.9715031738171341,0.9604266704540646,0.978007214174819,0.978007214174819,0.9816560190917686,0.9909987261917648,0,0,0,0,-4.6324687480113305,-40,-60,10,30,50,,,,,,,,,,
1762972200,0.9722234727411877,0.9722234727411877,0.9687176486474322,0.9687176486474322,0.9618637866522093,0.9782241909603363,0.9782241909603363,0.9754498935043642,0.9909987261917648,0,0,0,0,-4.8200243364243125,-40,-60,10,30,50,,,,,,,,,,
1763044200,0.9795973639071952,0.9850436039943969,0.9645793801391525,0.9645793801391525,0.962877735335504,0.9781452935742944,0.9781452935742944,0.9754498935043642,0.9909987261917648,0,0,0,0,-4.8200243364243125,-40,-60,10,30,50,,,,,,,,,,
1763058600,0.963628970315818,0.963628970315818,0.9383989145183175,0.948577631043372,0.9624187880035968,0.9770119583983214,0.9770119583983214,0.9587751889776106,0.9909987261917648,0,0,0,1,-4.9336072083499936,-40,-60,10,30,50,,,,,,,,,,
1763130600,0.9362835854594718,0.9573267103183564,0.9362835854594718,0.946386524180402,0.961246876345163,0.9755913918062755,0.9755913918062755,0.9587751889776106,0.9909987261917648,0,0,0,0,-5.030974377820119,-40,-60,10,30,50,,,,,,,,,,
1763145000,0.9502784947697323,0.9577975004528165,0.9485843714609287,0.9559263625646142,0.9613774105196647,0.9749980580843055,0.9749980580843055,0.9587751889776106,0.9746279469147627,0,0,0,0,-7.3054144258365845,-40,-60,10,30,50,,,,,,,,,,
1763389800,0.9478694469628286,0.9505049132817099,0.911074889069999,0.9127285895346732,0.9551402304158856,0.9710187464907775,0.9710187464907775,0.9457403337148195,0.9746279469147627,0,0,0,0,-7.38330449466427,-40,-60,10,30,50,,,,,,,,,,
1763404200,0.9103335898248314,0.9143167519123704,0.8999048438986814,0.9040648932795577,0.9470851476312014,0.9659667700209786,0.9659667700209786,0.9236412728621594,0.9685704525016791,0,0,0,0,-8.632261299306663,-40,-60,10,30,50,,,,,,,,,,
1763476200,0.910283671899742,0.9242760683373363,0.910283671899742,0.9233697376172566,0.9419496035487126,0.9622544721380393,0.9622544721380393,0.9236412728621594,0.9685704525016791,0,0,0,0,-8.632261299306663,-40,-60,10,30,50,,,,,,,,,,
1763490600,0.9241366808664914,0.9409527259554429,0.9241366808664914,0.9354108161971193,0.9385255183773282,0.9595622799555156,0.9595622799555156,0.9236412728621594,0.9607799301571982,0,0,0,0,-9.752560826097815,-40,-60,10,30,50,,,,,,,,,,
1763562600,0.9291075142417939,0.9306698002350177,0.8527215963078595,0.8715791378296468,0.926630629585697,0.952147136988394,0.952147136988394,0.9181655378460177,0.9607799301571982,0,0,0,0,-9.752560826097815,-40,-60,10,30,50,,,,,,,,,,
1763577000,0.8751074320351021,0.8922993345103898,0.8751074320351021,0.8882949809748143,0.9182072939270336,0.9462608367105005,0.9462608367105005,0.9049699071303104,0.9551786040140638,0,0,0,0,-10.831707613949794,-40,-60,10,30,50,,,,,,,,,,
1763649000,0.889546440187929,0.898095495983392,0.8629988236358701,0.8653941833642409,0.9066637815254229,0.9384072271922484,0.9384072271922484,0.9015756845210997,0.9551786040140638,0,0,0,0,-10.831707613949794,-40,-60,10,30,50,,,,,,,,,,
1763663400,0.865433327302334,0.865433327302334,0.8461155603818832,0.8560311284046692,0.8945034335909073,0.9299841383779903,0.9299841383779903,0.8714414066216609,0.9253601219764599,0,0,0,0,-15.46375876780307,-40,-60,10,30,50,,,,,,,,,,
1763735400,0.8418206399278955,0.8792558475571209,0.8418206399278955,0.8688191465342064,0.8843207001225282,0.9223930803086051,0.9223930803086051,0.8714414066216609,0.9253601219764599,0,0,0,0,-15.46375876780307,-40,-60,10,30,50,,,,,,,,,,
1763749800,0.8716582369942197,0.8924963924963925,0.8716582369942197,0.8809953119365308,0.876395926093988,0.9162297505369121,0.9162297505369121,0.8714414066216609,0.9184459401735763,0,0,0,0,-13.779121072563498,-40,-60,10,30,50,,,,,,,,,,
1763994600,0.8967036920447902,0.9233534010243508,0.8929696642362048,0.9233534010243508,0.8738893594902188,0.9139872620136341,0.9139872620136341,0.8987270680656477,0.9184459401735763,0,0,0,0,-13.779121072563498,-40,-60,10,30,50,,,,,,,,,,
1764009000,0.9234847463719279,0.9271951493375252,0.9190330697340042,0.9219921857457225,0.8710692406448964,0.9114925492601059,0.9114925492601059,0.906919624254748,0.9184459401735763,0,0,0,0,-13.420363875771422,-40,-60,10,30,50,,,,,,,,,,
1764081000,0.9194257514580529,0.9226910328764669,0.9046849757673667,0.9178553861288735,0.8683513973752909,0.9090765841036839,0.9090765841036839,0.906919624254748,0.9184459401735763,0,0,0,0,-13.420363875771422,-40,-60,10,30,50,,,,,,,,,,
1764095400,0.9182614916830621,0.9189334287759484,0.9131913370323967,0.9151146131805157,0.8657687343960172,0.9067543114380421,0.9067543114380421,0.906919624254748,0.9184459401735763,0,0,0,0,-12.748184159696729,-40,-60,10,30,50,,,,,,,,,,
1764167400,0.9182266009852216,0.9269381922115042,0.9164951221695158,0.9269381922115042,0.8642576533034093,0.9053153103137274,0.9053153103137274,0.9073037472887401,0.9184459401735763,0,0,0,0,-12.748184159696729,-40,-60,10,30,50,,,,,,,,,,
1764181800,0.9268902684114153,0.9334225792057118,0.9268902684114153,0.9334225792057118,0.8631473427599261,0.9042420728741436,0.9453368029883611,0.9201040563020816,0.9184459401735763,0,0,0,0,-4.3547602766661715,-40,-60,10,30,50,,,,,,,,,,
1764340200,0.940877020630526,0.9767711962833914,0.940877020630526,0.969160632877447,0.8652195010294496,0.9062081512046112,0.9471968013797728,0.9387800110701183,0.9184459401735763,0,0,0,0,3.375126543379579,-40,-60,10,30,50,,,,,,,,,,
1764599400,0.953322499097147,0.9697871572871574,0.953322499097147,0.957564825253664,0.8663707320987841,0.9072300170496855,0.9480893020005869,0.9409133941681295,0.9184459401735763,0,0,0,0,6.114744244615924,-40,-60,10,30,50,,,,,,,,,,
1764613800,0.9570668350320194,0.9605411499436303,0.9558823529411765,0.9584160202056649,0.8675358208621395,0.9082850806320262,0.9490343404019128,0.9469549636507703,0.9240795988293881,0,0,0,0,6.87724394876349,-40,-60,10,30,50,,,,,,,,,,
1764685800,0.9743751691780204,0.9748603351955307,0.9660741676441397,0.9739890907451652,0.8699266457740855,0.9106352328905172,0.9513438200069488,0.9581058748975197,0.9240795988293881,0,0,0,0,7.386584731399427,-40,-60,10,30,50,,,,,,,,,,
1764700200,0.9748444684879632,0.9844559585492229,0.9745739789018123,0.9816083663901911,0.8731004803875335,0.9137895454772588,0.954478610566984,0.9710848252732512,0.937587398583134,0,0,0,0,9.313184494734045,-40,-60,10,30,50,,,,,,,,,,
1764772200,0.9738762273669038,0.9890179134035467,0.966477426331441,0.9763843281903648,0.8758815650986373,0.9165029483038113,0.9571243315089852,0.9710848252732512,0.937587398583134,0,0,0,0,9.313184494734045,-40,-60,10,30,50,,,,,,,,,,
1764786600,0.9763382816014394,0.984667955577537,0.975,0.9764367299217556,0.8782660471450355,0.9189111104436081,0.9595561737421806,0.9710848252732512,0.9460188356954133,0,0,0,0,9.43355490474918,-40,-60,10,30,50,,,,,,,,,,
1764858600,0.979918955425484,0.9876142863576994,0.9780923187883158,0.985945945945946,0.8811876476618189,0.921990456235173,0.962793264808527,0.9728769172207464,0.9460188356954133,0,0,0,0,9.500886264797316,-40,-60,10,30,50,,,,,,,,,,
1764873000,0.9843686652551917,1.0009910802775024,0.9843531586779095,0.9977469358327326,0.8848666578318257,0.9260182724435417,0.9671698870552577,0.9865800764158117,0.9470582001561378,0,0,0,0,11.22986287650639,-40,-60,10,30,50,,,,,11.22986287650639,,,,,
1764945000,0.9979281145842717,0.9979281145842717,0.988099531193653,0.9940427836447332,0.8885586983407088,0.929924944051477,0.9712911897622452,0.9865800764158117,0.9470582001561378,0,0,0,0,11.310531177683865,-40,-60,10,30,50,,,,,,,,,,
1764959400,0.9933661266302631,0.9935480960115504,0.9804098582648731,0.983852052322959,0.891808575722783,0.9331747711074415,0.9745409664921,0.9865800764158117,0.9528072692228898,0,0,0,0,11.720358149983994,-40,-60,10,30,50,,,,,,,,,,
1765204200,0.9837189374464439,0.9952499434517077,0.9837189374464439,0.9952499434517077,0.8955864936827417,0.9371764103504157,0.9787663270180896,0.9865800764158117,0.9528072692228898,0,0,0,0,11.720358149983994,-40,-60,10,30,50,,,,,,,,,,
1765218600,0.9937118299027369,0.9969269703543022,0.9931751412429379,0.9969269703543022,0.8999086438422561,0.9416301059389389,0.9833515680356217,0.9875515911840588,0.9601939073066265,0,0,0,0,12.00819695750599,-40,-60,10,30,50,,,,,,,,,,
1765290600,0.9921529719491295,0.9992308736370629,0.9905357061993388,0.9971499660710246,0.9036764211287347,0.945668082196345,0.9876597432639553,0.9875515911840588,0.9601939073066265,0,0,0,0,12.00819695750599,-40,-60,10,30,50,,,,,,,,,,
1765305000,0.9984166478172358,0.9984166478172358,0.9893193338160753,0.9909494071861706,0.9082580467228167,0.9500615513366382,0.9918650559504596,0.9875515911840588,0.9628417060005863,0,0,0,0,11.870126034855632,-40,-60,10,30,50,,,,,,,,,,
1765377000,0.9947928458229567,0.9947928458229567,0.9880823401950162,0.9899363689697189,0.9128280655873123,0.954416380959075,0.9960046963308377,0.9875515911840588,0.9628417060005863,0,0,0,0,11.870126034855632,-40,-60,10,30,50,,,,,,,,,,
1765391400,0.9905234657039711,0.994731391002837,0.9888838680524175,0.9910810810810812,0.9170565971669512,0.9585928036940975,1.0001290102212437,0.9875515911840588,0.9667476509454179,0,0,0,0,11.810570358526956,-40,-60,10,30,50,,,,,,,,,,
1765463400,0.9895692833378293,0.9913521304386992,0.9836183618361837,0.9913521304386992,0.921279687093209,0.9627772253175858,1.0042747635419627,0.9875515911840588,0.9667476509454179,0,0,0,0,11.810570358526956,-40,-60,10,30,50,,,,,,,,,,
1765477800,0.9930649374043051,0.9978353026066563,0.9909739146132323,0.9946774921064503,0.9260505915102928,0.9674563503176001,1.0088621091249075,0.9875515911840588,0.9667476509454179,0,0,0,0,10.857458236184026,-40,-60,10,30,50,,,,,,,,,,
1765549800,0.9996373526745241,1.0013140604467805,0.9964144692052829,0.998138985974309,0.9309443008823337,0.9723554536478216,1.0137666064133095,0.9929787836297868,0.9667476509454179,0,0,0,0,10.967576034163748,-40,-60,10,30,50,,,,,,,,,,
1765564200,0.9973219554264445,0.9985928918342336,0.9945538712898248,0.9945538712898248,0.9352542510154835,0.9767197453311153,1.018185239646747,0.9929787836297868,0.9734298537623904,0,0,0,0,11.843910429449979,-40,-60,10,30,50,,,,,,,,,,
1765809000,0.9740294995927969,0.9740294995927969,0.9682237914177079,0.972607709750567,0.9381658367839851,0.9793891662730116,0.9793891662730116,0.9799050194124638,0.9734298537623904,0,0,0,0,11.843910429449979,-40,-60,10,30,50,,,,,,,,,,
1765823400,0.972423802612482,0.9731053562519841,0.966776956896161,0.966776956896161,0.940937099236268,0.981802495871162,0.981802495871162,0.9769926210314623,0.9734298537623904,0,0,0,0,11.495813131563732,-40,-60,10,30,50,,,,,,,,,,
1765895400,0.9707777475269989,0.9789702683103699,0.9680137731061979,0.9684782608695652,0.9437163797260839,0.9842857624178006,0.9842857624178006,0.9769926210314623,0.9734298537623904,0,0,0,0,11.495813131563732,-40,-60,10,30,50,,,,,,,,,,
1765909800,0.9676601141407736,0.9728703201302225,0.9673096078964049,0.9728605029853447,0.9468998449834464,0.9871891849916197,0.9871891849916197,0.9769926210314623,0.9734298537623904,0,0,0,0,10.946682820975612,-40,-60,10,30,50,,,,,,,,,,
1765981800,0.9744565217391303,0.9871789063561819,0.9704710144927535,0.9804809564784204,0.9504222296233732,0.9905800117205842,1.030737793817795,0.9769926210314623,0.9734298537623904,0,0,0,0,10.946682820975612,-40,-60,10,30,50,,,,,,,,,,
1765996200,0.9797101449275362,0.9797101449275362,0.9710197428002173,0.9732446013853049,0.9531836586922728,0.9932138522138371,0.9932138522138371,0.9769926210314623,0.9734298537623904,0,0,0,0,10.944361365818102,-40,-60,10,30,50,,,,,,,,,,
1766068200,0.9739404869251578,0.9785794813979707,0.9709044908285895,0.9754335260115607,0.9559873067227083,0.9959453276088795,1.0359033484950508,0.9769926210314623,0.9734298537623904,0,0,0,0,10.944361365818102,-40,-60,10,30,50,,,,,,,,,,
1766082600,0.9749841957915649,0.9749841957915649,0.9708299467172401,0.9715806568025983,0.9580374880786707,0.997996184510491,0.997996184510491,0.9769926210314623,0.9734298537623904,0,0,0,0,10.944361365818102,-40,-60,10,30,50,,,,,,,,,,
1766154600,0.9794141652307972,0.9805983680870354,0.9767695099818512,0.9788083677451558,0.9604393929394429,1.000496648589124,1.040553904238805,0.9769926210314623,0.9734298537623904,0,0,0,0,10.944361365818102,-40,-60,10,30,50,,,,,,,,,,
1766169000,0.9797159322956845,0.9801089918256131,0.9769426289034133,0.978165145943983,0.9625860925734827,1.0027578947779263,1.0429296969823698,0.9769926210314623,0.9734298537623904,0,0,0,0,10.271023018618315,-40,-60,10,30,50,,,,,,,,,,
1766413800,0.9819386458522417,0.9819386458522417,0.9772747932006182,0.9799682034976153,0.9641692605319001,1.0044871066110528,1.0448049526902055,0.9769926210314623,0.9734298537623904,0,0,0,0,10.271023018618315,-40,-60,10,30,50,,,,,,,,,,
1766428200,0.9790597320009085,0.9790597320009085,0.9688521612786051,0.9688521612786051,0.964849666729408,1.0051916860151142,1.0051916860151142,0.9769926210314623,0.9734298537623904,0,0,0,0,10.271023018618315,-40,-60,10,30,50,,,,,,,,,,
1766500200,0.9709656867206699,0.9709656867206699,0.9589538685070831,0.9618001996189094,0.9653263007700259,1.0056774345501487,1.0056774345501487,0.9673427664698903,0.9734298537623904,0,0,0,0,2.7125994621755365,-40,-60,10,30,50,,,,,,,,,,
1766514600,0.9614372561473551,0.9639974607780901,0.9606677856916027,0.9606677856916027,0.9644501727548987,1.0043335227600907,1.0043335227600907,0.9673427664698903,0.9734298537623904,0,0,0,0,2.5725570683577548,-40,-60,10,30,50,,,,,,,,,,
1766586600,0.959065386705307,0.962152385258874,0.959065386705307,0.9601446000903749,0.9633215599889062,1.002489641188069,1.002489641188069,0.9668158905651949,0.9734298537623904,0,0,0,0,-4.970956400348743,-40,-60,10,30,50,,,,,,,,,,
1766759400,0.9563411440697096,0.9606733945784496,0.9559953013463449,0.9604560673242241,0.962452577351449,1.0013101856528641,1.0013101856528641,0.9649713422128026,0.9734298537623904,0,0,0,0,-5.004828441911835,-40,-60,10,30,50,,,,,,,,,,
1766773800,0.9605935845812785,0.9611492591254065,0.9577986625700343,0.9583333333333334,0.9616441725563146,1.0003602872575448,1.0003602872575448,0.9648757027983387,0.9734298537623904,0,0,0,0,-5.004828441911835,-40,-60,10,30,50,,,,,,,,,,
1767018600,0.9582580411998554,0.9605417607223475,0.9126722385362549,0.9312866817155756,0.9578269308201711,0.994703093443944,0.994703093443944,0.9575124787092402,0.9734298537623904,0,0,0,0,-5.004828441911835,-40,-60,10,30,50,,,,,,,,,,
1767033000,0.9314190256896474,0.9389836627854499,0.9299069641405474,0.9332430602572782,0.9540881810063128,0.9897259520573047,0.9897259520573047,0.9439296941863593,0.9734298537623904,0,0,0,0,-5.369751308351699,-40,-60,10,30,50,,,,,,,,,,
1767105000,0.9426970354302241,0.943455875711318,0.9341279516005238,0.9341279516005238,0.9506394461699641,0.9837957277898759,0.9837957277898759,0.9439296941863593,0.9734298537623904,0,0,0,0,-5.369751308351699,-40,-60,10,30,50,,,,,,,,,,
1767119400,0.9352115219648741,0.9372543705109093,0.9321291487920523,0.9343032712814026,0.9475779270988741,0.9773428678681411,0.9773428678681411,0.942578184452957,0.9608971076644385,0,0,0,0,-7.002585176789625,-40,-60,10,30,50,,,,,,,,,,
