time,open,high,low,close,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,MVRV,Z-score,Plot,Plot,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution
1766160000,10.809392093513726,10.90723583948053,10.699715439089118,10.778319391180794,6.5,0.17983640065562226,-0.04003531385055979,0.04115850058467174,0.08119381443523153,-0.18900241994105366,10.629927625546381,,484529685550.71686,6239758543724.456,47.055385111423504,30.4619257373012,-45,-65,40,60,80,,,,,,,,,30.4619257373012,,10.935532614336553,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.935532614336553,9.186557733628547,-10,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.806898802121173,11.059620606545163,11.059620606545163,10.955712303321084,10.341820989972266,0,0,0,0,10.326340140499077,11.027503678620636,11.728667216742195,10.935532614336553,9.186557733628547,0,0,0,0,10.823841222418887,10.938984607018881,10.938984607018881,10.955712303321084,10.341820989972266,0,0,0,0,,,,,,0.3001054502159615,1.519862641355173,3.0965012817884023,,,2,30.4619257373012,22.47803964848462,0,0,0,0,0,0
1766174400,10.778314129170681,10.799485779338047,10.719910322878073,10.755466333077635,6.5,0.1726749046416474,-0.04319936580330824,0.02719460718109623,0.07039397298440447,-0.15681785166633483,10.629927625546381,,484529685550.71686,5755228858173.739,46.141595625515414,29.808722422771815,-45,-65,40,60,80,,,,,,,,,29.808722422771815,,10.935532614336553,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.935532614336553,9.186557733628547,-20,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.804972881621994,11.056044810681334,11.056044810681334,10.913271269808401,10.341820989972266,0,0,0,0,10.349431202023455,11.036036134921327,11.722641067819199,10.935532614336553,9.186557733628547,0,0,0,0,10.800234353412495,10.918837939217093,10.918837939217093,10.913271269808401,10.341820989972266,0,0,0,0,,,,,,0.2780738296076055,1.5663187203795894,3.368987149596087,,,2,29.808722422771815,22.47803964848462,0,0,0,0,0,0
1766188800,10.755411655459252,10.779200442916194,10.73671446901444,10.74968775263775,6.5,0.16337569530308352,-0.04392849404897077,0.015483355423191014,0.059411849472161785,-0.16486649515463903,10.629927625546381,,209876325555.62915,5545352532618.11,45.898878499298284,29.808722422771815,-45,-65,40,60,80,,,,,,,,,29.808722422771815,,10.935532614336553,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.935532614336553,9.186557733628547,-25,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.800397211381224,11.047662451809197,11.047662451809197,10.892455549897852,10.341820989972266,0,0,0,0,10.349431202023455,11.036036134921327,11.722641067819199,10.935532614336553,9.186557733628547,0,0,0,0,10.772258380278858,10.894720276943808,10.894720276943808,10.892455549897852,10.341820989972266,0,0,0,0,,,,,55.7900365943808,0.28456674331912185,1.5663187203795894,3.3646237929234597,,,2,29.808722422771815,22.47803964848462,0,0,0,0,0,0
1766203200,10.749549706056046,10.763463399171272,10.723875225060153,10.746520911142973,6.5,0.15453372950365746,-0.04282644017813976,0.005878799249487088,0.04870523942762685,-0.1238540324068567,10.629927625546381,,209876325555.62915,5335476207062.481,45.756824476675355,29.772932046693096,-45,-65,40,60,80,,,,,,,,,29.772932046693096,,10.91799712867493,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.91799712867493,9.186557733628547,-20,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.794036844579862,11.03077219185517,11.03077219185517,10.862659896773614,10.341820989972266,0,0,0,0,10.349431202023455,11.036036134921327,11.722641067819199,10.91799712867493,9.186557733628547,0,0,0,0,10.748099206855224,10.874103975994206,10.874103975994206,10.862659896773614,10.341820989972266,0,0,0,0,,,,,,0.2832854465283336,1.5663187203795894,3.3602927740794306,,,2,29.772932046693096,22.47803964848462,0,0,0,0,0,0
1766217600,10.746572197337349,10.757137237682093,10.72047473676658,10.733841983353951,6.5,0.14611435603307574,-0.04114383732281849,-0.0027245572258962625,0.03841928009692223,-0.17456714161881873,10.629927625546381,,209876325555.62915,5125599881506.853,45.154277043724754,29.74283603156836,-45,-65,40,60,80,,,,,,,,,29.74283603156836,,10.903251593715169,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.903251593715169,9.186557733628547,-25,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.78624619281788,11.013709384783484,11.013709384783484,10.84328572974003,10.341820989972266,0,0,0,0,10.349431202023455,11.036036134921327,11.722641067819199,10.903251593715169,9.186557733628547,0,0,0,0,10.724643402234214,10.853981809517782,10.853981809517782,10.84328572974003,10.341820989972266,0,0,0,0,,,,,,0.2768908588527753,1.5663187203795894,3.355993750298564,,,2,29.74283603156836,22.47803964848462,0,0,0,0,0,0
1766232000,10.733838827093715,10.78390483784578,10.730754417811372,10.750902448155832,6.5,0.13947407489031374,-0.0371938887468555,-0.00807308083664715,0.02912080791020835,-0.15709530746199152,10.629927625546381,,209876325555.62915,5335476207062.481,46.18125690815823,29.74283603156836,-45,-65,40,60,80,,,,,,,,,29.74283603156836,,10.903251593715169,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.903251593715169,9.186557733628547,-10,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.779529999073024,10.996276419906872,10.996276419906872,10.84328572974003,10.341820989972266,0,0,0,0,10.349431202023455,11.036036134921327,11.722641067819199,10.903251593715169,9.186557733628547,0,0,0,0,10.69891352173043,10.830895456328593,10.830895456328593,10.84328572974003,10.341820989972266,0,0,0,0,,,,,,0.27041971059695163,1.5663187203795894,3.3517263837856928,,,2,29.74283603156836,22.47803964848462,0,0,0,0,0,0
1766246400,10.75090322803603,10.756842735922763,10.735872898845868,10.747779395526809,6.5,0.1310094864750696,-0.03323316716437399,-0.012420651045259135,0.020812516119114853,-0.13180360426254498,10.629927625546381,,209876325555.62915,5125599881506.853,46.01140992712395,29.711405519664744,-45,-65,40,60,80,,,,,,,,,29.711405519664744,,10.887852222397832,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.887852222397832,9.186557733628547,-25,-10,-10,10,9.765885458139655,10.894379465756387,12.022873473373119,10.763572104988212,8.78816491175068,0,0,0,0,10.772402432349665,10.977567184628755,10.977567184628755,10.82878688074745,10.341820989972266,0,0,0,0,10.349431202023455,11.036036134921327,11.722641067819199,10.887852222397832,9.186557733628547,0,0,0,0,10.672635180874469,10.80606248140997,10.80606248140997,10.82878688074745,10.341820989972266,0,0,0,0,,,,,,0.2574300804940766,1.5663187203795894,3.347490341624245,,,2,29.711405519664744,22.47803964848462,0,0,0,0,0,0
1766260800,10.74774187599825,10.752414961515278,10.723599961183371,10.735042952297123,6.5,0.12370988032198656,-0.030011079859404804,-0.016701333705141153,0.013309746154263651,-0.19013124349326432,10.629927625546381,,209876325555.62915,4915723555951.224,45.280014592564406,29.68746963509443,-45,-65,40,60,80,,,,,,,,,29.68746963509443,,10.876124841837264,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.876124841837264,9.186557733628547,-25,-10,5,15,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.765079995252666,10.967799676058029,10.967799676058029,10.820775756999264,10.341820989972266,0,0,0,0,10.369529691200675,11.032002483519674,11.694475275838673,10.876124841837264,9.186557733628547,0,0,0,0,10.644130157729128,10.78015293364527,10.78015293364527,10.820775756999264,10.341820989972266,0,0,0,0,,,,,,0.2599060388496483,1.5712887332086793,3.3711536424274002,,,2,29.68746963509443,22.47803964848462,0,0,0,0,0,0
1766275200,10.735048227108553,10.800338234452497,10.727304872457001,10.779511447496343,6.5,0.12009012901295148,-0.02370177449964673,-0.01631747197029476,0.007384302529351968,-0.20760209763208706,10.629927625546381,,261452894527.7816,5177176450479.005,48.36611733311052,29.68746963509443,-45,-65,40,60,80,,,,,,,,,29.68746963509443,,10.876124841837264,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.876124841837264,9.186557733628547,-10,-10,-10,10,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.760496903532884,10.960158670314518,10.960158670314518,10.820775756999264,10.341820989972266,0,0,0,0,10.369529691200675,11.032002483519674,11.694475275838673,10.876124841837264,9.186557733628547,0,0,0,0,10.620112540396178,10.756343321810304,10.756343321810304,10.820775756999264,10.341820989972266,0,0,0,0,,,,,55.52935348795112,0.2616762757287562,1.5712887332086793,3.367076084220713,,,2,29.68746963509443,22.47803964848462,0,0,0,0,0,0
1766289600,10.779562914697758,10.78484001669589,10.770972552756488,10.770972552756488,6.5,0.11250279579341223,-0.019116991537613,-0.01651193689266428,0.0026050546449487184,-0.20727173349336234,10.629927625546381,,261452894527.7816,4915723555951.224,47.80854166466952,29.68746963509443,-45,-65,40,60,80,,,,,,,,,29.68746963509443,,10.876124841837264,9.186557733628547,0,0,0,0,0,0,0,0,0,0,10.876124841837264,9.186557733628547,-10,-10,-10,10,9.832349910054528,10.964442963681314,12.0965360173081,10.763572104988212,8.78816491175068,0,0,0,0,10.754595965863226,10.950520403256348,10.950520403256348,10.820775756999264,10.341820989972266,0,0,0,0,10.369529691200675,11.032002483519674,11.694475275838673,10.876124841837264,9.186557733628547,0,0,0,0,10.598398647487837,10.735748344929128,10.735748344929128,10.820775756999264,10.341820989972266,0,0,0,0,,,,,,0.23938606874224305,1.5712887332086793,3.3630277655316467,,,2,29.68746963509443,22.47803964848462,0,0,0,0,0,0
