time,open,high,low,close,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,Risk Oscillator,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1764892800,92116.33,92624.63,92104.14,92389.23,10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,88874.22797966182,91119.62990588241,93365.03183210299,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91546.14167127848,94646.710517647,97747.27936401553,92283.58301524837,89945.48798330505,0,0,0,0,0.01884510495594279,0.8946064510314143,,,,,380.31478128,1.0349577619386874,103787.90381130978,0.03662054030289963,0.5967853154708485,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.2057894163464928,,
1764900000,92388.98,92705.36,91991.93,92163.99,10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,88956.20448889061,91209.17910588239,93462.15372287417,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91688.0137049468,94800.04931764705,94800.04931764705,92283.58301524837,89945.48798330505,0,0,0,0,0.01611582205458654,0.8946064510314143,,,,,582.63555646,1.0318456187767622,-131087.17384792998,0.03543464165216914,0.5865568129503445,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.205767797606049,,
1764907200,92167.79,92397.55,91842.3,91943.79,10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,88956.20448889061,91209.17910588239,93462.15372287417,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91716.18726296652,94804.80063529409,94804.80063529409,92283.58301524837,89945.48798330505,0,0,0,0,0.013493114698804046,0.8946064510314143,,,,,479.65302957,1.028832316690728,-107442.27862368,0.033129396593976734,0.5737838263260988,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.2057461866194035,,
1764914400,91957.67,92507.5,91944.85,92267.9,15,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89059.9387704203,91323.34741176468,93586.75605310907,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91745.00751663618,94790.37745882347,97835.74740101075,92283.58301524837,89945.48798330505,0,0,0,0,0.016869470397753376,0.8946064510314143,,,,,495.73658491,1.0318362260803733,153792.36073662728,0.032267752841524056,0.5837151108158826,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.205724583383836,,
1764921600,92278,92278,91014.18,91151.88,-10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89059.9387704203,91323.34741176468,93586.75605310907,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91683.22117501426,94661.97894117645,94661.97894117645,92283.58301524837,89945.48798330505,0,0,0,0,0.004571255984908043,0.8946064510314143,,,,,721.60932364,1.0188364624447102,-812618.6915374734,0.030337825952388986,0.5933970591671079,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.205702987896627,,
1764928800,91148.15,91555.3,91123.56,91369.57,10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89123.09315420092,91387.62802352931,91387.62802352931,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91635.83983946593,94559.84501176473,94559.84501176473,92283.58301524837,89945.48798330505,0,0,0,0,0.006942276458733035,0.8946064510314143,,,,,464.71906236,1.0207220940645698,102898.09478775716,0.028493381040384014,0.5380998148814364,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.2056814001550586,,
1764936000,91360.82,91423.98,90287.69,90504.7,-10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89123.09315420092,91387.62802352931,91387.62802352931,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91517.31344311858,94386.87418823532,94386.87418823532,92283.58301524837,89945.48798330505,0,0,0,0,-0.002536494015897286,0.8946064510314143,,,,,1031.32255105,1.010606777163456,-882935.8624049361,0.025376751022755162,0.5769009888084353,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.205659820156415,,
1764943200,90500.73,91476.55,89907.3,90468.06,-10,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89130.97765360792,91393.69785882349,91393.69785882349,92283.58301524837,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91384.98302689647,94178.73661176472,94178.73661176472,92283.58301524837,89945.48798330505,0,0,0,0,-0.002835042541068749,0.8946064510314143,,,,,3415.82614083,1.0097683985341028,-111595.04002091014,0.021778270536385813,0.5648358793244238,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.2056382478979795,,
1764950400,90465.92,90492.36,88121.56,89361.88,-35,15,15,-10,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89130.97765360792,91393.69785882349,91393.69785882349,91538.48122425174,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,91152.46884097983,93868.37668235294,93868.37668235294,91538.48122425174,89945.48798330505,0,0,0,0,-0.014787429689428614,0.8946064510314143,,,,,3158.82390919,0.9970802255684759,-3487467.948702107,0.016811785792345102,0.5691763776072652,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.2056166833770383,,
1764957600,89361.16,89834.75,88874.09,89686.29,-35,15,15,0,83952.66667015696,94055.64345882357,94055.64345882357,90585.53616306635,100800.84172611934,0,0,0,0,89075.23940569194,91340.40369411765,91340.40369411765,90874.7668510909,89945.48798330505,0,0,0,0,77222.92941545407,86390.12018823533,86390.12018823533,91397.76169998263,103057.53234628134,0,0,0,0,90949.4676543792,93522.79844705883,93522.79844705883,90874.7668510909,89945.48798330505,0,0,0,0,-0.011023635724274679,0.8946064510314143,,,,,1330.16575689,1.0003198425811717,432476.7925376325,0.012738575205265557,0.502576142073064,-0.0012334999999999983,-0.0009867999999999986,-0.000740099999999999,-0.0004933999999999993,-0.00024669999999999965,-0.0012334999999999983,0,1.633031507134464,1.205595126590878,,
