time,open,high,low,close,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1554211800,26.07,26.34,25.91,26.32,3868.975800000003,,0,,25.906474556692576,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.906474556692576,25.07176068703859,25.906474556692576,,0,0,0,0,25.906474556692576,0,25.906474556692576,0,1,19.77423576717486,8.299984421587572,0,0,0,0,0,0,0.5044535611297817,19.77423576717486,-40,-60,10,30,50,,,,,,,,,,,10,10,15,0.147815075002189,0,0,0,0.147815075002189,1,0.033525814192502806,0.03352581419250276,0,0,0,0,24.872828906979393,26.20317647058825,27.533524034197107,25.697072532392937,23.7276788816146,0,0,0,0,25.62339141652566,26.011152941176476,26.398914465827293,26.038702688428266,25.721862765603788,0,0,0,0,25.55287932671262,26.196847058823526,26.84081479093443,25.906474556692576,25.07176068703859,0,0,0,0,1.1361882716049383,,,,,0.39939609340024285
1554298200,26.34,26.61,26.15,26.19,3895.1944000000035,,0,,25.963869231214534,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.963869231214534,25.07176068703859,25.963869231214534,,0,0,0,0,25.963869231214534,0,25.963869231214534,0,1,19.817158566284185,8.299984421587572,0,0,0,0,0,0,0.5012783067633688,19.817158566284185,-40,-60,10,30,50,,,,,,,,,,,10,10,10,0.2567116239030462,0,0,0,0.2567116239030462,1,0.1088965489008572,0.14242236309335995,0,0,0,0,24.987554248548932,26.337576470588242,27.687598692627553,25.697072532392937,23.7276788816146,0,0,0,0,25.74321798517045,26.138094117647068,26.532970250123686,26.272121195634575,25.721862765603788,0,0,0,0,25.563147507765095,26.17731764705883,26.791487786352562,25.963869231214534,25.07176068703859,0,0,0,0,1.1406890582982323,,,,,0.4087317135930435
1554384600,26.14,26.21,25.84,26.05,3923.040200000003,,0,,25.963869231214534,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.963869231214534,25.07176068703859,25.963869231214534,,0,0,0,0,25.963869231214534,0,25.963869231214534,0,1,19.817158566284185,8.299984421587572,0,0,0,0,0,0,0.49190128485169965,19.817158566284185,-40,-60,10,30,50,,,,,,,,,,,-15,-15,10,0.13601164635107071,0,0,0,0.13601164635107071,1,-0.12069997755197548,0.021722385541384476,0,0,0,0,24.987554248548932,26.337576470588242,27.687598692627553,25.697072532392937,23.7276788816146,0,0,0,0,25.792470340341715,26.185329411764716,26.578188483187716,26.207761779765743,25.721862765603788,0,0,0,0,25.56245273573098,26.161623529411777,26.760794323092576,25.963869231214534,25.07176068703859,0,0,0,0,1.1406890582982323,,,,,0.39713801310234875
1554471000,26.12,26.15,25.765,25.94,3949.7004000000034,,0,,25.963869231214534,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.963869231214534,25.07176068703859,25.963869231214534,,1,0,0,0,25.963869231214534,0,25.963869231214534,1,1,19.817158566284185,8.299984421587572,0,0,0,0,0,0,0.48426547879086385,19.817158566284185,-40,-60,10,30,50,,,,,,,,,,,-15,-15,15,0.10653304244452139,0,0,0,0.10653304244452139,1,-0.029478603906549328,-0.007756218365164852,0,0,0,0,25.062407211780005,26.42388235294119,27.785357494102378,25.697072532392937,23.7276788816146,0,0,0,0,25.877095308154686,26.250870588235284,26.250870588235284,26.102450029181597,25.721862765603788,0,0,0,0,25.552198249500808,26.129552941176488,26.706907632852168,25.963869231214534,25.07176068703859,0,0,0,0,1.1274560663120379,,,,,0.407172019228832
1554730200,25.9,25.92,25.6,25.76,4041.006400000003,,0,,25.963869231214534,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.963869231214534,25.07176068703859,25.963869231214534,,0,0,0,0,25.963869231214534,0,25.963869231214534,0,1,19.817158566284185,8.299984421587572,0,0,0,0,0,0,0.47396080173437355,19.817158566284185,-40,-60,10,30,50,,,,,,,,,,,-15,-15,10,0.07920391248536016,0,0,0,0.07920391248536016,1,-0.02732912995916123,-0.03508534832432608,0,0,0,0,25.062407211780005,26.42388235294119,27.785357494102378,25.697072532392937,23.7276788816146,0,0,0,0,25.858222069487503,26.216870588235274,26.216870588235274,26.004817233304806,25.721862765603788,0,0,0,0,25.527151691315442,26.080847058823547,26.080847058823547,25.963869231214534,25.07176068703859,0,0,0,0,1.1274560663120379,,54.16453547768487,60.298562642359684,58.333777443489446,0.3944070256472694
1554816600,25.77,25.805,25.31,25.49,4074.252000000003,,0,,25.825321352845084,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.825321352845084,25.07176068703859,25.825321352845084,,1,1,0,0,25.825321352845084,0,25.825321352845084,0,1,12.213545072527033,8.299984421587572,0,0,0,0,0,0,0.4754636016104898,12.213545072527033,-40,-60,10,30,50,,,,,,,,,,,-15,-15,-10,-0.014540437790199758,0,0,0,-0.014540437790199758,1,-0.09374435027555991,-0.1623555127923888,0,0,0,0,25.114155529400144,26.480470588235303,27.846785647070462,25.697072532392937,23.7276788816146,0,0,0,0,25.769361619007505,26.134117647058822,26.134117647058822,25.690695503487845,25.721862765603788,0,0,0,0,25.480717814912506,25.998964705882354,25.998964705882354,25.825321352845084,25.07176068703859,0,0,0,0,1.1055690492713395,,,,,0.4190334476904848
1554903000,25.53,26.06,25.46,25.9,4100.708000000002,,0,,25.825321352845084,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.825321352845084,25.07176068703859,25.825321352845084,,0,0,0,0,25.825321352845084,0,25.825321352845084,0,1,12.213545072527033,8.299984421587572,0,0,0,0,0,0,0.4843590586383118,12.213545072527033,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,-0.014540437790199758,0,0,0,-0.014540437790199758,1,0,-0.271252061693246,0,0,0,0,25.114155529400144,26.480470588235303,27.846785647070462,25.697072532392937,23.7276788816146,0,0,0,0,25.76594753119724,26.115247058823524,26.464546586449806,25.690695503487845,25.721862765603788,0,0,0,0,25.466499135190407,25.955576470588213,26.444653805986018,25.825321352845084,25.07176068703859,0,0,0,0,1.1055690492713395,,,,,0.42476753847244214
1554989400,25.97,26.16,25.9,26.04,4129.408200000003,,0,,25.825321352845084,25.07176068703859,0,0,0,0,0,1,1,1,0,0,0,0,25.825321352845084,25.07176068703859,25.825321352845084,,0,0,0,0,25.825321352845084,0,25.825321352845084,0,1,19.713545072527033,8.299984421587572,0,0,0,0,0,0,0.4683334115927182,19.713545072527033,-40,-60,10,30,50,,,,,,,,,,,5,5,10,0.04147708376936531,0,0,0,0.04147708376936531,1,0.05601752155956507,-0.09453456258170545,0,0,0,0,25.16937997350673,26.53581176470588,27.90224355590503,25.697072532392937,23.7276788816146,0,0,0,0,25.77466720990506,26.086164705882332,26.397662201859603,25.81076842032321,25.721862765603788,0,0,0,0,25.460741251329075,25.93129411764707,26.401846983965065,25.825321352845084,25.07176068703859,0,0,0,0,1.1271373637574598,,,,,0.386411562582584
1555075800,26.11,26.15,25.92,26.1,4151.481600000003,,0,,25.825321352845084,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.825321352845084,25.07176068703859,25.825321352845084,,0,0,0,0,25.825321352845084,0,25.825321352845084,0,1,19.713545072527033,8.299984421587572,0,0,0,0,0,0,0.45130959647895236,19.713545072527033,-40,-60,10,30,50,,,,,,,,,,,5,5,10,0.09475690270212914,0,0,0,0.09475690270212914,1,0.053279818932763824,-0.011776139742392305,0,0,0,0,25.16937997350673,26.53581176470588,27.90224355590503,25.697072532392937,23.7276788816146,0,0,0,0,25.784614619517896,26.05240000000001,26.320185380482123,25.92497310288694,25.721862765603788,0,0,0,0,25.458572896621234,25.916635294117647,26.37469769161406,25.825321352845084,25.07176068703859,0,0,0,0,1.1271373637574598,,,,,0.4189831042447586
1555335000,26.13,26.365,25.89,25.99,4218.460600000003,,0,,25.825321352845084,25.07176068703859,0,0,0,0,0,0,0,0,0,0,0,0,25.825321352845084,25.07176068703859,25.825321352845084,,0,0,0,0,25.825321352845084,0,25.825321352845084,0,1,19.713545072527033,8.299984421587572,0,0,0,0,0,0,0.45300176815902704,19.713545072527033,-40,-60,10,30,50,,,,,,,,,,,5,5,15,0.09475690270212914,0,0,0,0.09475690270212914,1,0,0.015552990216768925,0,0,0,0,25.222769716792385,26.591200000000008,27.95963028320763,25.697072532392937,23.7276788816146,0,0,0,0,25.782898534648137,26.012741176470577,26.242583818293017,25.92497310288694,25.721862765603788,0,0,0,0,25.447262103425345,25.88950588235295,26.331749661280554,25.825321352845084,25.07176068703859,0,0,0,0,1.1228565535387771,,44.00746921118679,53.29805377859797,57.67024515651181,0.43575763941597717
