time,open,high,low,close,MA,200-Week SMA,Weekly RSI,RSI Oversold + Below MA,Regime Gate Passed,StochRSI %K
1203431400,70.88,71.75,68.03999,69.37,69.57202539999999,69.57202539999999,39.91051747981537,0,0,34.6848592747072
1203949800,69.38,72.24001,68.10001,68.86,69.6385504,69.6385504,39.16940358638823,0,0,33.07774227902025
1204554600,68.39,68.72,65.2,65.96001,69.696225425,69.696225425,35.17011790784527,0,0,24.749755058572955
1205155800,66.02,68.83,64.10001,66.14,69.75655044999999,69.75655044999999,35.60955172720769,0,0,18.036926084992405
1205760600,64.23,68.92999,64.23,67.48,69.82197547499999,69.82197547499999,38.92848154552527,0,0,15.24814149659393
1206365400,68.17,70.42999,67.95,68.19,69.87917547499998,69.87917547499998,40.67335776189536,0,0,20.13972054620112
1206970200,68.21001,71.89,67.81,71.16,69.95147549999999,69.95147549999999,47.438493199421345,0,0,34.3429984552536
1207575000,71.66,71.86,68.42,68.74001,70.01092555,70.01092555,43.12347815687472,0,0,44.05164353905022
1208179800,68.64,72.27,68.23,71.67,70.08472552499998,70.08472552499998,49.15388302182643,0,0,64.12962951213909
1208784600,71.35001,72.27,69.50999,71.89999,70.15272544999998,70.15272544999998,49.605555471775034,0,0,75.21888079370912
1209389400,71.92999,73.5,71.10001,72.52,70.22482544999998,70.22482544999998,50.872520753500886,0,0,88.2104207659939
1209994200,72.31,73.22,71.03999,71.5,70.30070047499999,70.30070047499999,48.70319072963435,0,0,85.71199359979805
1210599000,71.95,74.52,71.81,73.9501,70.39420097499999,70.39420097499999,53.79951682158824,0,0,87.60951451287436
1211203800,74.03,74.74001,71.73,72.21001,70.48615102499998,70.48615102499998,50.00015388476003,0,0,83.1586303519327
1211895000,72.38,75.02,72.35001,74.67,70.58450102499998,70.58450102499998,54.85412103961851,0,0,89.18245943164982
1212413400,74.57001,76.23,73.06,73.92,70.69477602499998,70.69477602499998,53.15969260192127,0,0,84.65765478300976
1213018200,74.12,74.39,71.63,73.32001,70.80300104999998,70.80300104999998,51.7816665536271,0,0,84.58703844274457
1213623000,73.05,74.25999,71.85001,72.57001,70.89330109999997,70.89330109999997,50.03561857256969,0,0,75.48877660059897
1214227800,72.92,72.99001,69,69.7,70.96740112499998,70.96740112499998,43.93100573131046,0,0,55.98553154776445
1214832600,69.86,70.21001,65.77,66.32001,71.02162617499998,71.02162617499998,38.044149599356224,0,0,32.401620316711295
1215437400,66.74001,68.55,64.94,67.27,71.07367617499997,71.07367617499997,40.45914145666073,0,0,16.11417004114786
1216042200,67.78,69.85001,64.52,68.88,71.13200119999998,71.13200119999998,44.41365436507268,0,0,21.04302945913588
1216647000,69.37,72.49001,68.98,70.67999,71.20372614999998,71.20372614999998,48.529553649098894,0,0,36.82513087539965
1217251800,70.64,72.07001,69.22,71.41,71.26897614999999,71.26897614999999,50.14196258030429,0,0,49.5587532023911
1217856600,71.42999,73.37,69.81,73.12,71.34807612499998,71.34807612499998,53.79347321711961,0,0,61.62820950754341
1218461400,73.27,76.27,73.13,75.10001,71.43952617499997,71.43952617499997,57.660189093571354,0,0,74.10758025812937
1219066200,75.27,75.42,72.05,73.67999,71.52545109999998,71.52545109999998,54.15971348649287,0,0,80.48050099629948
1219671000,73.22,74.64999,70.69,73.87,71.60432609999998,71.60432609999998,54.55725476772354,0,0,82.5248226950355
1220362200,75.00999,75.5,70.14,71.64,71.66122609999998,71.66122609999998,49.167979574347136,0,0,72.70919148936174
1220880600,74.02,74.35001,69.89999,72.25,71.71285107499997,71.71285107499997,50.60534586517801,0,0,68.6524822695036
1221485400,70.14999,86.05,67.16,75,71.78135104999998,71.78135104999998,56.567853151784846,0,0,58.35308146640185
1222090200,75.2,75.36,68.78999,70.63,71.82050102499998,71.82050102499998,46.88291212692219,0,0,47.614168585480265
1222695000,69.23,70.33189,61.73,62.7,71.81490102499998,71.81490102499998,35.12926231010067,0,0,27.014586185330952
1223299800,60.56,60.72,46.50999,52.45,71.76165102499999,71.76165102499999,26.04146020524867,1,1,15.796758710630135
1223904600,54.53999,58.85001,48.28999,52.2,71.70312602499999,71.70312602499999,25.86570227392025,1,1,11.133927462518022
1224509400,53.25,54.71001,44.89,47.17,71.61602604999999,71.61602604999999,22.565721010577334,1,1,11.650884715343958
1225114200,46.12,54.09,44.08,53.75,71.56102605,71.56102605,34.362923201017765,1,1,14.323379250537387
1225722600,53.48,55.21001,49.31,50.62,71.50947604999999,71.50947604999999,31.875201311745187,1,1,14.720728142851819
1226327400,51.74001,51.83859,43.24001,45.64,71.43045104999999,71.43045104999999,28.357569214928702,1,1,14.742990187315614
1226932200,45.35001,46.58,37.12,40.64,71.32975104999998,71.32975104999998,25.334580403158668,1,1,9.46088474875262
1227537000,41.2,48.25999,40.73,47.34,71.25945105,71.25945105,35.289381194476306,0,0,11.22902555918913
1228141800,46.12,46.45,41.5,46.10001,71.1730011,71.1730011,34.37590902904873,1,1,15.477900401934741
1228746600,47.23,49.41,44.02,46.89,71.09095107499998,71.09095107499998,35.52104578572607,0,0,19.73568362967505
1229351400,47.25999,50.00999,44.62,48.7,71.020576075,71.020576075,38.18266543461307,0,0,20.662177260031342
1229956200,48.92,48.94,46.12,47.55,70.94065104999999,70.94065104999999,37.13384326718078,0,0,23.636289040131057
1230561000,47.36,50.72,45.9101,50.22,70.87002604999999,70.87002604999999,41.17404200477102,0,0,30.128424048974807
1231165800,50.49001,51.91,47.92,48.13,70.79797605,70.79797605,39.0580404770066,0,0,37.79045074224468
1231770600,47.95,48.11,43.81,46.48,70.72087605,70.72087605,37.42291015535998,0,0,43.056772973365014
1232461800,45.88,46.25,42.86,44.39,70.637576025,70.637576025,35.40125267949047,0,0,43.30484686545918
1232980200,44.36,47.49001,44.11,44.48,70.555876025,70.555876025,35.56268421099237,0,0,41.31581243797043
1233585000,43.66,47.17,43.64,46.96001,70.48742607499999,70.48742607499999,40.011342227698904,0,0,45.08936147630655
1234189800,46.78999,47.14,43.47,44.67,70.421676075,70.421676075,37.44090751625108,0,0,48.709387636785046
1234881000,43,43.62,40.19,41.14,70.333951075,70.333951075,33.83277043742221,1,1,44.2077504011024
1235399400,41.38,41.45,38.64,39.14999,70.241601,70.241601,31.96275128723819,1,1,27.357237632642846
1236004200,38.25999,38.42,34.32001,35.2,70.120851,70.120851,28.585386428105252,1,1,12.00883200221867
1236605400,34.73,39.66,34.25999,39.37,70.027251025,70.027251025,36.244464003641774,0,0,12.599283412317869
1237210200,39.81,42.5,38.42999,39.98,69.924151025,69.924151025,37.30374082718052,0,0,22.120880146183804
1237815000,41.34,44.47,40.81,42.89,69.831226025,69.831226025,42.23443882505176,0,0,36.75168833709819
1238419800,41.64999,45.64,40.78011,45.63,69.75060105,69.75060105,46.50078817793367,0,0,48.57415567092219
1239024600,44.99001,46.71001,43.12,46.64,69.67155105,69.67155105,48.02463209177677,0,0,61.152052227354744
1239629400,46.25999,48.27,44.89,47.75,69.59020104999999,69.59020104999999,49.71966280154083,0,0,76.94977056468478
1240234200,46.77,48.28,44.95,47.62,69.517251,69.517251,49.51599117462184,0,0,87.24082360299565
1240839000,46.84,50.24001,46.38,48.82001,69.44145105,69.44145105,51.49135762844438,0,0,94.23157143985657
1241443800,49.28,51.39999,48.89,51.00999,69.366651,69.366651,54.95535071785948,0,0,94.71032232905903
1242048600,50.05,50.82001,47.06,47.75999,69.27545095,69.27545095,49.325960624733625,0,0,89.20055048165746
1242653400,48.3,50.69,47.35001,47.78999,69.17780085,69.17780085,49.377509292658296,0,0,85.14196810579541
1243344600,47.37,50.37,47.32001,50.17,69.08920085000001,69.08920085000001,53.42535273870492,0,0,83.50838195254764
1243863000,51.36,54.55,51.10001,53.2,69.02535085000001,69.02535085000001,58.02686072904669,0,0,88.36949934852977
1244467800,52.8,53.46001,51.61,52.78,68.96165085000001,68.96165085000001,57.18350131941981,0,0,92.48227895593836
1245072600,52.03,52.09,50,51.31,68.89265085000001,68.89265085000001,54.21358330765095,0,0,88.17457714760553
1245677400,50.99001,51.565,49.02,51.23,68.82630085000001,68.82630085000001,54.049063109979194,0,0,82.35555818927962
1246282200,51.33,52.25,49.69,49.91,68.74500085000001,68.74500085000001,51.28365817451468,0,0,74.03115622149767
1246887000,49.47,49.74001,47.27,48.10001,68.6485509,68.6485509,47.68115588142053,0,0,61.92078435798152
1247491800,48.28999,52.37,47.42,51.89999,68.57335085000001,68.57335085000001,54.851762375196394,0,0,60.81337161270719
1248096600,52.25,54.87,51.78999,54.81,68.5215009,68.5215009,59.436656854578985,0,0,71.84399561672372
1248701400,54.8,56.44,54.34,55.57001,68.46740095000001,68.46740095000001,60.5630786765204,0,0,87.7714445423012
1249306200,56.24001,57.84,55.61,57.09,68.43235090000002,68.43235090000002,62.78868544737075,0,0,94.5966069919978
1249911000,56.92999,57.84,55.82001,56.41,68.3998509,68.3998509,61.12669244084018,0,0,90.37645118774059
1250515800,55.25999,58.39,54.67999,58.14999,68.37550085000001,68.37550085000001,63.769381531730865,0,0,92.53966739409954
1251120600,58.39999,59.17999,57.23,58.05,68.35045085000002,68.35045085000002,63.50221751264467,0,0,91.69619373606912
1251725400,57.46001,58.13,55.21001,57.05,68.30830085000001,68.30830085000001,60.760545236243225,0,0,90.15660843177994
1252416600,57.66,59.99001,57,59.42,68.27325090000001,68.27325090000001,64.65533119106112,0,0,89.38232714527668
1252935000,58.98,62.34,58.86501,61.91,68.2483509,68.2483509,68.2239209343314,0,0,91.59379325576252
1253539800,61.32001,62.61,59.50999,59.83,68.20770085000001,68.20770085000001,62.54322373599225,0,0,91.51429546397104
1254144600,60.22,61.78,57.53,58,68.1536008,68.1536008,57.96982182655534,0,0,82.99064744072781
1254749400,58.31,61.50999,58.08,61.42,68.1175008,68.1175008,63.36185204839946,0,0,81.3559322033898
1255354200,61.78999,62.46001,60.60001,61.67999,68.08670075,68.08670075,63.74265673638295,0,0,85.35594573616129
1255959000,61.88,62.52,59.77,60.058,68.04634075000001,68.04634075000001,59.582016333612415,0,0,87.51135276822741
1256563800,60.24001,61.17,55.98,56.33,67.99439075000001,67.99439075000001,51.29468334374115,0,0,64.78481097235188
1257172200,56.63,58.58,55.33,58.08,67.93674075000001,67.93674075000001,54.49439824125231,0,0,47.784059131656186
1257777000,58.59,59.84,57.63,58.73,67.87859075000001,67.87859075000001,55.659582689845216,0,0,39.33668272601409
1258381800,59.12,60.67999,58.09,58.59,67.82059075000001,67.82059075000001,55.33096012077628,0,0,47.75122183536549
1258986600,59.41,60.32001,57.03999,57.58,67.74464075,67.74464075,52.904206603060004,0,0,44.13512367069803
1259591400,57.64999,60.87,56.86,60.42,67.68784075,67.68784075,58.425784170054186,0,0,50.57959859469002
1260196200,60.41,60.84,59.3,60.17,67.63279080000001,67.63279080000001,57.78355259874525,0,0,56.30527235590218
1260801000,60.64999,61.62,59.97,61.17999,67.57544080000001,67.57544080000001,59.710376642784595,0,0,72.41529579689266
1261405800,61.63,63.3929,61.62,63.36,67.52549075,67.52549075,63.57482988828326,0,0,82.144160068817
1262010600,63.59,63.61,62.25999,62.44,67.47159075,67.47159075,60.91922625917826,0,0,88.60617631344194
1262615400,63.28999,64.52,63.14,64.52,67.4325907,67.4325907,64.52697634880569,0,0,95.15384114860677
1263220200,64.78,64.88,63.23,63.67999,67.3806406,67.3806406,62.03625761091096,0,0,91.10133849305714
1263911400,63.92,64.87,61.17999,61.73,67.31479065,67.31479065,56.576744213802094,0,0,84.81671902268762
1264429800,62.08,62.14999,59.97,60.11,67.23549065,67.23549065,52.44723661460123,0,0,68.16750436300177
1265034600,60.39,61.63,58,59.27,67.1567907,67.1567907,50.39332256233956,0,0,52.77486910994768
1265639400,59.08,61.0974,58.62,61.02,67.0890907,67.0890907,54.39986061390652,0,0,47.72640823769552
1266330600,61.66,63.38,61.08,63.06,67.02099075,67.02099075,58.5977402298319,0,0,56.81120061974216
1266849000,63.42,63.45,61.98,62.8,66.95399075,66.95399075,57.86656848051919,0,0,67.74729842061518
1267453800,63.25999,66.72,63.25999,66.62,66.89949075,66.89949075,64.81345037446457,0,0,83.45245742978595
1268058600,66.64,68.13,66.515,67.72,66.87059075,66.87059075,66.52503066782506,0,0,89.66775170479274
1268659800,67.6803,68.88,67,67.4075,66.8481283,66.8481283,65.54951976109494,0,0,93.80146995206671
1269264600,66.92999,69.36,66.78,67.81,66.8239783,66.8239783,66.2362687475609,0,0,89.59141414732615
1269869400,68.11,68.81,67.39,68.42999,66.80002825,66.80002825,67.31702513294857,0,0,88.211639567799
1270474200,68.61,70.31,68.44,70.25,66.8035783,66.8035783,70.32039779964266,0,0,92.56050581515088
1271079000,70.28,72.58,69.94,71.4575,66.81661575,66.81661575,72.14902863722088,0,0,94.54232701210856
1271683800,71.06,74.21001,69.78,74.13,66.8440158,66.8440158,75.71531129892392,0,0,97.10670162667283
1272288600,74.17,74.66,71.57001,71.64999,66.84361575,66.84361575,67.12550478280978,0,0,91.24674219204603
1272893400,72.10001,73.31,63.36,65.36,66.8179657,66.8179657,51.24589131720568,0,0,75.20560008362516
1273498200,68.55,72.10001,67.7,69.56,66.8281157,66.8281157,58.333830147956355,0,0,64.77162431057214
1274103000,70,70.8,62.75999,65.07001,66.81971575,66.81971575,49.97010473436888,0,0,47.25455892771794
1274707800,64.8,67.17,61.71001,66.25,66.80261575,66.80261575,51.921079352243495,0,0,44.214623541424885
1275399000,65.60001,67.09,63.37,63.55499,66.7722907,66.7722907,47.37690057934555,0,0,26.228780884894565
1275917400,63.84,65.03,60.7,64.94,66.75899065,66.75899065,49.8081104678117,0,0,26.55910618489611
1276522200,65.8,67.53329,65.16,66.8,66.73829065,66.73829065,52.951760047344294,0,0,29.43857623892444
1277127000,67.87,67.995,63.2,64.63,66.7134406,66.7134406,49.0888473620668,0,0,34.07354345749758
1277731800,64.59,65.24001,59.12,59.82001,66.65344060000001,66.65344060000001,41.808270131247085,0,0,25.45090213012848
1278423000,60.86,62.94,58.66,62.94,66.61529055,66.61529055,47.27118806561247,0,0,19.802143772917415
1278941400,62.75999,64.44,60.89,61.07001,66.5573406,66.5573406,44.57045746137388,0,0,15.439043784856311
1279546200,61.27,65.11,60.14999,64.98,66.52454065,66.52454065,50.888583105624065,0,0,27.104187500000034
1280151000,65.25999,67.27,63.82001,65.02,66.48964065,66.48964065,50.95017923416267,0,0,31.437520833333366
1280755800,66.17,66.53999,63.86,65.14,66.44784065,66.44784065,51.14813040726269,0,0,41.16069397042096
1281360600,65.62,66.11,60.75999,61.07001,66.37369075,66.37369075,44.577155787548904,0,0,33.97123019770055
1281965400,60.64,63.42999,60.14,61.14999,66.30144064999999,66.30144064999999,44.727429297663946,0,0,27.558105540918575
1282570200,61.60001,61.92,58.8,61.64999,66.22899059999999,66.22899059999999,45.71830753395554,0,0,23.490707410526216
1283175000,61.35001,64.53,59.67999,64.33,66.1764906,66.1764906,50.80868674241054,0,0,37.75988909076311
1283866200,64.13,64.48,62.91,63.72,66.11249059999999,66.11249059999999,49.66701071458254,0,0,48.991215854311726
1284384600,64.44501,65.62,64.28,65.21001,66.04559064999998,66.04559064999998,52.47607235863163,0,0,61.703302981610385
1284989400,65.42,67.42999,64.66,66.99001,65.98774069999999,65.98774069999999,55.659702795648116,0,0,71.20164256382783
1285594200,67.00999,68.55,65.74899,67.86,65.93814069999999,65.93814069999999,57.16991575450963,0,0,84.1411923950457
1286199000,67.67999,69.66,66.48,69.28,65.89064069999999,65.89064069999999,59.5892468343328,0,0,92.93429427620333
1286803800,69.34,71.25,68.41,70.28999,65.8475907,65.8475907,61.265197146380444,0,0,93.95259555487632
1287408600,70.56,71.09,68.95,70.32001,65.81364074999999,65.81364074999999,61.31655036718018,0,0,93.78824388462944
1288013400,70.84,71.56,69.53999,70.3,65.77499074999999,65.77499074999999,61.25825258603142,0,0,91.64822298598783
1288618200,70.66,74,69.31,73.77,65.76019074999998,65.76019074999998,67.09993722390065,0,0,93.71414491933524
1289226600,73.53,74.05,71.89999,72.03,65.72544074999998,65.72544074999998,62.04764284842721,0,0,91.78877743848288
1289831400,72.38,72.85001,70.14999,72.45,65.69889079999999,65.69889079999999,62.77621372113939,0,0,91.5830457290768
1290436200,72.17,73.75,71.5,73.39,65.67549074999998,65.67549074999998,64.42237814547158,0,0,90.64480874316943
1291041000,72.95,75.89999,72.03,75.67,65.65259074999999,65.65259074999999,68.1065953448282,0,0,94.5874623516808
1291645800,75.64,77.94,75.5,77.745,65.64021574999998,65.64021574999998,71.04529617240087,0,0,97.6522617147034
1292250600,78.06,78.19,76.86,78.02,65.62446574999998,65.62446574999998,71.42113252339624,0,0,98.68750388431049
1292855400,78.31,79.28,77.92999,78.72,65.60831574999999,65.60831574999999,72.40308445760172,0,0,97.88336103656547
1293460200,78.47,79.22,78.17,78.24001,65.61551579999998,65.61551579999998,70.61149115171416,0,0,95.75383787938331
1294065000,78.94,80.02,77.44,78.52,65.61681584999998,65.61681584999998,71.06132896605308,0,0,92.46845647448065
1294669800,78.24001,80.67999,77.62,80.53999,65.63266579999998,65.63266579999998,74.13705575567164,0,0,93.36491451851737
1295361000,80.28999,80.7,77.12,77.19,65.61741574999998,65.61741574999998,62.30933040680665,0,0,85.96945926372912
1295879400,77.2,79.67,76.95,77.41,65.60691579999998,65.60691579999998,62.729854457247946,0,0,80.03389250632661
1296484200,77.87,80.13,77.25,79.87,65.60406579999999,65.60406579999999,67.14419835311571,0,0,77.98519293395348
1297089000,79.98,82.10001,79.91,82.07001,65.60741589999998,65.60741589999998,70.50836955708229,0,0,87.85895787414927
1297693800,82.11,83.77,81.83,83.35001,65.61261594999998,65.61261594999998,72.28636064718765,0,0,96.45941189931769
1298385000,82.73,83.02,79.28999,82.17999,65.61111589999997,65.61111589999997,68.23671601748921,0,0,94.56893764419704
1298903400,82.64999,83.02,80.24001,82.44,65.60896589999997,65.60896589999997,68.65694244693891,0,0,90.87635602585658
1299508200,82.75999,82.82001,79.28,80.17999,65.59836584999996,65.59836584999996,61.09135405440176,0,0,77.43421885230748
1300109400,79.34,80.33,77.5699,79.46001,65.58701589999997,65.58701589999997,58.86590907579079,0,0,60.962648685797454
1300714200,80.48,83.06,79.85001,82.22,65.58561589999996,65.58561589999996,64.24324285301003,0,0,57.1631545966952
1301319000,82.49001,85.02,81.58,84.53999,65.58481584999997,65.58481584999997,68.02691050320396,0,0,69.65047358656967
1301923800,84.75999,85.88,83.60001,83.98,65.59046579999996,65.59046579999996,66.20582678063342,0,0,83.34935074065824
1302528600,84.02,84.28,81.45,83.50999,65.58636574999997,65.58636574999997,64.64169475292256,0,0,82.0784864425823
1303133400,82.25,84.48,81.42999,84.45,65.59401574999997,65.59401574999997,66.35377305894863,0,0,78.72336692795825
1303738200,84.37,86.67999,83.77,86.39,65.61116569999996,65.61116569999996,69.62290441280689,0,0,84.8221078252523
1304343000,86.78,86.81,82.41,83.27,65.60351569999997,65.60351569999997,59.594344060417,0,0,81.32563346477616
1304947800,83.17,85.53999,82.98,83.50999,65.59636564999997,65.59636564999997,60.070775666699674,0,0,74.75877694003678
1305552600,82.96001,83.97,81.39999,82.85899,65.59466059999997,65.59466059999997,58.070514946404515,0,0,61.49910605065842
1306157400,81.42,83.92999,80.75999,83.64999,65.62976054999996,65.62976054999996,59.82117096324464,0,0,62.442578182775804
1306848600,84.61,84.86,80.69,80.88,65.65726054999996,65.65726054999996,51.68318457818789,0,0,52.95498244968487
1307367000,80.75,81.07001,77.64999,78,65.65696054999995,65.65696054999995,44.85136096827621,0,0,35.426348199694765
1307971800,78.23,79.67999,77.23,78.23,65.65606054999995,65.65606054999995,45.47127681635358,0,0,16.97211008894339
1308576600,77.96001,81.11,77.92999,79.94,65.65761054999996,65.65761054999996,49.97372823678685,0,0,14.460408366344424
1309181400,79.91,84.23,79.455,84.09,65.68436049999995,65.68436049999995,58.85335659625738,0,0,36.778009742519124
1309872600,83.92999,85.97,83.53,85.13,65.72171049999996,65.72171049999996,60.73431733194192,0,0,60.78636047320803
1310391000,84.06,84.53,82.05,82.81,65.74531049999996,65.74531049999996,54.72443545514017,0,0,70.77244258872649
1310995800,82.44,84.3,81,84.05,65.76076044999996,65.76076044999996,57.16424853679655,0,0,70.63326374391087
1311600600,83.02,83.759,78.14,79.74001,65.75916049999996,65.75916049999996,47.56900486480315,0,0,51.878949199721596
1312205400,80.69,80.99001,69.66,71.33,65.69516049999997,65.69516049999997,35.16531382501772,0,0,35.70937012442909
1312810200,69.00999,71.4099,63.75999,69.78999,65.62501039999995,65.62501039999995,33.445519422772364,0,0,21.029350496260413
1313415000,70.58,71.83,64.89999,65.28,65.55596039999996,65.55596039999996,28.976210782793018,1,0,14.577111860569337
1314019800,67.12,70.28999,64.57001,69.11,65.49146044999996,65.49146044999996,36.71084178731394,0,0,19.360669656009456
1314624600,70.07001,73.89,68.10001,68.46001,65.43611049999996,65.43611049999996,35.99442850683455,0,0,17.36460271742335
1315315800,65.92999,71.3,65.92999,67.5,65.38936044999996,65.38936044999996,34.91079412019981,0,0,20.696433725153643
1315834200,66.38,72.03,66.37,71.52,65.36611044999997,65.36611044999997,42.691224232947555,0,0,24.31342144075275
1316439000,70.10001,71.28999,63.49001,65.14,65.31651044999997,65.31651044999997,35.448917426885785,0,0,19.706120443884036
1317043800,65.84,69.39,64.24001,64.3,65.25511044999996,65.25511044999996,34.61626864092368,1,0,15.29407408689498
1317648600,63.81,67.61501,60.09,65.5,65.19081044999997,65.19081044999997,36.896601619517774,0,0,10.615716501589075
1318253400,66.97,71.34,65.5428,71.14,65.17151044999997,65.17151044999997,46.36468258388621,0,0,23.240033009970446
1318858200,70.50999,71.28999,67.745,71.13,65.13416039999997,65.13416039999997,46.35140320751184,0,0,37.23931012999707
1319463000,71.45,76.97,70.53999,76.03,65.13151039999997,65.13151039999997,53.3951293106089,0,0,52.71974342162739
1320067800,74.85001,75.44,70.96001,74.60001,65.14406044999997,65.14406044999997,51.27917294053076,0,0,60.79077208559617
1320676200,74.5,75.64,71.63,74.38,65.16486044999996,65.16486044999996,50.94467154309907,0,0,73.8092410117185
1321281000,74.10001,74.88,71.27,71.98,65.18866044999997,65.18866044999997,47.318553882488374,0,0,74.8402128930703
1321885800,70.53999,70.85001,66.62,66.62,65.17941044999998,65.17941044999998,40.40207538013972,0,0,64.59320695102686
1322490600,69.09,74.63,68.91,73.5,65.18376044999997,65.18376044999997,50.41982082116273,0,0,62.85545023696684
1323095400,74.94,75.39,72.22,74.53999,65.20811039999997,65.20811039999997,51.74035127147729,0,0,67.91072274881519
1323700200,73.49001,74.59621,70.58,72.25999,65.22006034999997,65.22006034999997,48.67927071736619,0,0,79.04814375987362
1324305000,72.92999,74.67999,70.83,74.55,65.24596034999996,65.24596034999996,51.7659154184467,0,0,81.12160347551344
1324996200,74.25999,75.16,73.27,73.75,65.27041034999996,65.27041034999996,50.620514134625246,0,0,79.56159162717219
1325601000,75.67999,75.87,73.37,74.795,65.31458529999998,65.31458529999998,52.1111087102904,0,0,84.56753554502369
1326119400,75.14,76.92,74.41,76.39,65.36583529999997,65.36583529999997,54.374947168023596,0,0,87.6544968176592
1326810600,77.10001,78.50999,76.13,78.25,65.41968529999997,65.41968529999997,56.931792112505576,0,0,93.28423019327217
1327329000,78.25999,79.91,77.27,79.72,65.47733529999996,65.47733529999996,58.89249247995233,0,0,97.10270510640811
1327933800,79.08,83.2229,78.52,82.95,65.53628529999996,65.53628529999996,62.89021576484795,0,0,98.24667854638118
1328538600,82.57001,83.21001,81.08,81.27,65.59893524999997,65.59893524999997,59.641359044201934,0,0,95.05475398083
1329143400,82.11,83.31,81,82.78999,65.65453519999997,65.65453519999997,61.57543093024761,0,0,94.49273675678715
1329834600,82.92,83.03999,81.25999,82.64,65.70823524999996,65.70823524999996,61.26343875158409,0,0,93.70250638511548
1330353000,81.84,83.06,79.84,80.25,65.74688524999996,65.74688524999996,56.362837412916605,0,0,90.53997403634911
1330957800,79.99001,82.14999,78.41,81.60001,65.79738529999996,65.79738529999996,58.387690826047404,0,0,87.10095428850512
1331559000,81.74001,83.27071,81.05,83,65.84263479999996,65.84263479999996,60.43785906812953,0,0,87.62735009164703
1332163800,82.89,84.39,81.25,82.67999,65.89498469999995,65.89498469999995,59.71364893789874,0,0,90.50711901986728
1332768600,83.74001,84.66,82.015,82.81,65.93568469999995,65.93568469999995,59.92375589297716,0,0,89.57059883441684
1333373400,82.53999,84,81.42,81.58,65.97398469999996,65.97398469999996,56.900257353450755,0,0,81.28873650372265
1333978200,80.09,80.91,78.14,79.54201,66.00509469999996,66.00509469999996,52.200583547418226,0,0,68.84843099013655
1334583000,79.89,81.55,78.88,80.21001,66.04329469999996,66.04329469999996,53.55469496979509,0,0,56.8729706942091
1335187800,78.98,82.53,78.31,82.38,66.10669469999996,66.10669469999996,57.742632533079615,0,0,55.68239605017294
1335792600,82.35001,82.97,78.94,79.09,66.17054464999997,66.17054464999997,50.3324441627904,0,0,43.849783351285204
1336397400,78.75999,79.60001,77.97,78.89999,66.22869459999997,66.22869459999997,49.93388457169069,0,0,32.539748192979395
1337002200,78.09,78.49001,74.49001,74.69341,66.25776164999996,66.25776164999996,42.003901600520315,0,0,10.157249976152807
1337607000,74.92999,77.03,74.41,76.59,66.28731169999996,66.28731169999996,46.15578313708142,0,0,12.389830154715325
