time,open,high,low,close,BTC 50 SMA,200-Week SMA,AB4 Entry,MTF SMA,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,QQQ LT+ST Entry,QQQ LOI Caution,LT Fast TL,LT Slow TL,Fast Trackline,Slow Trackline,Green T,Yellow T,Red T,B Exhaust,Fast Trackline,B Exhaust,Fast Trackline,Yellow T,DOI Score (0-10),LOI,VLT SRI Bias,T1 Trim 25%,T2 Trim 50%,T3 Trim 75%,VLT Peak,EXIT — LOI Rollover,CT4 Distribution,ATR,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,F_net,Primary (STRF/LQD),Credit (STRC x0.5),Friction (STABLE x0.4),Self (MSTR x0.3),Multiplier,dF_net (ROC),dF_net_5bar (momentum),Into Bear,Into Bull,Into Strong Bear,Bounce Exhaustion,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score
1554211800,82.49,82.94,82.13,82.64,3868.975800000003,70.15904999999997,0,70.15904999999997,81.38981251584691,75.54189585028185,0,0,0,0,0,0,0,0,0,0,0,0,81.38981251584691,75.54189585028185,81.38981251584691,,0,0,0,0,81.38981251584691,0,81.38981251584691,0,1,21.235186239293494,8.944921788613968,0,0,0,0,0,0,1.2849725226867683,21.235186239293494,-40,-60,10,30,50,,,,,,,,,,,-5,10,35,0.1878419411947775,0,0,0,0.1878419411947775,1,0.019042822047314723,0.3099566780096732,0,0,0,0,75.20290205621271,79.98564705882362,84.76839206143453,80.9223309512251,74.27820372227983,0,0,0,0,79.8425224680072,80.8589176470589,81.8753128261106,82.11053471875353,80.84502747731322,0,0,0,0,79.66401940430083,83.21047058823525,86.75692177216968,81.38981251584691,75.54189585028185,0,0,0,0,1.0492325750036842,,,,,0.48876495133644143
1554298200,83.15,83.67,82.47,82.87,3895.1944000000035,70.15904999999997,0,70.15904999999997,81.98446876471499,75.54189585028185,0,0,0,0,0,0,0,0,0,0,0,0,81.98446876471499,75.54189585028185,81.98446876471499,,0,0,0,0,81.98446876471499,0,81.98446876471499,0,1,21.89457467994004,9.35435443847543,0,0,0,0,0,0,1.2789030567805708,21.89457467994004,-40,-60,10,30,50,,,,,,,,,,,5,5,30,0.24245925218431907,0,0,0,0.24245925218431907,1,0.05461731098954156,0.3645739889992148,0,0,0,0,75.72541317676779,80.64021176470588,85.55501035264398,81.22645016899473,74.27820372227983,0,0,0,0,80.1111360964967,81.25447058823535,82.397805079974,82.83155799729256,81.19109694321943,0,0,0,0,79.83262899776123,83.2558588235294,86.67908864929755,81.98446876471499,75.54189585028185,0,0,0,0,1.0571927808815837,,,,,0.512015592947143
1554384600,82.24,83.24,82.24,83.18,3923.040200000003,70.15904999999997,0,70.15904999999997,82.0432062230608,75.54189585028185,0,0,0,0,0,0,0,0,0,0,0,0,82.0432062230608,75.54189585028185,82.0432062230608,,0,0,0,0,82.0432062230608,0,82.0432062230608,0,1,21.90915370700294,9.35435443847543,0,0,0,0,0,0,1.2589814098676728,21.90915370700294,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.24245925218431907,0,0,0,0.24245925218431907,1,0,0.36457398899921484,0,0,0,0,75.72541317676779,80.64021176470588,85.55501035264398,81.22645016899473,74.27820372227983,0,0,0,0,80.33358505211189,81.5556235294118,82.77766200671172,82.83155799729256,81.19109694321943,0,0,0,0,80.0147996323088,83.28447058823528,86.55414154416177,82.0432062230608,75.54189585028185,0,0,0,0,1.0571927808815837,,,,,0.4975074187749057
1554471000,83.29,83.68,83.1,83.25,3949.7004000000034,70.21654999999997,0,70.21654999999997,82.37057067192488,77.76719941073952,0,0,0,0,0,0,0,0,0,0,0,0,82.37057067192488,77.76719941073952,82.37057067192488,,0,0,0,0,82.37057067192488,0,82.37057067192488,0,1,22.616745269258175,10.323448608708194,0,0,0,0,0,0,1.2104827377342686,22.616745269258175,-40,-60,10,30,50,,,,,,,,,,,5,20,50,0.0828273693502239,0,0,0,0.0828273693502239,1,-0.15963188283409518,0.1419539486454876,0,0,0,0,76.18144347272735,81.22715294117647,86.27286240962559,81.94627591102096,74.27820372227983,0,0,0,0,80.55262184815703,81.84223529411767,83.13184874007831,82.83155799729256,81.88951726226573,0,0,0,0,80.19917465503713,83.2882588235294,86.37734299202168,82.37057067192488,77.76719941073952,0,0,0,0,1.0621052215697804,,,,,0.4914205883434909
1554730200,83,83.69,82.52,83.68,4041.006400000003,70.21654999999997,0,70.21654999999997,82.66069614058829,77.76719941073952,0,0,0,0,0,0,0,0,0,0,0,0,82.66069614058829,77.76719941073952,82.66069614058829,,0,0,0,0,82.66069614058829,0,82.66069614058829,0,1,22.68669574424837,10.323448608708194,0,0,0,0,0,0,1.2075911136103925,22.68669574424837,-40,-60,10,30,50,,,,,,,,,,,10,10,15,0.15960674958774593,0,0,0,0.15960674958774593,1,0.07677938023752202,-0.009192369559716793,0,0,0,0,76.18144347272735,81.22715294117647,86.27286240962559,81.94627591102096,74.27820372227983,0,0,0,0,80.86142684395497,82.2481411764705,83.63485550898602,82.97869390189405,81.88951726226573,0,0,0,0,80.39087227822407,83.33103529411767,86.27119831001127,82.66069614058829,77.76719941073952,0,0,0,0,1.0621052215697804,,97.36008946925695,93.28139317465939,63.0246542360479,0.5187242375624527
1554816600,83.23,83.23,82.23,82.35,4074.252000000003,70.21654999999997,0,70.21654999999997,82.66069614058829,77.76719941073952,0,0,0,0,0,0,0,0,0,0,0,0,82.66069614058829,77.76719941073952,82.66069614058829,,1,0,0,0,82.66069614058829,0,82.66069614058829,1,1,22.68669574424837,10.323448608708194,0,0,0,0,0,0,1.2249060340667932,22.68669574424837,-40,-60,10,30,50,,,,,,,,,,,5,-10,15,0.15960674958774593,0,0,0,0.15960674958774593,1,0,-0.028235191607031487,0,0,0,0,76.54727462489312,81.67630588235293,86.80533713981275,81.94627591102096,74.27820372227983,0,0,0,0,81.05674877917806,82.47901176470585,83.90127475023363,82.97869390189405,81.88951726226573,0,0,0,0,80.57524736631775,83.16247058823537,85.74969381015298,82.66069614058829,77.76719941073952,0,0,0,0,1.050709486657305,,,,,0.4913170148522969
1554903000,82.44,82.75,81.98,82.42,4100.708000000002,70.21654999999997,0,70.21654999999997,82.66069614058829,77.76719941073952,0,0,0,0,0,0,0,0,0,0,0,0,82.66069614058829,77.76719941073952,82.66069614058829,,0,0,0,0,82.66069614058829,0,82.66069614058829,0,1,22.68669574424837,10.323448608708194,0,0,0,0,0,0,1.192412745919165,22.68669574424837,-40,-60,10,30,50,,,,,,,,,,,-10,-10,20,0.09269387527054802,0,0,0,0.09269387527054802,1,-0.0669128743171979,-0.14976537691377095,0,0,0,0,76.54727462489312,81.67630588235293,86.80533713981275,81.94627591102096,74.27820372227983,0,0,0,0,81.21232982612565,82.65616470588236,84.09999958563907,82.9437751371371,81.88951726226573,0,0,0,0,80.7277500956252,83.04818823529415,85.3686263749631,82.66069614058829,77.76719941073952,0,0,0,0,1.050709486657305,,,,,0.48624772438010766
1554989400,82.74,83.18,82.5,82.98,4129.408200000003,70.21654999999997,0,70.21654999999997,82.66069614058829,77.76719941073952,0,0,0,0,0,0,0,0,0,0,0,0,82.66069614058829,77.76719941073952,82.66069614058829,,0,0,0,0,82.66069614058829,0,82.66069614058829,0,1,22.68669574424837,10.323448608708194,0,0,0,0,0,0,1.1615261212106536,22.68669574424837,-40,-60,10,30,50,,,,,,,,,,,-10,-10,15,0.15448979211758004,0,0,0,0.15448979211758004,1,0.06179591684703202,-0.08796946006673893,0,0,0,0,76.98186983006316,82.21755294117649,87.45323605228982,81.94627591102096,74.27820372227983,0,0,0,0,81.36171751332218,82.82098823529405,84.28025895726593,82.9437751371371,81.88951726226573,0,0,0,0,80.87695987081355,83.02157647058831,85.16619307036308,82.66069614058829,77.76719941073952,0,0,0,0,1.0587982521707926,,,,,0.4884484976190853
1555075800,83.59,83.9,83.08,83.88,4151.481600000003,70.27654999999996,0,70.27654999999996,82.92501083641591,78.5995423099724,0,0,0,0,0,0,0,0,0,0,0,0,82.92501083641591,78.5995423099724,82.92501083641591,,0,0,0,0,82.92501083641591,0,82.92501083641591,0,1,18.88795759733224,7.40285636351077,0,0,0,0,0,0,1.1442742554098928,18.88795759733224,-40,-60,10,30,50,,,,,,,,,,,30,30,45,0.19015287710325918,0,0,0,0.19015287710325918,1,0.03566308498567913,0.10732550775303538,0,0,0,0,76.98186983006316,82.21755294117649,87.45323605228982,81.98308430235674,76.33231282497792,0,0,0,0,81.55620438099467,83.02517647058824,84.4941485601818,83.23408524357988,81.9357257445901,0,0,0,0,81.03023425503929,83.17588235294116,85.32153045084303,82.92501083641591,78.5995423099724,0,0,0,0,1.0587982521707926,,,,,0.4996399297491171
1555335000,83.88,84,83.27,83.61,4218.460600000003,70.27654999999996,0,70.27654999999996,82.92501083641591,78.5995423099724,0,0,0,0,0,0,0,0,0,0,0,0,82.92501083641591,78.5995423099724,82.92501083641591,,0,0,0,0,82.92501083641591,0,82.92501083641591,0,1,19.27008790464272,7.708560609359153,0,0,0,0,0,0,1.1146832371663293,19.27008790464272,-40,-60,10,30,50,,,,,,,,,,,30,45,35,0.094542062125997,0,0,0,0.094542062125997,1,-0.09561081497726218,-0.06506468746174882,0,0,0,0,77.41813879818991,82.76654117647061,88.1149435547513,82.21643542361697,76.33231282497792,0,0,0,0,81.74320803221417,83.24545882352942,84.74770961484467,83.23408524357988,82.15531676283366,0,0,0,0,81.16502177357592,83.30047058823537,85.43591940289483,82.92501083641591,78.5995423099724,0,0,0,0,1.0669027216019908,,100,96.40982106325869,65.03416862029067,0.4910939921688663
