time,open,high,low,close,CRS,ATR,Histogram,MACD,Signal line,CMF,Up Trend,Down Trend,Volume,OnBalanceVolume,MTF RSI,LOI,Acc,Deep Acc,Trim 25%,Trim 50%,Trim 75%,Acc Enter,Deep Enter,Acc Bounce,Deep Bounce,Trim 25%,Trim 50%,Trim 75%,Exit 100%,CT4 Dist,IWM Trim,LT Fast TL,LT Slow TL,BP Entry,MIXED Watch,LT Exit,Time Stop,IBIT Disabled,CT1 Cross,CT2 Cross,CT3 Cross,CT4 Distribution,IWM CT3 Warning,LT Fast TL,LT Slow TL,VST SRI Bias Histogram,VLT SRI Bias Histogram,ST SRI Bias Histogram,LT SRI Bias Histogram,VLT Reversal Support,VLT Reversal Robust Fit,VLT Reversal Resistance,VLT Fast Trackline,VLT Slow Trackline,VLT Stage 4 to 1,VLT Stage 1 to 2,VLT Stage 2 to 3,VLT Stage 3 to 4,ST Reversal Support,ST Reversal Robust Fit,ST Reversal Resistance,ST Fast Trackline,ST Slow Trackline,ST Stage 4 to 1,ST Stage 1 to 2,ST Stage 2 to 3,ST Stage 3 to 4,LT Reversal Support,LT Reversal Robust Fit,LT Reversal Resistance,LT Fast Trackline,LT Slow Trackline,LT Stage 4 to 1,LT Stage 1 to 2,LT Stage 2 to 3,LT Stage 3 to 4,VST Reversal Support,VST Reversal Robust Fit,VST Reversal Resistance,VST Fast Trackline,VST Slow Trackline,VST Stage 4 to 1,VST Stage 1 to 2,VST Stage 2 to 3,VST Stage 3 to 4,STH MVRV,MVRV SMA,%K,%D,MTF RSI,Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1766851200,87543.29,87570.14,87419.3,87553.5,,779.3015628711206,-21.68373365264449,-104.27697314805118,-82.59323949540669,0.030522582628487907,,89615.23326830656,583.46345676,1026078.3772761644,48.153164984359364,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,15,15,15,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86874.99807188996,87508.47891764714,87508.47891764714,87856.50409945006,89945.48798330505,0,0,0,0,79982.45805878458,85293.96235294112,85293.96235294112,88170.44281212796,99843.53989241258,0,0,0,0,87327.8856882119,87830.12002352945,87830.12002352945,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,,0.5254367712078268,0.0036125,0.0028899999999999998,0.0021674999999999997,0.0014449999999999999,0.0007224999999999999,0,0.0036125,1.5548703859392112,0.9717333996278664,,
1766865600,87553.74,87952.23,87482.94,87845.15,,757.1578798088973,3.6235077899936243,-78.06385475791467,-81.6873625479083,0.027524289103318656,,89615.23326830656,717.94262771,1026796.3199038744,51.23922496401691,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,20,20,20,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86862.73245332285,87496.47884705881,88130.22524079477,87856.50409945006,89945.48798330505,0,0,0,0,80428.70565103406,85486.1706588235,85486.1706588235,88170.44281212796,99843.53989241258,0,0,0,0,87332.51188885394,87830.75651764702,88329.0011464401,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,,0.5429453176355503,0.00369,0.002952,0.0022140000000000003,0.001476,0.000738,0,0.00369,1.5638354414058013,0.9874614170039369,,
1766880000,87845.79,87920.07,87681.86,87713.15,,720.0901741082623,11.616442645250146,-67.16680924134562,-78.78325188659576,-0.04679748168423857,,89615.23326830656,469.12663951,1026327.1932643644,49.79458099575436,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,15,15,15,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86835.23778394292,87469.72164705876,87469.72164705876,87856.50409945006,89945.48798330505,0,0,0,0,80428.70565103406,85486.1706588235,85486.1706588235,88170.44281212796,99843.53989241258,0,0,0,0,87340.86959929559,87838.63054117652,88336.39148305745,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,44.936846839691356,0.5233874664268316,0.00369,0.002952,0.0022140000000000003,0.001476,0.000738,0,0.00369,1.5638354414058013,0.9874116681891583,,
1766894400,87706.5,87795.64,87583.57,87695.83,,683.8030188148144,15.630236176661512,-59.24545666576887,-74.87569284243038,-0.025236325916803585,,89477.4343425955,356.52619212,1025970.6670722443,49.59698769478531,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,20,15,15,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86818.93101645165,87454.20724705883,87454.20724705883,87856.50409945006,89945.48798330505,0,0,0,0,80428.70565103406,85486.1706588235,85486.1706588235,88170.44281212796,99843.53989241258,0,0,0,0,87329.03509925495,87824.2624705883,88319.48984192166,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,,0.5250847458094507,0.00369,0.002952,0.0022140000000000003,0.001476,0.000738,0,0.00369,1.5638354414058013,0.9873619395351159,,
1766908800,87697.58,87977.73,87689.75,87845.99,,655.5299460423274,27.5921291919108,-40.385531352541875,-67.97766054445268,-0.036290035766541016,,89477.4343425955,370.30156128,1026340.9686335244,51.397674727964805,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,15,15,15,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86820.08358399026,87454.59684705878,88089.11011012731,87856.50409945006,89945.48798330505,0,0,0,0,80428.70565103406,85486.1706588235,85486.1706588235,88170.44281212796,99843.53989241258,0,0,0,0,87313.3811807798,87784.28040000002,88255.17961922023,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,,0.5313283801960563,0.00369,0.002952,0.0022140000000000003,0.001476,0.000738,0,0.00369,1.5638354414058013,0.9873122310311054,,
1766923200,87848.24,88043.48,87762.78,87810.81,,628.7563784678753,32.017820929715185,-27.955384382308694,-59.97320531202388,-0.06995570166821531,,89477.4343425955,573.91225547,1025767.0563780544,50.93852496086213,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,20,15,15,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86822.22099232602,87455.47992941191,88088.7388664978,87856.50409945006,89945.48798330505,0,0,0,0,80428.70565103406,85486.1706588235,85486.1706588235,88170.44281212796,99843.53989241258,0,0,0,0,87299.91967829417,87745.59503529419,88191.2703922942,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,,0.5260558032469742,0.00369,0.002952,0.0022140000000000003,0.001476,0.000738,0,0.00369,1.5638354414058013,0.987262542666431,,
1766937600,87810.81,87898.32,87460.3,87491.59,,615.1323514344559,13.288221312069524,-43.36292867193697,-56.651149984006494,-0.09165184856737404,,89259.8117307521,706.47633862,1025060.5800394345,46.84885016929259,-23.348559454706937,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99843.53989241258,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99843.53989241258,15,15,15,-10,71581.53239511413,83501.45927058824,83501.45927058824,88389.38743358925,100800.84172611934,0,0,0,0,86798.04412335811,87432.77879999999,87432.77879999999,87856.50409945006,89945.48798330505,0,0,0,0,80428.70565103406,85486.1706588235,85486.1706588235,88170.44281212796,99843.53989241258,0,0,0,0,87248.18767923501,87677.55018823524,87677.55018823524,87856.50409945006,89945.48798330505,0,0,0,0,0.8537872804327061,,,,,0.5266224935542928,0.00369,0.002952,0.0022140000000000003,0.001476,0.000738,0,0.00369,1.5638354414058013,0.9872128744304045,,
1766952000,87493.87,88005.35,87404.96,87903.4,,614.0793263319948,27.649510462856632,-22.089261905435706,-49.73877236829234,-0.08959551314211453,,89259.8117307521,911.83252122,1025972.4125606545,52.18245862402036,-23.320665362469654,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99675.62204295454,15,-5,20,-50,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86806.11812355678,87439.92967058819,88073.7412176196,87856.50409945006,89945.48798330505,0,0,0,0,80863.13707176768,85680.61096470575,85680.61096470575,88170.44281212796,99675.62204295454,0,0,0,0,87221.48710687658,87645.7091058824,88069.93110488822,87856.50409945006,89945.48798330505,0,0,0,0,0.859764390267396,,,,,0.5301777278369707,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.565042019464467,0.9891026011047687,,
1766966400,87909.8,90082.48,87769.63,90035.55,,735.4200887368518,171.72374605325825,164.91591019828047,-6.807835854977775,0.07721050706242816,86789.8882980908,,3796.68368122,1029769.0962418745,69.33825501669534,-23.320665362469654,-45,-65,40,60,80,,,,,,,,,,,88170.44281212796,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88170.44281212796,99675.62204295454,35,5,15,-15,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86916.9659163682,87615.08265882348,88313.19940127876,87955.67560348705,89945.48798330505,0,0,0,0,80863.13707176768,85680.61096470575,85680.61096470575,88170.44281212796,99675.62204295454,0,0,0,0,87324.54760466922,87860.26543529413,88395.98326591904,87955.67560348705,89945.48798330505,0,0,0,0,0.859764390267396,,11.646384141757308,9.080398767685255,42.401349131783256,0.5901090230383522,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.565042019464467,0.9890527340112427,,
1766980800,90034.14,90332.98,89425.7,89524.8,,747.6957966842194,220.491837156525,268.8069605906785,48.315123434153485,0.03561917273250946,87684.60596828171,,2336.73368702,1027432.3625548545,63.46432695182285,-23.225187893759497,-45,-65,40,60,80,,,,,,,,,,,88678.00420331578,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88678.00420331578,99675.62204295454,40,5,15,-15,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,87022.28089551056,87751.86687058835,88481.45284566614,89418.1059175237,89945.48798330505,0,0,0,0,80863.13707176768,85680.61096470575,85680.61096470575,88678.00420331578,99675.62204295454,0,0,0,0,87490.19545949182,88142.74435294118,88795.29324639055,89418.1059175237,89945.48798330505,0,0,0,0,0.859764390267396,,,,,0.5044288527000138,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.565042019464467,0.9890028871253123,,
1766995200,89529.58,89751.1,87502.66,87503.96,,854.8918112067753,110.09441790880777,185.9331458201632,75.83872791135542,-0.12439609020597418,,91276.67262854645,2632.78388151,1024799.5786733445,46.631890716821985,-23.225187893759497,-45,-65,40,60,80,,,,,,,,,,,88678.00420331578,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88678.00420331578,99675.62204295454,-5,5,15,-45,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86985.17572389293,87717.78414117654,87717.78414117654,88762.70733207013,89945.48798330505,0,0,0,0,80863.13707176768,85680.61096470575,85680.61096470575,88678.00420331578,99675.62204295454,0,0,0,0,87454.96341601636,88109.49985882358,88109.49985882358,88762.70733207013,89945.48798330505,0,0,0,0,0.859764390267396,,,,,0.5531729830062919,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.565042019464467,0.9889530604362472,,
1767009600,87501.96,88124.89,86734,87609.57,,893.177396120577,41.176499238328276,127.30935195926577,86.13285272093749,-0.01631402420933361,,90231.52536569182,4463.76655131,1029263.3452246544,47.416804704889316,-23.225187893759497,-45,-65,40,60,80,,,,,,,,,,,88678.00420331578,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88678.00420331578,99675.62204295454,5,5,15,-35,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86963.25235678967,87697.0906588236,87697.0906588236,88148.5303797794,89945.48798330505,0,0,0,0,80863.13707176768,85680.61096470575,85680.61096470575,88678.00420331578,99675.62204295454,0,0,0,0,87351.44889116092,88007.21609411755,88007.21609411755,88148.5303797794,89945.48798330505,0,0,0,0,0.859764390267396,,,,,0.5072510651461135,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.565042019464467,0.9889032539333246,,
1767024000,87606.6,87924.27,87233.83,87274.41,,878.696153540536,-26.352842135457067,53.191800051616156,79.54464218707322,-0.06466874886526497,,90231.52536569182,2175.29941326,1027088.0458113945,45.147435483604674,-23.225187893759497,-45,-65,40,60,80,,,,,,,,,,,88678.00420331578,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88678.00420331578,99675.62204295454,-10,15,15,-10,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86934.75648380301,87669.02131764704,87669.02131764704,88148.5303797794,89945.48798330505,0,0,0,0,80863.13707176768,85680.61096470575,85680.61096470575,88678.00420331578,99675.62204295454,0,0,0,0,87294.22928770073,87951.9974352941,87951.9974352941,88148.5303797794,89945.48798330505,0,0,0,0,0.859764390267396,,,,,0.5047390557278928,0.005000000000000001,0.004000000000000001,0.0030000000000000005,0.0020000000000000005,0.0010000000000000002,0,0.005000000000000001,1.565042019464467,0.9888534676058296,,
1767038400,87272.91,87505.6,86984.13,87148.22,,853.1799997162121,-76.07580983329125,-15.550120104540838,60.52568972875041,-0.006880947594203591,,89857.40989621037,1950.85326205,1025137.1925493445,44.28799397112059,-23.285237218707902,-45,-65,40,60,80,,,,,,,,,,,88358.77999971622,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88358.77999971622,99675.62204295454,-30,20,20,-15,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86870.24312083481,87612.55879999998,87612.55879999998,87897.35136511095,89945.48798330505,0,0,0,0,81528.01909598356,85946.12755294108,85946.12755294108,88358.77999971622,99675.62204295454,0,0,0,0,87194.68226204603,87864.39534117648,87864.39534117648,87897.35136511095,89945.48798330505,0,0,0,0,0.859764390267396,,,,,0.51041535702341,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.552331276516156,0.9663318991785133,,
1767052800,87144.97,87331.35,86745.52,87279.17,,834.0835711650543,-95.44806111455217,-58.78438666443981,36.66367445011237,-0.03314944398588587,,89565.47440658933,1676.22870167,1026813.4212510145,45.44852036342459,-23.321607651728847,-45,-65,40,60,80,,,,,,,,,,,88165.43357116506,99675.62204295454,0,0,0,0,0,0,0,0,0,0,88165.43357116506,99675.62204295454,-35,15,15,-10,71053.2482699368,82965.17757647048,82965.17757647048,88389.38743358925,100800.84172611934,0,0,0,0,86842.1166382822,87585.29127058835,87585.29127058835,87833.78055331731,89945.48798330505,0,0,0,0,81528.01909598356,85946.12755294108,85946.12755294108,88165.43357116506,99675.62204295454,0,0,0,0,87073.431258799,87747.4436941177,87747.4436941177,87833.78055331731,89945.48798330505,0,0,0,0,0.859764390267396,,,,47.78013944305785,0.5125099676629129,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.552331276516156,0.96628520852696,,
