time,open,high,low,close,STH MVRV,MVRV SMA,Reversal Support,Reversal Robust Fit,Reversal Resistance,Fast Trackline,Slow Trackline,Stage 4 to 1,Stage 1 to 2,Stage 2 to 3,Stage 3 to 4,SRI Bias Histogram,%K,%D,MTF RSI,Volume,STH-MVRV,NRPL,Deviation Dot,Max Risk,Median Risk,Min Risk,Displayed STH SOPR (Mirrored),Short-Term Risk Score,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,Funding Rate,MVRV,Z-score,Plot,Plot
1698327000,183.4,184.49,182.87,184.01,1.0632744388848012,,173.69384347949938,177.58654117647058,181.47923887344177,182.62994621445281,174.33662316016338,0,0,0,0,10,,,,7671406,1.0176077242647004,4679557.6599998865,193.2105,241.97679821798775,171.56585955105555,111.09488667821088,0.012861404058906789,0.3936845079190472,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6807282102514989,1.0085834045524735,,
1698413400,183.76,186.36,183.47,186.15,1.0632744388848012,,174.12940456011304,178.21028235294114,182.29116014576923,183.11939239919658,177.15286221469427,0,0,0,0,70,,,,14102828,1.029354893719038,33705758.92000021,195.4575,242.02604161413763,171.6241713060086,111.11749500080714,0.016791537415025592,0.44953978929105143,0.005,0.004,0.003,0.002,0.001,0,0.005,1.6621100248819964,0.982465168791769,,
1698672600,185.54,185.7,184.73,185.1,1.0688392771657969,,174.51808330049485,178.72816470588242,182.93824611127,183.783149568695,177.15286221469427,0,0,0,0,50,97.04728808487384,82.62234373696582,58.37225643540211,8756405,1.0235026940946812,-3852818.19999998,194.355,242.1320321463466,171.70627208899506,111.166156716523,0.018195683610342295,0.39241959454250475,0.005,0.004,0.003,0.002,0.001,0,0.005,1.6788853405609334,1.0088289906511294,,
1698759000,185.08,186.21,183.495,184.09,1.0688392771657969,,174.86440647623854,179.16383529411777,183.463264111997,183.783149568695,177.15286221469427,0,0,0,0,35,,,,10104569,1.017782874508657,-10003523.310000092,193.2945,242.1761099022089,171.74447243349385,111.18639342239156,0.018437646715242506,0.45951986132774203,0.005,0.004,0.003,0.002,0.001,0,0.005,1.6748208794238395,1.0033546235379553,,
1698845400,183.91,185,182.67,183.51,1.0589979671921197,,175.17897780852755,179.54658823529397,183.9141986620604,183.783149568695,177.15286221469427,0,0,0,0,35,,,,9048562,1.0145736811260877,-3619424.8000000515,192.6855,242.21870831450875,171.77583827860562,111.2059509412197,0.01873774824593566,0.42627173339754115,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6808369781833503,1.012945233352843,,
1698931800,184.13,184.28,183.5,184.12,1.0589979671921197,,175.57689483616903,180.0308705882354,184.48484634030174,183.783149568695,177.15286221469427,0,0,0,0,35,,,,7343699,1.0180050189324692,-73436.98999993321,193.32600000000002,242.2627065751143,171.80819728453014,111.22615114971907,0.019575442238539464,0.4110310277174358,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.7147870843985387,1.065114923731649,,
1699018200,184.48,185.47,184.35,184.79,1.0657132375265668,,175.99707415392234,180.55091764705895,185.10476114019556,183.783149568695,178.21337205650178,0,0,0,0,25,,,,8530399,1.0216679228349999,2644423.6900000195,194.0295,242.30824097183256,171.84263129300766,111.24705661950226,0.020356401354375997,0.4444901182097556,0.005,0.004,0.003,0.002,0.001,0,0.005,1.689953526978868,1.0285914532687954,,
1699281000,184.14,184.23,183.34,183.35,1.0657132375265668,,176.322786898172,180.9336235294117,185.5444601606514,183.783149568695,178.21337205650178,0,0,0,0,10,83.81939346956877,90.9810732613737,50.47344156928059,8274666,1.0136558237347961,-6536986.1399999345,192.5175,242.4109109818866,171.91758665561616,111.29419383768267,0.01979184413581825,0.4336032677068308,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6967368166956769,1.0402344668493015,,
1699367400,182.25,182.65,181.75,182.59,1.0523531903073946,,176.61387065895246,181.2642352941175,185.91459992928253,183.6217359690768,178.21337205650178,0,0,0,0,-10,,,,6795795,1.0094847468605919,2310570.300000023,191.7195,242.45090237958533,171.95639408094434,111.3125544401378,0.016953251727468643,0.43477016263133855,0.004999999999999999,0.004,0.0029999999999999996,0.002,0.001,0,0.004999999999999999,1.6901771902796197,1.030741492191411,,
1699453800,182.01,182.065,180.5699,180.77,1.0523531903073946,,176.85469651822183,181.51263529411742,181.51263529411742,182.14261075949773,178.21337205650178,0,0,0,0,-10,,,,6738304,0.9994852638495415,-8355496.95999987,189.8085,242.48636994373723,171.99199689860447,111.32883808819507,0.013522190263877354,0.4324489293802327,0.005,0.004,0.003,0.002,0.001,0,0.005,1.7068432829667592,1.0563393995576775,,
